candidate_id,scale_profile,top_pair_count,bottom_pair_count,cavity_spacer_nm,top_termination_nm,bottom_termination_nm,top_high_scale_multiplier,top_low_scale_multiplier,bottom_high_scale_multiplier,bottom_low_scale_multiplier,TE_normal_phase_error_deg,TM_normal_phase_error_deg,TE_phase_margin_deg,TM_phase_margin_deg,TE_30_40_risk_deg,TM_30_40_risk_deg,TE_normal_resonance_nm,TM_normal_resonance_nm,TE_normal_offaxis_ratio,TM_normal_offaxis_ratio,TE_top_outcoupling_proxy,TM_top_outcoupling_proxy,worst_pol_normal_phase_error_deg,worst_pol_phase_margin_deg,max_pol_offaxis_30_40_risk_deg,min_pol_normal_window_response,conservative_normal_offaxis_ratio,min_pol_top_outcoupling_proxy,avg_normal_resonance_nm,combined_accept,failure_mode,score
D5_BASE_08535,base,10,12,170.0,30.0,53.0,1.0,1.0,1.0,1.0,1.3838009319618643,1.3838009319619518,47.73269838173101,35.323393747047525,56.797483746939285,28.342943530348144,453.0,453.0,92750713411.30765,28246356190.04347,0.09556778479646144,0.09556778479646144,1.3838009319619518,35.323393747047525,28.342943530348144,0.09275071341130728,28246356190.04347,0.09556778479646144,453.0,True,none,112985424764.55565
D5_BASE_08975,base,10,12,171.0,35.0,48.0,1.0,1.0,1.0,1.0,3.0567426357415624,3.0567426357414753,36.250074488340914,33.937107180293836,44.45978863399314,30.676923860717817,452.5,452.5,81441046175.55319,24785803403.311512,0.09424279040422001,0.09424279040422023,3.0567426357415624,33.937107180293836,30.676923860717817,0.08144104617555319,24785803403.311512,0.09424279040422001,452.5,True,none,99143213616.29167
D5_BASE_10177,base,10,12,174.0,20.0,73.0,1.0,1.0,1.0,1.0,2.0013941714267225,2.0013941714267225,81.33593179091628,35.21150079941316,97.25372917257283,15.657392670837137,452.5,452.5,96010556283.31506,24706892796.422493,0.10221161415914048,0.10221161415914004,2.0013941714267225,35.21150079941316,15.657392670837137,0.09601055628331465,24706892796.422493,0.10221161415914004,452.5,True,none,98827571191.7004
D5_BASE_09756,base,10,12,173.0,20.0,68.0,1.0,1.0,1.0,1.0,4.602999709901806,4.602999709901806,76.97922245390865,32.10782558799379,93.7131043844924,21.82577416131474,452.5,452.5,73404773230.58893,20987260535.580914,0.10221161415914048,0.10221161415914004,4.602999709901806,32.10782558799379,21.82577416131474,0.07340477323058861,20987260535.580914,0.10221161415914004,452.5,True,none,83949042145.72234
D5_BASE_08935,base,10,12,171.0,25.0,58.0,1.0,1.0,1.0,1.0,2.6947779910218492,2.6947779910218634,62.2034915887969,33.76092433782276,74.19225946327222,30.709558937997805,452.5,452.5,87658662656.23705,19544954775.297737,0.0981911911243506,0.09819119112435104,2.6947779910218634,33.76092433782276,30.709558937997805,0.08765866265623705,19544954775.297737,0.0981911911243506,452.5,True,none,78179819104.32614
D5_BASE_09356,base,10,12,172.0,25.0,63.0,1.0,1.0,1.0,1.0,0.10006727489493562,0.10006727489494967,66.13811180583822,36.44541932077307,77.82211160385391,28.36820047745488,453.0,453.0,98175829302.45114,19095319677.375534,0.0981911911243506,0.09819119112435104,0.10006727489494967,36.44541932077307,28.36820047745488,0.09817582930245114,19095319677.375534,0.0981911911243506,453.0,True,none,76381278714.61781
D5_BASE_08555,base,10,12,170.0,35.0,48.0,1.0,1.0,1.0,1.0,1.0121315364438734,1.0121315364439614,35.27092280106038,38.597140182845706,41.34285018464014,27.189217969649047,453.0,453.0,17686039107.39156,92746310239.04562,0.09424279040422001,0.09424279040422023,1.0121315364439614,35.27092280106038,27.189217969649047,0.09274631023904563,17686039107.39156,0.09424279040422001,453.0,True,none,70744156434.23407
D5_BASE_08514,base,10,12,170.0,25.0,53.0,1.0,1.0,1.0,1.0,5.425884677318203,5.4258846773182166,58.39464115874408,31.157169934418835,70.51189098602795,33.11327720703075,452.5,452.5,61986275622.46987,15677732358.232756,0.0981911911243506,0.09819119112435104,5.4258846773182166,31.157169934418835,33.11327720703075,0.06198627562246987,15677732358.232756,0.0981911911243506,452.5,True,none,62710929434.09882
D5_BASE_10156,base,10,12,174.0,15.0,73.0,1.0,1.0,1.0,1.0,9.412172712763818,9.412172712763818,86.42064584987989,27.65443647473671,108.06429871263349,15.046842325920283,452.0,452.0,27000762334.842133,10647298851.38964,0.10777741733457802,0.10777741733457802,9.412172712763818,27.65443647473671,15.046842325920283,0.02700076233484213,10647298851.38964,0.10777741733457802,452.0,True,none,42589195407.144226
D5_BASE_09335,base,10,12,172.0,20.0,63.0,1.0,1.0,1.0,1.0,7.155141687098061,7.155141687098074,72.86346625695373,29.255584452188206,90.12976060915133,24.100097965385512,452.0,452.0,45929471494.1464,9221775434.48757,0.10221161415914048,0.10221161415914004,7.155141687098074,29.255584452188206,24.100097965385512,0.045929471494146064,9221775434.48757,0.10221161415914004,452.0,True,none,36887101739.351494
D5_BASE_08134,base,10,12,169.0,35.0,43.0,1.0,1.0,1.0,1.0,2.3004252573210797,2.3004252573210433,33.57668093447867,38.64994793087227,37.548636888185555,28.178124324154933,452.5,452.5,7261991609.855667,86763628801.00357,0.09424279040422001,0.09424279040422023,2.3004252573210797,33.57668093447867,28.178124324154933,0.08676362880100313,7261991609.855667,0.09424279040422001,452.5,True,none,29047966443.0177
D5_BASE_10578,base,10,12,175.0,15.0,83.0,1.0,1.0,1.0,1.0,0.3908284782510718,0.3908284782510718,96.39880171964339,35.041249366827095,111.91447136626574,5.623873749590283,453.0,453.0,107520494889.79907,6923003924.557468,0.10777741733457802,0.10777741733457802,0.3908284782510718,35.041249366827095,5.623873749590283,0.10752049488979908,6923003924.557468,0.10777741733457802,453.0,True,none,27692015706.333145
D5_BASE_08956,base,10,12,171.0,30.0,58.0,1.0,1.0,1.0,1.0,4.114907618258218,4.114907618258306,46.07933543919113,32.46493477785874,60.47785222418356,27.29345909990487,453.5,453.5,73351725103.57304,6920276009.3272295,0.09556778479646144,0.09556778479646144,4.114907618258306,32.46493477785874,27.29345909990487,0.07335172510357221,6920276009.3272295,0.09556778479646144,453.5,True,none,27681104040.127625
D5_BASE_09375,base,10,12,172.0,30.0,53.0,1.0,1.0,1.0,1.0,6.7539474124090075,6.753947412408921,48.410077474440314,29.539641318829,63.03136064564519,31.078621770741353,452.0,452.0,46856456946.08005,5593358179.684772,0.09556778479646144,0.09556778479646144,6.7539474124090075,29.539641318829,31.078621770741353,0.046856456946080045,5593358179.684772,0.09556778479646144,452.0,True,none,22373432719.28503
D5_BASE_08093,base,10,12,169.0,25.0,48.0,1.0,1.0,1.0,1.0,8.392965304663555,8.39296530466357,54.04596274059027,28.301593222407256,66.77679514532574,35.003654837196436,452.0,452.0,32663633779.61979,5440134308.267056,0.0981911911243506,0.09819119112435104,8.39296530466357,28.301593222407256,35.003654837196436,0.03266363377961979,5440134308.267056,0.0981911911243506,452.0,True,none,21760537232.150112
D5_BASE_08934,base,10,12,171.0,25.0,53.0,1.0,1.0,1.0,1.0,9.49475884950364,9.494758849503652,57.349529773136865,26.752512301290853,73.62882943538095,29.863729807209154,452.0,452.0,24006287981.444645,4166222969.72971,0.0981911911243506,0.09819119112435104,9.494758849503652,26.752512301290853,29.863729807209154,0.024006287981444645,4166222969.72971,0.0981911911243506,452.0,True,none,16664891877.998816
D5_BASE_07272,base,10,12,167.0,30.0,38.0,1.0,1.0,1.0,1.0,8.677752403259332,8.677752403259243,30.086848831352423,27.384838238019594,45.41030880392393,31.313169020084317,452.0,452.0,29465508203.265953,4068109567.3560925,0.09556778479646144,0.09556778479646144,8.677752403259332,27.384838238019594,31.313169020084317,0.02946550820326595,4068109567.3560925,0.09556778479646144,452.0,True,none,16272438268.723093
D5_BASE_06852,base,10,12,166.0,30.0,38.0,1.0,1.0,1.0,1.0,4.608878231073895,4.608878231073807,36.878331245570195,30.610597064359528,42.29337035457103,27.825463129015546,452.5,452.5,68575361391.26476,3916596835.223157,0.09556778479646144,0.09556778479646144,4.608878231073895,30.610597064359528,27.825463129015546,0.06857536139126476,3916596835.223157,0.09556778479646144,452.5,True,none,15666387342.995054
D5_BASE_09776,base,10,12,173.0,25.0,63.0,1.0,1.0,1.0,1.0,4.168941447080372,4.168941447080385,65.09300042023101,31.399555084929787,80.93905005320691,25.118653077633393,452.5,452.5,74840027629.57936,3124013711.2980433,0.0981911911243506,0.09819119112435104,4.168941447080385,31.399555084929787,25.118653077633393,0.07484002762957936,3124013711.2980433,0.0981911911243506,452.5,True,none,12496054848.059708
D5_BASE_08113,base,10,12,169.0,30.0,43.0,1.0,1.0,1.0,1.0,8.964710661333877,8.964710661333841,34.87202672250694,26.83317406675804,52.38511305913544,33.83704352943554,452.0,452.0,27224476834.02293,2963585063.9459105,0.09556778479646144,0.09556778479646144,8.964710661333877,26.83317406675804,33.83704352943554,0.02722447683402293,2963585063.9459105,0.09556778479646144,452.0,True,none,11854340254.465433
D5_BASE_08914,base,10,12,171.0,20.0,58.0,1.0,1.0,1.0,1.0,9.749852403224972,9.749852403224988,68.92884603991247,26.571089469237887,86.49990846856964,26.441456425928436,452.0,452.0,23144072977.080143,2910616793.3286257,0.10221161415914048,0.10221161415914004,9.749852403224988,26.571089469237887,26.441456425928436,0.02314407297707994,2910616793.3286257,0.10221161415914004,452.0,True,none,11642467172.785242
D5_BASE_10157,base,10,12,174.0,15.0,78.0,1.0,1.0,1.0,1.0,2.5981114644241874,2.5981114644241874,92.13045516854602,31.956820846400248,108.44882824290315,11.790646531202826,452.5,452.5,96988899869.98268,2393391627.706059,0.10777741733457802,0.10777741733457802,2.5981114644241874,31.956820846400248,11.790646531202826,0.09698889986998269,2393391627.706059,0.10777741733457802,452.5,True,none,9573566516.408836
D5_BASE_07273,base,10,12,167.0,30.0,43.0,1.0,1.0,1.0,1.0,0.8269623169630054,0.8269623169629685,44.090317430717,33.59642358643414,46.151236160429434,26.861631747298095,453.0,453.0,94552039680.1245,2283450488.9441977,0.09556778479646144,0.09556778479646144,0.8269623169630054,33.59642358643414,26.861631747298095,0.09455203968012449,2283450488.9441977,0.09556778479646144,453.0,True,none,9133801960.143917
D5_BASE_14301,base,10,12,184.0,0.0,113.0,1.0,1.0,1.0,1.0,7.035661829473863,7.035661829473761,129.9921214298074,27.851879099749894,125.67522011176527,16.181121756476486,452.5,452.5,62715151643.395805,1756668450.0761034,0.13591762014712339,0.1359176201471236,7.035661829473863,27.851879099749894,16.181121756476486,0.0627151516433958,1756668450.0761034,0.13591762014712339,452.5,True,none,7026673802.735487
D5_BASE_10178,base,10,12,174.0,20.0,78.0,1.0,1.0,1.0,1.0,4.812667076912906,4.812667076912906,77.42040695575653,29.88855101725089,97.63825870284253,12.401196876119679,453.5,453.5,71175079074.32277,1747114768.4463344,0.10221161415914048,0.10221161415914004,4.812667076912906,29.88855101725089,12.401196876119679,0.07117507907432247,1747114768.4463344,0.10221161415914004,453.5,True,none,6988459077.969496
D5_BASE_08954,base,10,12,171.0,30.0,48.0,1.0,1.0,1.0,1.0,9.721028039754362,9.721028039754273,40.467755041982116,25.721635423352947,59.29626480494307,33.54034713100327,452.0,452.0,21830290995.83633,1603060355.0220726,0.09556778479646144,0.09556778479646144,9.721028039754362,25.721635423352947,33.54034713100327,0.02183029099583633,1603060355.0220726,0.09556778479646144,452.0,True,none,6412241418.27199
D5_BASE_10597,base,10,12,175.0,20.0,73.0,1.0,1.0,1.0,1.0,6.070268343612159,6.070268343612159,80.29082040530906,28.848673923862645,100.37066762192589,12.495283540246641,452.5,452.5,57471711207.25752,1397019641.7329865,0.10221161415914048,0.10221161415914004,6.070268343612159,28.848673923862645,12.495283540246641,0.05747171120725727,1397019641.7329865,0.10221161415914004,452.5,True,none,5588078570.401863
D5_BASE_09757,base,10,12,173.0,20.0,73.0,1.0,1.0,1.0,1.0,2.067480000758612,2.067480000758612,78.24608317500616,31.93909836732653,94.13679072321983,18.819501801427634,453.5,453.5,95608015770.84467,1381132050.50796,0.10221161415914048,0.10221161415914004,2.067480000758612,31.93909836732653,18.819501801427634,0.09560801577084425,1381132050.50796,0.10221161415914004,453.5,True,none,5524528206.7267065
D5_BASE_06431,base,10,12,165.0,30.0,33.0,1.0,1.0,1.0,1.0,9.003034532230519,9.00303453223043,26.044388641643575,27.230284677561013,38.36721800464537,28.767801099742,452.0,452.0,1252771954.1915216,2407593472.6058354,0.09556778479646144,0.09556778479646144,9.003034532230519,26.044388641643575,28.767801099742,0.026933131366971338,1252771954.1915216,0.09556778479646144,452.0,True,none,5011087815.997654
D5_BASE_07694,base,10,12,168.0,30.0,48.0,1.0,1.0,1.0,1.0,2.485594476801948,2.4855944768020355,42.83763341658251,31.364534382249243,49.945449456884056,25.872725392792212,453.5,453.5,86773538844.23648,1136934061.811335,0.09556778479646144,0.09556778479646144,2.4855944768020355,31.364534382249243,25.872725392792212,0.08677353884423589,1136934061.811335,0.09556778479646144,453.5,True,none,4547736250.57231
D5_BASE_08554,base,10,12,170.0,35.0,43.0,1.0,1.0,1.0,1.0,6.3692994295065155,6.369299429506479,27.849980314561193,31.81119819389984,40.66557533753856,31.665830215223608,452.0,452.0,978580472.0959938,49998835550.27615,0.09424279040422001,0.09424279040422023,6.3692994295065155,27.849980314561193,31.665830215223608,0.049998835550275664,978580472.0959938,0.09424279040422001,452.0,True,none,3914321888.550069
D5_BASE_14321,base,10,12,184.0,5.0,108.0,1.0,1.0,1.0,1.0,9.219955486802734,9.219955486802734,130.92334658767876,25.6082783605602,123.94064740645045,14.59073435207152,452.0,452.0,32953168931.525364,943793147.3749539,0.12437868894973003,0.12437868894973003,9.219955486802734,25.6082783605602,14.59073435207152,0.03295316893152536,943793147.3749539,0.12437868894973003,452.0,True,none,3775172590.7594266
D5_BASE_09336,base,10,12,172.0,20.0,68.0,1.0,1.0,1.0,1.0,0.534125537716371,0.534125537716371,78.02433383951586,32.97038315742447,90.59616593513938,25.07532156113623,453.0,453.0,101757003776.17416,866470443.5541371,0.10221161415914048,0.10221161415914004,0.534125537716371,32.97038315742447,25.07532156113623,0.10175700377617372,866470443.5541371,0.10221161415914004,453.0,True,none,3465881778.817537
D5_BASE_07673,base,10,12,168.0,25.0,48.0,1.0,1.0,1.0,1.0,4.324091132478119,4.324091132478133,55.70316328327574,29.401897659300726,63.65985669597273,31.51594894612766,452.5,452.5,73314905943.066,819659532.9044889,0.0981911911243506,0.09819119112435104,4.324091132478133,29.401897659300726,31.51594894612766,0.073314905943066,819659532.9044889,0.0981911911243506,452.5,True,none,3278638132.9721794
D5_BASE_09736,base,10,12,173.0,15.0,73.0,1.0,1.0,1.0,1.0,5.3432985405784805,5.343298540578379,87.465757235487,28.516994044167404,104.94736026328049,18.208951456510775,452.5,452.5,68989980635.50572,810182872.1070468,0.10777741733457802,0.10777741733457802,5.3432985405784805,28.516994044167404,18.208951456510775,0.06898998063550572,810182872.1070468,0.10777741733457802,452.5,True,none,3240731491.229271
D5_BASE_07252,base,10,12,167.0,25.0,43.0,1.0,1.0,1.0,1.0,7.6366479262430715,7.636647926243137,48.45023442111509,26.662597909881548,59.86564339951815,32.50485530063355,452.0,452.0,39475950562.25404,775957565.6591583,0.0981911911243506,0.09819119112435104,7.636647926243137,26.662597909881548,32.50485530063355,0.0394759505622536,775957565.6591583,0.0981911911243506,452.0,True,none,3103830261.948302
D5_BASE_08094,base,10,12,169.0,25.0,53.0,1.0,1.0,1.0,1.0,1.3570105051327668,1.3570105051327808,59.439752544351286,32.019727503849424,67.39495253667495,30.498461192614922,453.0,453.0,95406186256.59149,739953100.7540687,0.0981911911243506,0.09819119112435104,1.3570105051327808,32.019727503849424,30.498461192614922,0.09540618625659149,739953100.7540687,0.0981911911243506,453.0,True,none,2959812406.266058
D5_BASE_09376,base,10,12,172.0,30.0,58.0,1.0,1.0,1.0,1.0,0.04603344607278183,0.04603344607286957,53.17197239795478,33.93135930976953,63.59479067353646,30.781164990973544,453.0,453.0,95564620542.51398,734669927.1101537,0.09556778479646144,0.09556778479646144,0.04603344607286957,33.93135930976953,30.781164990973544,0.09556462054251397,734669927.1101537,0.09556778479646144,453.0,True,none,2938679712.576872
D5_BASE_08976,base,10,12,171.0,35.0,53.0,1.0,1.0,1.0,1.0,3.9792121637892257,3.979212163789314,33.073350807445166,30.20662481341246,45.07794602534235,26.171730216136307,453.5,453.5,33962560750.67267,710754183.609939,0.09424279040422001,0.09424279040422023,3.979212163789314,30.20662481341246,26.171730216136307,0.07358682903911075,710754183.609939,0.09424279040422001,453.5,True,none,2843016736.905657
D5_BASE_10598,base,10,12,175.0,20.0,78.0,1.0,1.0,1.0,1.0,0.7437929047274696,0.7437929047274696,84.5130439145202,32.84396921499266,100.75519715219554,9.239087745529185,453.0,453.0,101331885730.99939,658130103.0071353,0.10221161415914048,0.10221161415914004,0.7437929047274696,32.84396921499266,9.239087745529185,0.10133188573099894,658130103.0071353,0.10221161415914004,453.0,True,none,2632520418.8999777
D5_BASE_09395,base,10,12,172.0,35.0,48.0,1.0,1.0,1.0,1.0,7.125616807926998,7.125616807926911,33.44570863403637,27.25281110485405,47.57672708334604,34.1646297517865,452.0,452.0,42628544872.40737,656729523.5456283,0.09424279040422001,0.09424279040422023,7.125616807926998,27.25281110485405,34.1646297517865,0.04262854487240737,656729523.5456283,0.09424279040422001,452.0,True,none,2626918093.559784
D5_BASE_08515,base,10,12,170.0,25.0,58.0,1.0,1.0,1.0,1.0,1.3740961811635872,1.3740961811635732,60.50041061207694,31.875289544926297,71.07532101391922,29.448976762171544,453.0,453.0,95336650356.48149,647607569.1304758,0.0981911911243506,0.09819119112435104,1.3740961811635872,31.875289544926297,29.448976762171544,0.09533665035648149,647607569.1304758,0.0981911911243506,453.0,True,none,2590430279.887019
D5_BASE_08936,base,10,12,171.0,25.0,63.0,1.0,1.0,1.0,1.0,3.9688068972905004,3.968806897290486,59.24560939686443,29.370363095622793,74.70517315450101,28.364189475816424,453.5,453.5,76768963891.57323,572369571.4456538,0.0981911911243506,0.09819119112435104,3.9688068972905004,29.370363095622793,28.364189475816424,0.07676896389157323,572369571.4456538,0.0981911911243506,453.5,True,none,2289478287.7260685
D5_BASE_09777,base,10,12,173.0,25.0,68.0,1.0,1.0,1.0,1.0,2.4520747023013176,2.4520747023012155,65.3497185981905,31.16983800297269,81.40545537919492,22.893953640892466,453.5,453.5,89386398966.70882,552338027.2660103,0.0981911911243506,0.09819119112435104,2.4520747023013176,31.16983800297269,22.893953640892466,0.08938639896670882,552338027.2660103,0.0981911911243506,453.5,True,none,2209352112.808755
D5_BASE_08556,base,10,12,170.0,35.0,53.0,1.0,1.0,1.0,1.0,8.048086335974663,8.04808633597475,25.9807138486815,28.753172544481373,41.961007575989356,22.684024325067533,454.5,454.5,550037301.2525077,4186790582.8408027,0.09424279040422001,0.09424279040422023,8.04808633597475,25.9807138486815,22.684024325067533,0.03425445452595433,550037301.2525077,0.09424279040422001,454.5,True,none,2200149205.4185038
D5_BASE_08915,base,10,12,171.0,20.0,63.0,1.0,1.0,1.0,1.0,3.086267514912624,3.086267514912638,73.90857764256094,30.118142021618894,87.01282215979843,27.349645365207103,452.5,452.5,88077442043.30669,548536659.9197123,0.10221161415914048,0.10221161415914004,3.086267514912638,30.118142021618894,27.349645365207103,0.08807744204330618,548536659.9197123,0.10221161415914004,452.5,True,none,2194146642.2823787
D5_BASE_08115,base,10,12,169.0,30.0,53.0,1.0,1.0,1.0,1.0,5.452675104147301,5.452675104147389,40.64006142296735,28.048202972107234,53.680545297586285,24.855237639279466,454.0,454.0,60056062811.9719,544858914.0397081,0.09556778479646144,0.09556778479646144,5.452675104147389,28.048202972107234,24.855237639279466,0.060056062811971,544858914.0397081,0.09556778479646144,454.0,True,none,2179435657.720865
D5_BASE_15162,base,10,12,186.0,5.0,113.0,1.0,1.0,1.0,1.0,5.862476788767112,5.862476788767112,130.09430461609224,27.683144875477836,120.77432921603537,19.239626543665707,452.5,452.5,72698514216.3843,501890809.1311787,0.12437868894973003,0.12437868894973003,5.862476788767112,27.683144875477836,19.239626543665707,0.07269851421638429,501890809.1311787,0.12437868894973003,452.5,True,none,2007563238.8308263
D5_BASE_09357,base,10,12,172.0,25.0,68.0,1.0,1.0,1.0,1.0,6.520948874486754,6.520948874486652,58.25708163942684,27.118320277035938,78.28851692984192,26.056062771482964,454.0,454.0,50526510587.921974,475364721.87525976,0.0981911911243506,0.09819119112435104,6.520948874486754,27.118320277035938,26.056062771482964,0.05052651058792197,475364721.87525976,0.0981911911243506,454.0,True,none,1901458888.2844512
D5_REFINE_34054,bottom_plus2,10,12,183.0,5.0,108.0,1.0,1.0,1.02,1.02,2.965410038221834,2.965410038221834,52.63196527042323,30.054257993220133,123.89400883308801,16.41470317471272,453.5,453.5,108411044362.68251,458300280.814899,0.12437868894973003,0.12437868894973003,2.965410038221834,30.054257993220133,16.41470317471272,0.10841104436268251,458300280.814899,0.12437868894973003,453.5,True,none,1833201127.5961978
D5_BASE_08135,base,10,12,169.0,35.0,48.0,1.0,1.0,1.0,1.0,5.081005708629309,5.081005708629397,28.178285842296717,32.08979383246324,38.225911735287134,23.70151207858037,454.0,454.0,448454620.73651797,33249282528.7608,0.09424279040422001,0.09424279040422023,5.081005708629397,28.178285842296717,23.70151207858037,0.0629593737311411,448454620.73651797,0.09424279040422001,454.0,True,none,1793818484.839793
