batch_id,candidate_id,wavelength_nm,polarization,runtime_sec,result_status,fsp_path
LPML1B2A_BATCH_04,LPML1A4_0270_B240_exploration_B240_H600,454,y,22.002110958099365,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0270_B240_exploration_B240_H600\LPML1A4_0270_B240_exploration_B240_H600_454_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,450,x,17.819987058639526,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_450_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,450,y,19.80652379989624,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_450_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,450.5,x,19.91366958618164,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_450p5_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,450.5,y,19.91141414642334,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_450p5_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,451,x,19.84342384338379,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_451_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,451,y,17.95037841796875,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_451_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,451.5,x,19.76219367980957,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_451p5_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,451.5,y,19.80389904975891,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_451p5_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,452,x,17.949785709381104,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_452_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,452,y,18.34403705596924,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_452_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,452.5,x,18.036983489990234,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_452p5_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,452.5,y,18.291688203811646,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_452p5_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,453,x,19.817257404327393,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_453_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,453,y,18.124574899673462,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_453_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,453.5,x,18.403287649154663,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_453p5_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,453.5,y,19.871338605880737,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_453p5_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,454,x,17.84540343284607,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_454_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0279_B240_exploration_B240_H500,454,y,18.36628031730652,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0279_B240_exploration_B240_H500\LPML1A4_0279_B240_exploration_B240_H500_454_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,450,x,23.934401512145996,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_450_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,450,y,23.864657163619995,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_450_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,450.5,x,23.845510244369507,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_450p5_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,450.5,y,23.896207809448242,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_450p5_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,451,x,23.73384666442871,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_451_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,451,y,23.866341829299927,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_451_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,451.5,x,23.793322324752808,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_451p5_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,451.5,y,23.83342146873474,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_451p5_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,452,x,23.877837419509888,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_452_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,452,y,22.205755710601807,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_452_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,452.5,x,23.913936614990234,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_452p5_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,452.5,y,23.89351487159729,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_452p5_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,453,x,23.827596426010132,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_453_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,453,y,22.27792191505432,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_453_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,453.5,x,23.883894205093384,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_453p5_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,453.5,y,23.857247591018677,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_453p5_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,454,x,23.881481885910034,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_454_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0283_B240_exploration_B240_H650,454,y,23.86094903945923,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0283_B240_exploration_B240_H650\LPML1A4_0283_B240_exploration_B240_H650_454_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,450,x,23.88066053390503,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_450_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,450,y,21.89429497718811,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_450_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,450.5,x,21.824235439300537,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_450p5_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,450.5,y,23.919676065444946,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_450p5_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,451,x,23.932734489440918,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_451_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,451,y,22.31617307662964,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_451_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,451.5,x,23.885709285736084,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_451p5_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,451.5,y,23.91798996925354,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_451p5_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,452,x,23.796711921691895,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_452_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,452,y,23.852063179016113,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_452_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,452.5,x,22.403798580169678,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_452p5_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,452.5,y,23.866987466812134,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_452p5_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,453,x,23.946300506591797,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_453_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,453,y,23.880451202392578,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_453_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,453.5,x,22.433366060256958,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_453p5_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,453.5,y,21.872438430786133,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_453p5_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,454,x,21.840692043304443,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_454_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0511_global_escape_lhs_B120_H500,454,y,22.425867795944214,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0511_global_escape_lhs_B120_H500\LPML1A4_0511_global_escape_lhs_B120_H500_454_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0524_global_escape_lhs_B180_H600,450,x,21.806019067764282,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0524_global_escape_lhs_B180_H600\LPML1A4_0524_global_escape_lhs_B180_H600_450_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0524_global_escape_lhs_B180_H600,450,y,21.87279462814331,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0524_global_escape_lhs_B180_H600\LPML1A4_0524_global_escape_lhs_B180_H600_450_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0524_global_escape_lhs_B180_H600,450.5,x,21.918267250061035,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0524_global_escape_lhs_B180_H600\LPML1A4_0524_global_escape_lhs_B180_H600_450p5_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0524_global_escape_lhs_B180_H600,450.5,y,21.950764656066895,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0524_global_escape_lhs_B180_H600\LPML1A4_0524_global_escape_lhs_B180_H600_450p5_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0524_global_escape_lhs_B180_H600,451,x,21.922166347503662,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0524_global_escape_lhs_B180_H600\LPML1A4_0524_global_escape_lhs_B180_H600_451_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0524_global_escape_lhs_B180_H600,451,y,21.980249643325806,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0524_global_escape_lhs_B180_H600\LPML1A4_0524_global_escape_lhs_B180_H600_451_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0524_global_escape_lhs_B180_H600,451.5,x,21.830265045166016,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0524_global_escape_lhs_B180_H600\LPML1A4_0524_global_escape_lhs_B180_H600_451p5_x.fsp
LPML1B2A_BATCH_04,LPML1A4_0524_global_escape_lhs_B180_H600,451.5,y,20.084840297698975,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0524_global_escape_lhs_B180_H600\LPML1A4_0524_global_escape_lhs_B180_H600_451p5_y.fsp
LPML1B2A_BATCH_04,LPML1A4_0524_global_escape_lhs_B180_H600,452,x,21.779880046844482,ok,D:\project\worktrees\blue_apcd_lp_stage11_4\outputs\lp_ml1b2b_36case_pilot\batch_04\fdtd_tmp\LPML1A4_0524_global_escape_lhs_B180_H600\LPML1A4_0524_global_escape_lhs_B180_H600_452_x.fsp
