R_total,Txx,Txy,Tyx,Tyy,a0,abs_txx,ax,ay,az,candidate_id,cross_power,determinant,input_x_overlap,leakage_vector,matrix_projection_error,off_axis_fraction,output_x_overlap,principal_input_stokes,principal_output_stokes,projector_preserved_from_backbone,quality_status,reciprocity_residual,selected_power,sigma1,sigma2,sigma2_sigma1,txx_phase_deg,weighted_G0_Jones
1.222089531047441,0.9986302800063327,3.332425935074869e-17,2.4346801050304962e-17,0.22345925104110834,"{""real"": -0.10998574883696156, ""imag"": 0.6602423049253948}",0.99931490532581,"{""real"": 4.883692922963348e-10, ""imag"": 3.498207052489931e-10}","{""real"": 9.218271380649123e-10, ""imag"": 5.255938149995199e-09}","{""real"": 0.23002728508566211, ""imag"": 0.3318364770175437}",LP_H500_D5_J2LM06_J1_side_nmM01,5.767106040105366e-17,"{""real"": -0.3666201406704364, ""imag"": -0.2978973764435947}",1.0,"[{""real"": 5.744307442291534e-09, ""imag"": -5.720064328159191e-10}, {""real"": -4.767568857698864e-09, ""imag"": 1.2716478433139053e-09}, {""real"": -0.34001303392262366, ""imag"": 0.32840582790785106}]",0.47303884349945446,2.3595268159945847e-17,1.0,"[0.9999999999999999, 5.574852719514772e-09, 1.780456276117422e-08]","[0.9999999999999999, -3.7455504386114475e-09, 1.696252470458787e-08]",False,PASS,1.0672328913418646e-08,0.9986302800063327,0.9993149053258099,0.47271476710708793,0.47303884349945446,83.10075064723503,"[[{""real"": 0.12004153624870054, ""imag"": 0.9920787819429385}, {""real"": 5.744307442291534e-09, ""imag"": -5.720064328159191e-10}], [{""real"": -4.767568857698864e-09, ""imag"": 1.2716478433139053e-09}, {""real"": -0.34001303392262366, ""imag"": 0.32840582790785106}]]"
0.9985294406755099,0.9669215786778919,2.1066081197587554e-17,5.93882357989525e-17,0.031607861997617864,"{""real"": -0.09727432254807747, ""imag"": 0.5185033661025735}",0.9833217066036384,"{""real"": -5.119406816314135e-09, ""imag"": -2.2889875575464564e-09}","{""real"": 1.5126917247129747e-09, ""imag"": 2.5477700160589036e-09}","{""real"": 0.07211014774690624, ""imag"": 0.464496299708391}",LP_H500_D5_J2LM06_J1_side_nmP01,8.045431699654005e-17,"{""real"": -0.04882650779780528, ""imag"": -0.16786392095277794}",1.0,"[{""real"": -2.5716368002552318e-09, ""imag"": -3.801679282259431e-09}, {""real"": -7.667176832373039e-09, ""imag"": -7.762958328334817e-10}, {""real"": -0.1693844702949837, ""imag"": 0.054007066394182554}]",0.18080146036955816,4.02864020424437e-17,0.9999999999999998,"[1.0, -5.16524258569461e-09, -4.443450392092496e-09]","[1.0, -7.267776968241988e-10, 1.4483985418587697e-08]",False,PASS,5.925999766703978e-09,0.9669215786778919,0.9833217066036384,0.177786000567024,0.18080146036955816,91.4664157416839,"[[{""real"": -0.025164174801171214, ""imag"": 0.9829996658109645}, {""real"": -2.5716368002552318e-09, ""imag"": -3.801679282259431e-09}], [{""real"": -7.667176832373039e-09, ""imag"": -7.762958328334817e-10}, {""real"": -0.1693844702949837, ""imag"": 0.054007066394182554}]]"
1.0819075739158601,0.9762952364746947,2.5472772123995792e-18,1.4351002278101433e-16,0.10561233744116523,"{""real"": -0.0999246522626911, ""imag"": 0.5786729016034794}",0.9880765337132011,"{""real"": 5.6563149031802115e-09, ""imag"": 1.7583253413475715e-09}","{""real"": 3.289970143951053e-09, ""imag"": -5.207604070842368e-09}","{""real"": 0.1756960683454743, ""imag"": 0.40649405327244637}",LP_H500_D5_J2LM06_J2_length_nmM01,1.4605729999341392e-16,"{""real"": -0.19050908400656552, ""imag"": -0.2584861908647094}",1.0,"[{""real"": 4.487108323378439e-10, ""imag"": -1.5316448026034819e-09}, {""real"": 1.086391897402258e-08, ""imag"": 5.048295485298625e-09}, {""real"": -0.2756207206081654, ""imag"": 0.17217884833103303}]",0.32890217252208903,6.749989717918953e-17,1.0,"[1.0, -8.269458073670528e-09, -6.210853388456137e-09]","[0.9999999999999998, 1.2425183910978384e-08, -2.4498361039669952e-08]",False,PASS,1.2319585010339158e-08,0.9762952364746947,0.9880765337132011,0.324980518556367,0.32890217252208903,85.60191081557322,"[[{""real"": 0.07577141608278322, ""imag"": 0.9851669548759258}, {""real"": 4.487108323378439e-10, ""imag"": -1.5316448026034819e-09}], [{""real"": 1.086391897402258e-08, ""imag"": 5.048295485298625e-09}, {""real"": -0.2756207206081654, ""imag"": 0.17217884833103303}]]"
1.093723780232418,0.9879500256276926,2.4712318275167818e-17,3.560249682567484e-18,0.10577375460472546,"{""real"": -0.12428188362985687, ""imag"": 0.580678025711445}",0.9939567523930267,"{""real"": 1.3812121884431911e-09, ""imag"": -1.1872058588884966e-09}","{""real"": 7.203121487574739e-10, ""imag"": 3.2093970658578286e-09}","{""real"": 0.15428477799950785, ""imag"": 0.41282580012775943}",LP_H500_D5_J2LM06_J2_length_nmP01,2.82725679577353e-17,"{""real"": -0.175119634416789, ""imag"": -0.2717209914861308}",1.0,"[{""real"": 4.59060925430102e-09, ""imag"": -1.9075180076459706e-09}, {""real"": -1.8281848774146375e-09, ""imag"": -4.668937101310227e-10}, {""real"": -0.2785666616293647, ""imag"": 0.1678522255836856}]",0.3272061605664736,1.2924912335602382e-17,1.0,"[1.0, -3.007318849281562e-09, 1.146016959882694e-08]","[1.0, -4.801043583557011e-09, 4.6282667788157035e-09]",False,PASS,6.5784737190276735e-09,0.9879500256276926,0.9939567523930267,0.32522877271964334,0.3272061605664736,88.27024629108374,"[[{""real"": 0.030002894369650968, ""imag"": 0.9935038258392045}, {""real"": 4.59060925430102e-09, ""imag"": -1.9075180076459706e-09}], [{""real"": -1.8281848774146375e-09, ""imag"": -4.668937101310227e-10}, {""real"": -0.2785666616293647, ""imag"": 0.1678522255836856}]]"
1.0894559907190806,0.9773444261408469,1.0704674508927008e-17,5.6564892407414224e-18,0.11211156457823386,"{""real"": -0.10745997214145087, ""imag"": 0.5857010945026149}",0.9886073164512019,"{""real"": -1.0580078323739738e-09, ""imag"": -2.6172931437507625e-09}","{""real"": 4.5399457478545666e-10, ""imag"": -6.976264910512312e-11}","{""real"": 0.17169843546193475, ""imag"": 0.4008169468788236}",LP_H500_D5_J2LM06_J2_width_nmM01,1.636116374966843e-17,"{""real"": -0.20032425432373413, ""imag"": -0.2635181319683834}",1.0,"[{""real"": -1.127770481479097e-09, ""imag"": -3.071287718536219e-09}, {""real"": -9.882451832688507e-10, ""imag"": -2.1632985689653056e-09}, {""real"": -0.2791584076033856, ""imag"": 0.18488414762379132}]",0.3386892298121782,7.508868595448941e-18,1.0,"[1.0, -7.45789900255661e-09, -2.9739339949559203e-10]","[1.0, -5.664653593732749e-09, -5.3148223181768e-10]",False,PASS,9.186466157229169e-10,0.9773444261408469,0.9886073164512018,0.33483065059554185,0.3386892298121782,86.27436722446637,"[[{""real"": 0.0642384633204839, ""imag"": 0.9865180413814385}, {""real"": -1.127770481479097e-09, ""imag"": -3.071287718536219e-09}], [{""real"": -9.882451832688507e-10, ""imag"": -2.1632985689653056e-09}, {""real"": -0.2791584076033856, ""imag"": 0.18488414762379132}]]"
1.0905164958597953,0.9919088166060613,3.932753412956927e-17,4.965491644533902e-17,0.09860767925373397,"{""real"": -0.1127178242298286, ""imag"": 0.5753307100407179}",0.9959461916218473,"{""real"": 6.585300274639248e-10, ""imag"": -1.2906799964236062e-09}","{""real"": -4.433301624657036e-09, ""imag"": 4.768390225435389e-09}","{""real"": 0.15990559288091336, ""imag"": 0.41949697910740436}",LP_H500_D5_J2LM06_J2_width_nmP01,8.898245057490829e-17,"{""real"": -0.16789220117120848, ""imag"": -0.2638598780086274}",1.0,"[{""real"": 5.426920252899313e-09, ""imag"": 3.1426216282334297e-09}, {""real"": -4.109860197971464e-09, ""imag"": -5.723981621080642e-09}, {""real"": -0.27262341711074195, ""imag"": 0.1558337309333136}]",0.31529674959218074,4.079830562524041e-17,0.9999999999999998,"[0.9999999999999999, 8.084409249893494e-09, 1.6683071805774162e-08]","[0.9999999999999997, -1.5399263124002777e-08, 1.2360781934738863e-08]",False,PASS,1.3021783078705384e-08,0.9919088166060613,0.9959461916218473,0.3140185969870796,0.31529674959218074,87.2843185849605,"[[{""real"": 0.04718776865108476, ""imag"": 0.9948276891481223}, {""real"": 5.426920252899313e-09, ""imag"": 3.1426216282334297e-09}], [{""real"": -4.109860197971464e-09, ""imag"": -5.723981621080642e-09}, {""real"": -0.27262341711074195, ""imag"": 0.1558337309333136}]]"
