wavelength_nm,S0,S1,S2,S3,DoLP,DoCP,psi_deg,sourcepower_normalized_S0,sourcepower_normalized_S1,sourcepower_normalized_S2,sourcepower_normalized_S3
400.00000000000006,1.0376700394006869e-14,-4.489133190710374e-15,-1.9201095135966571e-19,9.569554380391704e-17,0.4326166338395474,0.009222155422275334,90.00122533868556,2.8106309669421297,-1.2159257067714422,-5.2008047393869686e-05,0.025920075611800323
401.0000000000001,1.1005737127445731e-14,-4.989151842837336e-15,1.1921929188491518e-17,3.321603813552486e-17,0.45332411897421127,0.003018065737068337,89.93154398307126,3.010933820812363,-1.3649250247224147,0.0032615843343598164,0.009087196201174047
402.0000000000001,1.1376071841093538e-14,-4.593075952023369e-15,5.661851954036153e-17,2.0369145312234202e-17,0.40377952681349205,0.0017905253761368823,89.64687739233314,3.1434106656363396,-1.269148449248909,0.015644702378971954,0.0056283565644411945
403.0000000000001,1.1376332488289936e-14,-4.185244881530851e-15,6.301853613923455e-17,4.5166461815408435e-17,0.3679322227806665,0.003970212883800634,89.56867239365054,3.174878026030112,-1.1680075298084633,0.017587053281625322,0.012604941643440278
404.00000000000006,1.135577943671004e-14,-4.286808012447738e-15,-4.515287976112925e-19,3.607245907593951e-17,0.3775001143795926,0.003176572711453641,90.00301747760349,3.2007149113894657,-1.2082702384434894,-0.00012726690963759359,0.010167303644662534
405.00000000000017,1.0886370844539271e-14,-4.537210723741756e-15,-5.337752946147102e-17,4.07102398882265e-17,0.4168078375052096,0.0037395602694030236,90.33700948292183,3.098901708280367,-1.2915571464005537,-0.015194385676739145,0.01158852970707042
406.00000000000006,1.1031659188667069e-14,-4.654813516441357e-15,5.898842646886887e-18,8.410589922211888e-17,0.42195078496398025,0.0076240480043583735,89.9636957951634,3.171389286035883,-1.3381691241606257,0.0016958035097356023,0.0241788241572454
407.0000000000001,1.145708074561109e-14,-4.960783636288444e-15,6.47058341839718e-17,1.4846827715675663e-16,0.43302528129218515,0.01295864805820025,89.62635328869041,3.326260012275417,-1.4402321678022159,0.018785625552086432,0.043103832849141974
408.00000000000006,1.1845786621619947e-14,-5.247324023577887e-15,1.3072637219324532e-16,1.1615115205990285e-16,0.443107100362019,0.009805271339930553,89.28644387534808,3.4730348547518126,-1.5384490545187886,0.0383273193722538,0.03405404912387782
409.0,1.2018039633114764e-14,-5.086901457833854e-15,1.642901511816692e-16,9.544480737239686e-17,0.4234928438366557,0.007941795025322282,89.07508907644072,3.5582089520484237,-1.506090748409479,0.04864176725272594,0.028258566154435383
410.00000000000017,1.1985791372333157e-14,-4.665414548029417e-15,1.4292034881457344e-16,9.299862234357383e-17,0.38942803201499615,0.0077590723427943915,89.12267467347915,3.5834943570587288,-1.3948588113084008,0.04273011665029449,0.027804591956414153
411.0,1.1715394362459658e-14,-4.232730799005333e-15,1.1078104468668929e-16,1.2249087792143344e-16,0.36142020720238294,0.010455548838709035,89.250384927196,3.53694888791662,-1.2778871994582326,0.033445471888029786,0.036980741837629824
412.0000000000001,1.1605828915592299e-14,-4.198829707873647e-15,1.433164121522742e-16,1.1467612614318728e-16,0.36199696701968964,0.00988090785907771,89.02255634185876,3.538095998940992,-1.28003460138066,0.04369073748255072,0.03495960056210745
413.0000000000001,1.1660050740326066e-14,-4.240961070938705e-15,1.8487184336584715e-16,8.546125929893048e-17,0.36406262004040424,0.007329407152866353,88.75197220443316,3.589262578212201,-1.3054765546542864,0.05690829344878021,0.026307166814264035
414.00000000000006,1.2064205074368633e-14,-4.129360134993062e-15,1.365560949237156e-16,7.604933408384093e-17,0.3424690990475267,0.006303716955658671,89.05297220495531,3.749770253266544,-1.2834788287973502,0.04244407149005539,0.02363749032534082
415.0000000000001,1.2671105295761896e-14,-3.960883181699243e-15,8.538144149992832e-17,7.159049909899313e-17,0.3126643832926177,0.005649901680079795,89.3825570566935,3.976595995013313,-1.2430511647889926,0.02679541290140176,0.022467376393224305
416.0,1.2492325050798656e-14,-3.954948373863475e-15,7.82588131169561e-17,6.213542811522777e-17,0.3166522290947719,0.004973888196357438,89.43320187844854,3.9584137144781657,-1.2531952074168475,0.024797686408355026,0.019688707250742354
417.00000000000006,1.2129214797444321e-14,-3.8209932581091004e-15,1.6631547923254503e-17,3.033898659005841e-17,0.31502694260286823,0.0025013149735340634,89.8753057882408,3.8804446314085514,-1.2224330282453135,0.005320855630688095,0.009706214260512078
418.00000000000006,1.208148010204603e-14,-3.8337846924062566e-15,-7.752262289013438e-18,-2.3242319849079712e-17,0.3173280506946876,-0.001923797386807231,90.0579285668201,3.9023826680824762,-1.238332953449339,-0.002504022167776622,-0.007507393579178898
419.0000000000001,1.179791091806818e-14,-4.169774148015926e-15,4.05047271869965e-17,-1.3182741949553707e-18,0.35344993715966116,-0.00011173793429279666,89.72172630401047,3.8473862500803193,-1.3597942749718377,0.01320889194067775,-0.000429898992010484
420.00000000000017,1.1407893817076606e-14,-4.394875779416235e-15,1.0974195935780806e-16,2.386354562691618e-17,0.385368744539455,0.0020918449986968295,89.28479835844735,3.755841149536381,-1.446932761131031,0.03613054025536402,0.007856637524557428
421.00000000000006,1.0591780314874373e-14,-4.472839959894004e-15,1.4591374411359958e-16,5.909526715625666e-17,0.42251814194067355,0.005579351666996652,89.06577498806041,3.5204804087687918,-1.4866759866848498,0.048498596293641366,0.019641998237293214
422.00000000000006,9.719427958403674e-15,-4.149288506240617e-15,1.1625731338863537e-16,6.65630515506906e-17,0.4270741949920607,0.006848453616361077,89.19753577815474,3.2613326098690707,-1.3922846047186495,0.03900988503776071,0.022335085106214146
423.0,8.93056031138195e-15,-3.728168082498695e-15,9.164139273153295e-17,4.14098773118118e-17,0.41758793314599313,0.004636873372775406,89.29595342982046,3.0251350071756886,-1.2628784069268133,0.031042574664119447,0.014027167963823688
424.00000000000006,8.458981517790008e-15,-3.6254162583580455e-15,1.0696703179719536e-16,3.224864966821718e-17,0.4287743064198491,0.0038123560857055115,89.15499606995107,2.8925847117544867,-1.2397265108828872,0.036577831525888005,0.011027562929275939
425.0,8.48894834021423e-15,-3.73766273786129e-15,1.6199661515757988e-16,5.610707646440276e-17,0.4407108565445298,0.006609426069729955,88.75912868214128,2.9303142356932272,-1.290210034273652,0.05591988176928803,0.019367695301891627
426.00000000000006,8.814267313315105e-15,-3.7955388627659305e-15,2.2154035575991302e-16,1.0405271020660942e-16,0.4313459907999583,0.011805032285488343,88.3297573436504,3.0713492074771076,-1.3225631653461014,0.07719618340364263,0.03625737655427629
