angle_deg,intensity_proxy
-89.99999914622636,8.73953500030844e-10
-87.43680027996089,1.0490422924788829e-09
-86.37478578672372,1.133614268904156e-09
-85.55966694730674,1.2399817929273765e-09
-84.87231698093369,1.3948387524544195e-09
-84.26659730796267,1.619709311866411e-09
-83.7188473002472,1.9348768747298123e-09
-83.21501265029943,2.360208423965627e-09
-82.74593696669073,2.9152467702930363e-09
-82.30526072729027,3.6190384806764495e-09
-81.88835398580235,4.489838869163421e-09
-81.49172179461118,5.544750794550696e-09
-81.11264914981503,6.799326466392441e-09
-80.74897712783695,8.267151152119023e-09
-80.39895542436832,9.959423448781598e-09
-80.06114165487263,1.1884544902420978e-08
-79.73433047718744,1.4047730800371465e-08
-79.41750240380574,1.645065332224797e-08
-79.10978600479763,1.9091127636635525e-08
-78.8104294537864,2.1962850839572117e-08
-78.51877874041668,2.5055202784887936e-08
-78.23426073431965,2.8353116830143302e-08
-77.95636984216819,3.183702731253009e-08
-77.68465736788467,3.5482899188546826e-08
-77.41872293538925,3.926234374154899e-08
-77.15820750531542,4.31428226117164e-08
-76.90278763795686,4.708794066793654e-08
-76.65217074095705,5.105782645820956e-08
-76.40609110272075,5.500959718369042e-08
-76.1643065583835,5.8897903380761885e-08
-75.92659566925778,6.267554680365822e-08
-75.6927553222919,6.629416341271738e-08
-75.46259867554336,6.97049619222852e-08
-75.2359533905971,7.285950707516722e-08
-75.01266010441917,7.571053570972608e-08
-74.79257110216234,7.821279278821629e-08
-74.57554915954199,8.032387387208986e-08
-74.36146652903307,8.200506006769579e-08
-74.15020404863628,8.322213122490302e-08
-73.94165035557546,8.39461431480574e-08
-73.73570119021143,8.415415476612022e-08
-73.5322587778365,8.382989159672167e-08
-73.33123127795712,8.296433241544193e-08
-73.13253229227459,8.155620679426634e-08
-72.9360804238938,7.961239208939306e-08
-72.74179888138862,7.714819952689842e-08
-72.5496151222685,7.418754024526908e-08
-72.35946053115805,7.076296349857206e-08
-72.17127012864599,6.691556069728947e-08
-71.9849823073061,6.269473056185034e-08
-71.80053859185354,5.8157802384436935e-08
-71.6178834207933,5.336951623645094e-08
-71.43696394725384,4.840136092063681e-08
-71.25772985698381,4.3330772545597214e-08
-71.08013320173983,3.8240198790984136e-08
-70.90412824650302,3.3216036224730536e-08
-70.7296713291473,2.83474504146423e-08
-70.55672073134137,2.3725091024252348e-08
-70.38523655960435,1.9439716568094055e-08
-70.21518063555617,1.5580745987130473e-08
-70.04651639450873,1.2234756644801907e-08
-69.87920879163549,9.483950683122498e-09
-69.7132242150396,7.404613853421044e-09
-69.54853040510996,6.065592877589701e-09
-69.38509637961832,5.526819027618496e-09
-69.22289236406615,5.837906855104409e-09
-69.06188972683796,7.03685777915857e-09
-68.90206091876227,9.148898474051824e-09
-68.74337941671942,1.218548361630066e-08
-68.5858196709698,1.61434914933988e-08
-68.4293570559072,2.100463919474762e-08
-68.27396782396883,2.6735141567692707e-08
-68.11962906245793,3.3285634815701894e-08
-67.9663186530576,4.059138155171354e-08
-67.8140152338336,4.8572769332048804e-08
-67.66269816354124,5.713610924528887e-08
-67.51234748806844,6.617473510268808e-08
-67.36294390886036,7.557039728429744e-08
-67.21446875318475,8.51949384745571e-08
-67.06690394610837,9.491223153094651e-08
-66.9202319840658,1.0458035274580647e-07
-66.77443590991125,1.1405395697482496e-07
-66.62949928935345,1.2318681471441675e-07
-66.48540618868022,1.3183446541526416e-07
-66.34214115368837,1.3985693631735867e-07
-66.19968918973962,1.4712147206896183e-07
-66.05803574287006,1.5350521751615818e-07
-65.91716668188604,1.5889779446509713e-07
