angle_deg,intensity_proxy
-89.99999914622636,1.2358008770104936e-07
-87.43680027996089,1.773524716528864e-07
-86.37478578672372,2.040347608581741e-07
-85.55966694730674,2.2540646600031816e-07
-84.87231698093369,2.432929597710095e-07
-84.26659730796267,2.583013696423048e-07
-83.7188473002472,2.706979474528621e-07
-83.21501265029943,2.8063019241272003e-07
-82.74593696669073,2.8820749849622074e-07
-82.30526072729027,2.9353637469452413e-07
-81.88835398580235,2.967372496875183e-07
-81.49172179461118,2.9795245702039106e-07
-81.11264914981503,2.973494113144303e-07
-80.74897712783695,2.951208834131989e-07
-80.39895542436832,2.9148339293708566e-07
-80.06114165487263,2.8667432424018337e-07
-79.73433047718744,2.809481643703015e-07
-79.41750240380574,2.74572148502545e-07
-79.10978600479763,2.6782153071779146e-07
-78.8104294537864,2.609746532845677e-07
-78.51877874041668,2.5430795489502826e-07
-78.23426073431965,2.4809103233852914e-07
-77.95636984216819,2.4258184840150307e-07
-77.68465736788467,2.3802216031117564e-07
-77.41872293538925,2.3463322745041494e-07
-77.15820750531542,2.326118443354238e-07
-76.90278763795686,2.3212673503402472e-07
-76.65217074095705,2.33315338339819e-07
-76.40609110272075,2.362810090242213e-07
-76.1643065583835,2.410906591315349e-07
-75.92659566925778,2.477728641663109e-07
-75.6927553222919,2.5631646159680166e-07
-75.46259867554336,2.6666967268101186e-07
-75.2359533905971,2.787397824339918e-07
-75.01266010441917,2.923934157653374e-07
-74.79257110216234,3.074574495905496e-07
-74.57554915954199,3.2372060027462676e-07
-74.36146652903307,3.4093572241770453e-07
-74.15020404863628,3.5882284820638835e-07
-73.94165035557546,3.770729859862184e-07
-73.73570119021143,3.953526822388097e-07
-73.5322587778365,4.1330933289317877e-07
-73.33123127795712,4.3057720823890556e-07
-73.13253229227459,4.46784131260817e-07
-72.9360804238938,4.6155872283225226e-07
-72.74179888138862,4.745380999362338e-07
-72.5496151222685,4.853758861360129e-07
-72.35946053115805,4.937503681952713e-07
-72.17127012864599,4.993726104022835e-07
-71.9849823073061,5.019943201054396e-07
-71.80053859185354,5.014152454521249e-07
-71.6178834207933,4.97489880413926e-07
-71.43696394725384,4.901332537345914e-07
-71.25772985698381,4.793255880376641e-07
-71.08013320173983,4.651156332484563e-07
-70.90412824650302,4.476225046468715e-07
-70.7296713291473,4.270358898424076e-07
-70.55672073134137,4.0361452996311676e-07
-70.38523655960435,3.776829272506553e-07
-70.21518063555617,3.4962628262397423e-07
-70.04651639450873,3.198837209294048e-07
-69.87920879163549,2.889399166564227e-07
