angle_deg,intensity_proxy
-89.99999914622636,2.6608752842658863e-08
-87.43680027996089,3.576421526098967e-08
-86.37478578672372,4.0881262277232115e-08
-85.55966694730674,4.597477358611095e-08
-84.87231698093369,5.153481099471928e-08
-84.26659730796267,5.781775297974916e-08
-83.7188473002472,6.499819484548032e-08
-83.21501265029943,7.320507427701417e-08
-82.74593696669073,8.253290256211607e-08
-82.30526072729027,9.304528303683759e-08
-81.88835398580235,1.0477564587737545e-07
-81.49172179461118,1.1772700902463951e-07
-81.11264914981503,1.318715576151698e-07
-80.74897712783695,1.4715043815973296e-07
-80.39895542436832,1.6347398466390256e-07
-80.06114165487263,1.8072250042089288e-07
-79.73433047718744,1.9874766276721837e-07
-79.41750240380574,2.1737457901380095e-07
-79.10978600479763,2.3640449157533237e-07
-78.8104294537864,2.556181052565322e-07
-78.51877874041668,2.7477948807060943e-07
-78.23426073431965,2.9364047821290524e-07
-77.95636984216819,3.119455137156977e-07
-77.68465736788467,3.294367879097831e-07
-77.41872293538925,3.458596232376848e-07
-77.15820750531542,3.609679483328842e-07
-76.90278763795686,3.74529758695325e-07
-76.65217074095705,3.8633243979340787e-07
-76.40609110272075,3.961878329741913e-07
-76.1643065583835,4.0393692905912823e-07
-75.92659566925778,4.094540817615674e-07
-75.6927553222919,4.1265064283592097e-07
-75.46259867554336,4.13477932849297e-07
-75.2359533905971,4.1192947529979816e-07
-75.01266010441917,4.0804243710209187e-07
-74.79257110216234,4.0189823481053283e-07
-74.57554915954199,3.9362228293665265e-07
-74.36146652903307,3.833828779321151e-07
-74.15020404863628,3.713892284609278e-07
-73.94165035557546,3.578886591168153e-07
-73.73570119021143,3.431630304341903e-07
-73.5322587778365,3.2752443262061717e-07
-73.33123127795712,3.1131022368199203e-07
-73.13253229227459,2.9487749434708416e-07
-72.9360804238938,2.785970523041256e-07
-72.74179888138862,2.62847026664446e-07
-72.5496151222685,2.480062002339006e-07
-72.35946053115805,2.3444718210402447e-07
-72.17127012864599,2.2252953630035582e-07
-71.9849823073061,2.1259298379256814e-07
-71.80053859185354,2.0495079513745073e-07
-71.6178834207933,1.998834894515147e-07
-71.43696394725384,1.9763295235104922e-07
-71.25772985698381,1.9839708100095924e-07
-71.08013320173983,2.0232505851470026e-07
-70.90412824650302,2.095133526683804e-07
-70.7296713291473,2.200025252432795e-07
-70.55672073134137,2.3377492829553963e-07
-70.38523655960435,2.507533522700939e-07
-70.21518063555617,2.7080067813364373e-07
-70.04651639450873,2.937205716178959e-07
-69.87920879163549,3.1925924228160936e-07
-69.7132242150396,3.471082734930404e-07
-69.54853040510996,3.7690851171951897e-07
-69.38509637961832,4.082549848538083e-07
-69.22289236406615,4.4070279992875914e-07
-69.06188972683796,4.7377395075291517e-07
-68.90206091876227,5.069649460802643e-07
-68.74337941671942,5.397551493051576e-07
-68.5858196709698,5.716157017980022e-07
-68.4293570559072,6.02018884360756e-07
-68.27396782396883,6.304477554054432e-07
-68.11962906245793,6.564058908800675e-07
-67.9663186530576,6.794270402166442e-07
-67.8140152338336,6.990845051639025e-07
-67.66269816354124,7.150000447553614e-07
