angle_deg,intensity_proxy
-89.99999914622636,1.1081031420765862e-08
-87.43680027996089,1.969177936266466e-08
-86.37478578672372,2.531880742958812e-08
-85.55966694730674,3.070469261546112e-08
-84.87231698093369,3.601804294966692e-08
-84.26659730796267,4.126866711030032e-08
-83.7188473002472,4.6416204169412865e-08
-83.21501265029943,5.1398319264283975e-08
-82.74593696669073,5.6142198197964005e-08
-82.30526072729027,6.057097091953132e-08
-81.88835398580235,6.460822515178787e-08
-81.49172179461118,6.818166034600816e-08
-81.11264914981503,7.12262600733695e-08
-80.74897712783695,7.36871094820039e-08
-80.39895542436832,7.552187996114146e-08
-80.06114165487263,7.67029578987973e-08
-79.73433047718744,7.721917625612675e-08
-79.41750240380574,7.707710348726829e-08
-79.10978600479763,7.630184817601519e-08
-78.8104294537864,7.49373466393644e-08
-78.51877874041668,7.304611292516681e-08
-78.23426073431965,7.070844493441514e-08
-77.95636984216819,6.802109591809656e-08
-77.68465736788467,6.509543655381687e-08
-77.41872293538925,6.205514849405921e-08
-77.15820750531542,5.9033505050554826e-08
-76.90278763795686,5.617030795274182e-08
-76.65217074095705,5.3608560377853e-08
-76.40609110272075,5.149096526403914e-08
-76.1643065583835,4.995634395027691e-08
-75.92659566925778,4.9136073208653316e-08
-75.6927553222919,4.9150638631562904e-08
-75.46259867554336,5.0106399112260265e-08
-75.2359533905971,5.2092650933568873e-08
-75.01266010441917,5.517907099008555e-08
-74.79257110216234,5.941360725022274e-08
-74.57554915954199,6.482087114076788e-08
-74.36146652903307,7.140107160423651e-08
-74.15020404863628,7.912951468479001e-08
-73.94165035557546,8.795667621663791e-08
-73.73570119021143,9.780883909915984e-08
-73.5322587778365,1.085892713058941e-07
-73.33123127795712,1.201799067089045e-07
-73.13253229227459,1.3244347846220082e-07
-72.9360804238938,1.4522604445384907e-07
-72.74179888138862,1.583598364874163e-07
-72.5496151222685,1.7166635956588689e-07
-72.35946053115805,1.8495966499131618e-07
-72.17127012864599,1.9804972091667747e-07
-71.9849823073061,2.1074580634163548e-07
-71.80053859185354,2.228598590831764e-07
-71.6178834207933,2.3420971464317607e-07
-71.43696394725384,2.446221807394736e-07
-71.25772985698381,2.539359011195527e-07
-71.08013320173983,2.620039716666409e-07
-70.90412824650302,2.686962812652745e-07
-70.7296713291473,2.7390155896679787e-07
-70.55672073134137,2.775291172772958e-07
-70.38523655960435,2.7951028853593377e-07
-70.21518063555617,2.7979955709426766e-07
-70.04651639450873,2.783753941715656e-07
-69.87920879163549,2.7524080477176256e-07
-69.7132242150396,2.704235969306225e-07
-69.54853040510996,2.6397638294374396e-07
-69.38509637961832,2.559763203268956e-07
-69.22289236406615,2.465245973808563e-07
-69.06188972683796,2.3574566473966127e-07
-68.90206091876227,2.2378621058556964e-07
-68.74337941671942,2.1081387375111683e-07
-68.5858196709698,1.9701568613259072e-07
-68.4293570559072,1.825962341194678e-07
-68.27396782396883,1.6777552846140507e-07
-68.11962906245793,1.5278657343848486e-07
-67.9663186530576,1.378726295722666e-07
-67.8140152338336,1.2328416951118344e-07
-67.66269816354124,1.092755341254895e-07
-67.51234748806844,9.610130511618305e-08
-67.36294390886036,8.401242132188762e-08
-67.21446875318475,7.32520780278048e-08
-67.06690394610837,6.405146147144158e-08
-66.9202319840658,5.662538384782343e-08
-66.77443590991125,5.1167896828491553e-08
-66.62949928935345,4.7847973274964346e-08
-66.48540618868022,4.6805356793327646e-08
-66.34214115368837,4.814668641066766e-08
-66.19968918973962,5.194200837853756e-08
-66.05803574287006,5.8221788428876824e-08
-65.91716668188604,6.697453533868545e-08
-65.77706828138395,7.814514014865897e-08
-65.6377272056365,9.163402472577297e-08
-65.49913049329244,1.0729717862108031e-07
-65.36126554283915,1.2494714458094266e-07
-65.22412009878309,1.4435499101912854e-07
-65.0876822385048,1.6525328480454133e-07
-64.95194035974859,1.8734005056467965e-07
-64.81688316871022,2.102836741707209e-07
-64.68249966868754,2.3372867907382097e-07
-64.5487791492625,2.573022756842949e-07
-64.4157111759837,2.8062155703333415e-07
-64.28328558052225,3.0330118952763503e-07
-64.15149245127412,3.249614266480705e-07
-64.02032212438473,3.45236256814359e-07
-63.88976517517275,3.637814850758271e-07
-63.75981240993156,3.8028254237684085e-07
-63.630454858088555,3.9446181628654603e-07
-63.501683764702946,4.060853034779203e-07
-63.37349058328467,4.149683968790678e-07
-63.24586696891765,4.209806390703454e-07
-63.118804771672075,4.240492977198125e-07
-62.99229603029031,4.2416164798917487e-07
-62.866332966133506,4.213658800718767e-07
-62.74090797737537,4.157705863571227e-07
-62.616013633430946,4.075428210373848e-07
-62.49164266960896,3.969047640967035e-07
-62.367787981976925,3.841290602935889e-07
-62.2444426224285,3.695329407472076e-07
-62.12159979394388,3.53471268855485e-07
-61.999252846033514,3.363286824135365e-07
-61.87739527035707,3.18511028983382e-07
-61.756020696509225,3.0043631097780495e-07
-61.63512288796456,2.8252536994223454e-07
-61.51469573817442,2.6519254574415664e-07
-61.39473326680869,2.4883654563536387e-07
-61.275229616136194,2.3383175050010955e-07
-61.15617904753717,2.205201713367924e-07
-61.03757593814228,2.092042486589091e-07
-60.91941477759251,2.0014066176118204e-07
-60.801690164914675,1.9353528457237512e-07
-60.684396805507426,1.8953939114184115e-07
-60.56752950823321,1.8824717781922717e-07
-60.45108318261152,1.8969463208341254e-07
-60.33505283610929,1.938597409711343e-07
-60.219433571524206,2.006639963335228e-07
-60.104220584457096,2.0997512082477468e-07
-59.98940916086991,2.2161090860624652e-07
-59.87499467472562,2.3534404909119306e-07
-59.76097258570651,2.5090778134645586e-07
-59.64733843700814,2.680022114987062e-07
-59.534087853205754,2.863011159464093e-07
-59.42121653818987,3.054590494223358e-07
-59.30872027316898,3.2511857884169957e-07
-59.19659491473636,3.449174710643962e-07
-59.084836392998334,3.6449567467194715e-07
-58.97344070976207,3.8350195193086194e-07
-58.86240393678012,4.016000364806982e-07
-58.751722214049956,4.1847421405545424e-07
-58.64139174816628,4.338342467798478e-07
-58.531408810723825,4.47419585326295e-07
-58.42176973676931,4.590028365522032e-07
-58.312470923300324,4.68392476304982e-07
-58.20350882780943,4.7543481712834076e-07
-58.09487996687213,4.800152580007365e-07
-57.98658091477663,4.820588575086871e-07
-57.87860830219438,4.815302826938294e-07
-57.770958814889624,4.784331930768195e-07
-57.663629192466495,4.7280912309141837e-07
-57.55661622715268,4.6473592656309814e-07
-57.44991676261811,4.543258442945942e-07
-57.34352769282732,4.4172325076298674e-07
-57.237445960924745,4.271021289794062e-07
-57.13166855815133,4.106633143758956e-07
-57.026192522791696,3.926315398649141e-07
-56.92101493915078,3.7325230566845276e-07
-56.816132936558745,3.5278858980583034e-07
-56.71154368840345,3.3151740886560485e-07
-56.607244411189534,3.0972623437431916e-07
-56.503232363622914,2.8770926809724443e-07
-56.399504845720315,2.657635802054045e-07
-56.29605919794279,2.441851175048651e-07
-56.192892800352176,2.2326459477240796e-07
-56.09000307179042,2.0328329044004743e-07
-55.987387469080225,1.84508778031951e-07
-55.885043486246964,1.6719063635900923e-07
-55.78296865376096,1.515561938844958e-07
-55.681160537799265,1.378063751715162e-07
