angle_deg,intensity_proxy
-89.99999914622636,1.4422364273162999e-08
-87.43680027996089,2.0861096143125743e-08
-86.37478578672372,2.4419989153151057e-08
-85.55966694730674,2.7614249736431695e-08
-84.87231698093369,3.067628455716857e-08
-84.26659730796267,3.369588783508004e-08
-83.7188473002472,3.671976485896794e-08
-83.21501265029943,3.9776651476997245e-08
-82.74593696669073,4.2886460027665676e-08
-82.30526072729027,4.60643559916477e-08
-81.88835398580235,4.9322819963313726e-08
-81.49172179461118,5.267276809998522e-08
-81.11264914981503,5.612416790007824e-08
-80.74897712783695,5.968634677507347e-08
-80.39895542436832,6.336809060275269e-08
-80.06114165487263,6.717758457324161e-08
-79.73433047718744,7.112222813851928e-08
-79.41750240380574,7.520834696129445e-08
-79.10978600479763,7.944082165105649e-08
-78.8104294537864,8.382265292500131e-08
-78.51877874041668,8.835448410729551e-08
-78.23426073431965,9.30341036818771e-08
-77.95636984216819,9.785595236827121e-08
-77.68465736788467,1.0281066050810524e-07
-77.41872293538925,1.0788464216108686e-07
-77.15820750531542,1.13059772027919e-07
-76.90278763795686,1.1831317002926867e-07
-76.65217074095705,1.2361711602309654e-07
-76.40609110272075,1.289391137450826e-07
-76.1643065583835,1.3424211867189258e-07
-75.92659566925778,1.3948493924959395e-07
-75.6927553222919,1.4462281496111102e-07
-75.46259867554336,1.496081682283612e-07
-75.2359533905971,1.5439152038952888e-07
-75.01266010441917,1.5892255521475128e-07
-74.79257110216234,1.6315130689104743e-07
-74.57554915954199,1.6702944338686186e-07
-74.36146652903307,1.7051161085460937e-07
-74.15020404863628,1.735568004807938e-07
-73.94165035557546,1.7612969615002633e-07
-73.73570119021143,1.782019596127522e-07
-73.5322587778365,1.7975340964871104e-07
-73.33123127795712,1.8077305305656037e-07
-73.13253229227459,1.812599281739077e-07
-72.9360804238938,1.8122372598112686e-07
-72.74179888138862,1.8068515954871403e-07
-72.5496151222685,1.7967605947921826e-07
-72.35946053115805,1.782391808502775e-07
-72.17127012864599,1.7642771572415686e-07
-71.9849823073061,1.7430451426002012e-07
-71.80053859185354,1.7194102653719876e-07
-71.6178834207933,1.6941598605277832e-07
-71.43696394725384,1.6681386418156038e-07
-71.25772985698381,1.6422313238466607e-07
-71.08013320173983,1.6173437535711237e-07
-70.90412824650302,1.594383033860296e-07
-70.7296713291473,1.5742371576909466e-07
-70.55672073134137,1.557754690913171e-07
-70.38523655960435,1.5457250441109227e-07
-70.21518063555617,1.5388598595881825e-07
-70.04651639450873,1.5377760086031288e-07
-69.87920879163549,1.5429806477871404e-07
-69.7132242150396,1.5548587239237267e-07
-69.54853040510996,1.573663245092418e-07
-69.38509637961832,1.5995085561512557e-07
-69.22289236406615,1.632366770462393e-07
-69.06188972683796,1.6720674206461746e-07
-68.90206091876227,1.7183003020128703e-07
-68.74337941671942,1.7706213961304706e-07
-68.5858196709698,1.8284616815196911e-07
-68.4293570559072,1.8911385662156547e-07
-68.27396782396883,1.9578696150162135e-07
-68.11962906245793,2.027788194319673e-07
-67.9663186530576,2.0999606207115607e-07
-67.8140152338336,2.1734043765355417e-07
-67.66269816354124,2.247106946687029e-07
-67.51234748806844,2.3200448353901534e-07
-67.36294390886036,2.3912023388671653e-07
-67.21446875318475,2.459589678265396e-07
-67.06690394610837,2.524260135296679e-07
-66.9202319840658,2.584325878823636e-07
-66.77443590991125,2.638972221975512e-07
-66.62949928935345,2.687470104092085e-07
-66.48540618868022,2.729186647694826e-07
-66.34214115368837,2.763593695695497e-07
-66.19968918973962,2.790274286295214e-07
-66.05803574287006,2.80892707088685e-07
-65.91716668188604,2.8193687224592975e-07
-65.77706828138395,2.821534417583309e-07
-65.6377272056365,2.8154765034880714e-07
-65.49913049329244,2.8013614828520644e-07
-65.36126554283915,2.7794654629360914e-07
-65.22412009878309,2.750168223119092e-07
-65.0876822385048,2.71394605658304e-07
-64.95194035974859,2.671363538879721e-07
-64.81688316871022,2.623064369602936e-07
-64.68249966868754,2.569761424666001e-07
-64.5487791492625,2.512226147031728e-07
-64.4157111759837,2.4512773943729503e-07
-64.28328558052225,2.387769854130015e-07
-64.15149245127412,2.3225821306526923e-07
-64.02032212438473,2.256604606198101e-07
-63.88976517517275,2.190727177856575e-07
-63.75981240993156,2.1258269760533234e-07
-63.630454858088555,2.0627561768904243e-07
-63.501683764702946,2.0023300297374963e-07
