angle_deg,intensity_proxy
-89.99999914622636,1.95693901713969e-07
-87.43680027996089,2.5908279843273034e-07
-86.37478578672372,2.858187017517794e-07
-85.55966694730674,3.053203742427216e-07
-84.87231698093369,3.2051061854212636e-07
-84.26659730796267,3.326307960988888e-07
-83.7188473002472,3.4242889372381764e-07
-83.21501265029943,3.504599680573286e-07
-82.74593696669073,3.571927644658851e-07
-82.30526072729027,3.6305378734075605e-07
-81.88835398580235,3.684461907102449e-07
-81.49172179461118,3.737569409483939e-07
-81.11264914981503,3.7935795364283074e-07
-80.74897712783695,3.856039536401389e-07
-80.39895542436832,3.928285383752837e-07
-80.06114165487263,4.013393237553966e-07
-79.73433047718744,4.1141274159826953e-07
-79.41750240380574,4.2328888302973864e-07
-79.10978600479763,4.371666746631488e-07
-78.8104294537864,4.5319960152169526e-07
-78.51877874041668,4.7149213666371047e-07
-78.23426073431965,4.92096994341757e-07
-77.95636984216819,5.150132872136449e-07
-77.68465736788467,5.401856366001931e-07
-77.41872293538925,5.675042570773513e-07
-77.15820750531542,5.968060123614277e-07
-76.90278763795686,6.278764183063151e-07
-76.65217074095705,6.604525507792271e-07
-76.40609110272075,6.942268011130232e-07
-76.1643065583835,7.288514095966751e-07
-75.92659566925778,7.639436978412259e-07
-75.6927553222919,7.990919135588668e-07
-75.46259867554336,8.338615959728875e-07
-75.2359533905971,8.678023663549125e-07
-75.01266010441917,9.00455045669229e-07
-74.79257110216234,9.313589996134213e-07
-74.57554915954199,9.600596101425588e-07
-74.36146652903307,9.86115771579483e-07
-74.15020404863628,1.0091073084618323e-06
-73.94165035557546,1.0286422112736718e-06
-73.73570119021143,1.0443635851834833e-06
-73.5322587778365,1.0559562059981383e-06
-73.33123127795712,1.0631525769875838e-06
-73.13253229227459,1.0657383803708553e-06
-72.9360804238938,1.0635572184849326e-06
-72.74179888138862,1.0565145424318722e-06
-72.5496151222685,1.0445806707779378e-06
-72.35946053115805,1.027792808101246e-06
-72.17127012864599,1.0062559832367926e-06
-71.9849823073061,9.801428402446417e-07
-71.80053859185354,9.496922316030366e-07
-71.6178834207933,9.152065829306265e-07
-71.43696394725384,8.770480215307632e-07
-71.25772985698381,8.356332869066358e-07
-71.08013320173983,7.914274696163958e-07
-70.90412824650302,7.449366547432601e-07
-70.7296713291473,6.966995770065924e-07
-70.55672073134137,6.47278425159966e-07
-70.38523655960435,5.972489627325739e-07
-70.21518063555617,5.471901592316115e-07
-70.04651639450873,4.976735494808961e-07
-69.87920879163549,4.492525577069471e-07
-69.7132242150396,4.0245203626733337e-07
-69.54853040510996,3.577582756556593e-07
-69.38509637961832,3.156097419076024e-07
-69.22289236406615,2.7638878929565405e-07
-69.06188972683796,2.4041458002154043e-07
-68.90206091876227,2.079374185658288e-07
-68.74337941671942,1.7913467680434385e-07
-68.5858196709698,1.5410844762098405e-07
-68.4293570559072,1.3288502049438423e-07
-68.27396782396883,1.1541622363268202e-07
-68.11962906245793,1.0158262512373414e-07
-67.9663186530576,9.119853188349236e-08
-67.8140152338336,8.401867167094925e-08
-67.66269816354124,7.97463919006499e-08
-67.51234748806844,7.804316122041193e-08
-67.36294390886036,7.853911755089489e-08
-67.21446875318475,8.08443710762325e-08
-67.06690394610837,8.456074389133233e-08
-66.9202319840658,8.929361074390506e-08
-66.77443590991125,9.466349833473262e-08
-66.62949928935345,1.0031710438382601e-07
-66.48540618868022,1.0593741218519625e-07
-66.34214115368837,1.1125260132961328e-07
-66.19968918973962,1.1604348996924874e-07
-66.05803574287006,1.2014928737414947e-07
-65.91716668188604,1.2347148621528906e-07
-65.77706828138395,1.259757803618835e-07
-65.6377272056365,1.276919541529943e-07
-65.49913049329244,1.2871175110618094e-07
-65.36126554283915,1.291847918036268e-07
-65.22412009878309,1.2931267020296263e-07
-65.0876822385048,1.2934141289578727e-07
-64.95194035974859,1.295525350791807e-07
-64.81688316871022,1.3025296863537899e-07
-64.68249966868754,1.3176417043306682e-07
-64.5487791492625,1.34410741796238e-07
-64.4157111759837,1.3850890241552363e-07
-64.28328558052225,1.4435516355852207e-07
-64.15149245127412,1.522155364023964e-07
-64.02032212438473,1.6231559216001793e-07
-63.88976517517275,1.748316622335311e-07
-63.75981240993156,1.8988343003743185e-07
-63.630454858088555,2.0752812276567196e-07
-63.501683764702946,2.277564628011576e-07
-63.37349058328467,2.5049048637264847e-07
-63.24586696891765,2.7558328320126385e-07
-63.118804771672075,3.028206569831213e-07
-62.99229603029031,3.319246542868586e-07
-62.866332966133506,3.62558860330535e-07
-62.74090797737537,3.9433531548155895e-07
-62.616013633430946,4.268228673084018e-07
-62.49164266960896,4.5955674046020936e-07
-62.367787981976925,4.92049081142484e-07
-62.2444426224285,5.238002147982832e-07
-62.12159979394388,5.54310344829324e-07
-61.999252846033514,5.830914165839896e-07
-61.87739527035707,6.096788739625382e-07
-61.756020696509225,6.336430452238853e-07
-61.63512288796456,6.545999091639433e-07
-61.51469573817442,6.722210119214644e-07
-61.39473326680869,6.862423273588302e-07
-61.275229616136194,6.96471879370376e-07
-61.15617904753717,7.027959717430808e-07
-61.03757593814228,7.051838995694146e-07
-60.91941477759251,7.036910450354239e-07
-60.801690164914675,6.984602891542564e-07
-60.684396805507426,6.897216993003614e-07
-60.56752950823321,6.777904799745825e-07
-60.45108318261152,6.630632009746137e-07
-60.33505283610929,6.460123430455323e-07
-60.219433571524206,6.271792262088516e-07
-60.104220584457096,6.071654104312503e-07
-59.98940916086991,5.866226822235888e-07
-59.87499467472562,5.66241764259961e-07
-59.76097258570651,5.467399082183101e-07
-59.64733843700814,5.288475537200616e-07
-59.534087853205754,5.132942583207704e-07
-59.42121653818987,5.007941246775699e-07
-59.30872027316898,4.920309708510332e-07
-59.19659491473636,4.876435076088201e-07
-59.084836392998334,4.882108018811583e-07
-58.97344070976207,4.942383173681999e-07
-58.86240393678012,5.061448308451817e-07
-58.751722214049956,5.242505250586894e-07
-58.64139174816628,5.487665553885627e-07
-58.531408810723825,5.797863768778697e-07
-58.42176973676931,6.172791001565247e-07
-58.312470923300324,6.610851187406633e-07
-58.20350882780943,7.109142159566156e-07
-58.09487996687213,7.663463173730392e-07
-57.98658091477663,8.268350044974057e-07
-57.87860830219438,8.917138483060655e-07
-57.770958814889624,9.60205557969931e-07
-57.663629192466495,1.031433872277521e-06
-57.55661622715268,1.1044380504123658e-06
-57.44991676261811,1.1781897468414729e-06
-57.34352769282732,1.2516119842491e-06
-57.237445960924745,1.323599870974596e-06
-57.13166855815133,1.393042647610211e-06
-57.026192522791696,1.4588465935805037e-06
-56.92101493915078,1.5199582808344565e-06
-56.816132936558745,1.5753876301991417e-06
-56.71154368840345,1.6242302081356158e-06
-56.607244411189534,1.665688198892069e-06
-56.503232363622914,1.6990895002089054e-06
-56.399504845720315,1.7239044201382458e-06
-56.29605919794279,1.739759498004555e-06
-56.192892800352176,1.7464480333091075e-06
-56.09000307179042,1.7439369811770228e-06
-55.987387469080225,1.732369959947928e-06
-55.885043486246964,1.712066213430918e-06
-55.78296865376096,1.683515474484103e-06
-55.681160537799265,1.6473687849171333e-06
