angle_deg,intensity_proxy
-89.99999914622636,2.8755308091870193e-08
-87.43680027996089,4.618131754554529e-08
-86.37478578672372,5.569294600033799e-08
-85.55966694730674,6.378909502662557e-08
-84.87231698093369,7.098285212356477e-08
-84.26659730796267,7.742890111031582e-08
-83.7188473002472,8.318423689999168e-08
-83.21501265029943,8.8274485176173e-08
-82.74593696669073,9.2718483337029e-08
-82.30526072729027,9.6539451246941e-08
-81.88835398580235,9.977064181999148e-08
-81.49172179461118,1.024582339287536e-07
-81.11264914981503,1.046625985373111e-07
-80.74897712783695,1.0645846380623726e-07
-80.39895542436832,1.0793425672869982e-07
-80.06114165487263,1.0919079086148706e-07
-79.73433047718744,1.1033942179622501e-07
-79.41750240380574,1.1149977129882427e-07
-79.10978600479763,1.127971128251765e-07
-78.8104294537864,1.1435950833152577e-07
-78.51877874041668,1.1631478534344168e-07
-78.23426073431965,1.1878744223201039e-07
-77.95636984216819,1.218955675705115e-07
-77.68465736788467,1.257478558214141e-07
-77.41872293538925,1.3044079625789967e-07
-77.15820750531542,1.3605610498787567e-07
-76.90278763795686,1.426584613932438e-07
-76.65217074095705,1.5029360049083747e-07
-76.40609110272075,1.5898680199465974e-07
-76.1643065583835,1.68741805578372e-07
-75.92659566925778,1.7954017038124695e-07
-75.6927553222919,1.913410855405573e-07
-75.46259867554336,2.0408162781282476e-07
-75.2359533905971,2.1767745246826808e-07
-75.01266010441917,2.3202389485618612e-07
-74.79257110216234,2.4699745253059356e-07
-74.57554915954199,2.6245761171421246e-07
-74.36146652903307,2.7824897721463454e-07
-74.15020404863628,2.942036616716783e-07
-73.94165035557546,3.1014388813003683e-07
-73.73570119021143,3.2588475926318056e-07
-73.5322587778365,3.412371469468506e-07
-73.33123127795712,3.56010657086914e-07
-73.13253229227459,3.7001662642378156e-07
-72.9360804238938,3.830711102385932e-07
-72.74179888138862,3.949978222610294e-07
-72.5496151222685,4.0563099043539034e-07
-72.35946053115805,4.1481809438615525e-07
-72.17127012864599,4.224224523265429e-07
-71.9849823073061,4.2832562671345764e-07
-71.80053859185354,4.324296191623884e-07
-71.6178834207933,4.3465882604164033e-07
-71.43696394725384,4.349617268608588e-07
-71.25772985698381,4.3331227819057454e-07
-71.08013320173983,4.2971098656691156e-07
-70.90412824650302,4.24185634839401e-07
-70.7296713291473,4.1679163790925855e-07
-70.55672073134137,4.076120059740519e-07
-70.38523655960435,3.967568964160722e-07
-70.21518063555617,3.843627394866008e-07
-70.04651639450873,3.705909280415828e-07
-69.87920879163549,3.556260678158578e-07
-69.7132242150396,3.3967379205977195e-07
-69.54853040510996,3.229581527135878e-07
-69.38509637961832,3.057186095032824e-07
-69.22289236406615,2.8820664818261684e-07
-69.06188972683796,2.7068206933833913e-07
-68.90206091876227,2.5340899938608684e-07
-68.74337941671942,2.3665168524546805e-07
-68.5858196709698,2.2067014330343337e-07
-68.4293570559072,2.0571574126009838e-07
-68.27396782396883,1.9202679791811667e-07
-68.11962906245793,1.7982429057392647e-07
-67.9663186530576,1.6930776209326937e-07
-67.8140152338336,1.6065151976504175e-07
-67.66269816354124,1.540012154651152e-07
-67.51234748806844,1.4947089145198271e-07
-67.36294390886036,1.4714056828104397e-07
-67.21446875318475,1.4705444098477506e-07
-67.06690394610837,1.4921973704028267e-07
-66.9202319840658,1.5360627504460065e-07
-66.77443590991125,1.6014674683551983e-07
-66.62949928935345,1.6873772849589213e-07
-66.48540618868022,1.7924140778037201e-07
-66.34214115368837,1.9148799755876333e-07
-66.19968918973962,2.0527878744750634e-07
-66.05803574287006,2.2038976946143887e-07
-65.91716668188604,2.3657575879446808e-07
-65.77706828138395,2.5357491821385534e-07
-65.6377272056365,2.7111358444428337e-07
-65.49913049329244,2.889112876564056e-07
-65.36126554283915,3.0668585099494743e-07
-65.22412009878309,3.241584561121085e-07
