angle_deg,intensity_proxy
-89.99999914622636,2.920433752690227e-08
-87.43680027996089,4.166621294656143e-08
-86.37478578672372,4.800213574067757e-08
-85.55966694730674,5.3314677301824306e-08
-84.87231698093369,5.806824291746882e-08
-84.26659730796267,6.243916119902232e-08
-83.7188473002472,6.651971797037842e-08
-83.21501265029943,7.036983335274664e-08
-82.74593696669073,7.403585500009428e-08
-82.30526072729027,7.75588266391325e-08
-81.88835398580235,8.09785145293044e-08
-81.49172179461118,8.433541076156284e-08
-81.11264914981503,8.767162664661946e-08
-80.74897712783695,9.10310983036862e-08
-80.39895542436832,9.44593207560696e-08
-80.06114165487263,9.800273434693932e-08
-79.73433047718744,1.0170784430688467e-07
-79.41750240380574,1.056201345600025e-07
-79.10978600479763,1.0978282852565283e-07
-78.8104294537864,1.1423554699829287e-07
-78.51877874041668,1.1901291314109599e-07
-78.23426073431965,1.2414315550115264e-07
-77.95636984216819,1.2964676071624915e-07
-77.68465736788467,1.355352275876988e-07
-77.41872293538925,1.4180997302740724e-07
-77.15820750531542,1.484614377992004e-07
-76.90278763795686,1.5546843583741493e-07
-76.65217074095705,1.6279778521636534e-07
-76.40609110272075,1.704042516296599e-07
-76.1643065583835,1.7823082666618766e-07
-75.92659566925778,1.8620935345884427e-07
-75.6927553222919,1.942615017125428e-07
-75.46259867554336,2.0230008301869663e-07
-75.2359533905971,2.1023068609930037e-07
-75.01266010441917,2.1795360058159617e-07
-74.79257110216234,2.2536598747719762e-07
-74.57554915954199,2.323642451110488e-07
-74.36146652903307,2.3884651117443177e-07
-74.15020404863628,2.447152351814034e-07
-73.94165035557546,2.4987975115537936e-07
-73.73570119021143,2.542587780635124e-07
-73.5322587778365,2.5778277547871664e-07
-73.33123127795712,2.603960842308055e-07
-73.13253229227459,2.620587863744446e-07
-72.9360804238938,2.627482255352145e-07
-72.74179888138862,2.6246013739964137e-07
-72.5496151222685,2.6120935052200387e-07
-72.35946053115805,2.5903002939857057e-07
-72.17127012864599,2.559754445268508e-07
-71.9849823073061,2.5211726750515965e-07
-71.80053859185354,2.475444026973955e-07
-71.6178834207933,2.4236138014644605e-07
-71.43696394725384,2.3668634683646641e-07
-71.25772985698381,2.3064870467751283e-07
-71.08013320173983,2.2438645335713602e-07
-70.90412824650302,2.1804330417058172e-07
-70.7296713291473,2.1176563686936348e-07
-70.55672073134137,2.0569937529750225e-07
-70.38523655960435,1.9998685903579206e-07
-70.21518063555617,1.947637874487471e-07
-70.04651639450873,1.9015630950767243e-07
-69.87920879163549,1.8627832770276695e-07
-69.7132242150396,1.8322907748026876e-07
-69.54853040510996,1.810910352270811e-07
-69.38509637961832,1.799281981986789e-07
-69.22289236406615,1.7978476930027525e-07
-69.06188972683796,1.8068426865539714e-07
-68.90206091876227,1.8262908279970455e-07
-68.74337941671942,1.8560045147637272e-07
-68.5858196709698,1.8955888171025905e-07
-68.4293570559072,1.9444496938946618e-07
-68.27396782396883,2.0018060022364723e-07
-68.11962906245793,2.0667049486098064e-07
-67.9663186530576,2.138040572518229e-07
-67.8140152338336,2.2145748110607327e-07
-67.66269816354124,2.2949606650168984e-07
-67.51234748806844,2.377766973053085e-07
-67.36294390886036,2.461504299539733e-07
-67.21446875318475,2.544651451695253e-07
-67.06690394610837,2.6256821615282485e-07
-66.9202319840658,2.7030914953229713e-07
-66.77443590991125,2.7754215861076367e-07
-66.62949928935345,2.841286320598835e-07
-66.48540618868022,2.899394649610614e-07
-66.34214115368837,2.948572228173934e-07
-66.19968918973962,2.987781127272865e-07
-66.05803574287006,3.0161373921847274e-07
-65.91716668188604,3.032926252341767e-07
-65.77706828138395,3.0376148142615857e-07
-65.6377272056365,3.0298620926765537e-07
-65.49913049329244,3.009526256147659e-07
-65.36126554283915,2.976668983097319e-07
-65.22412009878309,2.9315568434825206e-07
-65.0876822385048,2.8746596415285026e-07
-64.95194035974859,2.8066456773542754e-07
-64.81688316871022,2.7283739111686187e-07
-64.68249966868754,2.6408830440420044e-07
-64.5487791492625,2.545377564838156e-07
-64.4157111759837,2.4432108541371125e-07
-64.28328558052225,2.3358654829063849e-07
-64.15149245127412,2.224930895832486e-07
-64.02032212438473,2.1120787257011245e-07
-63.88976517517275,1.999036044646113e-07
-63.75981240993156,1.887556918695938e-07
-63.630454858088555,1.779392691702251e-07
-63.501683764702946,1.6762614810394415e-07
-63.37349058328467,1.579817417861217e-07
-63.24586696891765,1.4916202065862496e-07
-63.118804771672075,1.4131056091417696e-07
-62.99229603029031,1.3455574770139856e-07
-62.866332966133506,1.2900819563662047e-07
-62.74090797737537,1.247584476870424e-07
-62.616013633430946,1.2187501024861829e-07
-62.49164266960896,1.204027771870566e-07
-62.367787981976925,1.203618887754347e-07
-62.2444426224285,1.2174706295147375e-07
-62.12159979394388,1.245274263055742e-07
-61.999252846033514,1.286468609373852e-07
-61.87739527035707,1.340248710832704e-07
-61.756020696509225,1.4055796056857022e-07
-61.63512288796456,1.4812149906380076e-07
-61.51469573817442,1.565720422334538e-07
-61.39473326680869,1.6575005857903637e-07
-61.275229616136194,1.7548300450613487e-07
-61.15617904753717,1.8558867927677782e-07
-61.03757593814228,1.958787833925145e-07
-60.91941477759251,2.061625978865397e-07
-60.801690164914675,2.1625069821576686e-07
