angle_deg,intensity_proxy
-89.99999914622636,2.1901373191503378e-08
-87.43680027996089,3.335689891890615e-08
-86.37478578672372,3.9242512842558634e-08
-85.55966694730674,4.40208745634608e-08
-84.87231698093369,4.8068524402745736e-08
-84.26659730796267,5.15149874666383e-08
-83.7188473002472,5.442378985228974e-08
-83.21501265029943,5.683919774715785e-08
-82.74593696669073,5.880393232024276e-08
-82.30526072729027,6.036748431233872e-08
-81.88835398580235,6.159049142797114e-08
-81.49172179461118,6.254706850796111e-08
-81.11264914981503,6.332583774002825e-08
-80.74897712783695,6.402998222286946e-08
-80.39895542436832,6.477647533247885e-08
-80.06114165487263,6.569456915520093e-08
-79.73433047718744,6.692360143040549e-08
-79.41750240380574,6.861017853275356e-08
-79.10978600479763,7.090480115630139e-08
-78.8104294537864,7.395801391266176e-08
-78.51877874041668,7.791617673288976e-08
-78.23426073431965,8.291697259894531e-08
-77.95636984216819,8.908478114815282e-08
-77.68465736788467,9.652605987417849e-08
-77.41872293538925,1.0532488303189136e-07
-77.15820750531542,1.1553879220668955e-07
-76.90278763795686,1.2719511131379627e-07
-76.65217074095705,1.4028787225221055e-07
-76.40609110272075,1.5477548547956355e-07
-76.1643065583835,1.7057927255382584e-07
-75.92659566925778,1.8758295558524038e-07
-75.6927553222919,2.0563317214905e-07
-75.46259867554336,2.2454105431159402e-07
-75.2359533905971,2.4408487797012045e-07
-75.01266010441917,2.640137547823995e-07
-74.79257110216234,2.8405230473914075e-07
-74.57554915954199,3.0390621412942325e-07
-74.36146652903307,3.2326855248406207e-07
-74.15020404863628,3.4182669422100043e-07
-73.94165035557546,3.592696672294055e-07
-73.73570119021143,3.7529573244246355e-07
-73.5322587778365,3.896199863090567e-07
-73.33123127795712,4.01981772514807e-07
-73.13253229227459,4.121516906196965e-07
-72.9360804238938,4.199379975175319e-07
-72.74179888138862,4.2519221257122805e-07
-72.5496151222685,4.278137584769854e-07
-72.35946053115805,4.277534966662436e-07
-72.17127012864599,4.2501604746594127e-07
-71.9849823073061,4.196608202310306e-07
-71.80053859185354,4.1180171603318813e-07
-71.6178834207933,4.016055039465733e-07
-71.43696394725384,3.892889101919442e-07
-71.25772985698381,3.7511449607886605e-07
-71.08013320173983,3.5938543458558347e-07
-70.90412824650302,3.4243932541734343e-07
-70.7296713291473,3.2464121352611867e-07
-70.55672073134137,3.0637599559270876e-07
