angle_deg,intensity_proxy
-89.99999914622636,9.200517192241996e-08
-87.43680027996089,1.254719044981237e-07
-86.37478578672372,1.3847730070270704e-07
-85.55966694730674,1.4718976933237286e-07
-84.87231698093369,1.5332364839431255e-07
-84.26659730796267,1.576874824153275e-07
-83.7188473002472,1.608350327033014e-07
-83.21501265029943,1.6322814203812805e-07
-82.74593696669073,1.652922206600001e-07
-82.30526072729027,1.674366242458545e-07
-81.88835398580235,1.7006060342448412e-07
-81.49172179461118,1.735523605277171e-07
-81.11264914981503,1.7828449841393747e-07
-80.74897712783695,1.8460753432611426e-07
-80.39895542436832,1.9284246403217885e-07
-80.06114165487263,2.0327303704199706e-07
-79.73433047718744,2.1613823361278826e-07
-79.41750240380574,2.3162533266411427e-07
-79.10978600479763,2.4986388860563815e-07
-78.8104294537864,2.709208767763936e-07
-78.51877874041668,2.9479721340336505e-07
-78.23426073431965,3.214258030200355e-07
-77.95636984216819,3.5067121286462773e-07
-77.68465736788467,3.8233101994727284e-07
-77.41872293538925,4.161388230176919e-07
-77.15820750531542,4.517688597615234e-07
-76.90278763795686,4.888421205678533e-07
-76.65217074095705,5.269338055393369e-07
-76.40609110272075,5.655819323780652e-07
-76.1643065583835,6.042968705314332e-07
-75.92659566925778,6.425715524523033e-07
-75.6927553222919,6.798920966734107e-07
-75.46259867554336,7.157485699694453e-07
-75.2359533905971,7.496456172158225e-07
-75.01266010441917,7.811126973659389e-07
-74.79257110216234,8.097136816705569e-07
-74.57554915954199,8.35055594989539e-07
-74.36146652903307,8.567963116963076e-07
-74.15020404863628,8.746510529605543e-07
-73.94165035557546,8.883975706940564e-07
-73.73570119021143,8.978799436669564e-07
-73.5322587778365,9.030109517471996e-07
-73.33123127795712,9.037730334378201e-07
-73.13253229227459,9.002178685496887e-07
-72.9360804238938,8.924646607791075e-07
-72.74179888138862,8.806972231940608e-07
-72.5496151222685,8.651599924442763e-07
-72.35946053115805,8.46153114433793e-07
-72.17127012864599,8.240267550377127e-07
-71.9849823073061,7.991747942827623e-07
-71.80053859185354,7.720280615737031e-07
-71.6178834207933,7.430472635923567e-07
-71.43696394725384,7.127157461731405e-07
-71.25772985698381,6.815322176682666e-07
-71.08013320173983,6.500035450569339e-07
-70.90412824650302,6.186377163740319e-07
-70.7296713291473,5.879370449782801e-07
-70.55672073134137,5.583916737346761e-07
-70.38523655960435,5.304734212360025e-07
-70.21518063555617,5.046299984741077e-07
-70.04651639450873,4.812796134586873e-07
-69.87920879163549,4.6080597353590045e-07
-69.7132242150396,4.4355369073645345e-07
-69.54853040510996,4.298240943256001e-07
-69.38509637961832,4.198714565749936e-07
-69.22289236406615,4.13899642183981e-07
-69.06188972683796,4.120591981457522e-07
-68.90206091876227,4.1444490846211054e-07
-68.74337941671942,4.210938461620648e-07
-68.5858196709698,4.319839627433714e-07
-68.4293570559072,4.4703326161532377e-07
-68.27396782396883,4.6609960661655303e-07
-68.11962906245793,4.889812185545396e-07
-67.9663186530576,5.154179114417754e-07
-67.8140152338336,5.450931153308137e-07
-67.66269816354124,5.776367242073374e-07
-67.51234748806844,6.126287953157458e-07
-67.36294390886036,6.496041107940647e-07
-67.21446875318475,6.880575940041492e-07
-67.06690394610837,7.274505520522748e-07
-66.9202319840658,7.67217693444499e-07
-66.77443590991125,8.067748464641274e-07
-66.62949928935345,8.455272806228074e-07
-66.48540618868022,8.828785113815565e-07
-66.34214115368837,9.182394482096418e-07
-66.19968918973962,9.510377288378515e-07
-66.05803574287006,9.807270690610563e-07
-65.91716668188604,1.006796448311984e-06
-65.77706828138395,1.0287789469592774e-06
-65.6377272056365,1.0462600521872267e-06
-65.49913049329244,1.0588852555010487e-06
-65.36126554283915,1.0663667762748942e-06
-65.22412009878309,1.0684892620237544e-06
-65.0876822385048,1.0651143367530317e-06
-64.95194035974859,1.0561838931730468e-06
-64.81688316871022,1.041722051976375e-06
-64.68249966868754,1.0218357408774276e-06
-64.5487791492625,9.967138767559293e-07
-64.4157111759837,9.66625165054177e-07
-64.28328558052225,9.319145605938787e-07
-64.15149245127412,8.929984622977481e-07
-64.02032212438473,8.503587401089981e-07
-63.88976517517275,8.045357150027935e-07
-63.75981240993156,7.561202318243844e-07
-63.630454858088555,7.057449793752524e-07
-63.501683764702946,6.540752224747151e-07
-63.37349058328467,6.017991165923649e-07
-63.24586696891765,5.496177771802539e-07
-63.118804771672075,4.982352732845005e-07
-62.99229603029031,4.483487087635953e-07
-62.866332966133506,4.0063854496767006e-07
-62.74090797737537,3.5575930659736583e-07
-62.616013633430946,3.143307982653876e-07
-62.49164266960896,2.769299436462874e-07
-62.367787981976925,2.4408334262420335e-07
-62.2444426224285,2.162606250977577e-07
-62.12159979394388,1.9386866357713031e-07
-61.999252846033514,1.772466908317471e-07
-61.87739527035707,1.6666235394763018e-07
-61.756020696509225,1.6230872246344235e-07
-61.63512288796456,1.6430225590837818e-07
-61.51469573817442,1.7268172510626872e-07
-61.39473326680869,1.8740807200037034e-07
-61.275229616136194,2.083651843874555e-07
-61.15617904753717,2.353615546740705e-07
-61.03757593814228,2.6813278539840374e-07
-60.91941477759251,3.0634489860403196e-07
-60.801690164914675,3.495984010212674e-07
-60.684396805507426,3.974330522473657e-07
-60.56752950823321,4.4933327859641924e-07
-60.45108318261152,5.047341709395586e-07
-60.33505283610929,5.63028000655422e-07
-60.219433571524206,6.235711837927979e-07
-60.104220584457096,6.856916197943464e-07
-59.98940916086991,7.486963277657026e-07
-59.87499467472562,8.1187930045034e-07
-59.76097258570651,8.745294939535082e-07
-59.64733843700814,9.359388700123419e-07
-59.534087853205754,9.954104073785943e-07
-59.42121653818987,1.052265999775038e-06
-59.30872027316898,1.1058541599670663e-06
-59.19659491473636,1.155557452758337e-06
-59.084836392998334,1.200799584108189e-06
-58.97344070976207,1.2410520789453386e-06
-58.86240393678012,1.2758404864188735e-06
-58.751722214049956,1.3047500580290732e-06
