angle_deg,intensity_proxy
-89.99999914622636,8.786077988459049e-09
-87.43680027996089,1.3188695223281712e-08
-86.37478578672372,1.517919261340147e-08
-85.55966694730674,1.657650233460946e-08
-84.87231698093369,1.7520811765652796e-08
-84.26659730796267,1.8053618444463745e-08
-83.7188473002472,1.8192950566431446e-08
-83.21501265029943,1.7952964910962078e-08
-82.74593696669073,1.73514265229092e-08
-82.30526072729027,1.641319632607901e-08
-81.88835398580235,1.51719980173125e-08
-81.49172179461118,1.3671259407541077e-08
-81.11264914981503,1.196435219531812e-08
-80.74897712783695,1.011437949696275e-08
-80.39895542436832,8.193589472122368e-09
-80.06114165487263,6.282463426763272e-09
-79.73433047718744,4.468514634893691e-09
-79.41750240380574,2.8448302517001317e-09
-79.10978600479763,1.5083888122804448e-09
-78.8104294537864,5.581878445264843e-10
-78.51877874041668,9.321898556058286e-11
-78.23426073431965,2.103310647801208e-10
-77.95636984216819,1.0020245271319092e-09
-77.68465736788467,2.5542230677576227e-09
-77.41872293538925,4.94407025428499e-09
-77.15820750531542,8.237800089219864e-09
-76.90278763795686,1.24887308044371e-08
-76.65217074095705,1.7735430597431033e-08
-76.40609110272075,2.4000102449672205e-08
-76.1643065583835,3.1287232566217155e-08
-75.92659566925778,3.958254331929977e-08
-75.6927553222919,4.88522868672529e-08
-75.46259867554336,5.904290987987769e-08
-75.2359533905971,7.008111308632197e-08
-75.01266010441917,8.187432175523849e-08
-74.79257110216234,9.43115748335639e-08
-74.57554915954199,1.0726483145433128e-07
-74.36146652903307,1.2059068404966225e-07
-74.15020404863628,1.3413245757397328e-07
-73.94165035557546,1.4772266457981997e-07
-73.73570119021143,1.611857763392795e-07
-73.5322587778365,1.7434126112516294e-07
-73.33123127795712,1.87006832422924e-07
-73.13253229227459,1.990018424986116e-07
-72.9360804238938,2.101507506534136e-07
-72.74179888138862,2.202865908851516e-07
-72.5496151222685,2.2925436075772175e-07
-72.35946053115805,2.369142522206413e-07
-72.17127012864599,2.4314464604796426e-07
