angle_deg,intensity_proxy
-89.99999914622636,1.1968069447720495e-08
-87.43680027996089,1.6572831100529686e-08
-86.37478578672372,1.9178428663381238e-08
-85.55966694730674,2.159347224207428e-08
-84.87231698093369,2.4002273625892037e-08
-84.26659730796267,2.6486658878590527e-08
-83.7188473002472,2.9096768696538127e-08
-83.21501265029943,3.1868780246927285e-08
-82.74593696669073,3.483119044782512e-08
-82.30526072729027,3.800744603810267e-08
-81.88835398580235,4.14171056129051e-08
-81.49172179461118,4.507630406874553e-08
-81.11264914981503,4.8997836439964266e-08
-80.74897712783695,5.3191009011625775e-08
-80.39895542436832,5.766133643641491e-08
-80.06114165487263,6.241013426493164e-08
-79.73433047718744,6.743404437822816e-08
-79.41750240380574,7.2724526899853e-08
-79.10978600479763,7.826735190331269e-08
-78.8104294537864,8.404212537965256e-08
-78.51877874041668,9.002188522027072e-08
-78.23426073431965,9.617280362350844e-08
-77.95636984216819,1.024540318501938e-07
-77.68465736788467,1.0881772131708653e-07
-77.41872293538925,1.1520925145211409e-07
-77.15820750531542,1.2156768948504577e-07
-76.90278763795686,1.2782650046364295e-07
-76.65217074095705,1.3391451742017875e-07
-76.40609110272075,1.3975717200935962e-07
-76.1643065583835,1.4527797541923173e-07
-75.92659566925778,1.5040022831134142e-07
-75.6927553222919,1.5504892741551826e-07
-75.46259867554336,1.591528256600668e-07
-75.2359533905971,1.626465928432293e-07
-75.01266010441917,1.6547301531942054e-07
-74.79257110216234,1.6758516642490976e-07
-74.57554915954199,1.6894847479023471e-07
-74.36146652903307,1.695426155962104e-07
-74.15020404863628,1.6936315045344998e-07
-73.94165035557546,1.6842284504586084e-07
-73.73570119021143,1.6675259998909844e-07
-73.5322587778365,1.644019394114601e-07
-73.33123127795712,1.6143901334722113e-07
-73.13253229227459,1.5795008381013137e-07
-72.9360804238938,1.5403847995621402e-07
-72.74179888138862,1.498230245327919e-07
-72.5496151222685,1.4543595126033546e-07
-72.35946053115805,1.4102035027577582e-07
-72.17127012864599,1.367271956304034e-07
-71.9849823073061,1.327120244378007e-07
-71.80053859185354,1.2913135099458666e-07
-71.6178834207933,1.2613891049334746e-07
-71.43696394725384,1.238818353379615e-07
-71.25772985698381,1.224968721828309e-07
-71.08013320173983,1.221067493936685e-07
-70.90412824650302,1.2281680254290275e-07
-70.7296713291473,1.2471195981910433e-07
-70.55672073134137,1.2785417999714062e-07
-70.38523655960435,1.3228042316826462e-07
-70.21518063555617,1.3800121917552944e-07
-70.04651639450873,1.4499988115751094e-07
-69.87920879163549,1.5323239237957735e-07
-69.7132242150396,1.6262797430024695e-07
-69.54853040510996,1.7309032329372305e-07
-69.38509637961832,1.8449948335345112e-07
-69.22289236406615,1.967143031437029e-07
-69.06188972683796,2.0957540861019562e-07
-68.90206091876227,2.2290860759915654e-07
-68.74337941671942,2.3652863106559428e-07
-68.5858196709698,2.5024310686101517e-07
-68.4293570559072,2.638566570357749e-07
-68.27396782396883,2.771750081919768e-07
-68.11962906245793,2.900090066590466e-07
-67.9663186530576,3.021784359774419e-07
-67.8140152338336,3.1351554307796154e-07
-67.66269816354124,3.2386819122975515e-07
-67.51234748806844,3.331025717960663e-07
-67.36294390886036,3.411054225033247e-07
-67.21446875318475,3.4778571666582003e-07
-67.06690394610837,3.530758049599457e-07
-66.9202319840658,3.5693200825755597e-07
-66.77443590991125,3.5933467608650673e-07
-66.62949928935345,3.602877399228966e-07
-66.48540618868022,3.5981780324739924e-07
-66.34214115368837,3.579728207277037e-07
-66.19968918973962,3.548204267423255e-07
-66.05803574287006,3.5044597857975433e-07
-65.91716668188604,3.4495038199677665e-07
-65.77706828138395,3.3844776648810386e-07
-65.6377272056365,3.310630748075437e-07
-65.49913049329244,3.229296262917038e-07
-65.36126554283915,3.1418670675809893e-07
-65.22412009878309,3.0497722963198206e-07
-65.0876822385048,2.954455039926801e-07
-64.95194035974859,2.857351359293639e-07
-64.81688316871022,2.7598708045818576e-07
-64.68249966868754,2.6633785274499595e-07
-64.5487791492625,2.5691789991299876e-07
-64.4157111759837,2.478501286313967e-07
-64.28328558052225,2.3924857922861627e-07
-64.15149245127412,2.3121723440148255e-07
-64.02032212438473,2.2384894974330459e-07
-63.88976517517275,2.1722449422666306e-07
-63.75981240993156,2.114116912867998e-07
