angle_deg,intensity_proxy
-89.99999914622636,9.354800684306389e-08
-87.43680027996089,1.3191938757753957e-07
-86.37478578672372,1.493431155435399e-07
-85.55966694730674,1.625363672150734e-07
-84.87231698093369,1.7312868625138912e-07
-84.26659730796267,1.8183038390088393e-07
-83.7188473002472,1.8910244172944225e-07
-83.21501265029943,1.9532324249377096e-07
-82.74593696669073,2.0084535316064558e-07
-82.30526072729027,2.0601646181213854e-07
-81.88835398580235,2.1118554718662952e-07
-81.49172179461118,2.1670193077925926e-07
-81.11264914981503,2.229105427998004e-07
-80.74897712783695,2.3014510377648405e-07
-80.39895542436832,2.387202303305423e-07
-80.06114165487263,2.489231459088793e-07
-79.73433047718744,2.61005503646921e-07
-79.41750240380574,2.7517572277158693e-07
-79.10978600479763,2.9159216430152075e-07
-78.8104294537864,3.1035740907442334e-07
-78.51877874041668,3.315138435375035e-07
-78.23426073431965,3.5504070305237876e-07
-77.95636984216819,3.8085266779408837e-07
-77.68465736788467,4.0880005297936325e-07
-77.41872293538925,4.386705840639149e-07
-77.15820750531542,4.7019269988164054e-07
-76.90278763795686,5.030402836767696e-07
-76.65217074095705,5.368386847113819e-07
-76.40609110272075,5.711718625169106e-07
-76.1643065583835,6.055904625292339e-07
-75.92659566925778,6.396206161235741e-07
-75.6927553222919,6.727732499447053e-07
-75.46259867554336,7.045536885888561e-07
-75.2359533905971,7.344713405215741e-07
-75.01266010441917,7.620492687414782e-07
-74.79257110216234,7.868334640527814e-07
-74.57554915954199,8.084016586796399e-07
-74.36146652903307,8.263715400613826e-07
-74.15020404863628,8.404082477279177e-07
-73.94165035557546,8.50231058955524e-07
-73.73570119021143,8.556191903651264e-07
-73.5322587778365,8.56416661855742e-07
-73.33123127795712,8.525361856070293e-07
-73.13253229227459,8.439620559415653e-07
-72.9360804238938,8.307520254943089e-07
-72.74179888138862,8.130381595564398e-07
-72.5496151222685,7.910266640681267e-07
-72.35946053115805,7.649966841839305e-07
-72.17127012864599,7.352980704635746e-07
-71.9849823073061,7.023481095146648e-07
-71.80053859185354,6.666272163591167e-07
-71.6178834207933,6.286735879299308e-07
-71.43696394725384,5.89076821868287e-07
-71.25772985698381,5.484705129741685e-07
-71.08013320173983,5.075238518492284e-07
-70.90412824650302,4.6693226678034485e-07
-70.7296713291473,4.274071707697911e-07
-70.55672073134137,3.8966490052569347e-07
-70.38523655960435,3.544149625605627e-07
-70.21518063555617,3.223477323691868e-07
-70.04651639450873,2.941217847503124e-07
-69.87920879163549,2.703510652452303e-07
-69.7132242150396,2.515921427647175e-07
-69.54853040510996,2.3833181004177282e-07
-69.38509637961832,2.3097531984702094e-07
-69.22289236406615,2.2983555927971292e-07
-69.06188972683796,2.3512347041027565e-07
-68.90206091876227,2.4694002186395543e-07
-68.74337941671942,2.652700216943197e-07
-68.5858196709698,2.899780365921851e-07
-68.4293570559072,3.208066460486392e-07
-68.27396782396883,3.5737721295657854e-07
-68.11962906245793,3.9919329519718234e-07
-67.9663186530576,4.4564675739463584e-07
-67.8140152338336,4.960265700528888e-07
-67.66269816354124,5.495302069146703e-07
-67.51234748806844,6.052774731157179e-07
-67.36294390886036,6.623265192714429e-07
-67.21446875318475,7.196917228640213e-07
-67.06690394610837,7.763630510251429e-07
-66.9202319840658,8.313264607407408e-07
-66.77443590991125,8.835848461072807e-07
-66.62949928935345,9.321790096638447e-07
-66.48540618868022,9.762081176831598e-07
-66.34214115368837,1.0148490987717019e-06
-66.19968918973962,1.0473744617586894e-06
-66.05803574287006,1.0731680425723034e-06
-65.91716668188604,1.091738239894845e-06
-65.77706828138395,1.1027283645158818e-06
-65.6377272056365,1.1059238055364805e-06
-65.49913049329244,1.1012558054691752e-06
-65.36126554283915,1.0888017329448165e-06
-65.22412009878309,1.0687818429678798e-06
-65.0876822385048,1.0415526170400073e-06
-64.95194035974859,1.0075968755048322e-06
-64.81688316871022,9.675109487232223e-07
-64.68249966868754,9.21989278927069e-07
-64.5487791492625,8.718068979015813e-07
-64.4157111759837,8.178002845228974e-07
-64.28328558052225,7.608471486714603e-07
-64.15149245127412,7.018457127971516e-07
-64.02032212438473,6.416940687285044e-07
-63.88976517517275,5.812701751711351e-07
-63.75981240993156,5.214130313780297e-07
-63.630454858088555,4.629055159851723e-07
-63.501683764702946,4.064593188621684e-07
-63.37349058328467,3.5270232040317665e-07
-63.24586696891765,3.021686897550233e-07
-63.118804771672075,2.5529188411018285e-07
-62.99229603029031,2.124006386075951e-07
-62.866332966133506,1.7371794384149653e-07
-62.74090797737537,1.3936291863939523e-07
-62.616013633430946,1.0935540257931037e-07
-62.49164266960896,8.362301829114449e-08
-62.367787981976925,6.201039012546823e-08
-62.2444426224285,4.429015498049582e-08
-62.12159979394388,3.017536411780156e-08
-61.999252846033514,1.9332852265176612e-08
-61.87739527035707,1.1397142229394136e-08
-61.756020696509225,5.9844591081910865e-09
-61.63512288796456,2.7064469894747808e-09
-61.51469573817442,1.1832113180986883e-09
-61.39473326680869,1.0553501126981605e-09
-61.275229616136194,1.9946848929653656e-09
-61.15617904753717,3.7134553490384942e-09
-61.03757593814228,5.9717982226061015e-09
-60.91941477759251,8.5833884032809e-09
-60.801690164914675,1.1419176851976299e-08
-60.684396805507426,1.4409213852758938e-08
-60.56752950823321,1.7542595766926865e-08
-60.45108318261152,2.0865617758442972e-08
-60.33505283610929,2.4478253084236736e-08
-60.219433571524206,2.8529111072425965e-08
-60.104220584457096,3.3209050777178655e-08
-59.98940916086991,3.874364575238058e-08
-59.87499467472562,4.5384707949351286e-08
-59.76097258570651,5.340108614537016e-08
-59.64733843700814,6.306895741328369e-08
-59.534087853205754,7.466182986969661e-08
-59.42121653818987,8.844047219371656e-08
-59.30872027316898,1.0464298100364489e-07
-59.19659491473636,1.2347519177685872e-07
-59.084836392998334,1.451016330579732e-07
-58.97344070976207,1.6963721744615183e-07
-58.86240393678012,1.971398562567064e-07
-58.751722214049956,2.2760417753946503e-07
-58.64139174816628,2.609565188057936e-07
-58.531408810723825,2.970513556816226e-07
-58.42176973676931,3.3566931495061405e-07
-58.312470923300324,3.7651690420532114e-07
-58.20350882780943,4.192280697286583e-07
-58.09487996687213,4.6336766852747114e-07
-57.98658091477663,5.084369090604551e-07
-57.87860830219438,5.538807778279817e-07
-57.770958814889624,5.990974256282751e-07
-57.663629192466495,6.434494383128853e-07
-57.55661622715268,6.862768630794027e-07
-57.44991676261811,7.269118039200398e-07
-57.34352769282732,7.646943404010739e-07
-57.237445960924745,7.989894644426156e-07
-57.13166855815133,8.29204672463889e-07
-57.026192522791696,8.548077976368172e-07
-56.92101493915078,8.753446216455779e-07
-56.816132936558745,8.904557698761079e-07
-56.71154368840345,8.998923708237979e-07
-56.607244411189534,9.035299519194274e-07
-56.503232363622914,9.0138005175916e-07
-56.399504845720315,8.935990542090945e-07
-56.29605919794279,8.804937937614165e-07
-56.192892800352176,8.625235438862656e-07
-56.09000307179042,8.402980802524232e-07
-55.987387469080225,8.145716071194994e-07
-55.885043486246964,7.862324457195833e-07
-55.78296865376096,7.562885051211448e-07
-55.681160537799265,7.258486853413072e-07
-55.57961673952677,6.961004952565307e-07
-55.47833489439563,6.682842996784085e-07
-55.37731267146262,6.436647361025616e-07
-55.276547772724015,6.234999573443771e-07
-55.176037932467004,6.090094569209556e-07
-55.075780916637626,6.013413153261423e-07
-54.97577452222446,6.015397634882942e-07
-54.87601657665749,6.105139915950857e-07
-54.77650493722212,6.290091348452409e-07
-54.67723749048727,6.575803412270528e-07
-54.5782121517477,6.965707698516051e-07
-54.47942686447983,7.460942824964112e-07
-54.38087959981064,8.06023477746911e-07
-54.282568355999494,8.759835794164609e-07
-54.18449115793227,9.55352532709077e-07
-54.08664605662754,1.043267487640095e-06
-53.98903112875451,1.1386376650131575e-06
-53.891644476162206,1.2401634117300773e-06
-53.79448422541982,1.3463610656286482e-06
-53.69754852736772,1.4555930717015777e-06
-53.60083555667886,1.5661026275640803e-06
-53.504343511430285,1.676051992111056e-06
-53.40807061268459,1.78356347250573e-06
-53.31201510408083,1.8867620152088314e-06
-53.216175251434755,1.9838182699313988e-06
-53.12054934234811,2.072990973289661e-06
-53.02513568582671,2.15266751245885e-06
-52.92993261190705,2.221401577913749e-06
-52.83493847129136,2.277946896814664e-06
-52.740151634990475,2.321286151970518e-06
-52.645570493974915,2.3506543317285528e-06
-52.55119345883336,2.365555918811203e-06
-52.45701895943875,2.365775505502655e-06
-52.36304544462159,2.3513816125994205e-06
-52.26927138185027,2.3227236837906284e-06
-52.17569525691843,2.2804224191710222e-06
-52.08231557363882,2.2253537951337458e-06
-51.9891308535438,2.1586272870745893e-06
-51.8961396355923,2.08155896092147e-06
-51.80334047588273,1.995640225051826e-06
-51.71073194737209,1.9025031322091216e-06
-51.61831263960105,1.8038831891847772e-06
-51.526081158424454,1.7015806690404768e-06
-51.43403612574782,1.597421426413846e-06
-51.342176179268826,1.4932181920134368e-06
-51.25049997222457,1.3907332698579035e-06
