angle_deg,intensity_proxy
-89.99999914622636,5.980487443028924e-09
-87.43680027996089,7.589979007062778e-09
-86.37478578672372,8.068652062029992e-09
-85.55966694730674,8.23162926241801e-09
-84.87231698093369,8.170267339636092e-09
-84.26659730796267,7.93505774966041e-09
-83.7188473002472,7.569012666244432e-09
-83.21501265029943,7.116040727652291e-09
-82.74593696669073,6.623667384631011e-09
-82.30526072729027,6.143780462623108e-09
-81.88835398580235,5.732456464336314e-09
-81.49172179461118,5.449257366158093e-09
-81.11264914981503,5.356176054170217e-09
-80.74897712783695,5.5163317594453085e-09
-80.39895542436832,5.992487047404403e-09
-80.06114165487263,6.845446203865788e-09
-79.73433047718744,8.132390369545182e-09
-79.41750240380574,9.905202951314348e-09
-79.10978600479763,1.220883760712365e-08
-78.8104294537864,1.507977946223984e-08
-78.51877874041668,1.854464768316358e-08
-78.23426073431965,2.261898390284387e-08
-77.95636984216819,2.7306266210085676e-08
-77.68465736788467,3.2597182547151344e-08
-77.41872293538925,3.846919053639003e-08
-77.15820750531542,4.488638316622217e-08
-76.90278763795686,5.179967163283457e-08
-76.65217074095705,5.9147288203641576e-08
-76.40609110272075,6.685560349985266e-08
-76.1643065583835,7.484024434547424e-08
-75.92659566925778,8.300749054430537e-08
-75.6927553222919,9.125592184934013e-08
-75.46259867554336,9.947828017523878e-08
-75.2359533905971,1.0756350693268123e-07
-75.01266010441917,1.1539891135060942e-07
-74.79257110216234,1.2287242287149294e-07
-74.57554915954199,1.2987487918334979e-07
-74.36146652903307,1.36302301173604e-07
-74.15020404863628,1.4205810699597392e-07
-73.94165035557546,1.4705521943776438e-07
-73.73570119021143,1.5121802373618516e-07
-73.5322587778365,1.5448413677029503e-07
-73.33123127795712,1.5680595298660772e-07
-73.13253229227459,1.5815193733114616e-07
-72.9360804238938,1.5850764069027634e-07
-72.74179888138862,1.578764187277197e-07
-72.5496151222685,1.5627984040266808e-07
-72.35946053115805,1.537577777425175e-07
-72.17127012864599,1.5036817352795646e-07
-71.9849823073061,1.4618648836065435e-07
-71.80053859185354,1.4130483308610215e-07
-71.6178834207933,1.358307967252573e-07
-71.43696394725384,1.2988598394206024e-07
-71.25772985698381,1.2360427967315334e-07
-71.08013320173983,1.1712986191904485e-07
-70.90412824650302,1.1061498689778395e-07
-70.7296713291473,1.0421757384861388e-07
-70.55672073134137,9.809861979262555e-08
-70.38523655960435,9.241947754484668e-08
-70.21518063555617,8.733903324203413e-08
-70.04651639450873,8.301082259221709e-08
-69.87920879163549,7.958012792680832e-08
-69.7132242150396,7.718110087485622e-08
-69.54853040510996,7.593395798308314e-08
-69.38509637961832,7.594229874889285e-08
-69.22289236406615,7.729059716804649e-08
-69.06188972683796,8.004191885951247e-08
-68.90206091876227,8.423591594427634e-08
-68.74337941671942,8.98871509511585e-08
-68.5858196709698,9.698379894100633e-08
-68.4293570559072,1.0548677364334772e-07
-68.27396782396883,1.1532931858182737e-07
-68.11962906245793,1.2641709786419134e-07
-67.9663186530576,1.3862881351804342e-07
-67.8140152338336,1.518173670117866e-07
-67.66269816354124,1.6581157202022332e-07
-67.51234748806844,1.8041841374982042e-07
-67.36294390886036,1.9542583746675262e-07
-67.21446875318475,2.1060603556843843e-07
-67.06690394610837,2.2571918895613805e-07
-66.9202319840658,2.4051760499544765e-07
-66.77443590991125,2.5475018141743345e-07
-66.62949928935345,2.6816711355676503e-07
-66.48540618868022,2.8052475178648296e-07
-66.34214115368837,2.915905073176887e-07
-66.19968918973962,3.011476980789288e-07
-66.05803574287006,3.09000222516276e-07
-65.91716668188604,3.1497694813696636e-07
-65.77706828138395,3.189357036525591e-07
-65.6377272056365,3.207667687660628e-07
-65.49913049329244,3.203957639951781e-07
-65.36126554283915,3.1778585432985044e-07
-65.22412009878309,3.1293919477953425e-07
-65.0876822385048,3.0589756266387415e-07
-64.95194035974859,2.9674214043357814e-07
-64.81688316871022,2.855924333846084e-07
-64.68249966868754,2.726043282860057e-07
-64.5487791492625,2.5796732106398846e-07
-64.4157111759837,2.4190096362317115e-07
-64.28328558052225,2.2465060097888365e-07
-64.15149245127412,2.0648248947254262e-07
-64.02032212438473,1.8767840432821715e-07
-63.88976517517275,1.6852985962174914e-07
-63.75981240993156,1.4933207538840803e-07
-63.630454858088555,1.3037783469880987e-07
-63.501683764702946,1.119513778012225e-07
-63.37349058328467,9.43224806956998e-08
-63.24586696891765,7.774086173114135e-08
-63.118804771672075,6.243105208718104e-08
-62.99229603029031,4.8587854530381927e-08
-62.866332966133506,3.6372499948019014e-08
-62.74090797737537,2.5909593298897755e-08
-62.616013633430946,1.7284920306876572e-08
-62.49164266960896,1.0544164060139362e-08
-62.367787981976925,5.692557321541652e-09
-62.2444426224285,2.6954724864750022e-09
-62.12159979394388,1.4799274356025933e-09
-61.999252846033514,1.9369626952458836e-09
-61.87739527035707,3.924823974499393e-09
-61.756020696509225,7.272864872870562e-09
-61.63512288796456,1.178606784629752e-08
-61.51469573817442,1.725006779240703e-08
-61.39473326680869,2.343655217519169e-08
-61.275229616136194,3.01089046530626e-08
-61.15617904753717,3.702795578866312e-08
-61.03757593814228,4.395770457958485e-08
-60.91941477759251,5.067087812675963e-08
-60.801690164914675,5.695420352632849e-08
-60.684396805507426,6.261327572187133e-08
-60.56752950823321,6.747691720860474e-08
-60.45108318261152,7.140093970857428e-08
-60.33505283610929,7.427123377018402e-08
-60.219433571524206,7.600612920387436e-08
-60.104220584457096,7.655798686616547e-08
-59.98940916086991,7.591400008118885e-08
-59.87499467472562,7.409620150796161e-08
-59.76097258570651,7.116068813197193e-08
-59.64733843700814,6.719609294259e-08
-59.534087853205754,6.232134647353953e-08
-59.42121653818987,5.668278451418323e-08
-59.30872027316898,5.045066978859056e-08
-59.19659491473636,4.381520515027721e-08
-59.084836392998334,3.698212380995697e-08
-58.97344070976207,3.016794830487016e-08
-58.86240393678012,2.35950143721317e-08
-58.751722214049956,1.7486358673775478e-08
-58.64139174816628,1.206057052438191e-08
-58.531408810723825,7.526707488214803e-09
-58.42176973676931,4.07937303618044e-09
-58.312470923300324,1.8940514706412344e-09
-58.20350882780943,1.1227911124155227e-09
-58.09487996687213,1.890321357633728e-09
-57.98658091477663,4.290682694516506e-09
-57.87860830219438,8.384441148890607e-09
-57.770958814889624,1.4196549918914441e-08
-57.663629192466495,2.171491117581233e-08
-57.55661622715268,3.088968016292566e-08
-57.44991676261811,4.163334184594928e-08
-57.34352769282732,5.38215774991522e-08
-57.237445960924745,6.729492483138736e-08
-57.13166855815133,8.186122067500519e-08
-57.026192522791696,9.729880003783366e-08
-56.92101493915078,1.1336040965948186e-07
-56.816132936558745,1.2977777837569138e-07
-56.71154368840345,1.4626677088591304e-07
-56.607244411189534,1.625330362937364e-07
-56.503232363622914,1.782780484406129e-07
-56.399504845720315,1.9320542200296195e-07
-56.29605919794279,2.0702737700990307e-07
-56.192892800352176,2.1947121530273207e-07
-56.09000307179042,2.3028566592053024e-07
-55.987387469080225,2.3924695284646785e-07
-55.885043486246964,2.461644383200689e-07
-55.78296865376096,2.5088569827338666e-07
-55.681160537799265,2.5330089355611465e-07
-55.57961673952677,2.5334631154478156e-07
-55.47833489439563,2.510069674379385e-07
-55.37731267146262,2.463181728531175e-07
-55.276547772724015,2.393660009666107e-07
-55.176037932467004,2.3028660195303762e-07
-55.075780916637626,2.1926434934894954e-07
-54.97577452222446,2.065288265368639e-07
-54.87601657665749,1.9235069208559926e-07
-54.77650493722212,1.770364923814674e-07
-54.67723749048727,1.6092251898842944e-07
-54.5782121517477,1.4436783561022987e-07
-54.47942686447983,1.2774662453036404e-07
-54.38087959981064,1.1144002415319277e-07
-54.282568355999494,9.582764700820064e-08
-54.18449115793227,8.127898065424772e-08
-54.08664605662754,6.814488180078496e-08
-53.98903112875451,5.674937626387676e-08
-53.891644476162206,4.738197387589869e-08
-53.79448422541982,4.029069812456165e-08
-53.69754852736772,3.567601524737271e-08
-53.60083555667886,3.368582707190773e-08
-53.504343511430285,3.441166656597693e-08
-53.40807061268459,3.788620550299755e-08
-53.31201510408083,4.408215065815605e-08
-53.216175251434755,5.2912569450708247e-08
-53.12054934234811,6.423264894749153e-08
-53.02513568582671,7.784285471034824e-08
-52.92993261190705,9.349341919626324e-08
-52.83493847129136,1.1089005438086877e-07
-52.740151634990475,1.2970075100186302e-07
-52.645570493974915,1.495634982540145e-07
-52.55119345883336,1.7009473374259723e-07
-52.45701895943875,1.9089831470646674e-07
-52.36304544462159,2.1157478848074566e-07
-52.26927138185027,2.3173073322698242e-07
-52.17569525691843,2.509879392699767e-07
-52.08231557363882,2.6899220690559457e-07
-51.9891308535438,2.854215480528712e-07
-51.8961396355923,2.999935962062403e-07
-51.80334047588273,3.1247205122545356e-07
-51.71073194737209,3.226720118650414e-07
-51.61831263960105,3.304640787593525e-07
-51.526081158424454,3.357771429245877e-07
-51.43403612574782,3.385998087432915e-07
-51.342176179268826,3.3898043486653627e-07
-51.25049997222457,3.370258105243503e-07
-51.15900617314364,3.328985174403145e-07
-51.067693465603426,3.268130580400363e-07
-50.97656054799229,3.1903085816334634e-07
-50.88560613327656,3.09854276395204e-07
-50.7948289487722,2.99619771915983e-07
-50.70422773592103,2.8869039808068787e-07
-50.613801250071404,2.774477995635181e-07
-50.5235482602633,2.662838967945016e-07
-50.43346754901757,2.5559244265858124e-07
-50.34355791212937,2.4576063324708795e-07
-50.253818158465634,2.371609471864267e-07
-50.16424710976652,2.3014337715598423e-07
-50.07484360045067,2.2502820315924774e-07
-49.985606477424184,2.2209944049372337e-07
-49.89653459989347,2.2159907676961878e-07
-49.80762683918137,2.2372219235276151e-07
-49.71888207854712,2.286130378357004e-07
-49.63029921300947,2.3636212111836856e-07
-49.54187714917329,2.4700433590013977e-07
-49.45361480505946,2.605181432780926e-07
-49.36551110993778,2.768257990683651e-07
-49.277565004163215,2.9579460169778833e-07
-49.18977543901511,3.1723911925303985e-07
-49.10214137653926,3.4092433965177097e-07
-49.01466178939312,3.6656967497476055e-07
-48.92733566069365,3.938537397729896e-07
-48.840161983868065,4.224198135959125e-07
-48.753139762507345,4.5188189000202173e-07
-48.666268010222204,4.818312078163695e-07
