angle_deg,intensity_proxy
-89.99999914622636,5.167830732572669e-08
-87.43680027996089,7.123273810952733e-08
-86.37478578672372,7.99162025744376e-08
-85.55966694730674,8.624747409470766e-08
-84.87231698093369,9.09959934593745e-08
-84.26659730796267,9.445321614365701e-08
-83.7188473002472,9.67776971993463e-08
-83.21501265029943,9.80823740628732e-08
-82.74593696669073,9.846577637037169e-08
-82.30526072729027,9.8025127979412e-08
-81.88835398580235,9.68620876715365e-08
-81.49172179461118,9.508497325910681e-08
-81.11264914981503,9.280908849214436e-08
-80.74897712783695,9.015592950368815e-08
-80.39895542436832,8.725168875871217e-08
-80.06114165487263,8.422530710152948e-08
-79.73433047718744,8.120624019369758e-08
-79.41750240380574,7.83220600673942e-08
-79.10978600479763,7.56959860651026e-08
-78.8104294537864,7.344442284728792e-08
-78.51877874041668,7.167457184206355e-08
-78.23426073431965,7.048217411665882e-08
-77.95636984216819,6.99494358997423e-08
-77.68465736788467,7.01431821668231e-08
-77.41872293538925,7.11132783991431e-08
-77.15820750531542,7.289135557205584e-08
-76.90278763795686,7.548986843249293e-08
-76.65217074095705,7.890151203863952e-08
-76.40609110272075,8.309901623430066e-08
-76.1643065583835,8.803533211007742e-08
-75.92659566925778,9.364421847730461e-08
-75.6927553222919,9.984122988698004e-08
-75.46259867554336,1.0652510073354313e-07
-75.2359533905971,1.1357951249866912e-07
-75.01266010441917,1.2087522326271846e-07
-74.79257110216234,1.2827253033796193e-07
-74.57554915954199,1.3562402840423734e-07
-74.36146652903307,1.4277761704856235e-07
-74.15020404863628,1.495797033642141e-07
-73.94165035557546,1.5587853752814434e-07
-73.73570119021143,1.6152761235248578e-07
-73.5322587778365,1.663890520158588e-07
-73.33123127795712,1.703369108439788e-07
-73.13253229227459,1.7326030043263786e-07
-72.9360804238938,1.7506626286427392e-07
-72.74179888138862,1.7568230948898694e-07
-72.5496151222685,1.7505854888587804e-07
-72.35946053115805,1.7316933427768427e-07
-72.17127012864599,1.7001436983966807e-07
-71.9849823073061,1.6561922692525805e-07
-71.80053859185354,1.6003523502881656e-07
-71.6178834207933,1.5333872802320694e-07
-71.43696394725384,1.4562964345466692e-07
-71.25772985698381,1.3702949097242718e-07
-71.08013320173983,1.2767872476608857e-07
-70.90412824650302,1.1773357357618953e-07
-70.7296713291473,1.0736239979533484e-07
-70.55672073134137,9.674167574143435e-08
-70.38523655960435,8.605167972875756e-08
-70.21518063555617,7.547202649521678e-08
-70.04651639450873,6.5177155340019e-08
-69.87920879163549,5.5331904548577544e-08
-69.7132242150396,4.608730200572208e-08
-69.54853040510996,3.7576699125715286e-08
-69.38509637961832,2.991236830047967e-08
-69.22289236406615,2.318267307543166e-08
-69.06188972683796,1.7449905444386036e-08
-68.90206091876227,1.274886639509603e-08
-68.74337941671942,9.086244653990378e-09
-68.5858196709698,6.440825110431283e-09
-68.4293570559072,4.764533383316465e-09
-68.27396782396883,3.984297234810013e-09
-68.11962906245793,4.004679890151385e-09
-67.9663186530576,4.7112156545711035e-09
-67.8140152338336,5.97435537490158e-09
-67.66269816354124,7.65390907007347e-09
-67.51234748806844,9.603856165548098e-09
-67.36294390886036,1.167738081721662e-08
-67.21446875318475,1.3731981273333119e-08
-67.06690394610837,1.5634498420548228e-08
-66.9202319840658,1.7265909750096275e-08
-66.77443590991125,1.852574095025341e-08
-66.62949928935345,1.933595799854621e-08
-66.48540618868022,1.964421764538301e-08
-66.34214115368837,1.942637305266227e-08
-66.19968918973962,1.8688153447552656e-08
-66.05803574287006,1.7465961236177945e-08
-65.91716668188604,1.582675627754243e-08
-65.77706828138395,1.386702407870418e-08
-65.6377272056365,1.171085165518883e-08
-65.49913049329244,9.50716083909823e-09
-65.36126554283915,7.4261730919442456e-09
-65.22412009878309,5.655201647228298e-09
-65.0876822385048,4.393885428783097e-09
-64.95194035974859,3.848994147821628e-09
-64.81688316871022,4.228944896465775e-09
-64.68249966868754,5.738177199005964e-09
-64.5487791492625,8.57153577738864e-09
-64.4157111759837,1.2908808307240884e-08
-64.28328558052225,1.8909559399002517e-08
-64.15149245127412,2.6708392276368675e-08
-64.02032212438473,3.641075659051529e-08
-63.88976517517275,4.808940503869078e-08
-63.75981240993156,6.1781583545849e-08
-63.630454858088555,7.748702034874987e-08
-63.501683764702946,9.516675903202718e-08
-63.37349058328467,1.1474286002628201e-07
-63.24586696891765,1.3609897486967114e-07
-63.118804771672075,1.5908177817623628e-07
-62.99229603029031,1.8350322418900515e-07
-62.866332966133506,2.091435783779983e-07
-62.74090797737537,2.357551600325019e-07
-62.616013633430946,2.630667193571018e-07
-62.49164266960896,2.9078836228381254e-07
-62.367787981976925,3.1861692804605435e-07
-62.2444426224285,3.4624171844049514e-07
-62.12159979394388,3.733504734898699e-07
-61.999252846033514,3.996354857348946e-07
-61.87739527035707,4.2479974442695645e-07
-61.756020696509225,4.485630012640372e-07
-61.63512288796456,4.7066765082407535e-07
-61.51469573817442,4.908843213466105e-07
-61.39473326680869,5.090170748810034e-07
-61.275229616136194,5.249081199937471e-07
-61.15617904753717,5.384419451980152e-07
-61.03757593814228,5.495487870781938e-07
-60.91941477759251,5.582073538204961e-07
-60.801690164914675,5.644467326552259e-07
-60.684396805507426,5.683474187180454e-07
-60.56752950823321,5.700414132050898e-07
-60.45108318261152,5.697113505768048e-07
-60.33505283610929,5.675886280732847e-07
-60.219433571524206,5.639505260040466e-07
-60.104220584457096,5.591163241626006e-07
-59.98940916086991,5.534424382009742e-07
-59.87499467472562,5.473166196946389e-07
-59.76097258570651,5.411512846428828e-07
-59.64733843700814,5.353760568860917e-07
-59.534087853205754,5.304296348795334e-07
-59.42121653818987,5.267511118504652e-07
-59.30872027316898,5.247708999120716e-07
-59.19659491473636,5.249014274887893e-07
-59.084836392998334,5.275277956685148e-07
-58.97344070976207,5.329985920839329e-07
-58.86240393678012,5.41617069917026e-07
-58.751722214049956,5.536329039637488e-07
-58.64139174816628,5.692347348364066e-07
-58.531408810723825,5.885437058979478e-07
-58.42176973676931,6.116081851538067e-07
-58.312470923300324,6.383998459950616e-07
-58.20350882780943,6.688112565137128e-07
-58.09487996687213,7.026550974291431e-07
-57.98658091477663,7.396650940178696e-07
-57.87860830219438,7.794987085749325e-07
-57.770958814889624,8.217415977917101e-07
-57.663629192466495,8.6591379511351e-07
-57.55661622715268,9.114775328761085e-07
-57.44991676261811,9.578465741429183e-07
-57.34352769282732,1.0043968810541615e-06
-57.237445960924745,1.050478406539697e-06
-57.13166855815133,1.0954277607749528e-06
-57.026192522791696,1.1385814740157128e-06
-56.92101493915078,1.1792895545291486e-06
-56.816132936558745,1.2169290251552852e-06
-56.71154368840345,1.2509171152689407e-06
-56.607244411189534,1.2807237869952717e-06
-56.503232363622914,1.3058832856129142e-06
-56.399504845720315,1.326004424017969e-06
-56.29605919794279,1.340779339490023e-06
-56.192892800352176,1.3499904970861258e-06
-56.09000307179042,1.3535157568171628e-06
-55.987387469080225,1.3513313701283557e-06
-55.885043486246964,1.3435128237138253e-06
-55.78296865376096,1.3302335037995187e-06
-55.681160537799265,1.3117612100902242e-06
-55.57961673952677,1.2884526039165379e-06
-55.47833489439563,1.2607457280774342e-06
-55.37731267146262,1.2291507848698128e-06
-55.276547772724015,1.1942394023751087e-06
-55.176037932467004,1.1566326559610762e-06
-55.075780916637626,1.1169881411039844e-06
-54.97577452222446,1.075986414249151e-06
-54.87601657665749,1.0343171299958166e-06
-54.77650493722212,9.92665205201839e-07
-54.67723749048727,9.516973337419861e-07
-54.5782121517477,9.12049160001005e-07
-54.47942686447983,8.743133953947369e-07
-54.38087959981064,8.390291311926736e-07
-54.282568355999494,8.066725637776435e-07
-54.18449115793227,7.776493065050668e-07
-54.08664605662754,7.52288416916689e-07
-53.98903112875451,7.308382206906795e-07
-53.891644476162206,7.134639658545841e-07
-53.79448422541982,7.002472938953274e-07
-53.69754852736772,6.911874698300426e-07
-53.60083555667886,6.862042722804285e-07
-53.504343511430285,6.851424081803684e-07
-53.40807061268459,6.877772858008395e-07
-53.31201510408083,6.938219549364777e-07
-53.216175251434755,7.029350047698956e-07
-53.12054934234811,7.147291982826993e-07
-53.02513568582671,7.287806170559708e-07
-52.92993261190705,7.446380916229923e-07
-52.83493847129136,7.61832699736147e-07
-52.740151634990475,7.798871273575902e-07
-52.645570493974915,7.983247041194013e-07
-52.55119345883336,8.166779455704752e-07
-52.45701895943875,8.344964578272461e-07
-52.36304544462159,8.513540853505372e-07
-52.26927138185027,8.66855208578546e-07
-52.17569525691843,8.806401242076142e-07
-52.08231557363882,8.923894662606274e-07
-51.9891308535438,9.018276500559071e-07
-51.8961396355923,9.087253432462038e-07
-51.80334047588273,9.129009878281732e-07
-51.71073194737209,9.142214141513891e-07
-51.61831263960105,9.126016023369751e-07
-51.526081158424454,9.080036581242871e-07
-51.43403612574782,9.004350790812144e-07
-51.342176179268826,8.899463935086373e-07
-51.25049997222457,8.766282584779929e-07
-51.15900617314364,8.6060810554212e-07
-51.067693465603426,8.42046423053908e-07
-50.97656054799229,8.211327630145456e-07
-50.88560613327656,7.980815582331712e-07
-50.7948289487722,7.731278325566542e-07
-50.70422773592103,7.465228832186701e-07
-50.613801250071404,7.185300101031061e-07
-50.5235482602633,6.894203620033177e-07
-50.43346754901757,6.594689648163865e-07
-50.34355791212937,6.289509910238711e-07
-50.253818158465634,5.981383237243686e-07
-50.16424710976652,5.6729646182305e-07
-50.07484360045067,5.36681805667095e-07
-49.985606477424184,5.065393543720389e-07
-49.89653459989347,4.7710083726789e-07
-49.80762683918137,4.4858329230345494e-07
-49.71888207854712,4.2118809393564307e-07
-49.63029921300947,3.951004221153068e-07
-49.54187714917329,3.704891526495987e-07
-49.45361480505946,3.4750713773022966e-07
-49.36551110993778,3.2629183408996726e-07
-49.277565004163215,3.0696622546460495e-07
-49.18977543901511,2.8963997621416234e-07
-49.10214137653926,2.744107445380322e-07
-49.01466178939312,2.613655771482536e-07
-48.92733566069365,2.5058230296475724e-07
-48.840161983868065,2.4213084174079907e-07
-48.753139762507345,2.3607434481877958e-07
-48.666268010222204,2.3247008966493698e-07
-48.57954575050194,2.3137005753092934e-07
-48.49297201657554,2.328211345068582e-07
-48.406545851275546,2.3686489019050403e-07
-48.320266306904145,2.435369048852747e-07
-48.23413244510175,2.528656351981693e-07
-48.14814333671792,2.648708285523429e-07
-48.06229806168447,2.7956151875608135e-07
-47.9765957088909,2.9693365658976646e-07
-47.89103537606197,3.1696745053093547e-07
-47.805616169637425,3.3962451235149557e-07
-47.72033720465376,3.648449195139257e-07
-47.63519760462815,3.92544320232697e-07
-47.55019650144421,4.2261121700319026e-07
-47.465333035239944,4.5490456970120377e-07
-47.38060635429738,4.892518595406502e-07
-47.29601561493421,5.254477499422919e-07
-47.211559981397315,5.63253469608668e-07
-47.12723862575797,6.023970269286941e-07
-47.04305072780886,6.425743435761636e-07
-46.958995474962926,6.834513693595913e-07
