geometry_uid,exact_hash,D_nm,J1_side_nm,J2_length_nm,J2_width_nm,Psi_deg,H_global,wavelength_nm,Re_txx,Im_txx,Re_txy,Im_txy,Re_tyx,Im_tyx,Re_tyy,Im_tyy,phi_txx,projector_error,Txx,Txy,Tyx,Tyy,full_jones_frobenius_norm,full_jones_finite,throughput_x,throughput_y,throughput,x_accepted,y_accepted,full_jones_accepted,source_stage,case_uid_x,case_uid_y,attempt_uid_x,attempt_uid_y,solver_entered,solver_replay,model_fill,ml_eligible,ml_admitted,split
H1C1B_V2_002,1223fccd0ea879a8b9b0942a1f977ff1fc2bd8e38b439dfb33388a977386db0c,185.06755523321746,109.0,114.0,105.0,1.5481576989779677,550.0,450.5,-0.29021039027083007,0.9390006086501655,-0.016786733106987944,0.013775150543902022,-0.01664285178109283,0.01358535795260923,0.2322661782325739,0.21569245767417158,107.17444649485526,0.09500546943851695,0.9659442136665288,0.00047154918091240933,0.00046154646610794766,0.1004708138482901,1.0331254150207705,True,0.9664057601326367,0.10094236302920245,0.5336740615809196,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_002_Px,H1C1B_V2_002_Py,H1C1B_V2_002_Px_attempt_001,H1C1B_V2_002_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_002,1223fccd0ea879a8b9b0942a1f977ff1fc2bd8e38b439dfb33388a977386db0c,185.06755523321746,109.0,114.0,105.0,1.5481576989779677,550.0,451.0,-0.2388036590704975,0.9588653194955066,-0.01794387128072757,0.018945910729303402,-0.017731748478635092,0.018639070504425273,0.21115266336320987,0.10980005850560508,103.98490446868948,0.05605408529855138,0.9764498885166785,0.0006809300499020535,0.0006618298533785141,0.05664150009321133,1.0170713586141191,True,0.9771117183700571,0.05732243014311336,0.5172170742565853,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_002_Px,H1C1B_V2_002_Py,H1C1B_V2_002_Px_attempt_001,H1C1B_V2_002_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_002,1223fccd0ea879a8b9b0942a1f977ff1fc2bd8e38b439dfb33388a977386db0c,185.06755523321746,109.0,114.0,105.0,1.5481576989779677,550.0,451.5,-0.1816784659914571,0.9728872142115988,-0.015546119756636223,0.021228743855237934,-0.015554957057044804,0.02112914904572721,0.12523403785262682,0.06366426895456992,100.57766937449423,0.021104061614012237,0.9795165965814145,0.0006923414051589774,0.0006883976284430631,0.019736703378392978,1.0003169692619482,True,0.9802049942098574,0.020429044783551963,0.5003170194967047,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_002_Px,H1C1B_V2_002_Py,H1C1B_V2_002_Px_attempt_001,H1C1B_V2_002_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_002,1223fccd0ea879a8b9b0942a1f977ff1fc2bd8e38b439dfb33388a977386db0c,185.06755523321746,109.0,114.0,105.0,1.5481576989779677,550.0,452.0,-0.11343084262136402,0.9855837868190273,-0.00657267932839538,0.018041262123377328,-0.009509160253223506,0.025901318469530248,-0.03216048122029382,0.011253167022022295,96.5652859262616,0.0023221932626196207,0.9842419568983265,0.0003686872525583254,0.0007613024271815144,0.0011609303203464019,0.9932436140738146,True,0.985003259325508,0.0015296175729047272,0.49326643844920637,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_002_Px,H1C1B_V2_002_Py,H1C1B_V2_002_Px_attempt_001,H1C1B_V2_002_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_002,1223fccd0ea879a8b9b0942a1f977ff1fc2bd8e38b439dfb33388a977386db0c,185.06755523321746,109.0,114.0,105.0,1.5481576989779677,550.0,452.5,-0.03664984225549771,0.9982109536489545,-0.004844322824193427,0.03093802341376573,-0.0050520982642559345,0.03181884108614055,-0.19956703516152552,-0.0359185354703417,92.10270030415342,0.041440643545760936,0.9977683189221082,0.0009806287563757176,0.0010379623449367635,0.04111714271349576,1.0202470547553257,True,0.9988062812670447,0.04209777146987148,0.5204520263684581,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_002_Px,H1C1B_V2_002_Py,H1C1B_V2_002_Px_attempt_001,H1C1B_V2_002_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_002,1223fccd0ea879a8b9b0942a1f977ff1fc2bd8e38b439dfb33388a977386db0c,185.06755523321746,109.0,114.0,105.0,1.5481576989779677,550.0,453.0,0.05378867800327794,0.998332864728832,5.844530611845356e-05,0.03126598333484619,-1.9297394963590894e-05,0.03175858710427662,-0.30846824824475627,0.0540104601636812,86.91597119554052,0.09099159088068887,0.9995617306790165,0.0009775651297486867,0.0010086082272493773,0.09806978998228118,1.0486265751058839,True,1.000570338906266,0.09904735511202985,0.5498088470091479,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_002_Px,H1C1B_V2_002_Py,H1C1B_V2_002_Px_attempt_001,H1C1B_V2_002_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_002,1223fccd0ea879a8b9b0942a1f977ff1fc2bd8e38b439dfb33388a977386db0c,185.06755523321746,109.0,114.0,105.0,1.5481576989779677,550.0,453.5,0.1824608584003839,0.9719984819435669,0.020268735195629977,0.021433783618067383,0.02018588839305752,0.02147798114064118,-0.4701203400644128,0.6073281058181806,79.36832178037923,0.3768936100693917,0.9780730137488034,0.0008702287066167031,0.0008687737640947125,0.5898605622589784,1.2528657463904476,True,0.9789417875128981,0.5907307909655951,0.7848362892392466,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_002_Px,H1C1B_V2_002_Py,H1C1B_V2_002_Px_attempt_001,H1C1B_V2_002_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_002,1223fccd0ea879a8b9b0942a1f977ff1fc2bd8e38b439dfb33388a977386db0c,185.06755523321746,109.0,114.0,105.0,1.5481576989779677,550.0,454.0,0.3753638683051275,0.8891094622215674,-0.01118700876742933,0.019806970871592555,-0.010364053035992244,0.018271494615277394,0.08291496462266915,0.08690632947879588,67.11152144693011,0.01625087439505457,0.9314136694409139,0.0005174652602706566,0.0004412611108089708,0.014427601461855503,0.9730364830127641,True,0.9318549305517229,0.014945066722126159,0.4733999986369245,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_002_Px,H1C1B_V2_002_Py,H1C1B_V2_002_Px_attempt_001,H1C1B_V2_002_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_003,82ae7eddd69475b1d8e7ad2af7c7ee4c26ebfe1d681a9ab10fcb0a162e307a71,185.06755523321746,110.0,114.0,106.0,1.5481576989779677,550.0,450.0,-0.4063471878531935,0.8940611100626966,-0.013531078909676366,0.008173629057906097,-0.013405916775697364,0.008061643127962504,0.23995225967771866,0.44756396975731905,114.44160584082778,0.21129780145885413,0.9644633056027397,0.00024989830843613544,0.000244708694519549,0.25789059394937375,1.1058248082562938,True,0.9647080142972595,0.25814049225780983,0.6114242532775347,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_003_Px,H1C1B_V2_003_Py,H1C1B_V2_003_Px_attempt_001,H1C1B_V2_003_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_003,82ae7eddd69475b1d8e7ad2af7c7ee4c26ebfe1d681a9ab10fcb0a162e307a71,185.06755523321746,110.0,114.0,106.0,1.5481576989779677,550.0,450.5,-0.3610933377690499,0.9081187671853921,-0.01395687929816373,0.00653185325689241,-0.013850652409488691,0.0064222900727085785,0.2704332700733723,0.3852383196493695,111.68414768388266,0.18861335391920275,0.9550680938955097,0.0002374595867130873,0.00023308638194648602,0.22154271648884732,1.0849338027515856,True,0.955301180277456,0.2217801760755603,0.5885406781765081,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_003_Px,H1C1B_V2_003_Py,H1C1B_V2_003_Px_attempt_001,H1C1B_V2_003_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_003,82ae7eddd69475b1d8e7ad2af7c7ee4c26ebfe1d681a9ab10fcb0a162e307a71,185.06755523321746,110.0,114.0,106.0,1.5481576989779677,550.0,451.0,-0.2995778346775957,0.9291091959042149,-0.011317709967225073,0.010731720940018301,-0.011238446213899585,0.010588172695254767,0.2564081305769376,0.3069927015193415,107.87116647930623,0.14411924844335344,0.9529907769438936,0.00024326039323665306,0.00023841207432725246,0.15998964821210337,1.0552071349377623,True,0.953229189018221,0.1602329086053401,0.5567310488117805,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_003_Px,H1C1B_V2_003_Py,H1C1B_V2_003_Px_attempt_001,H1C1B_V2_003_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_003,82ae7eddd69475b1d8e7ad2af7c7ee4c26ebfe1d681a9ab10fcb0a162e307a71,185.06755523321746,110.0,114.0,106.0,1.5481576989779677,550.0,451.5,-0.24579698958388255,0.9618267192446289,-0.012571024968284735,0.01714545842769147,-0.012458021823668671,0.016921796885586586,0.21855614004260843,0.20220081536875534,104.33525804796074,0.0832925403596756,0.9855267979413855,0.00045199741344893475,0.0004415495175960527,0.08865195608611376,1.0368569336984463,True,0.9859683474589817,0.0891039534995627,0.5375361504792722,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_003_Px,H1C1B_V2_003_Py,H1C1B_V2_003_Px_attempt_001,H1C1B_V2_003_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_003,82ae7eddd69475b1d8e7ad2af7c7ee4c26ebfe1d681a9ab10fcb0a162e307a71,185.06755523321746,110.0,114.0,106.0,1.5481576989779677,550.0,452.0,-0.20071131825913835,0.9773578414425631,-0.01366168269624018,0.01973689664104956,-0.013512848115148706,0.01942612224546803,0.17080461711617956,0.09863416953051973,101.60498198191169,0.03866445805551333,0.9955133835065875,0.0005761866631122218,0.0005599712896789457,0.03890291662718001,1.017620979582555,True,0.9960733547962662,0.039479103290292236,0.5177762290432792,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_003_Px,H1C1B_V2_003_Py,H1C1B_V2_003_Px_attempt_001,H1C1B_V2_003_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_003,82ae7eddd69475b1d8e7ad2af7c7ee4c26ebfe1d681a9ab10fcb0a162e307a71,185.06755523321746,110.0,114.0,106.0,1.5481576989779677,550.0,452.5,-0.1287073553986282,0.975792049931294,-0.009250054943801059,0.021684546255804037,-0.009411148295065123,0.021901512478311885,0.08909663729837751,0.032321741298097624,97.5139609592473,0.010325392785615506,0.9687357080428257,0.0005557830627834434,0.0005682459610693582,0.008982905738419781,0.9893647673154216,True,0.9693039540038951,0.009538688801203225,0.4894213214025492,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_003_Px,H1C1B_V2_003_Py,H1C1B_V2_003_Px_attempt_001,H1C1B_V2_003_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_003,82ae7eddd69475b1d8e7ad2af7c7ee4c26ebfe1d681a9ab10fcb0a162e307a71,185.06755523321746,110.0,114.0,106.0,1.5481576989779677,550.0,453.0,-0.030447823098327224,0.9933595282680832,-0.0031279172045288266,0.019891850136068246,-0.004400453063194446,0.02761921929340867,-0.03371739297105717,0.004280013216383971,91.7556440385656,0.002366421920717232,0.9876902223324158,0.0004054695678741857,0.0007821852615387751,0.0011551811018971174,0.9950040493705168,True,0.9884724075939549,0.0015606506697713025,0.4950165291318631,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_003_Px,H1C1B_V2_003_Py,H1C1B_V2_003_Px_attempt_001,H1C1B_V2_003_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_003,82ae7eddd69475b1d8e7ad2af7c7ee4c26ebfe1d681a9ab10fcb0a162e307a71,185.06755523321746,110.0,114.0,106.0,1.5481576989779677,550.0,453.5,0.05837215976946711,1.0140356847584324,-0.0010697074812940433,0.030652031544139154,-0.001162275503576662,0.03139314589637408,-0.2119693332385641,-0.004653922883133684,86.7054496767538,0.0434657384823236,1.0316756789996553,0.0009406913118784381,0.0009868804936172433,0.0449526572318036,1.0385354630617842,True,1.0326625594932726,0.04589334854368202,0.5392779540184773,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_003_Px,H1C1B_V2_003_Py,H1C1B_V2_003_Px_attempt_001,H1C1B_V2_003_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_003,82ae7eddd69475b1d8e7ad2af7c7ee4c26ebfe1d681a9ab10fcb0a162e307a71,185.06755523321746,110.0,114.0,106.0,1.5481576989779677,550.0,454.0,0.17316901951529007,0.970014364952755,0.004953759373810499,0.030841826809632423,0.00492345541344853,0.031196122157562053,-0.3490362902561671,0.03282402417199388,79.8780663135961,0.11396041237094989,0.9709153775345833,0.0009757580128889766,0.0009974384508777499,0.12290374847863098,1.04680099468666,True,0.9719128159854612,0.12387950649151995,0.5478961612384906,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_003_Px,H1C1B_V2_003_Py,H1C1B_V2_003_Px_attempt_001,H1C1B_V2_003_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_004,04cb9d44d747b7ef318eaafa8f93a9794b396880c31fe27952273b4755e6fabf,195.0,108.0,108.0,100.0,0.0,550.0,450.0,0.08703518502727012,0.991806484627254,8.596397868301386e-10,9.475920385190144e-10,1.0565385642376477e-08,-1.3251200692922748e-09,0.37466091583983324,0.16864209323057788,84.9849017737622,0.14551838491412683,0.9912552263814025,1.636911234565987e-18,1.1338331697017617e-16,0.16881095746713348,1.0770636860689975,True,0.9912552263814025,0.16881095746713348,0.580033091924268,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_004_Px,H1C1B_V2_004_Py,H1C1B_V2_004_Px_attempt_001,H1C1B_V2_004_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_004,04cb9d44d747b7ef318eaafa8f93a9794b396880c31fe27952273b4755e6fabf,195.0,108.0,108.0,100.0,0.0,550.0,450.5,0.20594324806971054,0.9934480963074008,-7.97458752259039e-09,-7.040427220338481e-09,-5.068213007360028e-10,-3.6024015065017037e-09,0.29392741057015137,0.09908932252910826,78.28838499384835,0.08547895740192668,1.029351741482301,1.131616616003374e-16,1.3234164444925477e-17,0.09621201652375196,1.0609258965667927,True,1.029351741482301,0.09621201652375208,0.5627818790030266,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_004_Px,H1C1B_V2_004_Py,H1C1B_V2_004_Px_attempt_001,H1C1B_V2_004_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_004,04cb9d44d747b7ef318eaafa8f93a9794b396880c31fe27952273b4755e6fabf,195.0,108.0,108.0,100.0,0.0,550.0,451.0,0.38917917999566215,0.900653931196391,-1.5313775254963437e-09,7.688299405830947e-09,-3.656416597536302e-09,-7.293175846950202e-09,0.17860794476340083,0.029846579240397235,66.63047255095626,0.0329421766596768,0.9626379379216093,6.145506487929581e-17,6.655979626927673e-17,0.03279161622495935,0.9977121599672768,True,0.9626379379216097,0.03279161622495942,0.49771477707328454,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_004_Px,H1C1B_V2_004_Py,H1C1B_V2_004_Px_attempt_001,H1C1B_V2_004_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_004,04cb9d44d747b7ef318eaafa8f93a9794b396880c31fe27952273b4755e6fabf,195.0,108.0,108.0,100.0,0.0,550.0,451.5,0.49436607386149956,0.2164157390320791,6.970400244359455e-09,1.945244073277799e-09,-8.626201114585089e-09,4.736581507213963e-09,0.06068145373143446,-0.008419259810677465,23.642079211170653,0.012723023232620756,0.29123358708603464,5.2370454071188754e-17,9.684655004375033e-17,0.00375312276271991,0.5431267898463071,True,0.2912335870860347,0.0037531227627199608,0.14749335492437732,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_004_Px,H1C1B_V2_004_Py,H1C1B_V2_004_Px_attempt_001,H1C1B_V2_004_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_004,04cb9d44d747b7ef318eaafa8f93a9794b396880c31fe27952273b4755e6fabf,195.0,108.0,108.0,100.0,0.0,550.0,452.0,-0.3756461517380212,0.4997705191630727,6.97882265874218e-09,-6.137341427672915e-09,2.175559730634329e-09,7.0454957478582255e-09,-0.060550556343555426,0.015247792318582075,126.9298882472873,0.009876058301708679,0.39088060314011164,8.637092550200347e-17,5.437207047464605e-17,0.003898865044104691,0.6283147843113486,True,0.3908806031401115,0.0038988650441047785,0.19738973409210817,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_004_Px,H1C1B_V2_004_Py,H1C1B_V2_004_Px_attempt_001,H1C1B_V2_004_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_004,04cb9d44d747b7ef318eaafa8f93a9794b396880c31fe27952273b4755e6fabf,195.0,108.0,108.0,100.0,0.0,550.0,452.5,-0.1705944810340676,0.8170976625929356,-7.763056875683042e-09,-1.095186173951518e-08,3.1694053105856585e-09,-3.2027621221224975e-10,-0.19364929877158826,0.08635478636334804,101.79287013352888,0.060613049671525365,0.6967510671741217,1.8020832761654626e-16,1.0147706874877601e-17,0.04495720004258734,0.8612248644905168,True,0.6967510671741216,0.04495720004258751,0.37085413360835456,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_004_Px,H1C1B_V2_004_Py,H1C1B_V2_004_Px_attempt_001,H1C1B_V2_004_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_004,04cb9d44d747b7ef318eaafa8f93a9794b396880c31fe27952273b4755e6fabf,195.0,108.0,108.0,100.0,0.0,550.0,453.0,-0.0352476467587005,0.9133523067089709,-2.355139429585366e-10,-5.296835432370242e-09,-2.272584982316887e-09,8.118300501340398e-10,-0.29425562188027865,0.18294389718202045,92.21003407582214,0.12564481959670204,0.8354548327726242,2.811193241494073e-17,5.823710532152882e-18,0.12005484052429519,0.9775017510454492,True,0.8354548327726243,0.12005484052429524,0.4777548366484598,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_004_Px,H1C1B_V2_004_Py,H1C1B_V2_004_Px_attempt_001,H1C1B_V2_004_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
H1C1B_V2_004,04cb9d44d747b7ef318eaafa8f93a9794b396880c31fe27952273b4755e6fabf,195.0,108.0,108.0,100.0,0.0,550.0,453.5,0.03559329420564013,0.9438056786553998,-3.748534496483688e-09,2.425679207509731e-09,3.467094595647892e-10,-3.2448411019750096e-09,-0.34040807852936805,0.30760131994700335,87.84025504607052,0.19092069864845496,0.892036041654589,1.9935430489073254e-17,1.0649201226418103e-17,0.21049623196119516,1.050015368276,True,0.892036041654589,0.21049623196119513,0.551266136807892,True,True,True,H1C1B_BROADBAND_ADAPTIVE,H1C1B_V2_004_Px,H1C1B_V2_004_Py,H1C1B_V2_004_Px_attempt_001,H1C1B_V2_004_Py_attempt_001,True,False,NONE,True,False,UNASSIGNED
