wavelength_nm,fresh_run,x_run_fsp_path,y_run_fsp_path,target_cp_power,same_spin_leakage_power,optional_reverse_channel,total_power,L_fraction_under_R_in,R_fraction_under_R_in,DoCP_RminusL,conversion_to_leakage_ratio,status,notes
447.25,true,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_bw1r2_dense_448nm_notch_check\_saved_fsp\BW1R2_B4INT_J1J2_D194_T90_PSI97_H525_447p25NM_XIN.fsp,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_bw1r2_dense_448nm_notch_check\_saved_fsp\BW1R2_B4INT_J1J2_D194_T90_PSI97_H525_447p25NM_YIN.fsp,0.544799159655,0.0352813334376,0.330653585919,0.580080493093,0.939178555635,0.0608214443646,-0.878357111271,15.4415694242,BORDERLINE,L_out dominant but ratio < existing B4 soft threshold
447.75,true,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_bw1r2_dense_448nm_notch_check\_saved_fsp\BW1R2_B4INT_J1J2_D194_T90_PSI97_H525_447p75NM_XIN.fsp,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_bw1r2_dense_448nm_notch_check\_saved_fsp\BW1R2_B4INT_J1J2_D194_T90_PSI97_H525_447p75NM_YIN.fsp,0.271333202,0.0336635543174,0.306920986972,0.304996756317,0.889626516938,0.110373483062,-0.779253033876,8.06014716812,BORDERLINE,L_out dominant but ratio < existing B4 soft threshold
448.25,true,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_bw1r2_dense_448nm_notch_check\_saved_fsp\BW1R2_B4INT_J1J2_D194_T90_PSI97_H525_448p25NM_XIN.fsp,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_bw1r2_dense_448nm_notch_check\_saved_fsp\BW1R2_B4INT_J1J2_D194_T90_PSI97_H525_448p25NM_YIN.fsp,0.364124386428,0.0236983824431,0.273479849785,0.387822768871,0.938893782559,0.0611062174408,-0.877787565118,15.3649468398,BORDERLINE,L_out dominant but ratio < existing B4 soft threshold
448.75,true,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_bw1r2_dense_448nm_notch_check\_saved_fsp\BW1R2_B4INT_J1J2_D194_T90_PSI97_H525_448p75NM_XIN.fsp,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_bw1r2_dense_448nm_notch_check\_saved_fsp\BW1R2_B4INT_J1J2_D194_T90_PSI97_H525_448p75NM_YIN.fsp,0.740859324425,0.0113230240238,0.259810009346,0.752182348448,0.98494643746,0.0150535625399,-0.96989287492,65.429457967,PASS,ratio >= existing B4 soft threshold
