case_id,wavelength_nm,frequency_hz,T_total,R_total,R_signed_monitor,closure,signed_closure_residual,sourcepower_W,raw_transmitted_power_W,raw_reflected_power_W,transmitted_order_sum,transmitted_order_sum_mismatch,eta_plus1,eta_0,eta_minus1,non_target_efficiency,directionality,eta_plus1_over_minus1,plus1_transmitted_fraction,plus1_air_side_angle_deg,transmitted_order_count,logical_task_id,execution_id,case_group,geometry_id,geometry_hash,polarization,generator_id,interface_stack_id,quality_gate_pass,training_label,provisional_hf_label,diagnostic_only,pilot_scope_only,bulk_mdc_compatible,candidate_performance_label,accepted_execution,post_fsp_sha256,source_prefsp_sha256,setup_sha256,cnn_T_error,cnn_T_abs_error,cnn_R_error,cnn_R_abs_error,cnn_eta_plus1_error,cnn_eta_plus1_abs_error,cnn_directionality_error,cnn_directionality_abs_error,cnn_eta_uncertainty,mlp_T_error,mlp_T_abs_error,mlp_R_error,mlp_R_abs_error,mlp_eta_plus1_error,mlp_eta_plus1_abs_error,mlp_directionality_error,mlp_directionality_abs_error,mlp_eta_uncertainty,lf_T_error,lf_T_abs_error,lf_R_error,lf_R_abs_error,lf_eta_plus1_error,lf_eta_plus1_abs_error,lf_directionality_error,lf_directionality_abs_error,case_type
NP_K6_M2_BATCH1_G02_S,445,673690916853932.6,0.7795040496974045,0.22104092937254877,-0.22104092937254877,1.0005449790699532,-0.0005449790699532664,9.406179484425252e-16,7.332155000290128e-16,-2.0791506550823593e-16,0.7795040496974046,1.1102230246251565e-16,0.24539292368000967,0.001989602399694134,0.2915568966670509,0.5341111260173949,0.4570127680113545,0.8416639307292425,0.31480647698401143,14.817860402183731,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,0.10846335800599516,0.10846335800599516,-0.11120667558455438,0.11120667558455438,0.6187142082779982,0.6187142082779982,0.5161165640542278,0.5161165640542278,0.0046599311754107475,0.12225509794663847,0.12225509794663847,-0.12443036090874643,0.12443036090874643,0.634939248236952,0.634939248236952,0.5192258999535808,0.5192258999535808,0.02562024249626615,0.05633358737946048,0.05633358737946048,-0.057269495959649114,0.057269495959649114,0.12075206460548718,0.12075206460548718,-0.018955217066938812,0.018955217066938812,
NP_K6_M2_BATCH1_G02_S,446,672180399103139.1,0.7757846845976956,0.22457656325578385,-0.22457656325578385,1.0003612478534794,-0.00036124785347940724,9.406820787279247e-16,7.297667497526477e-16,-2.11255148357024e-16,0.7757846845976957,1.1102230246251565e-16,0.26823156501930423,0.001638778677956159,0.27920099096366274,0.5075531195783913,0.48998102521993614,0.9607113645746832,0.34575516937203143,14.85192444636312,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,0.10802345138863256,0.10802345138863256,-0.11074831398009949,0.11074831398009949,0.5910378155501538,0.5910378155501538,0.4822541775693705,0.4822541775693705,0.006730340886861086,0.12476430994347265,0.12476430994347265,-0.12678450407266312,0.12678450407266312,0.6106666383536511,0.6106666383536511,0.48597720289133095,0.48597720289133095,0.026044343839637905,0.06005295247916942,0.06005295247916942,-0.06080512984288419,0.06080512984288419,0.09791342326619262,0.09791342326619262,-0.051923474275520465,0.051923474275520465,
NP_K6_M2_BATCH1_G02_S,447,670676639821029.1,0.7700027969932572,0.23004776147509132,-0.23004776147509132,1.0000505584683486,-5.055846834856048e-05,9.407457805215036e-16,7.243768822611627e-16,-2.164164609261095e-16,0.7700027969932572,0.0,0.2886662371793576,0.0012027430116040407,0.2623670912209883,0.48133655981389967,0.5238634803041006,1.100237975105719,0.37488985534410385,14.885993861861795,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,0.1096619221115096,0.1096619221115096,-0.11224036571884666,0.11224036571884666,0.5657338611444644,0.5657338611444644,0.44741578319229836,0.44741578319229836,0.00929732620716095,0.12930105651855306,0.12930105651855306,-0.13104059455299888,0.13104059455299888,0.5887527577242069,0.5887527577242069,0.4518011949316477,0.4518011949316477,0.02646650763827097,0.06583484008360774,0.06583484008360774,-0.06627632806219166,0.06627632806219166,0.07747875110613928,0.07747875110613928,-0.0858059293596849,0.0858059293596849,
NP_K6_M2_BATCH1_G02_S,448,669179593750000.0,0.7595383333671365,0.2401867675391924,-0.2401867675391924,0.9997251009063289,0.0002748990936710938,9.408090576289273e-16,7.145805436481818e-16,-2.259698864234858e-16,0.7595383333671365,0.0,0.30441897254778527,0.0007908625950343234,0.2406311139727622,0.4551193608193512,0.5585155934771312,1.2650856637859533,0.4007947448791092,14.92006866327333,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,0.11604346757051609,0.11604346757051609,-0.11845620151441213,0.11845620151441213,0.5451318110864005,0.5451318110864005,0.4117544441739308,0.4117544441739308,0.012026176787912846,0.13848485474702976,0.13848485474702976,-0.13993036176841375,0.13993036176841375,0.5714747991006217,0.5714747991006217,0.41684205823337905,0.41684205823337905,0.026887036186499718,0.07629930370972848,0.07629930370972848,-0.07641533412629276,0.07641533412629276,0.06172601573771158,0.06172601573771158,-0.12045804253271553,0.12045804253271553,
NP_K6_M2_BATCH1_G02_S,449,667689216035634.8,0.7445298217517887,0.25499779538137396,-0.25499779538137396,0.9995276171331626,0.00047238286683731756,9.408719138137385e-16,7.00507198283007e-16,-2.399202637587574e-16,0.7445298217517887,0.0,0.31197259524549553,0.0004383962668655908,0.21466079177636535,0.4325572265062932,0.5923904616259078,1.453328261131684,0.41901960959933304,14.95414886521045,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,0.12708201182059897,0.12708201182059897,-0.1294488962076374,0.1294488962076374,0.5328111877134889,0.5328111877134889,0.3768296998120805,0.3768296998120805,0.014748205430805683,0.1521763421314205,0.1521763421314205,-0.1534572596929737,0.1534572596929737,0.5623488654783815,0.5623488654783815,0.38264627867713175,0.38264627867713175,0.027305894554517506,0.09130781532507626,0.09130781532507626,-0.0912263619684743,0.0912263619684743,0.05417239304000132,0.05417239304000132,-0.15433291068149213,0.15433291068149213,
NP_K6_M2_BATCH1_G02_S,450,666205462222222.2,0.7286787992110364,0.27091917100885754,-0.27091917100885754,0.9995979702198939,0.0004020297801060613,9.409343527979162e-16,6.856389143331993e-16,-2.5491715483376736e-16,0.7286787992110364,0.0,0.307346886691494,0.00018068494901112727,0.19195389648303618,0.4213319125195424,0.6155545856295226,1.6011495068486699,0.42178650871175094,14.988234482305128,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,0.13913568204735594,0.13913568204735594,-0.14171281162241345,0.14171281162241345,0.5328233179479408,0.5328233179479408,0.3525903676213624,0.3525903676213624,0.01733759604394436,0.16667332595681028,0.16667332595681028,-0.1680590480897749,0.1680590480897749,0.5653543409734535,0.5653543409734535,0.3591471169652345,0.3591471169652345,0.027723257236701104,0.10715883786582858,0.10715883786582858,-0.10714773759595789,0.10714773759595789,0.05879810159400284,0.05879810159400284,-0.1774970346851069,0.1774970346851069,
NP_K6_M2_BATCH1_G02_S,451,664728288248337.1,0.7150406614794635,0.28491280702907423,-0.28491280702907423,0.9999534685085378,4.6531491462220576e-05,9.409963782624261e-16,6.728506727625447e-16,-2.6810191953494037e-16,0.7150406614794635,0.0,0.2925303206893049,4.2040314355462705e-05,0.17867052328226157,0.42251034079015864,0.6208187536840596,1.6372612298625722,0.409110049887291,15.022325529208606,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,0.14921500525332454,0.14921500525332454,-0.15227201310951094,0.15227201310951094,0.5432591809777179,0.5432591809777179,0.34624401763628343,0.34624401763628343,0.01967908814549446,0.17891975483752254,0.17891975483752254,-0.18069695411283354,0.18069695411283354,0.5785018577126422,0.5785018577126422,0.35353330806444505,0.35353330806444505,0.028139144338240864,0.12079697559740143,0.12079697559740143,-0.12114137361617458,0.12114137361617458,0.07361466759619195,0.07361466759619195,-0.1827612027396439,0.1827612027396439,
NP_K6_M2_BATCH1_G02_S,452,663257650442477.9,0.7030877957134171,0.2973129829950154,-0.2973129829950154,1.0004007787084324,-0.0004007787084324699,9.410579938477605e-16,6.616463905329123e-16,-2.797887593221825e-16,0.7030877957134172,1.1102230246251565e-16,0.27020411707831193,6.524163797391166e-07,0.17231475190282863,0.43288367863510513,0.6106047357945037,1.568084647974219,0.3843106347823008,15.056422020591514,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,0.1579163780422287,0.1579163780422287,-0.16152621122072341,0.16152621122072341,0.5615202286057396,0.5615202286057396,0.35538866859392404,0.35538866859392404,0.02166079543530941,0.18944282438469695,0.18944282438469695,-0.19170493694017532,0.19170493694017532,0.5991097786240501,0.5991097786240501,0.36338302236513376,0.36338302236513376,0.02855398804178826,0.13274984136344792,0.13274984136344792,-0.13354154958211575,0.13354154958211575,0.09594087120718492,0.09594087120718492,-0.17254718485008802,0.17254718485008802,
NP_K6_M2_BATCH1_G02_S,453,661793505518763.8,0.6945466633331454,0.3061060273762002,-0.3061060273762002,1.0006526907093456,-0.0006526907093455936,9.411192031544697e-16,6.536512023496857e-16,-2.880822605650698e-16,0.6945466633331455,1.1102230246251565e-16,0.24084694604444595,5.6064531650905744e-05,0.17335958335773669,0.45369971728869946,0.5814658363595966,1.3892912141317595,0.3467685596366066,15.0905239711439,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,0.1635812286842191,0.1635812286842191,-0.16752671838953637,0.16752671838953637,0.5872098066372862,0.5872098066372862,0.38349146048870053,0.38349146048870053,0.023177606984972954,0.19651535792234776,0.19651535792234776,-0.1990687438960328,0.1990687438960328,0.6266983606381407,0.6266983606381407,0.3921423594221112,0.3921423594221112,0.02896796276652937,0.14129097374371957,0.14129097374371957,-0.14233459396330053,0.14233459396330053,0.1252980422410509,0.1252980422410509,-0.14340828541518091,0.14340828541518091,
NP_K6_M2_BATCH1_G02_S,454,660335810572687.4,0.6962298904667753,0.3042551411047815,-0.3042551411047815,1.0004850315715568,-0.0004850315715568265,9.411800097436879e-16,6.552776550933663e-16,-2.863588566695654e-16,0.6962298904667753,0.0,0.21111913068545796,0.00028487144134693135,0.18773346298636634,0.48511075978131735,0.529316178545818,1.1245684564013498,0.3032319260868228,15.124631395575323,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,0.1594577873934847,0.1594577873934847,-0.16329583355339755,0.16329583355339755,0.6137424554084446,0.6137424554084446,0.43465889336122543,0.43465889336122543,0.02413896657526493,0.1933243120898348,0.1933243120898348,-0.19575108417423953,0.19575108417423953,0.6546066846107151,0.6546066846107151,0.44389695765031845,0.44389695765031845,0.02938111403664278,0.13960774661008968,0.13960774661008968,-0.14048370769188187,0.14048370769188187,0.1550258576000389,0.1550258576000389,-0.09125862760140235,0.09125862760140235,
NP_K6_M2_BATCH1_G02_S,455,658884523076923.0,0.7166598149721772,0.28329014346339315,-0.28329014346339315,0.9999499584355704,5.0041564429614827e-05,9.412404171376484e-16,6.74549183190202e-16,-2.6664413280446843e-16,0.7166598149721772,0.0,0.19755808248740395,0.0008060168593846909,0.21839115116134597,0.5191017324847733,0.47495719791187957,0.9046066263987469,0.2756650761771451,15.158744308614912,7,NP_K6_M2_BATCH1_G02_S,NP_K6_M2_BATCH1_G02_S,2,K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,eb15244096d3fe750f6b2a6a7abd8e6a9bd0c34060db93ec2dd4df090bb2f908,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,c68b14eceeb836499732f45d98bbeb62978d9266a49c7c60936dd815de3b2b02,0.13707235370229176,0.13707235370229176,-0.14041070208289236,0.14041070208289236,0.6246417985894088,0.6246417985894088,0.4881081879066019,0.4881081879066019,0.02447831816971302,0.17134693179677418,0.17134693179677418,-0.17328150883652776,0.17328150883652776,0.6662969814278488,0.6662969814278488,0.4978451430724649,0.4978451430724649,0.029793683058748143,0.11917782210468775,0.11917782210468775,-0.1195187100504935,0.1195187100504935,0.1685869057980929,0.1685869057980929,-0.036899646967463895,0.036899646967463895,
NP_K6_M2_BATCH1_G03_P,445,673690916853932.6,0.5788727504950051,0.42076731846597853,-0.42076731846597853,0.9996400689609837,0.00035993103901638124,9.406179484425252e-16,5.444980989798934e-16,-3.957812918671313e-16,0.5788727504950052,1.1102230246251565e-16,0.005927705325515441,0.5346259542935072,0.012830111479572099,0.5729450451694896,0.3160125395780448,0.462015106801951,0.010240083542447882,14.817860402183731,7,NP_K6_M2_BATCH1_G03_P,NP_K6_M2_BATCH1_G03_P,3,K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,9d35c6dbb5bab9cb0eb2fbc8e2138ab04b2bd5c2e0bea2d0c9f8980dc3bb6046,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,0.12425636222548442,0.12425636222548442,-0.1483738236215419,0.1483738236215419,0.5523040656667636,0.5523040656667636,0.4779124477380868,0.4779124477380868,0.030233997851610184,0.01719509532637553,0.01719509532637553,-0.049002807595998676,0.049002807595998676,0.4672974114042209,0.4672974114042209,0.47789897708836754,0.47789897708836754,0.017145235190340138,0.2569648865818599,0.2569648865818599,-0.2569958850530789,0.2569958850530789,0.14001013726908915,0.14001013726908915,-0.14141183231052878,0.14141183231052878,
NP_K6_M2_BATCH1_G03_P,446,672180399103139.1,0.5597379789875444,0.4389660111162136,-0.4389660111162136,0.998703990103758,0.001296009896242012,9.406820787279247e-16,5.265354856169706e-16,-4.1292745982770504e-16,0.5597379789875445,1.1102230246251565e-16,0.012054145700861446,0.512239757802156,0.01755784900487449,0.5476838332866829,0.40706969660934456,0.686538863474388,0.021535336449145397,14.85192444636312,7,NP_K6_M2_BATCH1_G03_P,NP_K6_M2_BATCH1_G03_P,3,K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,9d35c6dbb5bab9cb0eb2fbc8e2138ab04b2bd5c2e0bea2d0c9f8980dc3bb6046,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,0.13785612720981277,0.13785612720981277,-0.16230673105449178,0.16230673105449178,0.5392178889442191,0.5392178889442191,0.38317786293807976,0.38317786293807976,0.031625308096408844,0.03393614429965652,0.03393614429965652,-0.06513116271228292,0.06513116271228292,0.45847365223653175,0.45847365223653175,0.3854994638520812,0.3854994638520812,0.016664834470391087,0.2760996580893206,0.2760996580893206,-0.2751945777033139,0.2751945777033139,0.13388369689374316,0.13388369689374316,-0.23246898934182852,0.23246898934182852,
NP_K6_M2_BATCH1_G03_P,447,670676639821029.1,0.5204011449763855,0.4795246641394105,-0.4795246641394105,0.9999258091157959,7.419088420407283e-05,9.407457805215036e-16,4.89565181315094e-16,-4.511108044451416e-16,0.5204011449763853,-1.1102230246251565e-16,0.02020752290748744,0.4600428940359411,0.018860709165067744,0.5001936220688981,0.5172366865733581,1.0714084359518228,0.03883066573269052,14.885993861861795,7,NP_K6_M2_BATCH1_G03_P,NP_K6_M2_BATCH1_G03_P,3,K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,9d35c6dbb5bab9cb0eb2fbc8e2138ab04b2bd5c2e0bea2d0c9f8980dc3bb6046,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,0.1724603524258057,0.1724603524258057,-0.19929941699471138,0.19929941699471138,0.5249477042768083,0.5249477042768083,0.2695803276440186,0.2695803276440186,0.03358761593699455,0.07088712358974614,0.07088712358974614,-0.10363026664223335,0.10363026664223335,0.4476211979005417,0.4476211979005417,0.273965739383368,0.273965739383368,0.016112727297669573,0.3154364921004795,0.3154364921004795,-0.31575323072651085,0.31575323072651085,0.12573031968711715,0.12573031968711715,-0.34263597930584205,0.34263597930584205,
NP_K6_M2_BATCH1_G03_P,448,669179593750000.0,0.49646589126723506,0.5023241920626612,-0.5023241920626612,0.9987900833298963,0.0012099166701037278,9.408090576289273e-16,4.670796073080329e-16,-4.725911497586846e-16,0.4964658912672351,5.551115123125783e-17,0.02318281183351657,0.4275272180132291,0.017491796227393736,0.4732830794337185,0.5699578419735541,1.3253534132309515,0.04669567888005794,14.92006866327333,7,NP_K6_M2_BATCH1_G03_P,NP_K6_M2_BATCH1_G03_P,3,K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,9d35c6dbb5bab9cb0eb2fbc8e2138ab04b2bd5c2e0bea2d0c9f8980dc3bb6046,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,0.19256362352234624,0.19256362352234624,-0.21930357648496346,0.21930357648496346,0.5168108319271646,0.5168108319271646,0.21374393548463677,0.21374393548463677,0.03564038872718811,0.09244439039093755,0.09244439039093755,-0.12438118292455391,0.12438118292455391,0.4419451331127725,0.4419451331127725,0.21985335196946953,0.21985335196946953,0.0154892995895148,0.3393717458096299,0.3393717458096299,-0.33855275864976153,0.33855275864976153,0.12275503076108803,0.12275503076108803,-0.3953571347060381,0.3953571347060381,
NP_K6_M2_BATCH1_G03_P,449,667689216035634.8,0.48129436658148944,0.5184961664907007,-0.5184961664907007,0.9997905330721901,0.00020946692780976495,9.408719138137385e-16,4.528363517932969e-16,-4.878384804711923e-16,0.4812943665814894,-5.551115123125783e-17,0.024615862158713378,0.3924035455913001,0.0224002847626213,0.4566785044227761,0.523561877580048,1.0989084477974649,0.051145128361990894,14.95414886521045,7,NP_K6_M2_BATCH1_G03_P,NP_K6_M2_BATCH1_G03_P,3,K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,9d35c6dbb5bab9cb0eb2fbc8e2138ab04b2bd5c2e0bea2d0c9f8980dc3bb6046,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,0.20488246990914166,0.20488246990914166,-0.23350508096137335,0.23350508096137335,0.5112605907641077,0.5112605907641077,0.25739778819525105,0.25739778819525105,0.03740912675857544,0.10524573637718976,0.10524573637718976,-0.13851545336165716,0.13851545336165716,0.4378097572050714,0.4378097572050714,0.26483370604956014,0.26483370604956014,0.014795570470136887,0.35454327049537554,0.35454327049537554,-0.35472473307780106,0.35472473307780106,0.12132198043589122,0.12132198043589122,-0.348961170312532,0.348961170312532,
NP_K6_M2_BATCH1_G03_P,450,666205462222222.2,0.47695479902322946,0.5223777078580146,-0.5223777078580146,0.9993325068812441,0.000667493118755913,9.409343527979162e-16,4.487831551327826e-16,-4.9152313045944e-16,0.4769547990232294,-5.551115123125783e-17,0.026476144481209017,0.3563436184934043,0.03725991950135556,0.45047865454202046,0.41540287910548956,0.7105797552849191,0.055510804242729785,14.988234482305128,7,NP_K6_M2_BATCH1_G03_P,NP_K6_M2_BATCH1_G03_P,3,K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,false,true,false,true,false,false,true,9d35c6dbb5bab9cb0eb2fbc8e2138ab04b2bd5c2e0bea2d0c9f8980dc3bb6046,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,eeaf506b177d3d31876ea65d3fb6b70d114259e8304cb2941b75640badd53f0a,0.20740093675557913,0.20740093675557913,-0.23627341618053965,0.23627341618053965,0.5063884857411115,0.5063884857411115,0.36323399366291254,0.36323399366291254,0.03863830864429474,0.10722299304906668,0.10722299304906668,-0.14037019838802867,0.14037019838802867,0.4332460466141432,0.4332460466141432,0.3715530735388586,0.3715530735388586,0.014032625957979179,0.3588828380536355,0.3588828380536355,-0.35860627444511495,0.35860627444511495,0.11946169811339558,0.11946169811339558,-0.24080217183797353,0.24080217183797353,
