geometry_id,geometry_hash,wavelength_nm,p_T_total,s_T_total,delta_s_minus_p_T_total,abs_delta_T_total,p_R_total,s_R_total,delta_s_minus_p_R_total,abs_delta_R_total,p_eta_plus1,s_eta_plus1,delta_s_minus_p_eta_plus1,abs_delta_eta_plus1,p_eta_0,s_eta_0,delta_s_minus_p_eta_0,abs_delta_eta_0,p_eta_minus1,s_eta_minus1,delta_s_minus_p_eta_minus1,abs_delta_eta_minus1,p_directionality,s_directionality,delta_s_minus_p_directionality,abs_delta_directionality
K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,447,0.8124464312137587,0.7700027969932572,-0.04244363422050146,0.04244363422050146,0.18692166367588312,0.23004776147509132,0.0431260977992082,0.0431260977992082,0.3900593597707725,0.2886662371793576,-0.10139312259141492,0.10139312259141492,0.004687582481214739,0.0012027430116040407,-0.0034848394696106984,0.0034848394696106984,0.22977330543827462,0.2623670912209883,0.03259378578271366,0.03259378578271366,0.6292978438611647,0.5238634803041006,-0.10543436355706415,0.10543436355706415
K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,448,0.8130283577828933,0.7595383333671365,-0.05349002441575679,0.05349002441575679,0.18655415624048516,0.2401867675391924,0.05363261129870725,0.05363261129870725,0.4184880561129392,0.30441897254778527,-0.11406908356515394,0.11406908356515394,0.00493960596440566,0.0007908625950343234,-0.004148743369371336,0.004148743369371336,0.21753239167833746,0.2406311139727622,0.02309872229442475,0.02309872229442475,0.6579789338003718,0.5585155934771312,-0.09946334032324056,0.09946334032324056
K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,449,0.8326802082610053,0.7445298217517887,-0.08815038650921658,0.08815038650921658,0.16717628858576497,0.25499779538137396,0.08782150679560899,0.08782150679560899,0.41651263025736235,0.31197259524549553,-0.10454003501186682,0.10454003501186682,0.003338906183032768,0.0004383962668655908,-0.0029005099161671776,0.0029005099161671776,0.22748719740134474,0.21466079177636535,-0.012826405624979387,0.012826405624979387,0.6467589157152641,0.5923904616259078,-0.05436845408935631,0.05436845408935631
K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,450,0.8255111324080197,0.7286787992110364,-0.09683233319698326,0.09683233319698326,0.17444785034822924,0.27091917100885754,0.0964713206606283,0.0964713206606283,0.4158740089576789,0.307346886691494,-0.10852712226618488,0.10852712226618488,0.0048908341588052365,0.00018068494901112727,-0.0047101492097941094,0.0047101492097941094,0.22453544502003128,0.19195389648303618,-0.0325815485369951,0.0325815485369951,0.6493876790459648,0.6155545856295226,-0.03383309341644225,0.03383309341644225
K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,451,0.8233912398144391,0.7150406614794635,-0.10835057833497552,0.10835057833497552,0.1766507201760871,0.28491280702907423,0.10826208685298713,0.10826208685298713,0.42864722913315095,0.2925303206893049,-0.13611690844384605,0.13611690844384605,0.00565699827605299,4.2040314355462705e-05,-0.0056149579616975274,0.0056149579616975274,0.21699660017817485,0.17867052328226157,-0.038326076895913275,0.038326076895913275,0.6639066458520425,0.6208187536840596,-0.04308789216798292,0.04308789216798292
K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,452,0.8215761207648032,0.7030877957134171,-0.11848832505138618,0.11848832505138618,0.1785340780961135,0.2973129829950154,0.11877890489890192,0.11877890489890192,0.4421287702044014,0.27020411707831193,-0.17192465312608946,0.17192465312608946,0.006461384545255232,6.524163797391166e-07,-0.006460732128875493,0.006460732128875493,0.2086972649745058,0.17231475190282863,-0.03638251307167717,0.03638251307167717,0.6793347934872696,0.6106047357945037,-0.06873005769276586,0.06873005769276586
K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,453,0.8190565430979124,0.6945466633331454,-0.12450987976476702,0.12450987976476702,0.18111884863543037,0.3061060273762002,0.12498717874076981,0.12498717874076981,0.45601735652475617,0.24084694604444595,-0.21517041048031021,0.21517041048031021,0.007516939072636163,5.6064531650905744e-05,-0.007460874540985258,0.007460874540985258,0.19922397342141265,0.17335958335773669,-0.02586439006367597,0.02586439006367597,0.695953285734006,0.5814658363595966,-0.11448744937440947,0.11448744937440947
K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,454,0.8152339107481228,0.6962298904667753,-0.11900402028134749,0.11900402028134749,0.18501041244273858,0.3042551411047815,0.11924472866204294,0.11924472866204294,0.46979235586865775,0.21111913068545796,-0.2586732251831998,0.2586732251831998,0.009017229922480465,0.00028487144134693135,-0.008732358481133533,0.008732358481133533,0.18840526307534153,0.18773346298636634,-0.0006718000889751885,0.0006718000889751885,0.7137557814663389,0.529316178545818,-0.18443960292052086,0.18443960292052086
K6X_D100_D140_D145_D155_D225_D230,b3675b12a5a697a0cb36ebd8799b9f4e45182e7384a43255e7f003887d9785d6,455,0.8093130946476162,0.7166598149721772,-0.09265327967543902,0.09265327967543902,0.19099991404890118,0.28329014346339315,0.09229022941449197,0.09229022941449197,0.4811257976006626,0.19755808248740395,-0.2835677151132586,0.2835677151132586,0.011192240610419808,0.0008060168593846909,-0.010386223751035116,0.010386223751035116,0.1768794480942176,0.21839115116134597,0.04151170306712837,0.04151170306712837,0.7311883921116378,0.47495719791187957,-0.2562311941997582,0.2562311941997582
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,445,0.5788727504950051,0.6611960338666876,0.08232328337168249,0.08232328337168249,0.42076731846597853,0.33887812822227154,-0.081889190243707,0.081889190243707,0.005927705325515441,0.020976009236349742,0.015048303910834301,0.015048303910834301,0.5346259542935072,0.5956620418520369,0.06103608755852963,0.06103608755852963,0.012830111479572099,0.007159098613030874,-0.005671012866541225,0.005671012866541225,0.3160125395780448,0.7455457199113428,0.42953318033329796,0.42953318033329796
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,446,0.5597379789875444,0.7008162364546345,0.14107825746709013,0.14107825746709013,0.4389660111162136,0.2993001351490873,-0.13966587596712626,0.13966587596712626,0.012054145700861446,0.03344837051011997,0.021394224809258525,0.021394224809258525,0.512239757802156,0.6222734333644134,0.1100336755622574,0.1100336755622574,0.01755784900487449,0.011972609510238201,-0.005585239494636289,0.005585239494636289,0.40706969660934456,0.736407943974966,0.32933824736562145,0.32933824736562145
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,447,0.5204011449763855,0.7047609743256659,0.1843598293492804,0.1843598293492804,0.4795246641394105,0.2954370551425663,-0.18408760899684418,0.18408760899684418,0.02020752290748744,0.049307100328130474,0.029099577420643032,0.029099577420643032,0.4600428940359411,0.5964921577852077,0.13644926374926658,0.13644926374926658,0.018860709165067744,0.024214817229547547,0.005354108064479803,0.005354108064479803,0.5172366865733581,0.6706449174077784,0.15340823083442034,0.15340823083442034
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,448,0.49646589126723506,0.7436221415587159,0.2471562502914808,0.2471562502914808,0.5023241920626612,0.25678582541554273,-0.24553836664711848,0.24553836664711848,0.02318281183351657,0.057704504572665544,0.03452169273914897,0.03452169273914897,0.4275272180132291,0.5915551957237893,0.1640279777105602,0.1640279777105602,0.017491796227393736,0.053255017049859674,0.03576322082246594,0.03576322082246594,0.5699578419735541,0.5200500482416581,-0.04990779373189602,0.04990779373189602
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,449,0.48129436658148944,0.8388637686283051,0.3575694020468157,0.3575694020468157,0.5184961664907007,0.1615752887438086,-0.35692087774689213,0.35692087774689213,0.024615862158713378,0.03870017463605662,0.014084312477343243,0.014084312477343243,0.3924035455913001,0.7053207767392552,0.3129172311479551,0.3129172311479551,0.0224002847626213,0.05130511941423831,0.028904834651617008,0.028904834651617008,0.523561877580048,0.42997664797840646,-0.09358522960164156,0.09358522960164156
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,450,0.47695479902322946,0.873948463833094,0.39699366480986453,0.39699366480986453,0.5223777078580146,0.1264108206307783,-0.39596688722723633,0.39596688722723633,0.026476144481209017,0.03071834160157199,0.004242197120362973,0.004242197120362973,0.3563436184934043,0.7657336415835159,0.4093900230901116,0.4093900230901116,0.03725991950135556,0.03752191281827467,0.00026199331691911104,0.00026199331691911104,0.41540287910548956,0.4501498692044445,0.03474699009895493,0.03474699009895493
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,451,0.4855991633470279,0.8889562740854934,0.4033571107384655,0.4033571107384655,0.5134381309132433,0.11135424631109529,-0.402083884602148,0.402083884602148,0.02612768970576371,0.030475898078726818,0.0043482083729631076,0.0043482083729631076,0.32476970074407924,0.7938598417884908,0.46909014104441155,0.46909014104441155,0.06442443481119614,0.02929290637786622,-0.03513152843332992,0.03513152843332992,0.28853756712102496,0.5098963975573557,0.22135883043633076,0.22135883043633076
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,452,0.4330088182756743,0.9016065334664345,0.4685977151907602,0.4685977151907602,0.5660787021688997,0.09868927328362107,-0.46738942888527857,0.46738942888527857,0.013892344055764526,0.03336764536282113,0.019475301307056603,0.019475301307056603,0.3147172723041392,0.8141349968144439,0.4994177245103047,0.4994177245103047,0.03172909158241052,0.02385846248238494,-0.007870629100025575,0.007870629100025575,0.30451352223864936,0.5830843057347014,0.278570783496052,0.278570783496052
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,453,0.5336128242368054,0.9121724679956761,0.37855964375887063,0.37855964375887063,0.4642375232436093,0.08814560456657927,-0.37609191867703,0.37609191867703,0.019364369178567403,0.038655041442042376,0.019290672263474973,0.019290672263474973,0.42287745930955095,0.8263548620663416,0.4034774027567906,0.4034774027567906,0.04236053344691552,0.021407601462626397,-0.02095293198428912,0.02095293198428912,0.3137205302057923,0.6435787633154194,0.3298582331096271,0.3298582331096271
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,454,0.5771539811902738,0.9076453855531199,0.3304914043628461,0.3304914043628461,0.4218686737809552,0.09269104068882399,-0.3291776330921312,0.3291776330921312,0.014853256725962974,0.04439512935745986,0.029541872631496886,0.029541872631496886,0.46594472504171874,0.8124823122412002,0.3465375871994814,0.3465375871994814,0.054728001576941576,0.02712156596515664,-0.027606435611784937,0.027606435611784937,0.2134663426364474,0.6207659506244035,0.40729960798795617,0.40729960798795617
K6X_D100_D200_D205_D210_D215_D220,be59997cf141c53a03303d7cf05734da8b1ae25d0a64f2927ab681a0f9ecc96b,455,0.5901774454999537,0.877568259956547,0.2873908144565933,0.2873908144565933,0.4112385463607074,0.12271940684795483,-0.28851913951275254,0.28851913951275254,0.012518683890106316,0.0502534742863662,0.03773479039625988,0.03773479039625988,0.4835571805406832,0.7702963103823852,0.286739129841702,0.286739129841702,0.05737283200470777,0.0377610828219586,-0.019611749182749168,0.019611749182749168,0.17911593030757536,0.5709677573508236,0.3918518270432483,0.3918518270432483
