candidate_id,case_count,complete_451_452_453,worst_ratio,worst_Tx,worst_matrix_error,max_phase_error_deg,best_pass_level,near_miss,failed_gates,score
H600B240REC_005_FROM_H500DIMER12A_009_B240_x_pair_swap_G90_O-24,3,true,1.015991,0.988208,0.992099,39.501570,fail,false,ratio;matrix;phase,0.815261
H600B240REC_007_FROM_H500DIMER12A_003_B240_x_pair_swap_G95_O-28,3,true,1.011383,0.992936,0.994357,40.396378,fail,false,ratio;matrix;phase,0.791007
H600B240REC_002_FROM_H500DIMER12A_002_B240_x_pair_swap_G85_O-28,3,true,1.013819,0.987334,0.993161,40.372896,fail,false,ratio;matrix;phase,0.784139
H600B240REC_004_FROM_H500DIMER12A_008_B240_x_pair_swap_G90_O-32,3,true,1.013489,0.989819,0.993323,41.285616,fail,false,ratio;matrix;phase,0.761236
H600B240REC_003_FROM_H500DIMER12A_012_B240_x_pair_swap_G85_O-32,3,true,1.003135,0.981633,0.998437,40.346637,fail,false,ratio;matrix;phase,0.757565
H600B240REC_001_FROM_H500DIMER12A_006_B240_x_pair_swap_G80_O-28,3,true,1.010813,0.985364,0.994637,41.005767,fail,false,ratio;matrix;phase,0.756731
H600B240REC_008_FROM_H500DIMER12A_007_B240_x_pair_swap_G100_O-28,3,true,1.019916,0.991078,0.990188,42.164018,fail,false,ratio;matrix;phase,0.746963
H600B240REC_006_FROM_H500DIMER12A_016_B240_x_pair_swap_G90_O-36,3,true,1.014900,0.989647,0.992632,41.889885,fail,false,ratio;matrix;phase,0.744865
