case_id,group_id,height_nm,wavelength_nm,phase_bin_deg,candidate_id,target_Tx,y_leakage,conversion_to_leakage_ratio,selected_phase_deg,phase_error_deg,matrix_error,pass_level,result_csv,status,nearest_actual_bin_deg,reassignment_flag
S11_4A12_TRUE_B300_G3_001_WL451,S11_4A9_G3_TRUE_B300_MINI_ESCAPE,600,451,300,H600TRUEB300G3_001_y_pair_J1J2_G120,0.883835,0.413048,2.139785,51.951231,111.951231,0.683625,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A12_TRUE_B300_G3_001_WL451\S11_4A12_TRUE_B300_G3_001_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A12_TRUE_B300_G3_001_WL451\S11_4A12_TRUE_B300_G3_001_WL451_y_summary.csv,ok,60,none
S11_4A12_TRUE_B300_G3_001_WL452,S11_4A9_G3_TRUE_B300_MINI_ESCAPE,600,452,300,H600TRUEB300G3_001_y_pair_J1J2_G120,0.862793,0.411633,2.096026,46.337742,106.337742,0.690722,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A12_TRUE_B300_G3_001_WL452\S11_4A12_TRUE_B300_G3_001_WL452_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A12_TRUE_B300_G3_001_WL452\S11_4A12_TRUE_B300_G3_001_WL452_y_summary.csv,ok,60,none
S11_4A12_TRUE_B300_G3_001_WL453,S11_4A9_G3_TRUE_B300_MINI_ESCAPE,600,453,300,H600TRUEB300G3_001_y_pair_J1J2_G120,0.844321,0.360825,2.339972,36.451029,96.451029,0.653842,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A12_TRUE_B300_G3_001_WL453\S11_4A12_TRUE_B300_G3_001_WL453_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A12_TRUE_B300_G3_001_WL453\S11_4A12_TRUE_B300_G3_001_WL453_y_summary.csv,ok,60,none
S11_4A12_TRUE_B300_G3_002_WL451,S11_4A9_G3_TRUE_B300_MINI_ESCAPE,600,451,300,H600TRUEB300G3_002_diag_pair_J1J2_G100,0.947046,0.401742,2.357350,28.009657,88.009657,0.651573,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A12_TRUE_B300_G3_002_WL451\S11_4A12_TRUE_B300_G3_002_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A12_TRUE_B300_G3_002_WL451\S11_4A12_TRUE_B300_G3_002_WL451_y_summary.csv,ok,0,none
S11_4A12_TRUE_B300_G3_002_WL452,S11_4A9_G3_TRUE_B300_MINI_ESCAPE,600,452,300,H600TRUEB300G3_002_diag_pair_J1J2_G100,0.955286,0.152897,6.247899,24.283201,84.283201,0.401343,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A12_TRUE_B300_G3_002_WL452\S11_4A12_TRUE_B300_G3_002_WL452_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A12_TRUE_B300_G3_002_WL452\S11_4A12_TRUE_B300_G3_002_WL452_y_summary.csv,ok,0,none
S11_4A12_TRUE_B300_G3_002_WL453,S11_4A9_G3_TRUE_B300_MINI_ESCAPE,600,453,300,H600TRUEB300G3_002_diag_pair_J1J2_G100,0.950647,0.042741,22.241865,19.095205,79.095205,0.213363,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A12_TRUE_B300_G3_002_WL453\S11_4A12_TRUE_B300_G3_002_WL453_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A12_TRUE_B300_G3_002_WL453\S11_4A12_TRUE_B300_G3_002_WL453_y_summary.csv,ok,0,none
