case_id,group_id,height_nm,wavelength_nm,phase_bin_deg,candidate_id,target_Tx,y_leakage,conversion_to_leakage_ratio,selected_phase_deg,phase_error_deg,matrix_error,pass_level,result_csv,status
S11_4A3_H600_B240_REC001_WL451,S11_4A2_H600_B240_ROLE_RECOMBINE,600,451,240,H600B240REC_001_FROM_H500DIMER12A_006_B240_x_pair_swap_G80_O-28,0.985700,0.949689,1.037919,281.005767,41.005767,0.981563,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC001_WL451\S11_4A3_H600_B240_REC001_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC001_WL451\S11_4A3_H600_B240_REC001_WL451_y_summary.csv,ok
S11_4A3_H600_B240_REC001_WL452,S11_4A2_H600_B240_ROLE_RECOMBINE,600,452,240,H600B240REC_001_FROM_H500DIMER12A_006_B240_x_pair_swap_G80_O-28,1.002556,0.964335,1.039634,276.344412,36.344412,0.980753,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC001_WL452\S11_4A3_H600_B240_REC001_WL452_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC001_WL452\S11_4A3_H600_B240_REC001_WL452_y_summary.csv,ok
S11_4A3_H600_B240_REC001_WL453,S11_4A2_H600_B240_ROLE_RECOMBINE,600,453,240,H600B240REC_001_FROM_H500DIMER12A_006_B240_x_pair_swap_G80_O-28,0.985364,0.974823,1.010813,273.338349,33.338349,0.994637,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC001_WL453\S11_4A3_H600_B240_REC001_WL453_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC001_WL453\S11_4A3_H600_B240_REC001_WL453_y_summary.csv,ok
S11_4A3_H600_B240_REC002_WL451,S11_4A2_H600_B240_ROLE_RECOMBINE,600,451,240,H600B240REC_002_FROM_H500DIMER12A_002_B240_x_pair_swap_G85_O-28,0.993932,0.948701,1.047677,280.372896,40.372896,0.976982,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC002_WL451\S11_4A3_H600_B240_REC002_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC002_WL451\S11_4A3_H600_B240_REC002_WL451_y_summary.csv,ok
S11_4A3_H600_B240_REC002_WL452,S11_4A2_H600_B240_ROLE_RECOMBINE,600,452,240,H600B240REC_002_FROM_H500DIMER12A_002_B240_x_pair_swap_G85_O-28,0.987334,0.973099,1.014628,276.495106,36.495106,0.992765,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC002_WL452\S11_4A3_H600_B240_REC002_WL452_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC002_WL452\S11_4A3_H600_B240_REC002_WL452_y_summary.csv,ok
S11_4A3_H600_B240_REC002_WL453,S11_4A2_H600_B240_ROLE_RECOMBINE,600,453,240,H600B240REC_002_FROM_H500DIMER12A_002_B240_x_pair_swap_G85_O-28,0.995519,0.981949,1.013819,272.923027,32.923027,0.993161,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC002_WL453\S11_4A3_H600_B240_REC002_WL453_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC002_WL453\S11_4A3_H600_B240_REC002_WL453_y_summary.csv,ok
S11_4A3_H600_B240_REC003_WL451,S11_4A2_H600_B240_ROLE_RECOMBINE,600,451,240,H600B240REC_003_FROM_H500DIMER12A_012_B240_x_pair_swap_G85_O-32,0.993404,0.957174,1.037851,280.346637,40.346637,0.981595,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC003_WL451\S11_4A3_H600_B240_REC003_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC003_WL451\S11_4A3_H600_B240_REC003_WL451_y_summary.csv,ok
S11_4A3_H600_B240_REC003_WL452,S11_4A2_H600_B240_ROLE_RECOMBINE,600,452,240,H600B240REC_003_FROM_H500DIMER12A_012_B240_x_pair_swap_G85_O-32,0.981633,0.978566,1.003135,276.689438,36.689438,0.998437,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC003_WL452\S11_4A3_H600_B240_REC003_WL452_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC003_WL452\S11_4A3_H600_B240_REC003_WL452_y_summary.csv,ok
S11_4A3_H600_B240_REC003_WL453,S11_4A2_H600_B240_ROLE_RECOMBINE,600,453,240,H600B240REC_003_FROM_H500DIMER12A_012_B240_x_pair_swap_G85_O-32,0.997703,0.972536,1.025878,272.838420,32.838420,0.987307,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC003_WL453\S11_4A3_H600_B240_REC003_WL453_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC003_WL453\S11_4A3_H600_B240_REC003_WL453_y_summary.csv,ok
S11_4A3_H600_B240_REC004_WL451,S11_4A2_H600_B240_ROLE_RECOMBINE,600,451,240,H600B240REC_004_FROM_H500DIMER12A_008_B240_x_pair_swap_G90_O-32,0.992352,0.959152,1.034614,281.285616,41.285616,0.983130,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC004_WL451\S11_4A3_H600_B240_REC004_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a3_fdtd_tmp\S11_4A3_H600_B240_REC004_WL451\S11_4A3_H600_B240_REC004_WL451_y_summary.csv,ok
