case_id,group_id,height_nm,wavelength_nm,phase_bin_deg,candidate_id,target_Tx,y_leakage,conversion_to_leakage_ratio,selected_phase_deg,phase_error_deg,matrix_error,pass_level,result_csv,status,nearest_actual_bin_deg,reassignment_flag
S11_4A17_H650_B300_G1_001_WL451,S11_4A16_G1_H650_B300_DIRECT_ESCAPE,600,451,300,H650B300ESCAPE_001_x_pair_J2J1_G90,0.944538,0.957816,0.986137,98.473359,158.473359,1.007004,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_001_WL451\S11_4A17_H650_B300_G1_001_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_001_WL451\S11_4A17_H650_B300_G1_001_WL451_y_summary.csv,ok,120,none
S11_4A17_H650_B300_G1_001_WL452,S11_4A16_G1_H650_B300_DIRECT_ESCAPE,600,452,300,H650B300ESCAPE_001_x_pair_J2J1_G90,0.943291,0.901241,1.046658,90.937095,150.937095,0.977457,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_001_WL452\S11_4A17_H650_B300_G1_001_WL452_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_001_WL452\S11_4A17_H650_B300_G1_001_WL452_y_summary.csv,ok,120,none
S11_4A17_H650_B300_G1_001_WL453,S11_4A16_G1_H650_B300_DIRECT_ESCAPE,600,453,300,H650B300ESCAPE_001_x_pair_J2J1_G90,0.928105,0.931645,0.996200,85.542116,145.542116,1.001905,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_001_WL453\S11_4A17_H650_B300_G1_001_WL453_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_001_WL453\S11_4A17_H650_B300_G1_001_WL453_y_summary.csv,ok,60,none
S11_4A17_H650_B300_G1_002_WL451,S11_4A16_G1_H650_B300_DIRECT_ESCAPE,600,451,300,H650B300ESCAPE_002_x_pair_J2J1_G90,0.944538,0.957816,0.986137,98.473359,158.473359,1.007004,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_002_WL451\S11_4A17_H650_B300_G1_002_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_002_WL451\S11_4A17_H650_B300_G1_002_WL451_y_summary.csv,ok,120,none
S11_4A17_H650_B300_G1_002_WL452,S11_4A16_G1_H650_B300_DIRECT_ESCAPE,600,452,300,H650B300ESCAPE_002_x_pair_J2J1_G90,0.943291,0.901241,1.046658,90.937095,150.937095,0.977457,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_002_WL452\S11_4A17_H650_B300_G1_002_WL452_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_002_WL452\S11_4A17_H650_B300_G1_002_WL452_y_summary.csv,ok,120,none
S11_4A17_H650_B300_G1_002_WL453,S11_4A16_G1_H650_B300_DIRECT_ESCAPE,600,453,300,H650B300ESCAPE_002_x_pair_J2J1_G90,0.928105,0.931645,0.996200,85.542116,145.542116,1.001905,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_002_WL453\S11_4A17_H650_B300_G1_002_WL453_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_002_WL453\S11_4A17_H650_B300_G1_002_WL453_y_summary.csv,ok,60,none
S11_4A17_H650_B300_G1_003_WL451,S11_4A16_G1_H650_B300_DIRECT_ESCAPE,600,451,300,H650B300ESCAPE_003_diag_pair_J2J1_G80,0.291265,1.004727,0.289894,13.573200,73.573200,2.023547,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_003_WL451\S11_4A17_H650_B300_G1_003_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_003_WL451\S11_4A17_H650_B300_G1_003_WL451_y_summary.csv,ok,0,none
S11_4A17_H650_B300_G1_003_WL452,S11_4A16_G1_H650_B300_DIRECT_ESCAPE,600,452,300,H650B300ESCAPE_003_diag_pair_J2J1_G80,0.117205,0.833889,0.140552,5.006361,65.006361,3.397608,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_003_WL452\S11_4A17_H650_B300_G1_003_WL452_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_003_WL452\S11_4A17_H650_B300_G1_003_WL452_y_summary.csv,ok,0,none
S11_4A17_H650_B300_G1_003_WL453,S11_4A16_G1_H650_B300_DIRECT_ESCAPE,600,453,300,H650B300ESCAPE_003_diag_pair_J2J1_G80,0.920714,0.915710,1.005465,311.871597,11.871597,1.016297,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_003_WL453\S11_4A17_H650_B300_G1_003_WL453_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_003_WL453\S11_4A17_H650_B300_G1_003_WL453_y_summary.csv,ok,300,none
S11_4A17_H650_B300_G1_004_WL451,S11_4A16_G1_H650_B300_DIRECT_ESCAPE,600,451,300,H650B300ESCAPE_004_y_pair_J2J1_G80,0.367769,0.815562,0.450939,212.647820,87.352180,1.489352,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_004_WL451\S11_4A17_H650_B300_G1_004_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a17_fdtd_tmp\S11_4A17_H650_B300_G1_004_WL451\S11_4A17_H650_B300_G1_004_WL451_y_summary.csv,ok,240,none
