case_id,group_id,height_nm,wavelength_nm,phase_bin_deg,candidate_id,target_Tx,y_leakage,conversion_to_leakage_ratio,selected_phase_deg,phase_error_deg,matrix_error,pass_level,result_csv,status,nearest_actual_bin_deg,reassignment_flag
S11_4A15_B300_HYBRID_001_WL451,S11_4A14_G1_B300_SELECTIVITY_WITH_300_PHASE_HYBRID,600,451,300,H600B300HYBRID_001_x_pair_J2J1_G90,1.047929,0.090423,11.589234,45.037257,105.037257,0.293775,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_001_WL451\S11_4A15_B300_HYBRID_001_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_001_WL451\S11_4A15_B300_HYBRID_001_WL451_y_summary.csv,ok,60,none
S11_4A15_B300_HYBRID_001_WL452,S11_4A14_G1_B300_SELECTIVITY_WITH_300_PHASE_HYBRID,600,452,300,H600B300HYBRID_001_x_pair_J2J1_G90,0.979696,0.047642,20.563635,28.989454,88.989454,0.220525,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_001_WL452\S11_4A15_B300_HYBRID_001_WL452_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_001_WL452\S11_4A15_B300_HYBRID_001_WL452_y_summary.csv,ok,0,none
S11_4A15_B300_HYBRID_001_WL453,S11_4A14_G1_B300_SELECTIVITY_WITH_300_PHASE_HYBRID,600,453,300,H600B300HYBRID_001_x_pair_J2J1_G90,0.993571,0.001020,974.155868,25.151466,85.151466,0.032103,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_001_WL453\S11_4A15_B300_HYBRID_001_WL453_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_001_WL453\S11_4A15_B300_HYBRID_001_WL453_y_summary.csv,ok,0,none
S11_4A15_B300_HYBRID_002_WL451,S11_4A14_G1_B300_SELECTIVITY_WITH_300_PHASE_HYBRID,600,451,300,H600B300HYBRID_002_x_pair_J2J1_G90,1.047929,0.090423,11.589234,45.037257,105.037257,0.293775,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_002_WL451\S11_4A15_B300_HYBRID_002_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_002_WL451\S11_4A15_B300_HYBRID_002_WL451_y_summary.csv,ok,60,none
S11_4A15_B300_HYBRID_002_WL452,S11_4A14_G1_B300_SELECTIVITY_WITH_300_PHASE_HYBRID,600,452,300,H600B300HYBRID_002_x_pair_J2J1_G90,0.979696,0.047642,20.563635,28.989454,88.989454,0.220525,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_002_WL452\S11_4A15_B300_HYBRID_002_WL452_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_002_WL452\S11_4A15_B300_HYBRID_002_WL452_y_summary.csv,ok,0,none
S11_4A15_B300_HYBRID_002_WL453,S11_4A14_G1_B300_SELECTIVITY_WITH_300_PHASE_HYBRID,600,453,300,H600B300HYBRID_002_x_pair_J2J1_G90,0.993571,0.001020,974.155868,25.151466,85.151466,0.032103,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_002_WL453\S11_4A15_B300_HYBRID_002_WL453_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_002_WL453\S11_4A15_B300_HYBRID_002_WL453_y_summary.csv,ok,0,none
S11_4A15_B300_HYBRID_003_WL451,S11_4A14_G1_B300_SELECTIVITY_WITH_300_PHASE_HYBRID,600,451,300,H600B300HYBRID_003_diag_pair_J2J1_G80,0.966140,0.911776,1.059624,267.519111,32.480889,0.974381,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_003_WL451\S11_4A15_B300_HYBRID_003_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_003_WL451\S11_4A15_B300_HYBRID_003_WL451_y_summary.csv,ok,240,none
S11_4A15_B300_HYBRID_003_WL452,S11_4A14_G1_B300_SELECTIVITY_WITH_300_PHASE_HYBRID,600,452,300,H600B300HYBRID_003_diag_pair_J2J1_G80,0.980749,0.869046,1.128536,258.068622,41.931378,0.945949,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_003_WL452\S11_4A15_B300_HYBRID_003_WL452_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_003_WL452\S11_4A15_B300_HYBRID_003_WL452_y_summary.csv,ok,240,none
S11_4A15_B300_HYBRID_003_WL453,S11_4A14_G1_B300_SELECTIVITY_WITH_300_PHASE_HYBRID,600,453,300,H600B300HYBRID_003_diag_pair_J2J1_G80,0.982802,0.802125,1.225248,256.082166,43.917834,0.905543,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_003_WL453\S11_4A15_B300_HYBRID_003_WL453_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_003_WL453\S11_4A15_B300_HYBRID_003_WL453_y_summary.csv,ok,240,none
S11_4A15_B300_HYBRID_004_WL451,S11_4A14_G1_B300_SELECTIVITY_WITH_300_PHASE_HYBRID,600,451,300,H600B300HYBRID_004_y_pair_J2J1_G80,0.948715,0.797306,1.189901,253.304744,46.695256,0.917313,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_004_WL451\S11_4A15_B300_HYBRID_004_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a15_fdtd_tmp\S11_4A15_B300_HYBRID_004_WL451\S11_4A15_B300_HYBRID_004_WL451_y_summary.csv,ok,240,none
