case_id,group_id,height_nm,wavelength_nm,phase_bin_deg,candidate_id,target_Tx,y_leakage,conversion_to_leakage_ratio,selected_phase_deg,phase_error_deg,matrix_error,pass_level,result_csv,status,nearest_actual_bin_deg,reassignment_flag
S11_4A11_TRUE_B300_G2_001_WL451,S11_4A9_G2_TRUE_B300_PHASE_OPPOSITE_FAMILY,600,451,300,H600TRUEB300G2_001_x_pair_J2J1_G90,0.992695,0.959739,1.034339,280.863556,19.136444,0.983261,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_001_WL451\S11_4A11_TRUE_B300_G2_001_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_001_WL451\S11_4A11_TRUE_B300_G2_001_WL451_y_summary.csv,ok,300,none
S11_4A11_TRUE_B300_G2_001_WL452,S11_4A9_G2_TRUE_B300_PHASE_OPPOSITE_FAMILY,600,452,300,H600TRUEB300G2_001_x_pair_J2J1_G90,0.990789,0.968539,1.022973,277.265421,22.734579,0.988708,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_001_WL452\S11_4A11_TRUE_B300_G2_001_WL452_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_001_WL452\S11_4A11_TRUE_B300_G2_001_WL452_y_summary.csv,ok,300,none
S11_4A11_TRUE_B300_G2_001_WL453,S11_4A9_G2_TRUE_B300_PHASE_OPPOSITE_FAMILY,600,453,300,H600TRUEB300G2_001_x_pair_J2J1_G90,0.994638,0.981613,1.013269,273.490164,26.509836,0.993431,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_001_WL453\S11_4A11_TRUE_B300_G2_001_WL453_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_001_WL453\S11_4A11_TRUE_B300_G2_001_WL453_y_summary.csv,ok,300,none
S11_4A11_TRUE_B300_G2_002_WL451,S11_4A9_G2_TRUE_B300_PHASE_OPPOSITE_FAMILY,600,451,300,H600TRUEB300G2_002_x_pair_J2J1_G85,0.992694,0.952653,1.042031,279.788756,20.211244,0.979625,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_002_WL451\S11_4A11_TRUE_B300_G2_002_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_002_WL451\S11_4A11_TRUE_B300_G2_002_WL451_y_summary.csv,ok,300,none
S11_4A11_TRUE_B300_G2_002_WL452,S11_4A9_G2_TRUE_B300_PHASE_OPPOSITE_FAMILY,600,452,300,H600TRUEB300G2_002_x_pair_J2J1_G85,0.983898,0.979695,1.004290,276.126991,23.873009,0.997862,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_002_WL452\S11_4A11_TRUE_B300_G2_002_WL452_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_002_WL452\S11_4A11_TRUE_B300_G2_002_WL452_y_summary.csv,ok,300,none
S11_4A11_TRUE_B300_G2_002_WL453,S11_4A9_G2_TRUE_B300_PHASE_OPPOSITE_FAMILY,600,453,300,H600TRUEB300G2_002_x_pair_J2J1_G85,0.996913,0.975848,1.021586,272.428568,27.571432,0.989378,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_002_WL453\S11_4A11_TRUE_B300_G2_002_WL453_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_002_WL453\S11_4A11_TRUE_B300_G2_002_WL453_y_summary.csv,ok,300,none
S11_4A11_TRUE_B300_G2_003_WL451,S11_4A9_G2_TRUE_B300_PHASE_OPPOSITE_FAMILY,600,451,300,H600TRUEB300G2_003_x_pair_J2J1_G95,0.988775,0.953189,1.037334,281.428867,18.571133,0.981840,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_003_WL451\S11_4A11_TRUE_B300_G2_003_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_003_WL451\S11_4A11_TRUE_B300_G2_003_WL451_y_summary.csv,ok,300,none
S11_4A11_TRUE_B300_G2_003_WL452,S11_4A9_G2_TRUE_B300_PHASE_OPPOSITE_FAMILY,600,452,300,H600TRUEB300G2_003_x_pair_J2J1_G95,0.993325,0.971197,1.022785,277.369919,22.630081,0.988799,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_003_WL452\S11_4A11_TRUE_B300_G2_003_WL452_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_003_WL452\S11_4A11_TRUE_B300_G2_003_WL452_y_summary.csv,ok,300,none
S11_4A11_TRUE_B300_G2_003_WL453,S11_4A9_G2_TRUE_B300_PHASE_OPPOSITE_FAMILY,600,453,300,H600TRUEB300G2_003_x_pair_J2J1_G95,0.998884,0.988851,1.010146,273.927230,26.072770,0.994965,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_003_WL453\S11_4A11_TRUE_B300_G2_003_WL453_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_003_WL453\S11_4A11_TRUE_B300_G2_003_WL453_y_summary.csv,ok,300,none
S11_4A11_TRUE_B300_G2_004_WL451,S11_4A9_G2_TRUE_B300_PHASE_OPPOSITE_FAMILY,600,451,300,H600TRUEB300G2_004_x_pair_J2J1_G80,0.990084,0.953986,1.037839,279.553362,20.446638,0.981601,fail,D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_004_WL451\S11_4A11_TRUE_B300_G2_004_WL451_x_summary.csv;D:\project\worktrees\blue_apcd_lp_stage11_4\reports\stage11_4a10_fdtd_tmp\S11_4A11_TRUE_B300_G2_004_WL451\S11_4A11_TRUE_B300_G2_004_WL451_y_summary.csv,ok,300,none
