wavelength_nm,S0,S1,S2,S3,DoLP,DoCP,psi_deg,useful_LP_axisfree,useful_LP_over_S0
400.00000000000006,2.806958647758962,0.20977863641138694,0.03306879013165287,-0.05316854418342385,0.07565806802348571,-0.018941691294908424,4.479097709844175,1.5096638580351105,0.5378290340117429
401.0000000000001,3.0621297535688874,0.17929615507757624,0.02530162617261575,-0.06497314703488415,0.05913289324871769,-0.021218286703611585,4.016167797598813,1.6216011727001993,0.5295664466243588
402.0000000000001,3.2848200711276987,0.1217515037190845,0.0018547970522517481,-0.02817920750575572,0.03706919359838275,-0.00857861523480086,0.4363963463258104,1.7032928511400924,0.5185345967991913
403.0000000000001,3.265868125532701,0.008086988614069868,-0.025387497876325143,0.004101298830945507,0.008158445516640928,0.0012558066257732123,143.83443535321555,1.646256266349697,0.5040792227583205
404.00000000000006,3.2999142365177967,-0.04018275391487125,-0.018304677072014674,0.00732329256105177,0.013380825408075116,0.0022192372395652333,102.24547835186627,1.6720349063891313,0.5066904127040376
405.00000000000017,3.258444256713066,-0.05380459363656087,-0.013530133493440602,-0.0015728726431183497,0.017026442964760934,-0.00048270662905400583,97.05768928468537,1.6569619860019218,0.5085132214823804
406.00000000000006,3.2627687046485843,-0.08583352817071133,0.017455735693452948,0.020667058007458935,0.026845454559784696,0.00633420872831526,84.25233740165812,1.6751796068241578,0.5134227272798924
407.0000000000001,3.299484791315224,-0.1871007222844394,0.04790340877194292,0.026936732860381802,0.05853512273215038,0.00816392090404042,82.81952359837838,1.7463102692638621,0.5292675613660752
408.00000000000006,3.3393791269030353,-0.27643835715528986,0.06124211836571994,-0.0012125532654579316,0.08478848225472035,-0.00036310739792593194,83.7542268175028,1.8112600073731184,0.5423942411273601
409.0,3.3762111601667195,-0.255226084644118,0.058035083585494404,-0.007594679796778171,0.07752511000932323,-0.002249468246056962,83.59475524161014,1.8189761508866746,0.5387625550046616
410.00000000000017,3.3830998341377283,-0.18956635074147832,0.041021868811797285,-0.023222243097095058,0.057330293235461724,-0.006864190900536595,83.89477774500567,1.7885269698368431,0.5286651466177309
411.0,3.372280289224914,-0.10909895653686524,0.023530769205338108,-0.03368888872345106,0.03309561888172846,-0.009989943253262062,83.91436581214002,1.7419439962197334,0.5165478094408642
412.0000000000001,3.369998815723657,-0.11419046791267828,0.02860404356123209,-0.030420698556844105,0.03493132929190278,-0.00902691669056617,82.96855633828099,1.7438586770345113,0.5174656646459513
413.0000000000001,3.3757587012010832,-0.052401836380415845,0.03095066576219766,-0.045617462082903334,0.01802843406772421,-0.013513247278803665,74.7160827331837,1.7183091721871167,0.5090142170338621
414.00000000000006,3.4376025639158807,0.06293803801163278,-0.009821233712494042,-0.06267188831316,0.018530272314782666,-0.018231278092185416,175.56537343347972,1.7506511377676186,0.5092651361573913
415.0000000000001,3.6061486392360833,0.17808666984566746,-0.059541930097800885,-0.07738938500446668,0.052071269657825776,-0.021460397988714252,170.7565158066949,1.8969626887279734,0.5260356348289129
416.0,3.6598400163246216,0.17927990878754896,-0.09955094338914491,-0.09230766398123928,0.056031152246563694,-0.025221775697709007,165.4786826074191,1.9324525347386863,0.5280155761232819
417.00000000000006,3.6929999200176358,0.22316264451785284,-0.16260360200883495,-0.1038419728063215,0.0747681112929257,-0.02811859600739596,161.9608474635245,1.98455927452114,0.5373840556464629
418.00000000000006,3.795953505510228,0.24364591439616834,-0.1814260668216911,-0.0784484218318327,0.08002578915667648,-0.020666328425244546,161.66376156771926,2.049863840195368,0.5400128945783382
419.0000000000001,3.7719938746523627,0.13048664259675613,-0.13571338513885742,-0.0247194355178163,0.04991209716134591,-0.006553413483497375,156.93758117559082,1.9801309997080065,0.5249560485806729
420.00000000000017,3.5992654477289365,0.017762408487983494,-0.08302102736098907,-0.0074245545936882235,0.023588120361001014,-0.002062797173899182,141.0382023260363,1.8420826771605794,0.5117940601805006
421.00000000000006,3.355943920126898,-0.056856555355031535,-0.04834330130846082,-0.006136188998406136,0.022238365833974528,-0.0018284539743364094,110.18672253219921,1.7152873143704914,0.5111191829169872
422.00000000000006,3.088140030891348,-0.06398276638593936,-0.040770268613481375,-0.005990824590726772,0.02456765781590919,-0.0019399458997322752,106.25278686566088,1.5820041992289489,0.5122838289079545
423.0,2.875951800856483,-0.048452445324328686,-0.039553751826403465,-0.015581507733937926,0.02174831030603229,-0.005417861220517541,109.61309791831964,1.4692494465233512,0.5108741551530162
