wavelength_nm,angular_local_DoLP_powerweighted,C_angular,full_angle_pair_DoLP,full_angle_pair_DoCP,full_angle_pair_useful_LP_axisfree,full_angle_upward_source_normalized_power,normal_5deg_DoLP,normal_10deg_DoLP,normal_20deg_DoLP,angular_grid_points,propagating_pixels
400.00000000000006,0.5732951180517845,0.18052119185071028,0.10349191799290179,0.016147655143389734,1.0139946441840737,4.6013590292405215,0.14210480093050523,0.08443812031918718,0.10935286908562002,22500,17420
401.0000000000001,0.5714904001003024,0.13955789534475302,0.07975599744772903,0.0203319933734759,1.0863016461681818,5.051556682306032,0.22382878559348227,0.1285580952418787,0.06923954230340834,22500,17420
402.0000000000001,0.5713631450205304,0.10769458968241967,0.06153271946264286,0.007713401632250931,1.1384444581484037,5.411647606646463,0.33840523843812403,0.21290148696482006,0.0364301678044412,22500,17420
403.0000000000001,0.5558013444007659,0.0557166615655789,0.030967395403671237,-0.0028226000680089333,1.0779152965781864,5.261965636863103,0.318934296639047,0.2602748475949421,0.09690504309442975,22500,17420
404.00000000000006,0.545723191857728,0.02450133603967486,0.013370947308350147,-0.003238486541523417,1.0524391257610726,5.1917490103316775,0.25883621883003666,0.25411978692222914,0.10746666589467627,22500,17420
405.00000000000017,0.5515641003516003,0.013857344932364834,0.0076432139908816175,0.0005887768501354724,1.0292412476869819,5.051218224228173,0.08854986119332052,0.24320430664990286,0.11410993064827757,22500,17420
406.00000000000006,0.5683944161752068,0.024333707720723543,0.01383114359329878,-0.009274566396607986,1.0299172612320602,5.050483388375656,0.024718698601039226,0.29666874612906285,0.14177547960394235,22500,17420
407.0000000000001,0.5776118447578183,0.08085742606899664,0.04670420703408207,-0.011444842325862549,1.0703471013068744,5.068430425219921,0.12152404622770142,0.3341846922442515,0.18458964837790123,22500,17420
408.00000000000006,0.5884123107086905,0.12139612318746716,0.0714309733558144,-0.0021915842390182695,1.1102893870240491,5.125364934041491,0.2112501445942303,0.3589396458972579,0.2249724450526387,22500,17420
409.0,0.6039061594255936,0.10706706366244398,0.06465845921736207,-0.0001681470642616689,1.107830889154751,5.139746540086186,0.2534207062266276,0.3847249381908447,0.2497896551513516,22500,17420
