wavelength_nm,C_source,source_linear_Stokes_angle_deg,x_y_S0_ratio,source_cancellation_fraction
400.00000000000006,0.1503360192813594,177.43438420409126,0.9802553995581198,0.8496639807186406
401.0000000000001,0.11830175824658444,177.99485551233326,0.9988912543133356,0.8816982417534156
402.0000000000001,0.08747998869613147,179.64214175525214,1.0330650423752747,0.9125200113038685
403.0000000000001,0.022131494555883247,177.6013093355667,0.9724805967327966,0.9778685054441167
404.00000000000006,0.037685082703825604,178.15574627724436,0.9790959904079279,0.9623149172961744
405.00000000000017,0.043981172272935416,178.7708192019376,0.990198911903121,0.9560188277270646
406.00000000000006,0.07055357601989093,178.57633669384313,0.9772635669710771,0.929446423980109
407.0000000000001,0.1666432942813913,175.67828833014846,0.9562169888136579,0.8333567057186086
408.00000000000006,0.2468363113646688,174.71274209378004,0.9276785842564813,0.7531636886353312
409.0,0.23019295663816297,175.40330396772865,0.919862655336543,0.769807043361837
410.00000000000017,0.17930134227026354,176.8413005027592,0.9118132688434021,0.8206986577297365
411.0,0.10711113639744135,178.3604286030287,0.9057261212720155,0.8928888636025587
412.0000000000001,0.11445935822628413,178.1114461102768,0.8683828488851033,0.8855406417737158
413.0000000000001,0.05396734783031215,177.41402467998495,0.8268410487736977,0.9460326521696878
414.00000000000006,0.05204841933895205,179.63183490293883,0.8124840705886227,0.9479515806610479
415.0000000000001,0.13963165029143595,176.0783636752458,0.8237615956902404,0.860368349708564
416.0,0.1467801158647105,173.0322339997898,0.869827158976382,0.8532198841352895
417.00000000000006,0.18801337272454663,168.61487892421238,0.9196991128246101,0.8119866272754533
418.00000000000006,0.2033455429123837,167.73743278508127,0.9458652746823689,0.7966544570876163
419.0000000000001,0.12670336462963266,170.72507188672094,0.9482633057920821,0.8732966353703673
420.00000000000017,0.058930886414354795,173.61224407219132,0.8948807853574807,0.9410691135856452
421.00000000000006,0.054135343338488046,175.46760698969632,0.8720771004250524,0.945864656661512
422.00000000000006,0.059714964503057445,175.744316024465,0.8725348238738162,0.9402850354969425
423.0,0.05339583073412562,175.6797045148594,0.8998031163713115,0.9466041692658744
424.00000000000006,0.04007396156655415,176.21182803671235,0.9297942201885877,0.9599260384334458
425.0,0.025193558881120542,177.12610347890487,0.9609948185571974,0.9748064411188795
426.00000000000006,0.020667853373415083,177.80000513598367,0.9997743917767347,0.979332146626585
427.00000000000017,0.04816549661669007,175.70408644014773,1.0518701177134087,0.9518345033833099
428.0,0.05406510712669937,175.69364245910072,1.0822561178950865,0.9459348928733007
429.0000000000001,0.043568896394540924,177.08044075436712,1.1017681523915552,0.9564311036054591
430.00000000000006,0.03317484101108242,176.44223400225135,1.078528070306033,0.9668251589889176
431.0000000000001,0.02873084387024719,177.57566919287436,1.0230900061226877,0.9712691561297528
432.0000000000001,0.055617360811200646,179.38558215474188,0.9583610774244776,0.9443826391887994
433.0000000000001,0.07104819877520589,179.26655785678253,0.9303722808571065,0.9289518012247941
434.0000000000001,0.07819640323667161,177.68117578310665,0.9335936427746718,0.9218035967633283
435.0,0.0668412477253491,176.37210230647835,0.9659157135023295,0.933158752274651
436.0000000000001,0.09181844478304774,176.7170420589762,0.9708334038633177,0.9081815552169523
437.0000000000001,0.11842370579697889,175.94126581409986,0.9633006642304478,0.8815762942030211
438.00000000000006,0.16845593532316838,174.1211397085415,0.9667640685964306,0.8315440646768316
439.00000000000006,0.19459491644457436,173.47571026996874,0.961176798838718,0.8054050835554256
440.00000000000006,0.19824208630958187,173.357555849403,0.9732239262440748,0.8017579136904182
441.0000000000001,0.17206668688777835,171.84320617629373,0.9843003040493424,0.8279333131122216
442.0000000000001,0.13435190405025674,170.67650847493405,0.9835707317820238,0.8656480959497432
443.0000000000001,0.09647481275861722,170.58095044710714,0.9987501928208871,0.9035251872413828
444.00000000000006,0.09350122841124563,170.14195087258864,0.9845022160578232,0.9064987715887544
445.00000000000006,0.0896688817547337,169.86310949505753,0.9907270852105825,0.9103311182452662
446.00000000000006,0.09402225153852252,169.2279116005543,0.9855086979829262,0.9059777484614775
447.00000000000006,0.10397930659323017,168.43077125007915,0.9761640856900915,0.8960206934067698
448.0000000000001,0.12754768565075447,166.84942375212395,0.9702039896759822,0.8724523143492455
449.00000000000006,0.15066259072851015,165.98348708936277,0.9916999213533729,0.8493374092714898
450.0000000000001,0.15779717827861017,166.27924329209196,1.0268256187649,0.8422028217213898
451.00000000000006,0.17204346081328892,167.44212684976375,1.0620984348573914,0.8279565391867111
452.00000000000006,0.1842292140648778,168.20322703202103,1.0501537525861346,0.8157707859351222
453.0000000000001,0.15116219257377927,169.01200644418853,1.021877979518731,0.8488378074262207
454.0000000000001,0.096208011510536,170.47235014230944,1.012588584620225,0.903791988489464
455.00000000000017,0.06854331965723126,172.27422287957154,1.0280854930175296,0.9314566803427687
456.0000000000001,0.056000671249261905,173.73005178701578,1.032353311610677,0.9439993287507381
457.00000000000006,0.05506815407338604,175.54372464462122,1.0279271667780108,0.944931845926614
458.0000000000001,0.06884956271896696,176.52535639138853,1.0122850645634516,0.9311504372810331
459.00000000000006,0.09334181023529048,177.1304781241086,0.9915142282785382,0.9066581897647095
460.0000000000001,0.08379613695619656,176.20277817878303,0.9964527993439217,0.9162038630438034
461.00000000000006,0.06617291335432073,174.55429926368436,1.0210055337265338,0.9338270866456793
462.00000000000017,0.0734358514824328,172.61206414457487,1.0309791081477482,0.9265641485175672
463.0000000000001,0.07306227617095014,171.62034934173602,1.0713465299716445,0.9269377238290498
464.00000000000006,0.08896948793296143,171.5525478039662,1.096641753164093,0.9110305120670386
465.00000000000017,0.09422718027556795,171.94255123177786,1.1168905310156896,0.905772819724432
466.0000000000001,0.07853068464866049,172.58567083945323,1.1343683355480867,0.9214693153513395
467.0000000000001,0.06063101447956313,173.1816131283946,1.122847177383031,0.9393689855204369
468.00000000000006,0.0469022374088724,174.91926220228393,1.1295937429068488,0.9530977625911276
469.00000000000006,0.0461378011470714,177.04715977209148,1.1444148787928319,0.9538621988529286
470.00000000000006,0.051830639298527555,178.82282046422537,1.1521229485043643,0.9481693607014724
471.0,0.053951180681188905,179.74964567808271,1.1539310345392284,0.9460488193188111
472.0000000000001,0.05642764077576698,179.753763179233,1.1707572267883775,0.943572359224233
473.0,0.07728003618348404,179.15040380316,1.1932897391596096,0.922719963816516
474.00000000000006,0.11409100843247155,178.736979145593,1.209302016168044,0.8859089915675284
475.0,0.15217340688927833,178.651230931425,1.2172333325311528,0.8478265931107216
476.00000000000006,0.2093465017711138,178.0519454292339,1.2031441553293198,0.7906534982288862
476.99999999999994,0.26648730156689593,176.1369274452448,1.1654529954594588,0.7335126984331041
478.0000000000001,0.26614888571626744,175.79616869977195,1.14902020599773,0.7338511142837325
479.0000000000001,0.2793607760288988,175.66464658641243,1.1104971915607116,0.7206392239711013
480.00000000000006,0.28599491655855463,175.43337218955094,1.072890909457389,0.7140050834414453
481.00000000000006,0.27962532554929426,174.62684614207265,1.0481335574556612,0.7203746744507058
482.0000000000001,0.26541959571566387,173.36382051545456,1.0404165514177977,0.7345804042843361
483.00000000000006,0.25524030299937844,171.82896154077872,1.047121075403755,0.7447596970006216
484.00000000000006,0.2547772042960664,170.07992225366792,1.060519434282647,0.7452227957039337
485.0000000000001,0.2694314144625144,167.7288217689369,1.0793334474038296,0.7305685855374856
486.0000000000001,0.2756874926515429,166.836345060057,1.084695233547756,0.7243125073484571
487.00000000000006,0.28846632374729525,166.95181209635487,1.0354851208684035,0.7115336762527047
488.00000000000006,0.30319708477939544,164.22564569854092,1.0347541683999175,0.6968029152206046
489.0000000000001,0.3190135637704834,163.01853055729478,1.0147939583147425,0.6809864362295166
490.00000000000006,0.3156202764018986,161.2681050824879,1.0179747097922591,0.6843797235981014
491.00000000000006,0.32662881857053605,159.98339490166188,1.0212668251420578,0.673371181429464
492.0000000000001,0.3156460573938425,160.39387923582623,1.0208974613910828,0.6843539426061576
493.0000000000001,0.2974395101485103,161.78651005041402,1.0238613660845877,0.7025604898514897
494.00000000000006,0.2738913685589459,163.69204948068042,1.028976200204725,0.7261086314410541
495.0000000000001,0.2493786162188398,165.32701063277986,1.0360867161624534,0.7506213837811602
496.0000000000002,0.2319033390235952,165.92787647013117,1.0449039509953242,0.7680966609764048
497.00000000000017,0.21849545210824323,165.8150631838337,1.0561116778304,0.7815045478917568
498.00000000000006,0.1939972184257217,164.64304770105994,1.0732224955353364,0.8060027815742783
499.0000000000001,0.2452163399902962,161.52598286983527,1.0591175235667298,0.7547836600097038
500.00000000000006,0.24858870851626913,159.89020525359376,1.0659029382571443,0.7514112914837309
