wavelength_nm,S0_x_sourcepower_normalized,S1_x_sourcepower_normalized,S2_x_sourcepower_normalized,S3_x_sourcepower_normalized,S0_y_sourcepower_normalized,S1_y_sourcepower_normalized,S2_y_sourcepower_normalized,S3_y_sourcepower_normalized,S0_pair_sourcepower_normalized,S1_pair_sourcepower_normalized,S2_pair_sourcepower_normalized,S3_pair_sourcepower_normalized,DoLP_pair,DoCP_pair,psi_pair_deg,psi_axis_ill_conditioned,useful_LP_axisfree_pair,useful_LP_over_S0_pair,upward_source_normalized_power_pair,x_y_S0_ratio,C_source,source_linear_Stokes_angle_deg,Poincare_separation_deg,individual_axis_confident
400.00000000000006,2.778971208881508,1.6219881511545406,0.04748567716583092,-0.1200464466347218,2.834946086636416,-1.2024308783317668,0.01865190309747481,0.013709358267874103,2.806958647758962,0.20977863641138694,0.03306879013165287,-0.05316854418342385,0.07565806802348571,-0.018941691294908424,4.479097709844175,True,1.5096638580351105,0.5378290340117429,0.006328034656384752,0.9802553995581198,0.1503360192813594,177.43438420409126,104.33882623344311,True
401.0000000000001,3.060431250386711,1.7096348660206397,0.015798064769650042,-0.13269194890948088,3.063828256751064,-1.3510425558654873,0.03480518757558145,0.0027456548397125843,3.0621297535688874,0.17929615507757624,0.02530162617261575,-0.06497314703488415,0.05913289324871769,-0.021218286703611585,4.016167797598813,True,1.6216011727001993,0.5295664466243588,0.006945358340711402,0.9988912543133356,0.11830175824658444,177.99485551233326,104.25954620463702,True
402.0000000000001,3.338243209386028,1.5133863493874549,-0.026259882795550873,-0.09046834660437095,3.2313969328693695,-1.2698833419492859,0.02996947690005437,0.03410993159285951,3.2848200711276987,0.1217515037190845,0.0018547970522517481,-0.02817920750575572,0.03706919359838275,-0.00857861523480086,0.4363963463258104,True,1.7032928511400924,0.5185345967991913,0.007446679150525649,1.0330650423752747,0.08747998869613147,179.64214175525214,100.28339322947639,True
403.0000000000001,3.2203038030684357,1.2114280349308957,-0.05265116201706753,-0.05005418277493981,3.3114324479969666,-1.195254057702756,0.0018761662644172408,0.05825678043683082,3.265868125532701,0.008086988614069868,-0.025387497876325143,0.004101298830945507,0.008158445516640928,0.0012558066257732123,143.83443535321555,True,1.646256266349697,0.5040792227583205,0.007248561589161204,0.9724805967327966,0.022131494555883247,177.6013093355667,97.82024390299024,True
404.00000000000006,3.2650592122099735,1.131262176563958,-0.033806866105495166,-0.03849676443984154,3.3347692608256194,-1.2116276843937006,-0.002802488038534182,0.05314334956194508,3.2999142365177967,-0.04018275391487125,-0.018304677072014674,0.00732329256105177,0.013380825408075116,0.0022192372395652333,102.24547835186627,True,1.6720349063891313,0.5066904127040376,0.007156506272645805,0.9790959904079279,0.037685082703825604,178.15574627724436,97.24224289484005,True
405.00000000000017,3.2423974691141946,1.2075652376969574,-0.012967690052149951,-0.05428835890266596,3.274491044311937,-1.3151744249700792,-0.014092576934731253,0.05114261361642926,3.258444256713066,-0.05380459363656087,-0.013530133493440602,-0.0015728726431183497,0.017026442964760934,-0.00048270662905400583,97.05768928468537,True,1.6569619860019218,0.5085132214823804,0.006959766687741613,0.990198911903121,0.043981172272935416,178.7708192019376,98.6169511547937,True
406.00000000000006,3.2252503265318277,1.1551741310234256,-0.012937013430371382,-0.03284281595400213,3.300287082765341,-1.3268411873648482,0.04784848481727728,0.07417693196892,3.2627687046485843,-0.08583352817071133,0.017455735693452948,0.020667058007458935,0.026845454559784696,0.00633420872831526,84.25233740165812,True,1.6751796068241578,0.5134227272798924,0.006963294592974588,0.9772635669710771,0.07055357601989093,178.57633669384313,98.29577893399563,True
407.0000000000001,3.2256374725599932,0.9706023820471736,0.014858146926267708,-0.0546782130566423,3.373332110070455,-1.3448038266160525,0.08094867061761814,0.1085516787774059,3.299484791315224,-0.1871007222844394,0.04790340877194292,0.026936732860381802,0.05853512273215038,0.00816392090404042,82.81952359837838,True,1.7463102692638621,0.5292675613660752,0.0069893789040383885,0.9562169888136579,0.1666432942813913,175.67828833014846,96.91472377206547,True
408.00000000000006,3.2140944305151598,0.8685170042563495,0.013971799034227855,-0.09014661219373916,3.464663823290911,-1.4213937185669292,0.10851243769721203,0.0877215056628233,3.3393791269030353,-0.27643835715528986,0.06124211836571994,-0.0012125532654579316,0.08478848225472035,-0.00036310739792593194,83.7542268175028,True,1.8112600073731184,0.5423942411273601,0.007070401801033882,0.9276785842564813,0.2468363113646688,174.71274209378004,96.3979569130876,True
409.0,3.235284101323824,0.87907427695778,-0.00735215510493116,-0.09035328833792848,3.517138219009615,-1.389526446246016,0.12342232227591997,0.07516392874437214,3.3762111601667195,-0.255226084644118,0.058035083585494404,-0.007594679796778171,0.07752511000932323,-0.002249468246056962,83.59475524161014,True,1.8189761508866746,0.5387625550046616,0.007097899708022855,0.919862655336543,0.23019295663816297,175.40330396772865,96.2014047364214,True
410.00000000000017,3.2270466670156455,0.8895658962358792,-0.027781648477487215,-0.11918232843971516,3.539153001259811,-1.2686985977188359,0.10982538610108178,0.07273784224552504,3.3830998341377283,-0.18956635074147832,0.041021868811797285,-0.023222243097095058,0.057330293235461724,-0.006864190900536595,83.89477774500567,True,1.7885269698368431,0.5286651466177309,0.007144008570750905,0.9118132688434021,0.17930134227026354,176.8413005027592,95.7301454744572,True
411.0,3.205457816953315,0.9294461375353785,-0.059700625184090986,-0.1431657160160481,3.5391027614965127,-1.147644050609109,0.1067621635947672,0.07578793856914598,3.372280289224914,-0.10909895653686524,0.023530769205338108,-0.03368888872345106,0.03309561888172846,-0.009989943253262062,83.91436581214002,True,1.7419439962197334,0.5165478094408642,0.0071780576807799375,0.9057261212720155,0.10711113639744135,178.3604286030287,95.48265000016029,True
412.0000000000001,3.132601194753845,0.9087144521499184,-0.07695096090125524,-0.11236835438839954,3.607396436693469,-1.137095387975275,0.13415904802371942,0.05152695727471133,3.369998815723657,-0.11419046791267828,0.02860404356123209,-0.030420698556844105,0.03493132929190278,-0.00902691669056617,82.96855633828099,True,1.7438586770345113,0.5174656646459513,0.007258706476762645,0.8683828488851033,0.11445935822628413,178.1114461102768,95.32837138321663,True
413.0000000000001,3.055784045121711,1.0690212301399666,-0.0852362784072765,-0.12020271257051773,3.695733357280456,-1.1738249029007983,0.14713760993167183,0.02896778840471107,3.3757587012010832,-0.052401836380415845,0.03095066576219766,-0.045617462082903334,0.01802843406772421,-0.013513247278803665,74.7160827331837,True,1.7183091721871167,0.5090142170338621,0.007293293063839385,0.8268410487736977,0.05396734783031215,177.41402467998495,96.46130763412057,True
414.00000000000006,3.0819551680685464,1.2814754346862018,-0.1237156708162183,-0.16400676672398548,3.793249959763215,-1.1555993586629363,0.10407320339123022,0.03866299009766548,3.4376025639158807,0.06293803801163278,-0.009821233712494042,-0.06267188831316,0.018530272314782666,-0.018231278092185416,175.56537343347972,True,1.7506511377676186,0.5092651361573913,0.007340208017541703,0.8124840705886227,0.05204841933895205,179.63183490293883,97.37226286435964,True
