rank,diameters_nm,phase_fit_RMS_band_max,maximum_phase_error_over_band,maximum_step_drift_peak_to_peak,amplitude_CV_band_max,minimum_T_over_band,all_legacy_engineering_gates_pass
18,"100,115,130,150,155,185",13.581754684448242,26.022706985473633,17.041133880615234,0.006009640172123909,0.9550254940986633,False
19,"100,115,130,150,155,190",15.645895004272461,23.502538681030273,18.264352798461914,0.0054125660099089146,0.9550254940986633,False
20,"100,120,130,145,155,190",10.673612594604492,18.516647338867188,18.264352798461914,0.006630369462072849,0.9550254940986633,False
21,"100,120,130,150,155,185",12.140020370483398,22.468914031982422,17.041133880615234,0.006083434913307428,0.9550254940986633,False
22,"100,120,130,150,155,190",13.12936019897461,22.115238189697266,18.264352798461914,0.005430884659290314,0.9550254940986633,False
23,"105,110,115,120,125,130",70.07711791992188,106.89640045166016,13.255956649780273,0.004574896767735481,0.964765727519989,False
24,"105,110,115,120,145,150",44.15035629272461,78.28119659423828,14.632604598999023,0.004337077494710684,0.9703324437141418,False
25,"105,110,115,145,150,185",30.765586853027344,55.340694427490234,15.735498428344727,0.0035684264730662107,0.9744033217430115,False
26,"105,110,120,145,150,185",24.825992584228516,37.57173156738281,15.735498428344727,0.004458569921553135,0.9703324437141418,False
27,"105,110,120,145,150,190",27.670608520507812,40.09189987182617,16.958717346191406,0.00426150020211935,0.9679381847381592,False
28,"105,110,125,145,150,185",20.07200813293457,32.942054748535156,15.735498428344727,0.005117417778819799,0.9682270884513855,False
29,"105,115,120,145,150,185",23.905925750732422,40.66267013549805,15.735498428344727,0.004839297384023666,0.9703324437141418,False
30,"105,115,125,145,150,185",19.167152404785156,30.207292556762695,15.735498428344727,0.005410920362919569,0.9682270884513855,False
31,"105,115,130,145,150,185",17.154573440551758,31.966745376586914,15.735498428344727,0.005669558420777321,0.964765727519989,False
32,"105,115,130,145,155,185",11.373749732971191,22.52752113342285,15.735498428344727,0.006668861955404282,0.9550254940986633,False
33,"105,115,130,145,155,190",13.040375709533691,20.211223602294922,16.958717346191406,0.006358789280056953,0.9550254940986633,False
34,"105,115,130,150,155,185",14.46248722076416,24.041017532348633,15.735498428344727,0.005774571094661951,0.9550254940986633,False
35,"105,115,130,150,155,190",15.64747428894043,21.520851135253906,16.958717346191406,0.005074311979115009,0.9550254940986633,False
36,"105,115,145,150,185,190",28.992887496948242,44.655399322509766,16.958717346191406,0.004176529124379158,0.9679381847381592,False
37,"105,120,130,145,155,185",11.508383750915527,19.396934509277344,15.735498428344727,0.006778343115001917,0.9550254940986633,False
38,"105,120,130,145,155,190",12.594815254211426,19.492759704589844,16.958717346191406,0.006383872590959072,0.9550254940986633,False
39,"105,120,130,150,155,185",13.593352317810059,21.56302261352539,15.735498428344727,0.005837466102093458,0.9550254940986633,False
40,"105,120,130,150,155,190",13.807409286499023,23.87932014465332,16.958717346191406,0.005374315194785595,0.9550254940986633,False
41,"105,120,145,150,185,190",24.214513778686523,34.01240539550781,16.958717346191406,0.00452372245490551,0.9679381847381592,False
42,"105,125,145,150,185,190",21.20771598815918,29.90007972717285,16.958717346191406,0.005161638371646404,0.9679381847381592,False
43,"110,115,120,125,130,150",54.49699783325195,90.30561065673828,12.928821563720703,0.00487626064568758,0.964765727519989,False
44,"110,115,120,125,130,155",52.313011169433594,86.721435546875,14.755962371826172,0.004042182583361864,0.9550254940986633,False
45,"110,115,120,125,145,150",45.859615325927734,80.23908233642578,12.928821563720703,0.0053557297214865685,0.9682270884513855,False
46,"110,115,120,125,150,155",41.2977294921875,72.26834869384766,14.755962371826172,0.0044038002379238605,0.9550254940986633,False
47,"110,115,120,130,145,150",42.84730529785156,76.14348602294922,12.928821563720703,0.005555702373385429,0.964765727519989,False
48,"110,115,120,130,150,155",37.05401611328125,68.1727523803711,14.755962371826172,0.004516744986176491,0.9550254940986633,False
49,"110,115,120,145,150,185",27.431270599365234,45.26649856567383,14.031715393066406,0.004843954928219318,0.9703324437141418,False
50,"110,115,125,130,150,155",36.30533981323242,64.55477142333984,14.755962371826172,0.004786279518157244,0.9550254940986633,False
51,"110,115,125,145,150,185",23.060863494873047,41.64851760864258,14.031715393066406,0.005394535139203072,0.9682270884513855,False
52,"110,115,125,150,155,185",21.80594825744629,33.67778396606445,14.031715393066406,0.005283304490149021,0.9550254940986633,False
53,"110,115,125,150,155,190",22.455291748046875,32.8826904296875,15.254935264587402,0.0045675477012991905,0.9550254940986633,False
54,"110,115,130,145,155,185",16.082271575927734,33.968746185302734,14.031715393066406,0.0064613595604896545,0.9550254940986633,False
55,"110,115,130,150,155,185",17.84280776977539,29.582183837890625,14.031715393066406,0.005453935358673334,0.9550254940986633,False
56,"110,115,130,150,155,190",18.114450454711914,27.265886306762695,15.254935264587402,0.0048224725760519505,0.9550254940986633,False
57,"110,115,145,150,185,190",27.889179229736328,47.22760772705078,15.254935264587402,0.004067813046276569,0.9679381847381592,False
58,"110,120,125,145,150,185",23.846202850341797,38.51792907714844,14.031715393066406,0.005922134965658188,0.9682270884513855,False
59,"110,120,125,150,155,185",21.504213333129883,33.91631317138672,14.031715393066406,0.005343629512935877,0.9550254940986633,False
60,"110,120,130,145,155,185",15.728734016418457,30.838157653808594,14.031715393066406,0.006552682723850012,0.9550254940986633,False
61,"110,120,130,145,155,190",16.216629028320312,28.521860122680664,15.254935264587402,0.006031757686287165,0.9550254940986633,False
62,"110,120,130,150,155,185",16.722869873046875,26.451597213745117,14.031715393066406,0.005494561977684498,0.9550254940986633,False
63,"110,120,130,150,155,190",16.580686569213867,26.167564392089844,15.254935264587402,0.005232017487287521,0.9550254940986633,False
64,"110,120,130,150,175,185",14.111555099487305,20.06895637512207,14.031715393066406,0.009375445544719696,0.9423889517784119,False
65,"110,120,130,150,175,190",13.0299072265625,21.853689193725586,15.254935264587402,0.009535233490169048,0.9423889517784119,False
66,"110,120,145,150,185,190",22.478418350219727,31.440196990966797,15.254935264587402,0.004534299019724131,0.9679381847381592,False
67,"110,125,130,145,175,185",16.89644432067871,19.936235427856445,14.031715393066406,0.009746629744768143,0.9423889517784119,False
68,"110,125,130,150,175,190",12.917734146118164,25.56448745727539,15.254935264587402,0.009639968164265156,0.9423889517784119,False
69,"110,125,130,155,175,190",15.661105155944824,29.129732131958008,15.254935264587402,0.008981925435364246,0.9423889517784119,False
70,"110,125,135,150,175,195",7.593652725219727,10.696797370910645,23.090913772583008,0.049598656594753265,0.740563690662384,True
71,"110,125,135,155,175,195",8.526190757751465,12.7985258102417,23.090913772583008,0.04869336262345314,0.740563690662384,True
72,"110,125,145,150,185,190",18.64264678955078,27.327871322631836,15.254935264587402,0.005222955718636513,0.9679381847381592,False
73,"110,130,145,150,185,190",19.38445472717285,25.85123634338379,15.254935264587402,0.005513906944543123,0.964765727519989,False
74,"115,120,125,130,145,150",49.8574104309082,83.06873321533203,10.791769981384277,0.006076065357774496,0.964765727519989,False
75,"115,120,125,130,150,155",43.2630500793457,75.0979995727539,12.618910789489746,0.004604356829077005,0.9550254940986633,False
76,"115,120,125,130,150,185",37.021339416503906,62.258270263671875,11.89466381072998,0.005816886201500893,0.964765727519989,False
77,"115,120,125,145,150,185",28.578153610229492,52.19174575805664,11.89466381072998,0.006048348266631365,0.9682270884513855,False
78,"115,120,125,150,155,185",25.824495315551758,44.22100830078125,11.89466381072998,0.005125406198203564,0.9550254940986633,False
79,"115,120,125,150,155,190",25.854854583740234,41.90471267700195,13.117883682250977,0.0049403090961277485,0.9550254940986633,False
80,"115,120,130,150,155,185",21.48782730102539,40.12541198730469,11.89466381072998,0.005258849821984768,0.9550254940986633,False
81,"115,120,130,150,155,190",21.078956604003906,37.809112548828125,13.117883682250977,0.005170815158635378,0.9550254940986633,False
82,"115,120,130,150,175,185",18.431047439575195,32.84147262573242,11.89466381072998,0.009138347581028938,0.9423889517784119,False
83,"115,120,145,150,185,190",22.25736427307129,32.549583435058594,13.117883682250977,0.004942839965224266,0.9679381847381592,False
84,"115,125,130,150,155,185",22.78773307800293,36.50743103027344,11.89466381072998,0.005640846211463213,0.9550254940986633,False
85,"115,125,130,150,175,185",18.562091827392578,29.22348976135254,11.89466381072998,0.00921757984906435,0.9423889517784119,False
86,"115,125,130,155,175,185",20.39611053466797,29.65290641784668,11.89466381072998,0.008451491594314575,0.9423889517784119,False
87,"115,125,145,150,175,185",18.264028549194336,30.540287017822266,11.89466381072998,0.009860818274319172,0.9423889517784119,False
88,"115,125,145,150,185,190",17.6717472076416,24.490402221679688,13.117883682250977,0.005547854118049145,0.9679381847381592,False
89,"115,125,145,155,175,185",18.24457359313965,34.110294342041016,11.89466381072998,0.00940163154155016,0.9423889517784119,False
90,"115,125,145,155,175,190",14.202742576599121,22.853097915649414,13.117883682250977,0.009549449197947979,0.9423889517784119,False
91,"115,125,145,155,185,190",16.370777130126953,28.074575424194336,13.117883682250977,0.006381599232554436,0.9550254940986633,False
92,"115,125,150,155,185,190",21.823688507080078,36.901336669921875,13.117883682250977,0.005196406971663237,0.9550254940986633,False
93,"115,130,145,155,185,190",15.32783031463623,32.17017364501953,13.117883682250977,0.006522989831864834,0.9550254940986633,False
94,"115,130,150,155,185,190",20.26384925842285,36.55673599243164,13.117883682250977,0.00535360723733902,0.9550254940986633,False
95,"120,125,130,150,155,185",28.228761672973633,52.16036605834961,9.355433464050293,0.005828297231346369,0.9550254940986633,False
96,"120,125,145,150,175,185",22.41701889038086,34.80990219116211,9.355433464050293,0.009907970204949379,0.9423889517784119,False
97,"120,125,145,150,185,190",20.603374481201172,27.620988845825195,10.578652381896973,0.006126454100012779,0.9679381847381592,False
98,"120,125,145,155,175,185",21.894550323486328,37.280433654785156,9.355433464050293,0.00939067080616951,0.9423889517784119,False
99,"120,125,145,155,175,190",18.26805877685547,28.9094295501709,10.578652381896973,0.009549172595143318,0.9423889517784119,False
100,"120,125,145,155,185,190",18.57196044921875,31.205163955688477,10.578652381896973,0.00643090670928359,0.9550254940986633,False
101,"120,125,150,155,185,190",23.003459930419922,35.59172439575195,10.578652381896973,0.005579608026891947,0.9550254940986633,False
102,"120,130,145,150,175,190",20.244760513305664,28.39800453186035,10.578652381896973,0.010134262032806873,0.9423889517784119,False
103,"120,130,145,150,185,190",20.38046646118164,31.71658706665039,10.578652381896973,0.006351959425956011,0.964765727519989,False
104,"120,130,145,155,185,190",17.504955291748047,35.30076217651367,10.578652381896973,0.006556283682584763,0.9550254940986633,False
105,"120,130,145,155,185,195",12.155660629272461,21.27973175048828,15.015068054199219,0.014133929274976254,0.909990131855011,False
106,"120,130,150,155,185,190",21.324485778808594,39.687320709228516,10.578652381896973,0.005782017484307289,0.9550254940986633,False
107,"125,130,145,150,155,185",36.39944076538086,56.08815383911133,6.3893609046936035,0.006628459319472313,0.9550254940986633,False
108,"125,130,145,150,185,190",25.418453216552734,40.932125091552734,7.612579822540283,0.006815961096435785,0.964765727519989,False
109,"125,130,145,155,175,185",27.69693946838379,45.22003936767578,6.3893609046936035,0.00956215150654316,0.9423889517784119,False
110,"125,130,145,155,185,190",22.610239028930664,38.91874313354492,7.612579822540283,0.006815376225858927,0.9550254940986633,False
111,"125,130,145,155,185,195",18.22823143005371,34.54374694824219,12.048995971679688,0.014119299128651619,0.909990131855011,False
112,"125,130,150,155,175,185",30.866687774658203,49.353397369384766,6.3893609046936035,0.009273948147892952,0.9423889517784119,False
113,"125,130,150,155,175,190",27.405254364013672,38.517181396484375,7.612579822540283,0.009449009783565998,0.9423889517784119,False
114,"125,130,150,155,185,190",25.0557804107666,43.30530548095703,7.612579822540283,0.006272075232118368,0.9550254940986633,False
115,"125,135,150,175,190,210",7.503439903259277,13.213117599487305,23.423418045043945,0.0683215856552124,0.7140700817108154,True
116,"125,135,150,175,195,210",7.5433478355407715,14.88916015625,23.423418045043945,0.0663515105843544,0.7140700817108154,True
117,"130,145,150,155,175,190",40.45817184448242,52.33091735839844,4.9455976486206055,0.010104745626449585,0.9423889517784119,False
118,"130,145,150,155,185,190",36.998382568359375,57.49043273925781,4.9455976486206055,0.006623591762036085,0.9550254940986633,False
119,"130,145,150,175,185,190",34.98824691772461,65.22533416748047,4.9455976486206055,0.010472437366843224,0.9423889517784119,False
120,"130,145,155,175,185,190",36.08249282836914,68.79058074951172,4.9455976486206055,0.010142574086785316,0.9423889517784119,False
121,"130,150,155,175,185,190",40.950927734375,72.84810638427734,4.017197132110596,0.009934346191585064,0.9423889517784119,False
122,"145,150,155,175,185,190",52.7980842590332,83.42379760742188,4.017197132110596,0.009934049099683762,0.9423889517784119,False
