case_id,tolerance_variant,source_position,dipole_orientation,source_x_nm,source_y_nm,source_z_nm,cone_deg,grid_n,cone_power_total,cone_power_R,cone_power_L,DoCP_RminusL,L_fraction,R_fraction,extraction_status,E_components_used,result_fsp,note
B4_4_TOL_SIZE_ALL_P2_CENTER_X_T100FS,TOL_SIZE_ALL_P2,center,x,0.0,0.0,-200.0,20.0,101,7.357799349500503e-11,1.5017442251260034e-11,5.856055124374499e-11,-0.5917952763340979,0.7958976381670488,0.20410236183295102,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_SIZE_ALL_P2\B4_4_TOL_SIZE_ALL_P2_CENTER_X_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_SIZE_ALL_P2_CENTER_Y_T100FS,TOL_SIZE_ALL_P2,center,y,0.0,0.0,-200.0,20.0,101,3.953502796760835e-11,1.3101530323365222e-11,2.6433497644243127e-11,-0.3372191195058971,0.6686095597529486,0.33139044024705144,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_SIZE_ALL_P2\B4_4_TOL_SIZE_ALL_P2_CENTER_Y_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_SIZE_ALL_P2_X_PLUS_Q_X_T100FS,TOL_SIZE_ALL_P2,x_plus_q,x,107.9769465,0.0,-200.0,20.0,101,2.668370610221926e-11,5.573693119212364e-12,2.1110012983006896e-11,-0.5822399558846284,0.7911199779423141,0.2088800220576858,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_SIZE_ALL_P2\B4_4_TOL_SIZE_ALL_P2_X_PLUS_Q_X_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_SIZE_ALL_P2_X_PLUS_Q_Y_T100FS,TOL_SIZE_ALL_P2,x_plus_q,y,107.9769465,0.0,-200.0,20.0,101,3.1381327706246764e-11,1.2454201491937946e-11,1.8927126214308817e-11,-0.2062667578300829,0.6031333789150414,0.3968666210849585,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_SIZE_ALL_P2\B4_4_TOL_SIZE_ALL_P2_X_PLUS_Q_Y_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_SIZE_ALL_P2_X_MINUS_Q_X_T100FS,TOL_SIZE_ALL_P2,x_minus_q,x,-107.9769465,0.0,-200.0,20.0,101,3.276732843181799e-11,6.764498398817903e-12,2.600283003300009e-11,-0.5871193214366914,0.7935596607183458,0.2064403392816543,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_SIZE_ALL_P2\B4_4_TOL_SIZE_ALL_P2_X_MINUS_Q_X_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_SIZE_ALL_P2_X_MINUS_Q_Y_T100FS,TOL_SIZE_ALL_P2,x_minus_q,y,-107.9769465,0.0,-200.0,20.0,101,2.5429244962938686e-11,9.769783638422174e-12,1.5659461324516512e-11,-0.2316104034814295,0.6158052017407147,0.38419479825928526,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_SIZE_ALL_P2\B4_4_TOL_SIZE_ALL_P2_X_MINUS_Q_Y_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_J1_YP2_CENTER_X_T100FS,TOL_J1_YP2,center,x,0.0,0.0,-200.0,20.0,101,6.972867516037405e-11,1.4094529453318948e-11,5.5634145707055106e-11,-0.595732188489114,0.797866094244557,0.202133905755443,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_J1_YP2\B4_4_TOL_J1_YP2_CENTER_X_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_J1_YP2_CENTER_Y_T100FS,TOL_J1_YP2,center,y,0.0,0.0,-200.0,20.0,101,4.060905832231176e-11,1.3290131600273248e-11,2.7318926722038515e-11,-0.3454597496553485,0.6727298748276742,0.3272701251723258,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_J1_YP2\B4_4_TOL_J1_YP2_CENTER_Y_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_J1_YP2_X_PLUS_Q_X_T100FS,TOL_J1_YP2,x_plus_q,x,107.9769465,0.0,-200.0,20.0,101,2.6483153412615357e-11,4.774105743783643e-12,2.1709047668831713e-11,-0.639460930546928,0.819730465273464,0.18026953472653595,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_J1_YP2\B4_4_TOL_J1_YP2_X_PLUS_Q_X_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_J1_YP2_X_PLUS_Q_Y_T100FS,TOL_J1_YP2,x_plus_q,y,107.9769465,0.0,-200.0,20.0,101,3.059114204464504e-11,1.2551469067806025e-11,1.8039672976839016e-11,-0.1794050023050283,0.5897025011525142,0.4102974988474859,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_J1_YP2\B4_4_TOL_J1_YP2_X_PLUS_Q_Y_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_J1_YP2_X_MINUS_Q_X_T100FS,TOL_J1_YP2,x_minus_q,x,-107.9769465,0.0,-200.0,20.0,101,3.286368596818057e-11,6.80720739601005e-12,2.6056478572170518e-11,-0.5857307422788206,0.7928653711394102,0.20713462886058964,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_J1_YP2\B4_4_TOL_J1_YP2_X_MINUS_Q_X_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_J1_YP2_X_MINUS_Q_Y_T100FS,TOL_J1_YP2,x_minus_q,y,-107.9769465,0.0,-200.0,20.0,101,2.7309988079880955e-11,1.0287740113711834e-11,1.702224796616912e-11,-0.24659504913583402,0.623297524567917,0.37670247543208296,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_J1_YP2\B4_4_TOL_J1_YP2_X_MINUS_Q_Y_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_J1_ROT_M1_CENTER_X_T100FS,TOL_J1_ROT_M1,center,x,0.0,0.0,-200.0,20.0,101,7.099124125462733e-11,1.4297214165500383e-11,5.669402708912694e-11,-0.5972118838091602,0.79860594190458,0.20139405809541985,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_J1_ROT_M1\B4_4_TOL_J1_ROT_M1_CENTER_X_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_J1_ROT_M1_CENTER_Y_T100FS,TOL_J1_ROT_M1,center,y,0.0,0.0,-200.0,20.0,101,4.036925055607955e-11,1.3275710442908345e-11,2.7093540113171205e-11,-0.3422860092749954,0.6711430046374977,0.3288569953625023,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_J1_ROT_M1\B4_4_TOL_J1_ROT_M1_CENTER_Y_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_J1_ROT_M1_X_PLUS_Q_X_T100FS,TOL_J1_ROT_M1,x_plus_q,x,107.9769465,0.0,-200.0,20.0,101,2.6164919012350307e-11,4.67117963867645e-12,2.1493739373673858e-11,-0.6429433137957301,0.821471656897865,0.17852834310213497,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_J1_ROT_M1\B4_4_TOL_J1_ROT_M1_X_PLUS_Q_X_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_J1_ROT_M1_X_PLUS_Q_Y_T100FS,TOL_J1_ROT_M1,x_plus_q,y,107.9769465,0.0,-200.0,20.0,101,3.09827125971222e-11,1.2499525020654563e-11,1.8483187576467638e-11,-0.19312907277101557,0.5965645363855078,0.40343546361449223,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_J1_ROT_M1\B4_4_TOL_J1_ROT_M1_X_PLUS_Q_Y_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_J1_ROT_M1_X_MINUS_Q_X_T100FS,TOL_J1_ROT_M1,x_minus_q,x,-107.9769465,0.0,-200.0,20.0,101,3.398300926371047e-11,6.881922638491898e-12,2.7101086625218574e-11,-0.5949786209286112,0.7974893104643056,0.2025106895356944,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_J1_ROT_M1\B4_4_TOL_J1_ROT_M1_X_MINUS_Q_X_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
B4_4_TOL_J1_ROT_M1_X_MINUS_Q_Y_T100FS,TOL_J1_ROT_M1,x_minus_q,y,-107.9769465,0.0,-200.0,20.0,101,2.6600316514278946e-11,1.0298184847275135e-11,1.630213166700381e-11,-0.22570960072996807,0.6128548003649841,0.387145199635016,ok,farfieldvector3d Ex/Ey for calibrated +z CP basis,D:\project\blue_apcd_microled_metasurface\outputs\stage10_cp_route_b4_4_finite_patch_tolerance\_saved_fsp\TOL_J1_ROT_M1\B4_4_TOL_J1_ROT_M1_X_MINUS_Q_Y_T100FS.fsp,B4-4 finite-patch tolerance; x/y dipoles remain separate at case level.
