candidate_id,static_structure_id,topology,seed_id,N_GaN,N_Air,geometry_hash,sequence_hash,material_model,spectral_peak_0deg_nm,spectral_FWHM_0deg_nm,T448_0deg,T450_0deg,T453_0deg,edge_stability_0deg,ratio_0deg,energy_residual_max_448,angle_symmetry_error_max_448,angular_FWHM_TE_deg_448,max_angle_TE_abs_deg_448,max_angle_TE_signed_deg_448,T0_TE_448,Tmax_TE_448,T0_over_Tmax_TE_448,boundary_clipped_TE_448,angular_FWHM_TM_deg_448,max_angle_TM_abs_deg_448,max_angle_TM_signed_deg_448,T0_TM_448,Tmax_TM_448,T0_over_Tmax_TM_448,boundary_clipped_TM_448,angular_FWHM_unpolarized_deg_448,max_angle_unpolarized_abs_deg_448,max_angle_unpolarized_signed_deg_448,T0_unpolarized_448,Tmax_unpolarized_448,T0_over_Tmax_unpolarized_448,boundary_clipped_unpolarized_448,half_power_crossing_status_448,multi_lobe_status_448,energy_residual_max_450,angle_symmetry_error_max_450,angular_FWHM_TE_deg_450,max_angle_TE_abs_deg_450,max_angle_TE_signed_deg_450,T0_TE_450,Tmax_TE_450,T0_over_Tmax_TE_450,boundary_clipped_TE_450,angular_FWHM_TM_deg_450,max_angle_TM_abs_deg_450,max_angle_TM_signed_deg_450,T0_TM_450,Tmax_TM_450,T0_over_Tmax_TM_450,boundary_clipped_TM_450,angular_FWHM_unpolarized_deg_450,max_angle_unpolarized_abs_deg_450,max_angle_unpolarized_signed_deg_450,T0_unpolarized_450,Tmax_unpolarized_450,T0_over_Tmax_unpolarized_450,boundary_clipped_unpolarized_450,half_power_crossing_status_450,multi_lobe_status_450,energy_residual_max_453,angle_symmetry_error_max_453,angular_FWHM_TE_deg_453,max_angle_TE_abs_deg_453,max_angle_TE_signed_deg_453,T0_TE_453,Tmax_TE_453,T0_over_Tmax_TE_453,boundary_clipped_TE_453,angular_FWHM_TM_deg_453,max_angle_TM_abs_deg_453,max_angle_TM_signed_deg_453,T0_TM_453,Tmax_TM_453,T0_over_Tmax_TM_453,boundary_clipped_TM_453,angular_FWHM_unpolarized_deg_453,max_angle_unpolarized_abs_deg_453,max_angle_unpolarized_signed_deg_453,T0_unpolarized_453,Tmax_unpolarized_453,T0_over_Tmax_unpolarized_453,boundary_clipped_unpolarized_453,half_power_crossing_status_453,multi_lobe_status_453,energy_residual_max_own_peak,angle_symmetry_error_max_own_peak,angular_FWHM_TE_deg_own_peak,max_angle_TE_abs_deg_own_peak,max_angle_TE_signed_deg_own_peak,T0_TE_own_peak,Tmax_TE_own_peak,T0_over_Tmax_TE_own_peak,boundary_clipped_TE_own_peak,angular_FWHM_TM_deg_own_peak,max_angle_TM_abs_deg_own_peak,max_angle_TM_signed_deg_own_peak,T0_TM_own_peak,Tmax_TM_own_peak,T0_over_Tmax_TM_own_peak,boundary_clipped_TM_own_peak,angular_FWHM_unpolarized_deg_own_peak,max_angle_unpolarized_abs_deg_own_peak,max_angle_unpolarized_signed_deg_own_peak,T0_unpolarized_own_peak,Tmax_unpolarized_own_peak,T0_over_Tmax_unpolarized_own_peak,boundary_clipped_unpolarized_own_peak,half_power_crossing_status_own_peak,multi_lobe_status_own_peak,spectral_peak_boundary_clipped,angular_pipeline_status,no_fallback,no_extrapolation
EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G2_A4,Explicit,explicit_fab,2,4,6d51714ae169577d60d7896597fbac4bcf890accf7e30597bdbe929f58338a72,dfb481b0d4d486f574038760cfb893d3de03474b071a8e20a4480545ebfe55ac,native_m1,450.0000000000068,19.500000000004434,0.14664330182695634,0.15316224558370503,0.14006076254337774,0.14006076254337774,6.922096284339571,6.661338147750939e-16,0.0,42.41350004189984,8.0,-8.0,0.14664330182691643,0.14917303836164,0.9830415967757475,False,50.808313805506884,11.0,-11.0,0.14664330182691632,0.15711651145222316,0.9333411267313455,False,46.28594632492033,9.0,-9.0,0.14664330182691637,0.15248325061798101,0.9617010473780129,False,valid,single_peak_or_equal_lobes,5.551115123125783e-16,0.0,38.25775297023925,0.0,0.0,0.1531622455837049,0.1531622455837049,1.0,False,46.75340713428695,5.0,-5.0,0.15316224558370492,0.15361212946315964,0.9970712997663208,False,42.04452790476123,0.0,0.0,0.1531622455837049,0.1531622455837049,1.0,False,valid,single_peak_or_equal_lobes,8.881784197001252e-16,0.0,34.10947228444644,0.0,0.0,0.14006076254343597,0.14006076254343597,1.0,False,41.960510947872436,0.0,0.0,0.14006076254343552,0.14006076254343552,1.0,False,37.53351479841905,0.0,0.0,0.14006076254343575,0.14006076254343575,1.0,False,valid,single_peak_or_equal_lobes,7.771561172376096e-16,0.0,38.257752970226,0.0,0.0,0.153162245583705,0.153162245583705,1.0,False,46.75340713427276,5.0,-5.0,0.15316224558370506,0.15361212946314723,0.9970712997664022,False,42.04452790474627,0.0,0.0,0.15316224558370503,0.15316224558370503,1.0,False,valid,single_peak_or_equal_lobes,false,formal_stage_mdc_native_m1_integer_tolerance_audit_definition,True,True
EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G3_A3,Explicit,explicit_fab,3,3,d44569052e0f3a8a152560418bd816b72732300d993a080fe75186331599ebdf,b9e36efe180e91309a5b25d830192573c74d76fca7b48f8945cd36eab8a1cb58,native_m1,450.20000000000687,7.500000000001705,0.6198603709496786,0.8278414914432128,0.5341455660831329,0.5341455660831329,39.35984939542306,1.2212453270876722e-15,0.0,31.776353860062482,10.0,-10.0,0.619860370948745,0.824289745101676,0.7519933065190388,False,33.52222584940795,10.0,-10.0,0.6198603709487448,0.8333995405686964,0.7437733533255413,False,32.61196353280743,10.0,-10.0,0.6198603709487449,0.8288446428351861,0.7478607436351649,False,valid,single_peak_or_equal_lobes,1.6653345369377348e-15,0.0,25.80676196426274,2.0,-2.0,0.8278414914430887,0.8288408994686639,0.9987942100513912,False,27.278675121208536,3.0,-3.0,0.8278414914430888,0.8295226489774089,0.9979733434205895,False,26.509348207112062,3.0,-3.0,0.8278414914430887,0.8291244676602036,0.9984526132478813,False,valid,single_peak_or_equal_lobes,1.1102230246251565e-15,0.0,21.274340511452976,0.0,0.0,0.5341455660841082,0.5341455660841082,1.0,False,22.876205114468526,0.0,0.0,0.5341455660841069,0.5341455660841069,1.0,False,22.017504366205326,0.0,0.0,0.5341455660841076,0.5341455660841076,1.0,False,valid,single_peak_or_equal_lobes,1.4432899320127035e-15,0.0,25.150986958823918,0.0,0.0,0.82913743546815,0.82913743546815,1.0,False,26.57893687681451,0.0,0.0,0.8291374354681486,0.8291374354681486,1.0,False,25.815673692089245,0.0,0.0,0.8291374354681493,0.8291374354681493,1.0,False,valid,single_peak_or_equal_lobes,false,formal_stage_mdc_native_m1_integer_tolerance_audit_definition,True,True
EX_N3_L79_H45_C156,P1_EXPLICIT_FAB_G4_A2,Explicit,explicit_fab,4,2,badf7bc630384f2b9373bc63cb6cfe1935880d3b6c20086c472e2fc8e6d333c0,caacb521a6db5d662b955d3dfab6d7b1820ff561d67ef3b2f33df5195ed38b05,native_m1,450.10000000000684,8.700000000001978,0.5007230846972726,0.6252320036158138,0.4417024966323929,0.4417024966323929,29.316507492807187,8.881784197001252e-16,0.0,33.12217397928651,10.0,-10.0,0.5007230846966729,0.6201665315782411,0.8074010111806573,False,35.17529463581994,10.0,-10.0,0.5007230846966723,0.6264770152225161,0.7992680857075375,False,34.05448715443446,10.0,-10.0,0.5007230846966726,0.6233217734003786,0.8033139640945012,False,valid,single_peak_or_equal_lobes,1.1102230246251565e-15,0.0,27.468945447956656,2.0,-2.0,0.6252320036157483,0.6256148170988699,0.9993881003571865,False,29.23421326371161,3.0,-3.0,0.6252320036157483,0.6258744411704485,0.9989735360442282,False,28.29205972762923,2.0,-2.0,0.6252320036157483,0.6257338611691705,0.9991979696408237,False,valid,single_peak_or_equal_lobes,8.881784197001252e-16,0.0,22.765276782739335,0.0,0.0,0.44170249663305694,0.44170249663305694,1.0,False,24.617334743276857,0.0,0.0,0.4417024966330556,0.4417024966330556,1.0,False,23.629581715249596,0.0,0.0,0.4417024966330563,0.4417024966330563,1.0,False,valid,single_peak_or_equal_lobes,8.881784197001252e-16,0.0,27.162576349639593,0.0,0.0,0.6258558479977896,0.6258558479977896,1.0,False,28.90812429916175,1.0,-1.0,0.6258558479977896,0.6259117086757956,0.9999107531026633,False,27.964612479908496,1.0,-1.0,0.6258558479977896,0.6258815910217115,0.9999588691786255,False,valid,single_peak_or_equal_lobes,false,formal_stage_mdc_native_m1_integer_tolerance_audit_definition,True,True
ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G2_A4,ZL-1 nominal,zl1_nominal,2,4,4e8905d9cec0a4950184eaba57b8ca8950c141770e8c7e25fea53d41468f5eea,bf69c502889c43aa1ceb251fa6e24919dce071ea6ae08c2bfefbf938c485df22,native_m1,450.20000000000687,6.400000000001455,0.19184984898123847,0.2865842118554281,0.1681590656813775,0.1681590656813775,18.96660072421563,9.992007221626409e-16,0.0,28.588777253289596,9.0,-9.0,0.19184984898087362,0.28297749191288674,0.6779685821794394,False,30.244241813995895,9.0,-9.0,0.191849848980874,0.2895270521025433,0.6626318597438886,False,29.382007909106605,9.0,-9.0,0.19184984898087382,0.286252272007715,0.6702124934599755,False,valid,single_peak_or_equal_lobes,9.992007221626409e-16,0.0,22.636401676940757,3.0,-3.0,0.28658421185533317,0.28781999034587524,0.9957064188312388,False,24.04173507913519,3.0,-3.0,0.2865842118553338,0.2885876190630856,0.9930578892668508,False,23.312436602913188,3.0,-3.0,0.28658421185533345,0.2882038047044804,0.9943803904642838,False,valid,single_peak_or_equal_lobes,6.661338147750939e-16,0.0,18.36187341286851,0.0,0.0,0.16815906568174951,0.16815906568174951,1.0,False,19.952206016495637,0.0,0.0,0.16815906568174915,0.16815906568174915,1.0,False,19.12257120405338,0.0,0.0,0.16815906568174932,0.16815906568174932,1.0,False,valid,single_peak_or_equal_lobes,6.661338147750939e-16,0.0,21.93971686036789,0.0,0.0,0.2882634907451807,0.2882634907451807,1.0,False,23.362594901349564,2.0,-2.0,0.2882634907451809,0.28837628672018034,0.99960885835558,False,22.626017039760928,1.0,-1.0,0.28826349074518076,0.28830327635365655,0.9998620008451552,False,valid,single_peak_or_equal_lobes,false,formal_stage_mdc_native_m1_integer_tolerance_audit_definition,True,True
ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G3_A3,ZL-1 nominal,zl1_nominal,3,3,ad8cbef5a96144d8d7d0e2d9bdba185905a6250f90a83b945bfb99b967482af5,e111e88a5a13e61d7bcb89f48307f6e54fc850b296565ea03bba57c3fd1f2747,native_m1,450.3000000000069,3.3000000000007503,0.3398689873550081,0.9604979466122574,0.2849281422208938,0.2849281422208938,61.6620051145306,1.3322676295501878e-15,0.0,7.5238367812166995,9.0,-9.0,0.3398689873537694,0.9718990770592834,0.3496957609859303,False,7.911369543078056,10.0,-10.0,0.33986898735376964,0.9800514506272141,0.3467868826032144,False,7.723132626995137,10.0,-10.0,0.3398689873537695,0.9752278469449601,0.3485021355967812,False,valid,single_peak_or_equal_lobes,2.220446049250313e-15,0.0,17.463486383684796,3.0,-3.0,0.9604979466108744,0.9907425774644021,0.9694727656391507,False,18.003793508288577,3.0,-3.0,0.9604979466108751,0.9904976067256471,0.9697125364957278,False,17.726413267750956,3.0,-3.0,0.9604979466108747,0.9906200920950246,0.9695926362441876,False,valid,single_peak_or_equal_lobes,7.771561172376096e-16,0.0,14.822836978376095,0.0,0.0,0.2849281422219968,0.2849281422219968,1.0,False,15.791276015977452,0.0,0.0,0.2849281422219959,0.2849281422219959,1.0,False,15.292552538492549,0.0,0.0,0.28492814222199636,0.28492814222199636,1.0,False,valid,single_peak_or_equal_lobes,1.7763568394002505e-15,0.0,16.0604436341658,0.0,0.0,0.9927797869341094,0.9927797869341094,1.0,False,16.601740157926784,0.0,0.0,0.9927797869341088,0.9927797869341088,1.0,False,16.325861552054814,0.0,0.0,0.9927797869341091,0.9927797869341091,1.0,False,valid,single_peak_or_equal_lobes,false,formal_stage_mdc_native_m1_integer_tolerance_audit_definition,True,True
ZL1_N3_M3_L78_H46,P1_ZL1_NOMINAL_G4_A2,ZL-1 nominal,zl1_nominal,4,2,44203e2cd5a64df02c972a92ec737fa0c78d7cb9c4cfadeb9bdf1ab71df3db03,376ccd3c6a40f8fe326a61ed294a53e55c8f070dc48eaa027c75f5750834d33a,native_m1,450.20000000000687,5.5000000000012506,0.22884542045223638,0.3781966133522857,0.1916487896113182,0.1916487896113182,25.731662067313536,8.881784197001252e-16,0.0,27.37514731795869,9.0,-9.0,0.22884542045171116,0.37265574625291337,0.614093362983859,False,28.779713482218998,9.0,-9.0,0.22884542045171125,0.38345049613647386,0.5968056444247314,False,28.010419532608317,9.0,-9.0,0.2288454204517112,0.3780531211946936,0.6053260973710043,False,valid,single_peak_or_equal_lobes,8.881784197001252e-16,0.0,21.05805765281033,3.0,-3.0,0.378196613352135,0.37987691559762155,0.9955767192569649,False,22.231497438622895,3.0,-3.0,0.3781966133521358,0.3811417453791377,0.9922728694436966,False,21.616028689585924,3.0,-3.0,0.3781966133521354,0.38050933048837965,0.9939220488147402,False,valid,single_peak_or_equal_lobes,7.771561172376096e-16,0.0,17.259668339935324,0.0,0.0,0.19164878961181822,0.19164878961181822,1.0,False,18.68331106308356,0.0,0.0,0.1916487896118178,0.1916487896118178,1.0,False,17.91886436053986,0.0,0.0,0.19164878961181803,0.19164878961181803,1.0,False,valid,single_peak_or_equal_lobes,6.661338147750939e-16,0.0,20.311879683838587,0.0,0.0,0.3806358870871653,0.3806358870871653,1.0,False,21.48961229598074,1.0,-1.0,0.38063588708716556,0.3807125431929976,0.9997986509580454,False,20.88581373617334,1.0,-1.0,0.38063588708716545,0.3806423883482109,0.9999829202914745,False,valid,single_peak_or_equal_lobes,false,formal_stage_mdc_native_m1_integer_tolerance_audit_definition,True,True
ZL1_N3_M3_L79_H44_C316,P1_ZL1_ALTERNATIVE_G2_A4,ZL-1 alternative,zl1_alternative,2,4,91030a75af5ca667306fda9f0ae613feaa38d4409073355156b001c38d2df607,5a2b1e7544a31faf837e526a0a0b01ecc46125811e43816389643659ef590ac5,native_m1,449.70000000000675,6.20000000000141,0.2204678565148107,0.28429974939113584,0.14256694376142737,0.14256694376142737,14.284434575678016,6.661338147750939e-16,0.0,27.115713868351044,8.0,-8.0,0.22046785651443068,0.28243929764359377,0.7805849198528882,False,28.399304900574048,8.0,-8.0,0.2204678565144305,0.28787881790452374,0.7658356322261598,False,27.711221561999132,8.0,-8.0,0.22046785651443057,0.28515905777405876,0.7731399389358159,False,valid,single_peak_or_equal_lobes,7.771561172376096e-16,0.0,20.893429066433765,0.0,0.0,0.28429974939124103,0.28429974939124103,1.0,False,21.9936975058081,0.0,0.0,0.28429974939124125,0.28429974939124125,1.0,False,21.422919863418187,0.0,0.0,0.28429974939124114,0.28429974939124114,1.0,False,valid,single_peak_or_equal_lobes,6.661338147750939e-16,0.0,18.689543909194818,0.0,0.0,0.14256694376174275,0.14256694376174275,1.0,False,20.278700447392485,0.0,0.0,0.1425669437617426,0.1425669437617426,1.0,False,19.438242918932552,0.0,0.0,0.14256694376174267,0.14256694376174267,1.0,False,valid,single_peak_or_equal_lobes,8.881784197001252e-16,0.0,21.825995067200964,0.0,0.0,0.28649101192819004,0.28649101192819004,1.0,False,23.010590181632523,1.0,-1.0,0.28649101192819004,0.28652542011095655,0.9998799122857819,False,22.391492339652544,0.0,0.0,0.28649101192819004,0.28649101192819004,1.0,False,valid,single_peak_or_equal_lobes,false,formal_stage_mdc_native_m1_integer_tolerance_audit_definition,True,True
ZL1_N3_M3_L79_H44_C316,P1_ZL1_ALTERNATIVE_G3_A3,ZL-1 alternative,zl1_alternative,3,3,c38694d6f162c04322ae8a87def91622d4fd4f272e4ec286e85acc978f74d888,07a8ecbcb195f5620d693d95fb485c416395b380d1cb60b1e76aac0ef0127730,native_m1,449.70000000000675,3.2000000000007276,0.48141664454073163,0.960593300340866,0.20923240732891202,0.20923240732891202,44.25993193103981,1.3322676295501878e-15,0.0,10.07948144274065,8.0,-8.0,0.4814166445388501,0.9914798602731627,0.4855536293054051,False,10.355847172025326,8.0,-8.0,0.48141664453884975,0.9914037996659198,0.48559088103260856,False,10.215132422472244,8.0,-8.0,0.4814166445388499,0.9914418299695413,0.48557225445454505,False,valid,single_peak_or_equal_lobes,1.3322676295501878e-15,0.0,14.763982247592207,0.0,0.0,0.9605933003422431,0.9605933003422431,1.0,False,15.084726069081867,0.0,0.0,0.9605933003422429,0.9605933003422429,1.0,False,14.92088273169665,0.0,0.0,0.960593300342243,0.960593300342243,1.0,False,valid,single_peak_or_equal_lobes,6.661338147750939e-16,0.0,15.749407911770936,0.0,0.0,0.20923240732963408,0.20923240732963408,1.0,False,16.819152562612885,0.0,0.0,0.20923240732963386,0.20923240732963386,1.0,False,16.255389531455084,0.0,0.0,0.20923240732963397,0.20923240732963397,1.0,False,valid,single_peak_or_equal_lobes,1.2212453270876722e-15,0.0,15.959247896827506,0.0,0.0,0.9928321269104591,0.9928321269104591,1.0,False,16.312588866727207,0.0,0.0,0.9928321269104587,0.9928321269104587,1.0,False,16.129721759650188,0.0,0.0,0.992832126910459,0.992832126910459,1.0,False,valid,single_peak_or_equal_lobes,false,formal_stage_mdc_native_m1_integer_tolerance_audit_definition,True,True
ZL1_N3_M3_L79_H44_C316,P1_ZL1_ALTERNATIVE_G4_A2,ZL-1 alternative,zl1_alternative,4,2,91fc7a179a01b58054762449669eb965f08fe71224de48342c610210be6464db,7039535d8a97cd7d2131eb7dab93070951666b3256fc6086a6e220e84ddb9f2d,native_m1,449.70000000000675,5.400000000001228,0.2690572371888246,0.37424218732119297,0.15994089127872277,0.15994089127872277,19.521471282062286,8.881784197001252e-16,0.0,25.887815968766066,8.0,-8.0,0.2690572371882448,0.3718372269440383,0.7235887579076047,False,26.968819494736096,8.0,-8.0,0.2690572371882444,0.38078979669584273,0.706576803062701,False,26.41223296653951,8.0,-8.0,0.2690572371882446,0.37631351181994055,0.7149816010778369,False,valid,single_peak_or_equal_lobes,6.661338147750939e-16,0.0,19.284161887102936,0.0,0.0,0.37424218732137865,0.37424218732137865,1.0,False,20.185898710731927,0.0,0.0,0.37424218732137865,0.37424218732137865,1.0,False,19.7133031506699,0.0,0.0,0.37424218732137865,0.37424218732137865,1.0,False,valid,single_peak_or_equal_lobes,6.661338147750939e-16,0.0,17.692568846010037,0.0,0.0,0.1599408912791294,0.1599408912791294,1.0,False,19.123424922947155,0.0,0.0,0.1599408912791294,0.1599408912791294,1.0,False,18.367502705782428,0.0,0.0,0.1599408912791294,0.1599408912791294,1.0,False,valid,single_peak_or_equal_lobes,6.661338147750939e-16,0.0,20.29322912849888,0.0,0.0,0.378107884667714,0.378107884667714,1.0,False,21.256712703697076,1.0,-1.0,0.37810788466771417,0.3781748654949175,0.9998228839795693,False,20.76311241667932,0.0,0.0,0.37810788466771406,0.37810788466771406,1.0,False,valid,single_peak_or_equal_lobes,false,formal_stage_mdc_native_m1_integer_tolerance_audit_definition,True,True
