case_id,wavelength_nm,T_total,R_signed_monitor,R_total,closure,signed_closure_residual,sourcepower_W,raw_transmitted_power_W,raw_reflected_power_W,normalization_path,transmitted_order_sum,transmitted_order_sum_mismatch,eta_plus1,eta_0,eta_minus1,non_target_efficiency,directionality,eta_plus1_over_minus1,plus1_transmitted_fraction,plus1_air_side_angle_deg,transmitted_order_count,raw_power_origin,transmission_power_normalization_mismatch,reflection_power_normalization_mismatch,source_case_id,frequency_hz,geometry_id,geometry_hash,polarization,generator_id,interface_stack_id,quality_gate_pass,training_label,provisional_hf_label,diagnostic_only,pilot_scope_only,bulk_mdc_compatible,candidate_performance_label,logical_task_id,execution_id,case_group,accepted_execution,post_fsp_sha256,source_prefsp_sha256,setup_sha256,case_type,plus1_u_x,dataset_source,m5_training_label,m5_candidate_performance_label,eta_m-3,eta_m-2,eta_m-1,eta_m+0,eta_m+1,eta_m+2,eta_m+3,eta_order_sum,order_source_path
NP_K6_M8A_PRIMARY2_G01_P,445,0.770603222238625,-0.22859179204624352,0.22859179204624352,0.9991950142848685,0.0008049857151314899,9.406179484425252e-16,7.248432219652948e-16,-2.1501754246533793e-16,,0.7706032222386251,1.1102230246251565e-16,0.3227897805508666,0.11852511163979827,0.08960910411549716,,,,,,7,,,,,,K6X_D100_D140_D165_D190_D225_D230,21b70b358c2bfdf1aedcf8c0b7cff52623e49009d66f8ebdc8316f4e58399911,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M8A_PRIMARY2_G01_P,,TAIL-LOCALIZATION,true,8592fa4a9b61ecaa9f49cfef2e9ab61da4d46d9a035587c77fe492966961beaf,a0b1ff148686424df37b3110c6ee60703a983963410b8b460327b04b0fd472c5,,full_k6_primary2,0.2557471264367816,NP_K6_M8A_PRIMARY2_CLOSEOUT_V1,false,false,0.05123320329912534,0.05417428379255812,0.08960910411549716,0.11852511163979827,0.3227897805508666,0.10573132312271212,0.02854041571806738,0.7706032222386251,formal_transmitted_orders
NP_K6_M8A_PRIMARY2_G01_P,446,0.7739665534764071,-0.225377859614592,0.225377859614592,0.9993444130909991,0.0006555869090009159,9.406820787279247e-16,7.280564663900741e-16,-2.1200891348150477e-16,,0.773966553476407,-1.1102230246251565e-16,0.3354150603173346,0.12000044374792324,0.08770396909814912,,,,,,7,,,,,,K6X_D100_D140_D165_D190_D225_D230,21b70b358c2bfdf1aedcf8c0b7cff52623e49009d66f8ebdc8316f4e58399911,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M8A_PRIMARY2_G01_P,,TAIL-LOCALIZATION,true,8592fa4a9b61ecaa9f49cfef2e9ab61da4d46d9a035587c77fe492966961beaf,a0b1ff148686424df37b3110c6ee60703a983963410b8b460327b04b0fd472c5,,full_k6_primary2,0.25632183908045975,NP_K6_M8A_PRIMARY2_CLOSEOUT_V1,false,false,0.050741355420683434,0.05133236405550304,0.08770396909814912,0.12000044374792324,0.3354150603173346,0.10181306142481938,0.02696029941199422,0.773966553476407,formal_transmitted_orders
NP_K6_M8A_PRIMARY2_G01_P,447,0.7741718458862562,-0.2251932171473588,0.2251932171473588,0.999365063033615,0.0006349369663850024,9.407457805215036e-16,7.282988974160393e-16,-2.1184956883344051e-16,,0.7741718458862562,0.0,0.3469740447091463,0.12040927699657035,0.0854672040580102,,,,,,7,,,,,,K6X_D100_D140_D165_D190_D225_D230,21b70b358c2bfdf1aedcf8c0b7cff52623e49009d66f8ebdc8316f4e58399911,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M8A_PRIMARY2_G01_P,,TAIL-LOCALIZATION,true,8592fa4a9b61ecaa9f49cfef2e9ab61da4d46d9a035587c77fe492966961beaf,a0b1ff148686424df37b3110c6ee60703a983963410b8b460327b04b0fd472c5,,full_k6_primary2,0.2568965517241379,NP_K6_M8A_PRIMARY2_CLOSEOUT_V1,false,false,0.05047479021207389,0.04902611636253956,0.0854672040580102,0.12040927699657035,0.3469740447091463,0.09648892946979334,0.025331484078122555,0.7741718458862562,formal_transmitted_orders
NP_K6_M8A_PRIMARY2_G01_P,448,0.7688779720983367,-0.2306006763852497,0.2306006763852497,0.9994786484835865,0.000521351516413554,9.408090576289273e-16,7.233673603614769e-16,-2.1695120503859998e-16,,0.7688779720983366,-1.1102230246251565e-16,0.35931244545355767,0.11844602202687403,0.08139262573559057,,,,,,7,,,,,,K6X_D100_D140_D165_D190_D225_D230,21b70b358c2bfdf1aedcf8c0b7cff52623e49009d66f8ebdc8316f4e58399911,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M8A_PRIMARY2_G01_P,,TAIL-LOCALIZATION,true,8592fa4a9b61ecaa9f49cfef2e9ab61da4d46d9a035587c77fe492966961beaf,a0b1ff148686424df37b3110c6ee60703a983963410b8b460327b04b0fd472c5,,full_k6_primary2,0.2574712643678161,NP_K6_M8A_PRIMARY2_CLOSEOUT_V1,false,false,0.05120987713827927,0.04719769128884686,0.08139262573559057,0.11844602202687403,0.35931244545355767,0.08775731755733288,0.023561992897855474,0.7688779720983366,formal_transmitted_orders
NP_K6_M8A_PRIMARY2_G01_P,449,0.7890027174679973,-0.2104869049975426,0.2104869049975426,0.99948962246554,0.0005103775344600658,9.408719138137385e-16,7.42350496788355e-16,-1.9804121713776845e-16,,0.7890027174679973,0.0,0.3283527646043923,0.12302704787611142,0.0856678018795182,,,,,,7,,,,,,K6X_D100_D140_D165_D190_D225_D230,21b70b358c2bfdf1aedcf8c0b7cff52623e49009d66f8ebdc8316f4e58399911,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M8A_PRIMARY2_G01_P,,TAIL-LOCALIZATION,true,8592fa4a9b61ecaa9f49cfef2e9ab61da4d46d9a035587c77fe492966961beaf,a0b1ff148686424df37b3110c6ee60703a983963410b8b460327b04b0fd472c5,,full_k6_primary2,0.25804597701149423,NP_K6_M8A_PRIMARY2_CLOSEOUT_V1,false,false,0.05265886091706428,0.05277217935016932,0.0856678018795182,0.12302704787611142,0.3283527646043923,0.10977681933786566,0.03674724350287616,0.7890027174679973,formal_transmitted_orders
NP_K6_M8A_PRIMARY2_G01_P,450,0.7885297674135227,-0.21115519319723977,0.21115519319723977,0.9996849606107624,0.0003150393892375758,9.409343527979162e-16,7.419547463631344e-16,-1.9868317505096377e-16,,0.7885297674135225,-1.1102230246251565e-16,0.3454872539968436,0.12097849998541717,0.08437252735692279,,,,,,7,,,,,,K6X_D100_D140_D165_D190_D225_D230,21b70b358c2bfdf1aedcf8c0b7cff52623e49009d66f8ebdc8316f4e58399911,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M8A_PRIMARY2_G01_P,,TAIL-LOCALIZATION,true,8592fa4a9b61ecaa9f49cfef2e9ab61da4d46d9a035587c77fe492966961beaf,a0b1ff148686424df37b3110c6ee60703a983963410b8b460327b04b0fd472c5,,full_k6_primary2,0.25862068965517243,NP_K6_M8A_PRIMARY2_CLOSEOUT_V1,false,false,0.05107757703963811,0.04932894387935485,0.08437252735692279,0.12097849998541717,0.3454872539968436,0.10476954573830115,0.032515419417044965,0.7885297674135225,formal_transmitted_orders
NP_K6_M8A_PRIMARY2_G01_P,451,0.784806431712031,-0.214821873690027,0.214821873690027,0.999628305402058,0.00037169459794197945,9.409963782624261e-16,7.385000098780792e-16,-2.021466051138638e-16,,0.7848064317120309,-1.1102230246251565e-16,0.35253773305539843,0.11708653379159373,0.08085780296509099,,,,,,7,,,,,,K6X_D100_D140_D165_D190_D225_D230,21b70b358c2bfdf1aedcf8c0b7cff52623e49009d66f8ebdc8316f4e58399911,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M8A_PRIMARY2_G01_P,,TAIL-LOCALIZATION,true,8592fa4a9b61ecaa9f49cfef2e9ab61da4d46d9a035587c77fe492966961beaf,a0b1ff148686424df37b3110c6ee60703a983963410b8b460327b04b0fd472c5,,full_k6_primary2,0.2591954022988506,NP_K6_M8A_PRIMARY2_CLOSEOUT_V1,false,false,0.051894545432221224,0.04852661057812448,0.08085780296509099,0.11708653379159373,0.35253773305539843,0.10183447758519708,0.0320687283044051,0.7848064317120309,formal_transmitted_orders
NP_K6_M8A_PRIMARY2_G01_P,452,0.7822304935553278,-0.2175629343070206,0.2175629343070206,0.9997934278623484,0.00020657213765160054,9.410579938477605e-16,7.361242589917203e-16,-2.047393384945969e-16,,0.7822304935553279,1.1102230246251565e-16,0.3544485664245071,0.11293484024872488,0.0767356386736969,,,,,,7,,,,,,K6X_D100_D140_D165_D190_D225_D230,21b70b358c2bfdf1aedcf8c0b7cff52623e49009d66f8ebdc8316f4e58399911,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M8A_PRIMARY2_G01_P,,TAIL-LOCALIZATION,true,8592fa4a9b61ecaa9f49cfef2e9ab61da4d46d9a035587c77fe492966961beaf,a0b1ff148686424df37b3110c6ee60703a983963410b8b460327b04b0fd472c5,,full_k6_primary2,0.2597701149425287,NP_K6_M8A_PRIMARY2_CLOSEOUT_V1,false,false,0.053265059356357065,0.04877942631489329,0.0767356386736969,0.11293484024872488,0.3544485664245071,0.10278786956867386,0.033279092968474755,0.7822304935553279,formal_transmitted_orders
NP_K6_M8A_PRIMARY2_G01_P,453,0.7801490489179235,-0.2197219079001806,0.2197219079001806,0.9998709568181041,0.0001290431818959381,9.411192031544697e-16,7.342132512593536e-16,-2.0678450687859775e-16,,0.7801490489179235,0.0,0.35308238870872566,0.10832327190043048,0.07144261516516805,,,,,,7,,,,,,K6X_D100_D140_D165_D190_D225_D230,21b70b358c2bfdf1aedcf8c0b7cff52623e49009d66f8ebdc8316f4e58399911,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M8A_PRIMARY2_G01_P,,TAIL-LOCALIZATION,true,8592fa4a9b61ecaa9f49cfef2e9ab61da4d46d9a035587c77fe492966961beaf,a0b1ff148686424df37b3110c6ee60703a983963410b8b460327b04b0fd472c5,,full_k6_primary2,0.26034482758620686,NP_K6_M8A_PRIMARY2_CLOSEOUT_V1,false,false,0.05511499256879029,0.04997673951024814,0.07144261516516805,0.10832327190043048,0.35308238870872566,0.10711134716211976,0.03509769390244112,0.7801490489179235,formal_transmitted_orders
NP_K6_M8A_PRIMARY2_G01_P,454,0.7779259577295777,-0.22195043659373556,0.22195043659373556,0.9998763943233133,0.00012360567668670552,9.411800097436879e-16,7.321683604757917e-16,-2.088953140759078e-16,,0.7779259577295776,-1.1102230246251565e-16,0.34790702358505454,0.10319991051645466,0.06491505327686582,,,,,,7,,,,,,K6X_D100_D140_D165_D190_D225_D230,21b70b358c2bfdf1aedcf8c0b7cff52623e49009d66f8ebdc8316f4e58399911,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M8A_PRIMARY2_G01_P,,TAIL-LOCALIZATION,true,8592fa4a9b61ecaa9f49cfef2e9ab61da4d46d9a035587c77fe492966961beaf,a0b1ff148686424df37b3110c6ee60703a983963410b8b460327b04b0fd472c5,,full_k6_primary2,0.260919540229885,NP_K6_M8A_PRIMARY2_CLOSEOUT_V1,false,false,0.05712172054748792,0.05265149996418349,0.06491505327686582,0.10319991051645466,0.34790702358505454,0.11523039094736902,0.03690035889216226,0.7779259577295776,formal_transmitted_orders
