object_name,role,x,x_status,x_span,x_span_status,y,y_status,y_span,y_span_status,z,z_status,z_span,z_span_status,enabled,enabled_status,monitor_type,monitor_type_status,projection_direction,projection_direction_status,material_index,material_index_status,far_field_filter,far_field_filter_status,2D_resolution,2D_resolution_status,3D_resolution,3D_resolution_status,Assume_structure_is_periodic,Assume_structure_is_periodic_status,override_near_field_mesh,override_near_field_mesh_status,coordinate_scope,readback_quality
FDTD,simulation_region,0.0,ok,2e-05,ok,-7.000000000000001e-07,ok,4.2000000000000004e-06,ok,0.0,ok,1.02e-06,ok,1.0,ok,unknown,"failed: ""in getnamed, the requested property 'monitor type' was not found""",unknown,"failed: ""in getnamed, the requested property 'projection direction' was not found""",unknown,"failed: ""in getnamed, the requested property 'material index' was not found""",unknown,"failed: ""in getnamed, the requested property 'far field filter' was not found""",unknown,"failed: ""in getnamed, the requested property '2D resolution' was not found""",unknown,"failed: ""in getnamed, the requested property '3D resolution' was not found""",unknown,"failed: ""in getnamed, the requested property 'Assume structure is periodic' was not found""",unknown,"failed: ""in getnamed, the requested property 'override near field mesh' was not found""",global_or_effective_if_object_is_top_level; local_if_child_of_group,partial
dbr,top_MDC_structure_group_possible_parent,0.0,ok,unknown,"failed: ""in getnamed, the requested property 'x span' was not found""",-6.000000000000002e-07,ok,unknown,"failed: ""in getnamed, the requested property 'y span' was not found""",0.0,ok,unknown,"failed: ""in getnamed, the requested property 'z span' was not found""",1.0,ok,unknown,"failed: ""in getnamed, the requested property 'monitor type' was not found""",unknown,"failed: ""in getnamed, the requested property 'projection direction' was not found""",unknown,"failed: ""in getnamed, the requested property 'material index' was not found""",unknown,"failed: ""in getnamed, the requested property 'far field filter' was not found""",unknown,"failed: ""in getnamed, the requested property '2D resolution' was not found""",unknown,"failed: ""in getnamed, the requested property '3D resolution' was not found""",unknown,"failed: ""in getnamed, the requested property 'Assume structure is periodic' was not found""",unknown,"failed: ""in getnamed, the requested property 'override near field mesh' was not found""",global_or_effective_if_object_is_top_level; local_if_child_of_group,partial
monitor,DFTMonitor_top_output_or_farfield,0.0,ok,0.0002,ok,1.1e-06,ok,0.0,ok,0.0,ok,0.0,ok,1.0,ok,Linear X,ok,unknown,"failed: ""in getnamed, the requested property 'projection direction' was not found""",unknown,"failed: ""in getnamed, the requested property 'material index' was not found""",unknown,"failed: ""in getnamed, the requested property 'far field filter' was not found""",unknown,"failed: ""in getnamed, the requested property '2D resolution' was not found""",unknown,"failed: ""in getnamed, the requested property '3D resolution' was not found""",unknown,"failed: ""in getnamed, the requested property 'Assume structure is periodic' was not found""",unknown,"failed: ""in getnamed, the requested property 'override near field mesh' was not found""",global_or_effective_if_object_is_top_level; local_if_child_of_group,partial
monitor_1,secondary_monitor_if_present,7.940933880509066e-23,ok,0.0,ok,1.1e-06,ok,0.0,ok,0.0,ok,0.0,ok,1.0,ok,Point,ok,unknown,"failed: ""in getnamed, the requested property 'projection direction' was not found""",unknown,"failed: ""in getnamed, the requested property 'material index' was not found""",unknown,"failed: ""in getnamed, the requested property 'far field filter' was not found""",unknown,"failed: ""in getnamed, the requested property '2D resolution' was not found""",unknown,"failed: ""in getnamed, the requested property '3D resolution' was not found""",unknown,"failed: ""in getnamed, the requested property 'Assume structure is periodic' was not found""",unknown,"failed: ""in getnamed, the requested property 'override near field mesh' was not found""",global_or_effective_if_object_is_top_level; local_if_child_of_group,partial
source,PlaneSource_should_remain_disabled,0.0,ok,1.0000000000000002e-06,ok,-8.000000000000001e-07,ok,0.0,ok,0.0,ok,1.02e-06,ok,0.0,ok,unknown,"failed: ""in getnamed, the requested property 'monitor type' was not found""",unknown,"failed: ""in getnamed, the requested property 'projection direction' was not found""",unknown,"failed: ""in getnamed, the requested property 'material index' was not found""",unknown,"failed: ""in getnamed, the requested property 'far field filter' was not found""",unknown,"failed: ""in getnamed, the requested property '2D resolution' was not found""",unknown,"failed: ""in getnamed, the requested property '3D resolution' was not found""",unknown,"failed: ""in getnamed, the requested property 'Assume structure is periodic' was not found""",unknown,"failed: ""in getnamed, the requested property 'override near field mesh' was not found""",global_or_effective_if_object_is_top_level; local_if_child_of_group,partial
source_1,DipoleSource_x_validation_source,2.5e-06,ok,0.0,ok,-8e-07,ok,0.0,ok,0.0,ok,0.0,ok,1.0,ok,unknown,"failed: ""in getnamed, the requested property 'monitor type' was not found""",unknown,"failed: ""in getnamed, the requested property 'projection direction' was not found""",unknown,"failed: ""in getnamed, the requested property 'material index' was not found""",unknown,"failed: ""in getnamed, the requested property 'far field filter' was not found""",unknown,"failed: ""in getnamed, the requested property '2D resolution' was not found""",unknown,"failed: ""in getnamed, the requested property '3D resolution' was not found""",unknown,"failed: ""in getnamed, the requested property 'Assume structure is periodic' was not found""",unknown,"failed: ""in getnamed, the requested property 'override near field mesh' was not found""",global_or_effective_if_object_is_top_level; local_if_child_of_group,partial
H1J_bottom_DBR_QWexact10pair_01_TiO2,bottom_DBR_first_layer_global_top_level,0.0,ok,6e-06,ok,-9.72185e-07,ok,4.4369999999999967e-08,ok,0.0,ok,5e-06,ok,1.0,ok,unknown,"failed: ""in getnamed, the requested property 'monitor type' was not found""",unknown,"failed: ""in getnamed, the requested property 'projection direction' was not found""",unknown,"failed: ""in getnamed, the requested property 'material index' was not found""",unknown,"failed: ""in getnamed, the requested property 'far field filter' was not found""",unknown,"failed: ""in getnamed, the requested property '2D resolution' was not found""",unknown,"failed: ""in getnamed, the requested property '3D resolution' was not found""",unknown,"failed: ""in getnamed, the requested property 'Assume structure is periodic' was not found""",unknown,"failed: ""in getnamed, the requested property 'override near field mesh' was not found""",global_or_effective_if_object_is_top_level; local_if_child_of_group,partial
H1J_bottom_DBR_QWexact10pair_20_SiO2,bottom_DBR_last_layer_global_top_level,0.0,ok,6e-06,ok,-2.143155e-06,ok,7.889000000000036e-08,ok,0.0,ok,5e-06,ok,1.0,ok,unknown,"failed: ""in getnamed, the requested property 'monitor type' was not found""",unknown,"failed: ""in getnamed, the requested property 'projection direction' was not found""",unknown,"failed: ""in getnamed, the requested property 'material index' was not found""",unknown,"failed: ""in getnamed, the requested property 'far field filter' was not found""",unknown,"failed: ""in getnamed, the requested property '2D resolution' was not found""",unknown,"failed: ""in getnamed, the requested property '3D resolution' was not found""",unknown,"failed: ""in getnamed, the requested property 'Assume structure is periodic' was not found""",unknown,"failed: ""in getnamed, the requested property 'override near field mesh' was not found""",global_or_effective_if_object_is_top_level; local_if_child_of_group,partial
dbr::tio22,attempted_top_MDC_child_layer_coordinate_readback,unknown,"failed: ""In getnamed, no items matching the name 'dbr::tio22' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::tio22' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::tio22' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::tio22' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::tio22' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::tio22' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::tio22' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::tio22' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::tio22' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::tio22' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::tio22' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::tio22' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::tio22' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::tio22' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::tio22' can be found""",global_or_effective_if_object_is_top_level; local_if_child_of_group,unavailable
dbr::sio222,attempted_top_MDC_child_layer_coordinate_readback,unknown,"failed: ""In getnamed, no items matching the name 'dbr::sio222' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::sio222' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::sio222' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::sio222' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::sio222' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::sio222' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::sio222' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::sio222' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::sio222' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::sio222' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::sio222' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::sio222' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::sio222' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::sio222' can be found""",unknown,"failed: ""In getnamed, no items matching the name 'dbr::sio222' can be found""",global_or_effective_if_object_is_top_level; local_if_child_of_group,unavailable
