run_id,wavelength_nm,T_path_A,R_path_A,residual_path_A,T_path_B,R_path_B,residual_path_B,T_path_C,R_path_C,residual_path_C,C_minus_A_T,C_minus_A_R,C_minus_A_residual,field_path_type,sourcepower,extraction_status
RUN3B,445.99999999999994,0.765690405600639,0.22808157021418313,0.006228024185177983,0.7656904056006393,0.22808157021418327,0.006228024185177428,0.7656904056006393,0.22808157021418324,0.006228024185177539,3.3306690738754696e-16,1.1102230246251565e-16,-4.440892098500626e-16,Pz_and_E_cross_H,9.119289125760426e-16,OK
RUN3B,446.99999999999994,0.8166479954518507,0.17771218553855245,0.005639819009596758,0.8166479954518506,0.1777121855385525,0.005639819009596869,0.8166479954518506,0.1777121855385525,0.005639819009596869,-1.1102230246251565e-16,5.551115123125783e-17,1.1102230246251565e-16,Pz_and_E_cross_H,9.121198272574593e-16,OK
RUN3B,448.00000000000006,0.8420752222065713,0.15343277840163522,0.004491999391793566,0.8420752222065714,0.15343277840163513,0.004491999391793455,0.8420752222065714,0.15343277840163513,0.004491999391793455,1.1102230246251565e-16,-8.326672684688674e-17,-1.1102230246251565e-16,Pz_and_E_cross_H,9.123094777851607e-16,OK
RUN3B,449.0,0.8579647513465921,0.13710700260194764,0.00492824605146025,0.857964751346592,0.13710700260194755,0.004928246051460472,0.8579647513465921,0.13710700260194755,0.004928246051460361,0.0,-8.326672684688674e-17,1.1102230246251565e-16,Pz_and_E_cross_H,9.124978752664276e-16,OK
RUN3B,450.0,0.8736487589674989,0.12231268382166317,0.004038557210837901,0.8736487589674997,0.12231268382166331,0.004038557210837013,0.8736487589674997,0.12231268382166331,0.004038557210837013,7.771561172376096e-16,1.3877787807814457e-16,-8.881784197001252e-16,Pz_and_E_cross_H,9.126850306871424e-16,OK
RUN3B,450.9999999999999,0.8571431997116374,0.1405517443169692,0.0023050559713932994,0.857143199711637,0.14055174431696915,0.0023050559713938545,0.8571431997116369,0.14055174431696915,0.0023050559713939656,-5.551115123125783e-16,-5.551115123125783e-17,6.661338147750939e-16,Pz_and_E_cross_H,9.12870954913373e-16,OK
RUN3B,451.99999999999994,0.8072568643723462,0.18723459753475813,0.005508538092895643,0.807256864372346,0.187234597534758,0.005508538092895976,0.8072568643723459,0.187234597534758,0.005508538092896087,-3.3306690738754696e-16,-1.3877787807814457e-16,4.440892098500626e-16,Pz_and_E_cross_H,9.130556586929347e-16,OK
RUN3B,453.00000000000006,0.8517306770088897,0.1433360495139316,0.004933273477178646,0.8517306770088897,0.14333604951393175,0.004933273477178535,0.8517306770088897,0.14333604951393175,0.004933273477178535,0.0,1.3877787807814457e-16,-1.1102230246251565e-16,Pz_and_E_cross_H,9.132391526569247e-16,OK
RUN3B,453.9999999999999,0.8711745565023101,0.12559830746468292,0.00322713603300695,0.8711745565023102,0.1255983074646829,0.003227136033006839,0.8711745565023102,0.1255983074646829,0.003227136033006839,1.1102230246251565e-16,-2.7755575615628914e-17,-1.1102230246251565e-16,Pz_and_E_cross_H,9.13421447321238e-16,OK
RUN3B,455.00000000000006,0.8806215359352457,0.11508459576619288,0.004293868298561376,0.8806215359352456,0.11508459576619286,0.004293868298561487,0.8806215359352456,0.11508459576619286,0.004293868298561487,-1.1102230246251565e-16,-2.7755575615628914e-17,1.1102230246251565e-16,Pz_and_E_cross_H,9.136025530880562e-16,OK
RUN3C,445.0,0.798202425399808,0.19716664201724737,0.004630932582944558,0.7982024253998076,0.19716664201724715,0.004630932582945224,0.7982024253998076,0.19716664201724715,0.004630932582945224,-4.440892098500626e-16,-2.220446049250313e-16,6.661338147750939e-16,Pz_and_E_cross_H,9.117367225106235e-16,OK
