spectral_peak_nm,spectral_FWHM_nm,T448,T450,T453,max_angle_450_deg,angular_FWHM_450_deg,I0_over_Imax_450,strict_normal,near_normal,angle_symmetry_error_max,energy_residual_max,spectral_boundary_clipped,angular_boundary_clipped,sequence_json,spectral_target_pass,angular_target_pass,combined_pass,candidate_id,scan_mode,sample_index,sample_id,error_bound_nm,layer_errors_json
450.9800000000025,3.436808295023525,0.24380017466316994,0.7487198967955631,0.41924225176625174,-6.0,20.6093550584425,0.7561789381547112,False,False,0.0,4.440892098500626e-16,False,False,"[[""H"",49],[""L"",79],[""H"",46],[""L"",77],[""H"",47],[""L"",314],[""H"",45],[""L"",75],[""H"",44],[""L"",80],[""H"",48],[""L"",77]]",True,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,154,independent_layer_3nm_ZL1_N3_M3_L78_H46_0154,3,"[3,1,0,-1,1,2,-1,-3,-2,2,2,-1]"
450.52000000000237,3.4851383750382183,0.3186752691571474,0.9120242537069536,0.3332833070674627,-5.0,18.942831206224817,0.91981956648232,False,True,0.0,6.661338147750939e-16,False,False,"[[""H"",49],[""L"",80],[""H"",45],[""L"",78],[""H"",43],[""L"",312],[""H"",48],[""L"",78],[""H"",49],[""L"",77],[""H"",49],[""L"",77]]",True,True,True,ZL1_N3_M3_L78_H46,independent_layer_3nm,155,independent_layer_3nm_ZL1_N3_M3_L78_H46_0155,3,"[3,2,-1,0,-3,0,2,0,3,-1,3,-1]"
448.20000000000186,3.3696375972872374,0.9819001928816884,0.47010781299567195,0.11475594786023188,0.0,14.17348569989201,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",43],[""L"",80],[""H"",43],[""L"",75],[""H"",45],[""L"",309],[""H"",49],[""L"",77],[""H"",47],[""L"",80],[""H"",47],[""L"",79]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,156,independent_layer_3nm_ZL1_N3_M3_L78_H46_0156,3,"[-3,2,-3,-3,-1,-3,3,-1,1,2,1,1]"
453.060000000003,3.486479286950896,0.10331643351471045,0.24080801537790994,0.9930695517191431,-11.0,6.544562620256056,0.24235880790505418,False,False,0.0,5.551115123125783e-16,False,False,"[[""H"",49],[""L"",77],[""H"",46],[""L"",77],[""H"",44],[""L"",315],[""H"",48],[""L"",78],[""H"",46],[""L"",81],[""H"",48],[""L"",80]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,157,independent_layer_3nm_ZL1_N3_M3_L78_H46_0157,3,"[3,-1,0,-1,-2,3,2,0,0,3,2,2]"
457.04000000000383,3.5276882917756893,0.03408692012431225,0.055446907332952405,0.15368737446756836,-17.0,4.343108083565671,0.057204599723805066,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",44],[""L"",75],[""H"",48],[""L"",76],[""H"",49],[""L"",315],[""H"",49],[""L"",77],[""H"",46],[""L"",78],[""H"",47],[""L"",76]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,158,independent_layer_3nm_ZL1_N3_M3_L78_H46_0158,3,"[-2,-3,2,-2,3,3,3,-1,0,0,1,-2]"
454.6000000000033,3.485275994582821,0.060731788614973366,0.11894282249368945,0.5310263800754627,-13.0,5.3898945592377085,0.1246165182981438,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",75],[""H"",43],[""L"",79],[""H"",49],[""L"",313],[""H"",49],[""L"",75],[""H"",46],[""L"",81],[""H"",45],[""L"",79]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,159,independent_layer_3nm_ZL1_N3_M3_L78_H46_0159,3,"[-1,-3,-3,1,3,1,3,-3,0,3,-1,1]"
456.6800000000038,3.5650630503072875,0.03634331256801837,0.060862025579601325,0.18041171312155177,-16.0,4.3931576732286235,0.062304336095436556,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",43],[""L"",75],[""H"",43],[""L"",80],[""H"",49],[""L"",315],[""H"",49],[""L"",79],[""H"",45],[""L"",76],[""H"",44],[""L"",81]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,160,independent_layer_3nm_ZL1_N3_M3_L78_H46_0160,3,"[-3,-3,-3,2,3,3,3,1,-1,-2,-2,3]"
450.30000000000234,3.4567497375718403,0.35378390597586634,0.9595075251969909,0.29104878999490724,-3.0,17.805982748762542,0.9728243244335528,False,True,0.0,4.440892098500626e-16,False,False,"[[""H"",49],[""L"",76],[""H"",49],[""L"",81],[""H"",45],[""L"",313],[""H"",44],[""L"",80],[""H"",44],[""L"",77],[""H"",47],[""L"",79]]",True,True,True,ZL1_N3_M3_L78_H46,independent_layer_3nm,161,independent_layer_3nm_ZL1_N3_M3_L78_H46_0161,3,"[3,-2,3,3,-1,1,-2,2,-2,-1,1,1]"
452.60000000000286,3.4389321045487122,0.11590562031000176,0.29566996153671354,0.9401754308249,-10.0,7.093847540847055,0.2981587699214038,False,False,0.0,7.771561172376096e-16,False,False,"[[""H"",45],[""L"",76],[""H"",43],[""L"",77],[""H"",48],[""L"",312],[""H"",48],[""L"",81],[""H"",45],[""L"",76],[""H"",45],[""L"",77]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,162,independent_layer_3nm_ZL1_N3_M3_L78_H46_0162,3,"[-1,-2,-3,-1,2,0,2,3,-1,-2,-1,-1]"
447.8800000000018,3.3141284397436266,0.9861894178463884,0.38017153048996827,0.10043882087225171,0.0,14.449206526623081,1.0,True,True,0.0,5.551115123125783e-16,False,False,"[[""H"",47],[""L"",78],[""H"",44],[""L"",76],[""H"",43],[""L"",315],[""H"",44],[""L"",81],[""H"",44],[""L"",78],[""H"",45],[""L"",75]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,163,independent_layer_3nm_ZL1_N3_M3_L78_H46_0163,3,"[1,0,-2,-2,-3,3,-2,3,-2,0,-1,-3]"
445.8000000000013,3.2786358365813726,0.3599514250638538,0.13690717890306592,0.05365315237341696,0.0,17.866340107942964,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",43],[""L"",77],[""H"",46],[""L"",75],[""H"",46],[""L"",309],[""H"",45],[""L"",76],[""H"",48],[""L"",77],[""H"",44],[""L"",79]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,164,independent_layer_3nm_ZL1_N3_M3_L78_H46_0164,3,"[-3,-1,0,-3,0,-3,-1,-2,2,-1,-2,1]"
453.320000000003,3.4877564672609083,0.0943851531137971,0.21238474203565877,0.9623150863582037,-11.0,6.370915963626318,0.21793021542684685,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",46],[""L"",78],[""H"",49],[""L"",81],[""H"",44],[""L"",313],[""H"",49],[""L"",75],[""H"",49],[""L"",76],[""H"",45],[""L"",81]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,165,independent_layer_3nm_ZL1_N3_M3_L78_H46_0165,3,"[0,0,3,3,-2,1,3,-3,3,-2,-1,3]"
453.8200000000031,3.511836963557869,0.08040563285148705,0.17010016643931156,0.8179703610354254,-12.0,5.859516914956734,0.17294172146428097,False,False,0.0,7.771561172376096e-16,False,False,"[[""H"",43],[""L"",76],[""H"",45],[""L"",77],[""H"",49],[""L"",310],[""H"",49],[""L"",80],[""H"",48],[""L"",76],[""H"",49],[""L"",78]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,166,independent_layer_3nm_ZL1_N3_M3_L78_H46_0166,3,"[-3,-2,-1,-1,3,-2,3,2,2,-2,3,0]"
445.8000000000013,3.2684058028802383,0.3579825083068203,0.13728836468831385,0.05445370691210581,0.0,17.888094513504832,1.0,True,True,0.0,7.771561172376096e-16,False,False,"[[""H"",43],[""L"",78],[""H"",43],[""L"",75],[""H"",45],[""L"",314],[""H"",43],[""L"",75],[""H"",44],[""L"",79],[""H"",46],[""L"",80]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,167,independent_layer_3nm_ZL1_N3_M3_L78_H46_0167,3,"[-3,0,-3,-3,-1,2,-3,-3,-2,1,0,2]"
452.4200000000028,3.4792902970430077,0.13129559366515864,0.3363272823424967,0.8952637480671042,-10.0,7.666138457874594,0.33962947648951164,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",43],[""L"",81],[""H"",47],[""L"",80],[""H"",46],[""L"",310],[""H"",49],[""L"",77],[""H"",49],[""L"",75],[""H"",48],[""L"",81]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,168,independent_layer_3nm_ZL1_N3_M3_L78_H46_0168,3,"[-3,3,1,2,0,-2,3,-1,3,-3,2,3]"
452.980000000003,3.562284296868029,0.11243240048731659,0.26028982765187,0.9916661631997762,-11.0,6.868958749753302,0.2636660544952862,False,False,0.0,5.551115123125783e-16,False,False,"[[""H"",49],[""L"",81],[""H"",47],[""L"",77],[""H"",49],[""L"",311],[""H"",45],[""L"",80],[""H"",48],[""L"",80],[""H"",48],[""L"",81]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,169,independent_layer_3nm_ZL1_N3_M3_L78_H46_0169,3,"[3,3,1,-1,3,-1,-1,2,2,2,2,3]"
447.72000000000173,3.4092641679460485,0.9638087568980379,0.35691200255172806,0.09677061575732718,0.0,14.734011093740436,1.0,True,True,0.0,4.440892098500626e-16,False,False,"[[""H"",49],[""L"",81],[""H"",43],[""L"",81],[""H"",47],[""L"",309],[""H"",44],[""L"",77],[""H"",47],[""L"",81],[""H"",46],[""L"",76]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,170,independent_layer_3nm_ZL1_N3_M3_L78_H46_0170,3,"[3,3,-3,3,1,-3,-2,-1,1,3,0,-2]"
448.560000000002,3.3854363099401894,0.8944348043657047,0.5778351834378211,0.13030069662918486,0.0,13.848112272517794,1.0,True,True,0.0,5.551115123125783e-16,False,False,"[[""H"",47],[""L"",79],[""H"",46],[""L"",76],[""H"",48],[""L"",309],[""H"",44],[""L"",80],[""H"",48],[""L"",81],[""H"",43],[""L"",78]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,171,independent_layer_3nm_ZL1_N3_M3_L78_H46_0171,3,"[1,1,0,-2,2,-3,-2,2,2,3,-3,0]"
456.12000000000364,3.5195504467071146,0.04353523862443716,0.07427078534278006,0.23745142305800393,-16.0,4.743633944328501,0.07853619747825775,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",46],[""L"",76],[""H"",48],[""L"",78],[""H"",49],[""L"",313],[""H"",48],[""L"",78],[""H"",47],[""L"",80],[""H"",48],[""L"",77]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,172,independent_layer_3nm_ZL1_N3_M3_L78_H46_0172,3,"[0,-2,2,0,3,1,2,0,1,2,2,-1]"
451.20000000000255,3.400246756653303,0.2143153913528532,0.6626072878473707,0.4711431689604334,-7.0,21.383358220222906,0.6677636156650707,False,False,0.0,7.771561172376096e-16,False,False,"[[""H"",47],[""L"",77],[""H"",47],[""L"",75],[""H"",45],[""L"",313],[""H"",48],[""L"",79],[""H"",44],[""L"",77],[""H"",47],[""L"",80]]",True,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,173,independent_layer_3nm_ZL1_N3_M3_L78_H46_0173,3,"[1,-1,1,-3,-1,1,2,1,-2,-1,1,2]"
447.0000000000016,3.4453189320511797,0.7466743316216999,0.24910275154739017,0.07819421668551785,0.0,15.835128758495564,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",49],[""L"",80],[""H"",47],[""L"",75],[""H"",44],[""L"",309],[""H"",47],[""L"",75],[""H"",49],[""L"",77],[""H"",48],[""L"",79]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,174,independent_layer_3nm_ZL1_N3_M3_L78_H46_0174,3,"[3,2,1,-3,-2,-3,1,-3,3,-1,2,1]"
451.72000000000264,3.4508862665340985,0.17152409756609535,0.4915494751907667,0.6435230439670754,-8.0,11.363434469423606,0.4978032374917,False,False,0.0,4.440892098500626e-16,False,False,"[[""H"",47],[""L"",80],[""H"",49],[""L"",77],[""H"",44],[""L"",314],[""H"",47],[""L"",77],[""H"",46],[""L"",80],[""H"",45],[""L"",80]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,175,independent_layer_3nm_ZL1_N3_M3_L78_H46_0175,3,"[1,2,3,-1,-2,2,1,-1,0,2,-1,2]"
448.50000000000193,3.394814341268159,0.911488333580053,0.559423841882718,0.1282048969802037,0.0,13.905684264336667,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",48],[""L"",75],[""H"",48],[""L"",79],[""H"",46],[""L"",309],[""H"",46],[""L"",81],[""H"",43],[""L"",75],[""H"",49],[""L"",76]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,176,independent_layer_3nm_ZL1_N3_M3_L78_H46_0176,3,"[2,-3,2,1,0,-3,0,3,-3,-3,3,-2]"
450.96000000000254,3.408074490915965,0.2399107279666099,0.7480211100326148,0.4172418120493349,-6.0,20.558795138322754,0.7532670908598603,False,False,0.0,1.1102230246251565e-15,False,False,"[[""H"",46],[""L"",76],[""H"",43],[""L"",78],[""H"",47],[""L"",314],[""H"",46],[""L"",75],[""H"",44],[""L"",81],[""H"",49],[""L"",76]]",True,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,177,independent_layer_3nm_ZL1_N3_M3_L78_H46_0177,3,"[0,-2,-3,0,1,2,0,-3,-2,3,3,-2]"
444.8200000000011,3.337277871066931,0.21591718035120194,0.09607544480137323,0.04254415022365517,0.0,19.462640947672146,1.0,True,True,0.0,5.551115123125783e-16,False,False,"[[""H"",48],[""L"",76],[""H"",48],[""L"",77],[""H"",46],[""L"",309],[""H"",43],[""L"",75],[""H"",45],[""L"",80],[""H"",46],[""L"",78]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,178,independent_layer_3nm_ZL1_N3_M3_L78_H46_0178,3,"[2,-2,2,-1,0,-3,-3,-3,-1,2,0,0]"
450.3200000000023,3.473624146124962,0.3543146180478433,0.961924982912314,0.29870607326212756,-4.0,18.05285359451844,0.9678095588369426,False,True,0.0,8.881784197001252e-16,False,False,"[[""H"",48],[""L"",77],[""H"",48],[""L"",75],[""H"",44],[""L"",311],[""H"",48],[""L"",78],[""H"",49],[""L"",79],[""H"",48],[""L"",78]]",True,True,True,ZL1_N3_M3_L78_H46,independent_layer_3nm,179,independent_layer_3nm_ZL1_N3_M3_L78_H46_0179,3,"[2,-1,2,-3,-2,-1,2,0,3,1,2,0]"
443.3600000000008,3.232810089859413,0.11295196750232926,0.060392662479359524,0.031295593129505514,0.0,21.866209131234115,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",46],[""L"",81],[""H"",44],[""L"",79],[""H"",43],[""L"",311],[""H"",43],[""L"",76],[""H"",44],[""L"",78],[""H"",43],[""L"",78]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,180,independent_layer_3nm_ZL1_N3_M3_L78_H46_0180,3,"[0,3,-2,1,-3,-1,-3,-2,-2,0,-3,0]"
451.34000000000253,3.461710181699061,0.20587745948965785,0.6150527864865998,0.5199044202798363,-7.0,21.964953186982346,0.6233527115184992,False,False,0.0,5.551115123125783e-16,False,False,"[[""H"",49],[""L"",78],[""H"",48],[""L"",77],[""H"",47],[""L"",314],[""H"",44],[""L"",77],[""H"",45],[""L"",80],[""H"",47],[""L"",80]]",True,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,181,independent_layer_3nm_ZL1_N3_M3_L78_H46_0181,3,"[3,0,2,-1,1,2,-2,-1,-1,2,1,2]"
447.32000000000164,3.4183318741153244,0.8544348318402958,0.2879736343154741,0.08510316042010385,0.0,15.315704963988294,1.0,True,True,0.0,4.440892098500626e-16,False,False,"[[""H"",48],[""L"",77],[""H"",48],[""L"",78],[""H"",45],[""L"",309],[""H"",44],[""L"",80],[""H"",49],[""L"",81],[""H"",43],[""L"",78]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,182,independent_layer_3nm_ZL1_N3_M3_L78_H46_0182,3,"[2,-1,2,0,-1,-3,-2,2,3,3,-3,0]"
453.340000000003,3.486926641932655,0.0898295866465294,0.20421174955258675,0.952505948539554,-11.0,6.328079557134773,0.21124904392406488,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",43],[""L"",75],[""H"",44],[""L"",75],[""H"",49],[""L"",315],[""H"",45],[""L"",81],[""H"",46],[""L"",75],[""H"",49],[""L"",75]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,183,independent_layer_3nm_ZL1_N3_M3_L78_H46_0183,3,"[-3,-3,-2,-3,3,3,-1,3,0,-3,3,-3]"
449.3000000000021,3.3678880339403463,0.6174124383619681,0.8524172809214323,0.17756025936444114,0.0,14.135032830257234,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",76],[""H"",46],[""L"",79],[""H"",45],[""L"",309],[""H"",48],[""L"",79],[""H"",48],[""L"",78],[""H"",44],[""L"",75]]",True,True,True,ZL1_N3_M3_L78_H46,independent_layer_3nm,184,independent_layer_3nm_ZL1_N3_M3_L78_H46_0184,3,"[-1,-2,0,1,-1,-3,2,1,2,0,-2,-3]"
447.0000000000016,3.346402660496153,0.730331995730052,0.23877020386661107,0.07543308131280471,0.0,15.790074014322437,1.0,True,True,0.0,1.1102230246251565e-15,False,False,"[[""H"",46],[""L"",81],[""H"",47],[""L"",75],[""H"",44],[""L"",309],[""H"",47],[""L"",81],[""H"",43],[""L"",81],[""H"",46],[""L"",76]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,185,independent_layer_3nm_ZL1_N3_M3_L78_H46_0185,3,"[0,3,1,-3,-2,-3,1,3,-3,3,0,-2]"
453.52000000000305,3.482342617593986,0.08622615145612372,0.18984034975560105,0.9090351966254249,-12.0,6.067293021819522,0.19260471453154313,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",44],[""L"",75],[""H"",49],[""L"",79],[""H"",47],[""L"",315],[""H"",46],[""L"",77],[""H"",43],[""L"",79],[""H"",49],[""L"",80]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,186,independent_layer_3nm_ZL1_N3_M3_L78_H46_0186,3,"[-2,-3,3,1,1,3,0,-1,-3,1,3,2]"
451.84000000000265,3.433089712346714,0.16063000122280668,0.4559113607425903,0.683663610212794,-8.0,9.731413143465247,0.466859752108689,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",48],[""L"",78],[""H"",48],[""L"",77],[""H"",45],[""L"",315],[""H"",45],[""L"",80],[""H"",45],[""L"",80],[""H"",45],[""L"",77]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,187,independent_layer_3nm_ZL1_N3_M3_L78_H46_0187,3,"[2,0,2,-1,-1,3,-1,2,-1,2,-1,-1]"
454.2200000000032,3.494583952970004,0.07046541892126501,0.14185555863736088,0.6622725665484435,-13.0,5.4753351859798265,0.14333005715839928,False,False,0.0,6.661338147750939e-16,False,False,"[[""H"",48],[""L"",78],[""H"",47],[""L"",80],[""H"",47],[""L"",313],[""H"",48],[""L"",78],[""H"",45],[""L"",75],[""H"",49],[""L"",79]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,188,independent_layer_3nm_ZL1_N3_M3_L78_H46_0188,3,"[2,0,1,2,1,1,2,0,-1,-3,3,1]"
449.6800000000022,3.4038211264882534,0.5013776935838499,0.9572844352388358,0.2116295946783736,0.0,15.111665827280934,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",43],[""L"",76],[""H"",47],[""L"",78],[""H"",49],[""L"",309],[""H"",44],[""L"",80],[""H"",49],[""L"",76],[""H"",46],[""L"",75]]",True,True,True,ZL1_N3_M3_L78_H46,independent_layer_3nm,189,independent_layer_3nm_ZL1_N3_M3_L78_H46_0189,3,"[-3,-2,1,0,3,-3,-2,2,3,-2,0,-3]"
446.5800000000015,3.310786869732169,0.5752218898748329,0.19478219622061643,0.06745168985693983,0.0,16.497689775579094,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",44],[""L"",76],[""H"",46],[""L"",75],[""H"",43],[""L"",315],[""H"",43],[""L"",79],[""H"",44],[""L"",75],[""H"",49],[""L"",80]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,190,independent_layer_3nm_ZL1_N3_M3_L78_H46_0190,3,"[-2,-2,0,-3,-3,3,-3,1,-2,-3,3,2]"
448.2400000000018,3.4090913799498708,0.9767120278858641,0.48330787026052024,0.11692536439882717,0.0,14.159936308757302,1.0,True,True,0.0,8.881784197001252e-16,False,False,"[[""H"",49],[""L"",75],[""H"",45],[""L"",77],[""H"",45],[""L"",309],[""H"",48],[""L"",76],[""H"",47],[""L"",80],[""H"",49],[""L"",75]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,191,independent_layer_3nm_ZL1_N3_M3_L78_H46_0191,3,"[3,-3,-1,-1,-1,-3,2,-2,1,2,3,-3]"
444.08000000000095,3.3152315655306666,0.15407241225919455,0.075674113655948,0.03636207499479148,0.0,20.61372730899065,1.0,True,True,0.0,4.440892098500626e-16,False,False,"[[""H"",47],[""L"",75],[""H"",48],[""L"",81],[""H"",43],[""L"",310],[""H"",43],[""L"",77],[""H"",43],[""L"",80],[""H"",47],[""L"",75]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,192,independent_layer_3nm_ZL1_N3_M3_L78_H46_0192,3,"[1,-3,2,3,-3,-2,-3,-1,-3,2,1,-3]"
448.46000000000197,3.364894948197673,0.9242874843597411,0.5412154371617052,0.12479467024988639,0.0,13.878676978550422,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",46],[""L"",75],[""H"",48],[""L"",79],[""H"",46],[""L"",312],[""H"",43],[""L"",76],[""H"",49],[""L"",77],[""H"",44],[""L"",79]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,193,independent_layer_3nm_ZL1_N3_M3_L78_H46_0193,3,"[0,-3,2,1,0,0,-3,-2,3,-1,-2,1]"
450.2600000000024,3.370228354696792,0.3459801421100147,0.9698680498034795,0.28281318218550766,-3.0,17.569613594882274,0.9762017532724213,False,True,0.0,5.551115123125783e-16,False,False,"[[""H"",45],[""L"",75],[""H"",45],[""L"",78],[""H"",43],[""L"",315],[""H"",48],[""L"",75],[""H"",46],[""L"",77],[""H"",43],[""L"",75]]",True,True,True,ZL1_N3_M3_L78_H46,independent_layer_3nm,194,independent_layer_3nm_ZL1_N3_M3_L78_H46_0194,3,"[-1,-3,-1,0,-3,3,2,-3,0,-1,-3,-3]"
448.32000000000187,3.3142663409464035,0.9575300480236708,0.4932024769903432,0.11706737178378251,0.0,13.942488266855905,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",43],[""L"",78],[""H"",45],[""L"",81],[""H"",45],[""L"",311],[""H"",46],[""L"",76],[""H"",46],[""L"",78],[""H"",44],[""L"",77]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,195,independent_layer_3nm_ZL1_N3_M3_L78_H46_0195,3,"[-3,0,-1,3,-1,-1,0,-2,0,0,-2,-1]"
447.8000000000018,3.3361725814332317,0.9754574387615413,0.3635419274747598,0.09679574631617263,0.0,14.59754588623647,1.0,True,True,0.0,5.551115123125783e-16,False,False,"[[""H"",46],[""L"",81],[""H"",45],[""L"",79],[""H"",47],[""L"",309],[""H"",45],[""L"",77],[""H"",46],[""L"",79],[""H"",44],[""L"",78]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,196,independent_layer_3nm_ZL1_N3_M3_L78_H46_0196,3,"[0,3,-1,1,1,-3,-1,-1,0,1,-2,0]"
451.7600000000027,3.4932094605417205,0.17291264008184032,0.4891506832581929,0.6671246481235014,-8.0,10.966361264622979,0.4939717149994236,False,False,0.0,7.771561172376096e-16,False,False,"[[""H"",47],[""L"",78],[""H"",43],[""L"",75],[""H"",45],[""L"",313],[""H"",48],[""L"",79],[""H"",49],[""L"",78],[""H"",49],[""L"",79]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,197,independent_layer_3nm_ZL1_N3_M3_L78_H46_0197,3,"[1,0,-3,-3,-1,1,2,1,3,0,3,1]"
449.020000000002,3.3463060597409253,0.7223138079884546,0.7393128760193155,0.15835134368212453,0.0,13.85618694210932,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",44],[""L"",76],[""H"",43],[""L"",77],[""H"",49],[""L"",313],[""H"",44],[""L"",75],[""H"",44],[""L"",75],[""H"",45],[""L"",76]]",True,True,True,ZL1_N3_M3_L78_H46,independent_layer_3nm,198,independent_layer_3nm_ZL1_N3_M3_L78_H46_0198,3,"[-2,-2,-3,-1,3,1,-2,-3,-2,-3,-1,-2]"
448.560000000002,3.4432371192980895,0.8900900955283364,0.5850034898417309,0.13507901176897025,0.0,14.02610005684636,1.0,True,True,0.0,5.551115123125783e-16,False,False,"[[""H"",48],[""L"",81],[""H"",47],[""L"",79],[""H"",49],[""L"",309],[""H"",45],[""L"",75],[""H"",43],[""L"",75],[""H"",45],[""L"",76]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,199,independent_layer_3nm_ZL1_N3_M3_L78_H46_0199,3,"[2,3,1,1,3,-3,-1,-3,-3,-3,-1,-2]"
446.3600000000015,3.2718200447068853,0.4979019852918073,0.1733878167454555,0.06267422618159613,0.0,16.950820764341604,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",45],[""L"",76],[""H"",43],[""L"",78],[""H"",44],[""L"",311],[""H"",46],[""L"",78],[""H"",45],[""L"",75],[""H"",46],[""L"",75]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,200,independent_layer_3nm_ZL1_N3_M3_L78_H46_0200,3,"[-1,-2,-3,0,-2,-1,0,0,-1,-3,0,-3]"
449.0800000000021,3.4000672574679243,0.7103549580834924,0.7677798844395556,0.16159156442353667,0.0,13.86549184744513,1.0,True,True,0.0,4.440892098500626e-16,False,False,"[[""H"",47],[""L"",81],[""H"",43],[""L"",81],[""H"",43],[""L"",311],[""H"",47],[""L"",79],[""H"",49],[""L"",75],[""H"",47],[""L"",79]]",True,True,True,ZL1_N3_M3_L78_H46,independent_layer_3nm,201,independent_layer_3nm_ZL1_N3_M3_L78_H46_0201,3,"[1,3,-3,3,-3,-1,1,1,3,-3,1,1]"
454.0000000000032,3.487368818402672,0.07378226312435941,0.15329989040209946,0.741400038899179,-13.0,5.77318859501313,0.16002950052821913,False,False,0.0,5.551115123125783e-16,False,False,"[[""H"",45],[""L"",80],[""H"",48],[""L"",81],[""H"",48],[""L"",314],[""H"",45],[""L"",80],[""H"",44],[""L"",78],[""H"",44],[""L"",78]]",False,False,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,202,independent_layer_3nm_ZL1_N3_M3_L78_H46_0202,3,"[-1,2,2,3,2,2,-1,2,-2,0,-2,0]"
447.82000000000176,3.3110948168896925,0.9821263504153779,0.3705858022183447,0.09907236433414796,0.0,14.52188023885371,1.0,True,True,0.0,6.661338147750939e-16,False,False,"[[""H"",43],[""L"",77],[""H"",43],[""L"",81],[""H"",44],[""L"",313],[""H"",44],[""L"",79],[""H"",47],[""L"",77],[""H"",43],[""L"",79]]",False,True,False,ZL1_N3_M3_L78_H46,independent_layer_3nm,203,independent_layer_3nm_ZL1_N3_M3_L78_H46_0203,3,"[-3,-1,-3,3,-2,1,-2,1,1,-1,-3,1]"
