variant_id,case_id,step,status,detail
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,get interface absolute positions,ok,"[[-6.2e-07], [-5.75e-07], [-4.96e-07], [-4.51e-07], [-3.72e-07], [-3.27e-07], [-2.48e-07], [-2.03e-07], [-1.24e-07], [-7.899999999999999e-08], [1.3234889800848443e-23], [4.500000000000002e-08], [1.2400000000000003e-07], [1.6900000000000004e-07], [2.4800000000000005e-07], [2.9300000000000004e-07], [3.7200000000000005e-07], [4.1700000000000004e-07], [4.96e-07], [5.41e-07], [6.2e-07]]"
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_01_TiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_01_TiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_01_TiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_01_TiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_01_TiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_01_TiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_01_TiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_01_TiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_01_TiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_01_TiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_02_SiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_02_SiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_02_SiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_02_SiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_02_SiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_02_SiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_02_SiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_02_SiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_02_SiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_02_SiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_03_TiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_03_TiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_03_TiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_03_TiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_03_TiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_03_TiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_03_TiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_03_TiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_03_TiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_03_TiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_04_SiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_04_SiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_04_SiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_04_SiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_04_SiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_04_SiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_04_SiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_04_SiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_04_SiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_04_SiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_05_TiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_05_TiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_05_TiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_05_TiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_05_TiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_05_TiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_05_TiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_05_TiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_05_TiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_05_TiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_06_SiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_06_SiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_06_SiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_06_SiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_06_SiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_06_SiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_06_SiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_06_SiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_06_SiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_06_SiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_07_TiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_07_TiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_07_TiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_07_TiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_07_TiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_07_TiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_07_TiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_07_TiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_07_TiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_07_TiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_08_SiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_08_SiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_08_SiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_08_SiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_08_SiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_08_SiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_08_SiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_08_SiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_08_SiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_08_SiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_09_TiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_09_TiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_09_TiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_09_TiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_09_TiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_09_TiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_09_TiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_09_TiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_09_TiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_09_TiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_10_SiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_10_SiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_10_SiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_10_SiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_10_SiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_10_SiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_10_SiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_10_SiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_10_SiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_10_SiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_11_TiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_11_TiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_11_TiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_11_TiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_11_TiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_11_TiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_11_TiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_11_TiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_11_TiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_11_TiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_12_SiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_12_SiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_12_SiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_12_SiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_12_SiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_12_SiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_12_SiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_12_SiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_12_SiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_12_SiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_13_TiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_13_TiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_13_TiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_13_TiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_13_TiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_13_TiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_13_TiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_13_TiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_13_TiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_13_TiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_14_SiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_14_SiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_14_SiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_14_SiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_14_SiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_14_SiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_14_SiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_14_SiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_14_SiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_14_SiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_15_TiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_15_TiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_15_TiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_15_TiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_15_TiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_15_TiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_15_TiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_15_TiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_15_TiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_15_TiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_16_SiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_16_SiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_16_SiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_16_SiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_16_SiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_16_SiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_16_SiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_16_SiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_16_SiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_16_SiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_17_TiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_17_TiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_17_TiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_17_TiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_17_TiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_17_TiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_17_TiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_17_TiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_17_TiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_17_TiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_18_SiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_18_SiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_18_SiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_18_SiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_18_SiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_18_SiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_18_SiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_18_SiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_18_SiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_18_SiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_19_TiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_19_TiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_19_TiO2.material,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_19_TiO2.index,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_19_TiO2.x,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_19_TiO2.y,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_19_TiO2.z,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_19_TiO2.x span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_19_TiO2.y span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_19_TiO2.z span,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,add layer axis_z_absolute_interfaces_20_SiO2,ok,<lumapi.SimObject object at 0x00000184A3A05E70>
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,name layer axis_z_absolute_interfaces_20_SiO2,ok,None
axis_z_absolute_interfaces,TiO2_SiO2_10pair_QWinteger453_proxy,set axis_z_absolute_interfaces_20_SiO2.material,ok,None
