physical_k6_geometry_uid,candidate_uid,stage,source_artifact,source_artifact_sha256,geometry_hash_sha256,lineage_json,constituent_identities_json,site_coordinates_json,local_geometry_parameters_json,H_global_nm,material,mode_type,mode_coefficients_json,target_order_jones_linkage,source_row_semantics,solver_case_uid,attempt_uid,solver_entered,solver_replay,accepted,polarization,wavelength_nm,diffraction_order_n,diffraction_order_m,complex_Ex_real,complex_Ex_imag,complex_Ey_real,complex_Ey_imag,order_efficiency
K6_L0_A,K6_L0_A,H1F1,D:\project\worktrees\blue_apcd_lp_global_h_manifold_v1\reports\stage_h1f1_k6_coupling_level0\h1f1_order_resolved_fullwave.csv,d8b9919de0ad4edd9eb797ac12812fd86fb654739d810a60b5ab4677c48b497f,63bfad26f3032bc339c9841f5e4f26f4d4b6722f395a364db3c9b8c72397a25a,"{""base_candidate_uid"":null,""sequence_hashes"":[""7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82"",""7ba530060e07eb8b651007da12053d43b506b488dc27a8b1ba186f7b9dd2ce82"",""6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7"",""6af50bfc327c190ec461a424241496195795522cfecaefde81b65228f40dbbc7"",""f141c4d78883582d7e2ab90e4cb4cf1723d9ab15070148c2ee68c929a42eda0f"",""9645afed93730d1b7f61db22ca1124308896e8fa88571ea6584a4e09818ca537""],""sequence_uids"":[""H1C1B_V2_005"",""H1C1B_V2_005"",""H1C1B_V2_015"",""H1C1B_V2_015"",""H1E3C_A_DECOUPLED_MINUS_H1C1B_V2_010"",""H1E3C_A_TIED_PLUS_H1C1B_V2_010""]}","[{""H_global_nm"":550.0,""J1_H_nm"":550.0,""J1_center_x_nm"":-97.5,""J1_center_y_nm"":-0.0,""J1_rotation_deg"":0.0,""J1_shape"":""sharp_rectangle"",""J1_side_nm"":109,""J2_H_nm"":550.0,""J2_center_x_nm"":97.5,""J2_center_y_nm"":0.0,""J2_length_nm"":107,""J2_rotation_deg"":0.0,""J2_shape"":""sharp_rectangle"",""J2_width_nm"":99,""Psi_position_deg"":0.0,""bottom_plane_nm"":0.0,""endpoint_convention"":""deduplicate_periodic_endpoints_and_reclose_period"",""material_contract"":""APCD_TIO2_NATIVE_M1"",""monitor_z_nm"":1000.0,""normalization"":""sqrt(T)/norm(weighted_Ex,weighted_Ey)"",""observable"":""coordinate_weighted_full_period_complex_G0"",""period_nm"":[432.0,432.0],""phase_reference"":""arg(txx)"",""projector"":[[1,0],[0,0]],""schema"":""LP_GLOBAL_H_H1B1_GEOMETRY_IDENTITY_V1"",""source_z_nm"":-250.0,""wavelength_nm"":450.0},{""H_global_nm"":550.0,""J1_H_nm"":550.0,""J1_center_x_nm"":-97.5,""J1_center_y_nm"":-0.0,""J1_rotation_deg"":0.0,""J1_shape"":""sharp_rectangle"",""J1_side_nm"":109,""J2_H_nm"":550.0,""J2_center_x_nm"":97.5,""J2_center_y_nm"":0.0,""J2_length_nm"":107,""J2_rotation_deg"":0.0,""J2_shape"":""sharp_rectangle"",""J2_width_nm"":99,""Psi_position_deg"":0.0,""bottom_plane_nm"":0.0,""endpoint_convention"":""deduplicate_periodic_endpoints_and_reclose_period"",""material_contract"":""APCD_TIO2_NATIVE_M1"",""monitor_z_nm"":1000.0,""normalization"":""sqrt(T)/norm(weighted_Ex,weighted_Ey)"",""observable"":""coordinate_weighted_full_period_complex_G0"",""period_nm"":[432.0,432.0],""phase_reference"":""arg(txx)"",""projector"":[[1,0],[0,0]],""schema"":""LP_GLOBAL_H_H1B1_GEOMETRY_IDENTITY_V1"",""source_z_nm"":-250.0,""wavelength_nm"":450.0},{""H_global_nm"":550.0,""J1_H_nm"":550.0,""J1_center_x_nm"":-100.0,""J1_center_y_nm"":-3.5,""J1_rotation_deg"":0.0,""J1_shape"":""sharp_rectangle"",""J1_side_nm"":110,""J2_H_nm"":550.0,""J2_center_x_nm"":100.0,""J2_center_y_nm"":3.5,""J2_length_nm"":114,""J2_rotation_deg"":2.004534032105904,""J2_shape"":""sharp_rectangle"",""J2_width_nm"":94,""Psi_position_deg"":0.0,""bottom_plane_nm"":0.0,""endpoint_convention"":""deduplicate_periodic_endpoints_and_reclose_period"",""material_contract"":""APCD_TIO2_NATIVE_M1"",""monitor_z_nm"":1000.0,""normalization"":""sqrt(T)/norm(weighted_Ex,weighted_Ey)"",""observable"":""coordinate_weighted_full_period_complex_G0"",""period_nm"":[432.0,432.0],""phase_reference"":""arg(txx)"",""projector"":[[1,0],[0,0]],""schema"":""LP_GLOBAL_H_H1B1_GEOMETRY_IDENTITY_V1"",""source_z_nm"":-250.0,""wavelength_nm"":450.0},{""H_global_nm"":550.0,""J1_H_nm"":550.0,""J1_center_x_nm"":-100.0,""J1_center_y_nm"":-3.5,""J1_rotation_deg"":0.0,""J1_shape"":""sharp_rectangle"",""J1_side_nm"":110,""J2_H_nm"":550.0,""J2_center_x_nm"":100.0,""J2_center_y_nm"":3.5,""J2_length_nm"":114,""J2_rotation_deg"":2.004534032105904,""J2_shape"":""sharp_rectangle"",""J2_width_nm"":94,""Psi_position_deg"":0.0,""bottom_plane_nm"":0.0,""endpoint_convention"":""deduplicate_periodic_endpoints_and_reclose_period"",""material_contract"":""APCD_TIO2_NATIVE_M1"",""monitor_z_nm"":1000.0,""normalization"":""sqrt(T)/norm(weighted_Ex,weighted_Ey)"",""observable"":""coordinate_weighted_full_period_complex_G0"",""period_nm"":[432.0,432.0],""phase_reference"":""arg(txx)"",""projector"":[[1,0],[0,0]],""schema"":""LP_GLOBAL_H_H1B1_GEOMETRY_IDENTITY_V1"",""source_z_nm"":-250.0,""wavelength_nm"":450.0},{""D_nm"":191.26160095534075,""H_global_nm"":550.0,""J1_H_nm"":550.0,""J1_center_x_nm"":-95.5,""J1_center_y_nm"":-3.5,""J1_rotation_deg"":0.0,""J1_shape"":""sharp_rectangle"",""J1_side_nm"":113,""J2_H_nm"":550.0,""J2_center_x_nm"":95.5,""J2_center_y_nm"":3.5,""J2_length_nm"":111,""J2_rotation_deg"":2.997042580283685,""J2_shape"":""sharp_rectangle"",""J2_width_nm"":96,""Psi_position_deg"":1.997042580283685,""bottom_plane_nm"":0.0,""delta_theta_J2_deg"":1.0,""endpoint_convention"":""deduplicate_periodic_endpoints_and_reclose_period"",""grammar_version"":""J2_ORIENTATION_DECOUPLED_V1"",""material_contract"":""APCD_TIO2_NATIVE_M1"",""monitor_z_nm"":1000.0,""normalization"":""sqrt(T)/norm(weighted_Ex,weighted_Ey)"",""observable"":""coordinate_weighted_full_period_complex_G0"",""period_nm"":[432.0,432.0],""phase_reference"":""arg(txx)"",""projector"":[[1,0],[0,0]],""schema"":""LP_GLOBAL_H_H1E3C_J2_ORIENTATION_DECOUPLED_GEOMETRY_V1"",""source_z_nm"":-250.0,""theta_J2_deg"":2.997042580283685,""wavelength_grid_nm"":[450.0,450.5,451.0,451.5,452.0,452.5,453.0,453.5,454.0]},{""D_nm"":191.26160095534075,""H_global_nm"":550.0,""J1_H_nm"":550.0,""J1_center_x_nm"":-95.5,""J1_center_y_nm"":-6.5,""J1_rotation_deg"":0.0,""J1_shape"":""sharp_rectangle"",""J1_side_nm"":113,""J2_H_nm"":550.0,""J2_center_x_nm"":95.5,""J2_center_y_nm"":6.5,""J2_length_nm"":111,""J2_rotation_deg"":3.997042580283685,""J2_shape"":""sharp_rectangle"",""J2_width_nm"":96,""Psi_position_deg"":3.997042580283685,""bottom_plane_nm"":0.0,""delta_theta_J2_deg"":0.0,""endpoint_convention"":""deduplicate_periodic_endpoints_and_reclose_period"",""grammar_version"":""J2_ORIENTATION_DECOUPLED_V1"",""material_contract"":""APCD_TIO2_NATIVE_M1"",""monitor_z_nm"":1000.0,""normalization"":""sqrt(T)/norm(weighted_Ex,weighted_Ey)"",""observable"":""coordinate_weighted_full_period_complex_G0"",""period_nm"":[432.0,432.0],""phase_reference"":""arg(txx)"",""projector"":[[1,0],[0,0]],""schema"":""LP_GLOBAL_H_H1E3C_J2_ORIENTATION_DECOUPLED_GEOMETRY_V1"",""source_z_nm"":-250.0,""theta_J2_deg"":3.997042580283685,""wavelength_grid_nm"":[450.0,450.5,451.0,451.5,452.0,452.5,453.0,453.5,454.0]}]","[{""site"":0,""x_nm"":215.953893,""y_nm"":0.0},{""site"":1,""x_nm"":647.861679,""y_nm"":0.0},{""site"":2,""x_nm"":1079.7694649999999,""y_nm"":0.0},{""site"":3,""x_nm"":1511.677251,""y_nm"":0.0},{""site"":4,""x_nm"":1943.5850369999998,""y_nm"":0.0},{""site"":5,""x_nm"":2375.492823,""y_nm"":0.0}]","[{""H_global_nm"":550.0,""J1_H_nm"":550.0,""J1_center_x_nm"":-97.5,""J1_center_y_nm"":-0.0,""J1_rotation_deg"":0.0,""J1_shape"":""sharp_rectangle"",""J1_side_nm"":109,""J2_H_nm"":550.0,""J2_center_x_nm"":97.5,""J2_center_y_nm"":0.0,""J2_length_nm"":107,""J2_rotation_deg"":0.0,""J2_shape"":""sharp_rectangle"",""J2_width_nm"":99,""Psi_position_deg"":0.0,""bottom_plane_nm"":0.0,""endpoint_convention"":""deduplicate_periodic_endpoints_and_reclose_period"",""material_contract"":""APCD_TIO2_NATIVE_M1"",""monitor_z_nm"":1000.0,""normalization"":""sqrt(T)/norm(weighted_Ex,weighted_Ey)"",""observable"":""coordinate_weighted_full_period_complex_G0"",""period_nm"":[432.0,432.0],""phase_reference"":""arg(txx)"",""projector"":[[1,0],[0,0]],""schema"":""LP_GLOBAL_H_H1B1_GEOMETRY_IDENTITY_V1"",""source_z_nm"":-250.0,""wavelength_nm"":450.0},{""H_global_nm"":550.0,""J1_H_nm"":550.0,""J1_center_x_nm"":-97.5,""J1_center_y_nm"":-0.0,""J1_rotation_deg"":0.0,""J1_shape"":""sharp_rectangle"",""J1_side_nm"":109,""J2_H_nm"":550.0,""J2_center_x_nm"":97.5,""J2_center_y_nm"":0.0,""J2_length_nm"":107,""J2_rotation_deg"":0.0,""J2_shape"":""sharp_rectangle"",""J2_width_nm"":99,""Psi_position_deg"":0.0,""bottom_plane_nm"":0.0,""endpoint_convention"":""deduplicate_periodic_endpoints_and_reclose_period"",""material_contract"":""APCD_TIO2_NATIVE_M1"",""monitor_z_nm"":1000.0,""normalization"":""sqrt(T)/norm(weighted_Ex,weighted_Ey)"",""observable"":""coordinate_weighted_full_period_complex_G0"",""period_nm"":[432.0,432.0],""phase_reference"":""arg(txx)"",""projector"":[[1,0],[0,0]],""schema"":""LP_GLOBAL_H_H1B1_GEOMETRY_IDENTITY_V1"",""source_z_nm"":-250.0,""wavelength_nm"":450.0},{""H_global_nm"":550.0,""J1_H_nm"":550.0,""J1_center_x_nm"":-100.0,""J1_center_y_nm"":-3.5,""J1_rotation_deg"":0.0,""J1_shape"":""sharp_rectangle"",""J1_side_nm"":110,""J2_H_nm"":550.0,""J2_center_x_nm"":100.0,""J2_center_y_nm"":3.5,""J2_length_nm"":114,""J2_rotation_deg"":2.004534032105904,""J2_shape"":""sharp_rectangle"",""J2_width_nm"":94,""Psi_position_deg"":0.0,""bottom_plane_nm"":0.0,""endpoint_convention"":""deduplicate_periodic_endpoints_and_reclose_period"",""material_contract"":""APCD_TIO2_NATIVE_M1"",""monitor_z_nm"":1000.0,""normalization"":""sqrt(T)/norm(weighted_Ex,weighted_Ey)"",""observable"":""coordinate_weighted_full_period_complex_G0"",""period_nm"":[432.0,432.0],""phase_reference"":""arg(txx)"",""projector"":[[1,0],[0,0]],""schema"":""LP_GLOBAL_H_H1B1_GEOMETRY_IDENTITY_V1"",""source_z_nm"":-250.0,""wavelength_nm"":450.0},{""H_global_nm"":550.0,""J1_H_nm"":550.0,""J1_center_x_nm"":-100.0,""J1_center_y_nm"":-3.5,""J1_rotation_deg"":0.0,""J1_shape"":""sharp_rectangle"",""J1_side_nm"":110,""J2_H_nm"":550.0,""J2_center_x_nm"":100.0,""J2_center_y_nm"":3.5,""J2_length_nm"":114,""J2_rotation_deg"":2.004534032105904,""J2_shape"":""sharp_rectangle"",""J2_width_nm"":94,""Psi_position_deg"":0.0,""bottom_plane_nm"":0.0,""endpoint_convention"":""deduplicate_periodic_endpoints_and_reclose_period"",""material_contract"":""APCD_TIO2_NATIVE_M1"",""monitor_z_nm"":1000.0,""normalization"":""sqrt(T)/norm(weighted_Ex,weighted_Ey)"",""observable"":""coordinate_weighted_full_period_complex_G0"",""period_nm"":[432.0,432.0],""phase_reference"":""arg(txx)"",""projector"":[[1,0],[0,0]],""schema"":""LP_GLOBAL_H_H1B1_GEOMETRY_IDENTITY_V1"",""source_z_nm"":-250.0,""wavelength_nm"":450.0},{""D_nm"":191.26160095534075,""H_global_nm"":550.0,""J1_H_nm"":550.0,""J1_center_x_nm"":-95.5,""J1_center_y_nm"":-3.5,""J1_rotation_deg"":0.0,""J1_shape"":""sharp_rectangle"",""J1_side_nm"":113,""J2_H_nm"":550.0,""J2_center_x_nm"":95.5,""J2_center_y_nm"":3.5,""J2_length_nm"":111,""J2_rotation_deg"":2.997042580283685,""J2_shape"":""sharp_rectangle"",""J2_width_nm"":96,""Psi_position_deg"":1.997042580283685,""bottom_plane_nm"":0.0,""delta_theta_J2_deg"":1.0,""endpoint_convention"":""deduplicate_periodic_endpoints_and_reclose_period"",""grammar_version"":""J2_ORIENTATION_DECOUPLED_V1"",""material_contract"":""APCD_TIO2_NATIVE_M1"",""monitor_z_nm"":1000.0,""normalization"":""sqrt(T)/norm(weighted_Ex,weighted_Ey)"",""observable"":""coordinate_weighted_full_period_complex_G0"",""period_nm"":[432.0,432.0],""phase_reference"":""arg(txx)"",""projector"":[[1,0],[0,0]],""schema"":""LP_GLOBAL_H_H1E3C_J2_ORIENTATION_DECOUPLED_GEOMETRY_V1"",""source_z_nm"":-250.0,""theta_J2_deg"":2.997042580283685,""wavelength_grid_nm"":[450.0,450.5,451.0,451.5,452.0,452.5,453.0,453.5,454.0]},{""D_nm"":191.26160095534075,""H_global_nm"":550.0,""J1_H_nm"":550.0,""J1_center_x_nm"":-95.5,""J1_center_y_nm"":-6.5,""J1_rotation_deg"":0.0,""J1_shape"":""sharp_rectangle"",""J1_side_nm"":113,""J2_H_nm"":550.0,""J2_center_x_nm"":95.5,""J2_center_y_nm"":6.5,""J2_length_nm"":111,""J2_rotation_deg"":3.997042580283685,""J2_shape"":""sharp_rectangle"",""J2_width_nm"":96,""Psi_position_deg"":3.997042580283685,""bottom_plane_nm"":0.0,""delta_theta_J2_deg"":0.0,""endpoint_convention"":""deduplicate_periodic_endpoints_and_reclose_period"",""grammar_version"":""J2_ORIENTATION_DECOUPLED_V1"",""material_contract"":""APCD_TIO2_NATIVE_M1"",""monitor_z_nm"":1000.0,""normalization"":""sqrt(T)/norm(weighted_Ex,weighted_Ey)"",""observable"":""coordinate_weighted_full_period_complex_G0"",""period_nm"":[432.0,432.0],""phase_reference"":""arg(txx)"",""projector"":[[1,0],[0,0]],""schema"":""LP_GLOBAL_H_H1E3C_J2_ORIENTATION_DECOUPLED_GEOMETRY_V1"",""source_z_nm"":-250.0,""theta_J2_deg"":3.997042580283685,""wavelength_grid_nm"":[450.0,450.5,451.0,451.5,452.0,452.5,453.0,453.5,454.0]}]",550.0,APCD_TIO2_NATIVE_M1,none,{},D:\project\worktrees\blue_apcd_lp_global_h_manifold_v1\reports\stage_h1f1_k6_coupling_level0\h1f1_k6_order_jones.csv,all order-resolved rows,H1F1_K6_L0_A_x,,True,False,true,x,450.0,-5,0,0.05344662502051556,0.06292619511177173,0.009778919495308323,0.022928440825245353,0.028311907011713582
