model,variant,case_id,geometry_id,polarization,wavelength_nm,pred_R,pred_eta_m-3,pred_eta_m-2,pred_eta_m-1,pred_eta_m+0,pred_eta_m+1,pred_eta_m+2,pred_eta_m+3,pred_T_derived
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G01_S,K6X_D200_D205_D215_D220_D225_D230,s,446,0.4195039588070919,0.01442893089766516,0.0,0.03793993898491047,0.35620235542012224,0.11448623724982628,0.057438578640384014,0.0,0.5804960411929082
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G01_S,K6X_D200_D205_D215_D220_D225_D230,s,447,0.4151946349565685,0.01790998642174131,0.006003044763568072,0.024679941202585567,0.3650473237454268,0.10227328054766786,0.06889178836244189,0.0,0.5848053650434315
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G01_S,K6X_D200_D205_D215_D220_D225_D230,s,448,0.3660088067435201,0.009572884744384681,0.02175007970981859,0.053432074510556433,0.4207907369867425,0.08221144532710263,0.04623397197787499,0.0,0.6339911932564799
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G01_S,K6X_D200_D205_D215_D220_D225_D230,s,449,0.3622981223994118,0.0088856116166973,0.02235181395604851,0.054565116879103426,0.4247525378625082,0.08352401696969479,0.04362278031653608,0.0,0.6377018776005884
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G01_S,K6X_D200_D205_D215_D220_D225_D230,s,450,0.3635402495348691,0.009176610524427954,0.02151490743104659,0.05375227307655237,0.4236534965963547,0.0852744544449493,0.0430880083918,0.0,0.6364597504651309
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G01_S,K6X_D200_D205_D215_D220_D225_D230,s,451,0.36771993748947784,0.009759362447820882,0.019307193786053722,0.05332806854564408,0.4190860075715129,0.08825855794077836,0.042540872218712215,0.0,0.632280062510522
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G01_S,K6X_D200_D205_D215_D220_D225_D230,s,452,0.3747889963013817,0.01059597661124791,0.01578060883607269,0.053826106471398454,0.41099025555155366,0.0923258546224598,0.04169220160588578,0.0,0.6252110036986184
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G01_S,K6X_D200_D205_D215_D220_D225_D230,s,453,0.381284494425847,0.011209095357996008,0.01158224406529131,0.056353898838812345,0.4009209906434725,0.09946760473753466,0.03918167193104631,0.0,0.6187155055741531
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G01_S,K6X_D200_D205_D215_D220_D225_D230,s,454,0.3850200702182495,0.011613338656331485,0.010098651649355313,0.06250728997818947,0.3978666681369547,0.09701580893914219,0.03587817242177737,0.0,0.6149799297817505
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G01_S,K6X_D200_D205_D215_D220_D225_D230,s,455,0.4098218956586918,0.020357839637862536,0.027237178159713316,0.06476878294075544,0.4179844516349289,0.0,0.05738354647343449,0.00244630549461335,0.590178104341308
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_P,K6X_D100_D140_D145_D155_D225_D230,p,445,0.5148291216509302,0.014055493213112079,0.11093071693680864,0.05715834830170984,0.0,0.2165637583775107,0.032630154924220486,0.053832406595708024,0.48517087834906986
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_P,K6X_D100_D140_D145_D155_D225_D230,p,446,0.5119744601770817,0.013827756249119671,0.1088495373699265,0.05633704003885831,0.0,0.22457193465384062,0.031492419239685536,0.05294685227148773,0.48802553982291835
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_P,K6X_D100_D140_D145_D155_D225_D230,p,447,0.5089757456113251,0.013669949663944619,0.10651257246401889,0.05499476903420375,0.0,0.23292749699740645,0.03075588495643569,0.05216358127266551,0.4910242543886749
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_P,K6X_D100_D140_D145_D155_D225_D230,p,448,0.5060176027959498,0.0135884647524471,0.10369280944355683,0.05295894020312935,0.0,0.2418746155215685,0.030429977416745083,0.051437589866603406,0.4939823972040503
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_P,K6X_D100_D140_D145_D155_D225_D230,p,449,0.5028125315080685,0.01351934768649895,0.10033309814129293,0.050300701064029736,0.0,0.25200300000108006,0.030307558529666507,0.050723763069363416,0.49718746849193163
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_P,K6X_D100_D140_D145_D155_D225_D230,p,450,0.4997083915797469,0.013397393968858752,0.09603880515014564,0.046864430463880564,0.0,0.2639366727533938,0.030127449933250224,0.049926856150724085,0.5002916084202531
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_P,K6X_D100_D140_D145_D155_D225_D230,p,451,0.4973435741021623,0.012899614012734298,0.09063169982657786,0.04333580235786113,0.0,0.27843655298162096,0.028546621909246422,0.04880613480979695,0.5026564258978377
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_P,K6X_D100_D140_D145_D155_D225_D230,p,452,0.5018134812399491,0.010884777741550332,0.08705872814695059,0.04580185868033298,0.0,0.287761100206549,0.01986044763189036,0.046819606352777696,0.498186518760051
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_P,K6X_D100_D140_D145_D155_D225_D230,p,453,0.5252014421446967,0.0067219872651572985,0.10302214248690007,0.0733676750184853,0.0,0.24683976889110612,0.0,0.04484698419365455,0.4747985578553034
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_P,K6X_D100_D140_D145_D155_D225_D230,p,454,0.5244258398583286,0.00795224700742235,0.12004068972245754,0.0866770198567774,0.0,0.213688228628053,0.0,0.04721597492696117,0.4755741601416714
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_P,K6X_D100_D140_D145_D155_D225_D230,p,455,0.5102994393626836,0.010303423079589251,0.1180361424656256,0.07815948812941774,0.0,0.22454375253234826,0.010064074912697557,0.04859367951763799,0.48970056063731643
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_S,K6X_D100_D140_D145_D155_D225_D230,s,445,0.4323769586358476,0.016506089239844285,0.12622737950181878,0.06515920293146758,0.0,0.2690856197619505,0.02959593466335927,0.061048815265711924,0.5676230413641523
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_S,K6X_D100_D140_D145_D155_D225_D230,s,446,0.42952229716199897,0.016235550097860908,0.12379406152321724,0.06419004142285828,0.0,0.27791907172227853,0.02832835061184573,0.060010627459940305,0.570477702838001
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_S,K6X_D100_D140_D145_D155_D225_D230,s,447,0.42652358259624235,0.016044321492409443,0.12106757053404027,0.06262744808933712,0.0,0.28713709902704837,0.027512865003258818,0.05908711325766359,0.5734764174037575
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_S,K6X_D100_D140_D145_D155_D225_D230,s,448,0.42356543978086725,0.015940174178773664,0.11779938898336983,0.06028085815386208,0.0,0.29701386716609085,0.02716883735078375,0.058231434386252674,0.5764345602191329
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_S,K6X_D100_D140_D145_D155_D225_D230,s,449,0.4203603684929858,0.015849295768250764,0.11391818372390856,0.05722851211033168,0.0,0.3081947819464929,0.027060179070928735,0.057388678887101675,0.5796396315070143
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_S,K6X_D100_D140_D145_D155_D225_D230,s,450,0.4172562285646642,0.015698790836636476,0.10899331542115087,0.053302738735522014,0.0,0.32137836365199585,0.026911197243410654,0.05645936554661991,0.5827437714353357
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_S,K6X_D100_D140_D145_D155_D225_D230,s,451,0.41489141108707955,0.01512418218776193,0.10284926557168034,0.04929315874697837,0.0,0.3374176834469706,0.025238683763733945,0.05518561519579524,0.5851085889129204
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_S,K6X_D100_D140_D145_D155_D225_D230,s,452,0.41936131822486644,0.012846274524312133,0.09899468939115293,0.05218971820142762,0.0,0.34787048487849653,0.01569136777698942,0.05304614700275493,0.5806386817751336
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_S,K6X_D100_D140_D145_D155_D225_D230,s,453,0.44274927912961404,0.008055514761368579,0.11654580099097854,0.08309081964558297,0.0,0.2990021148106253,0.0,0.050556470661830576,0.557250720870386
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_S,K6X_D100_D140_D145_D155_D225_D230,s,454,0.44197367684324596,0.009451836029467527,0.13545125785133452,0.09790166038857123,0.0,0.2621298695145051,0.0,0.05309169937287554,0.5580263231567539
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G02_S,K6X_D100_D140_D145_D155_D225_D230,s,455,0.42784727634760095,0.012220698086443067,0.13426160836179238,0.0890094540789037,0.0,0.27744861281367295,0.004135054903409481,0.055077295408177615,0.5721527236523992
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_P,K6X_D100_D200_D205_D210_D215_D220,p,445,0.953326403306994,0.0049930735698480696,0.0,0.0,0.0,0.012212888573806613,0.014184756664783305,0.015282877884567989,0.04667359669300598
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_P,K6X_D100_D200_D205_D210_D215_D220,p,446,0.9640589174389834,0.003853020006356918,0.0,0.0,0.0,0.009077798456057717,0.01089695560841203,0.012113308490189914,0.03594108256101658
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_P,K6X_D100_D200_D205_D210_D215_D220,p,447,0.9494922069354157,0.005768672780615254,0.0,0.0,0.0,0.009936685932363087,0.017102843994682624,0.017699590356923353,0.05050779306458432
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_P,K6X_D100_D200_D205_D210_D215_D220,p,448,0.9486285753991982,0.005530521271144892,0.0,0.0,0.0,0.013967755885103834,0.015495727968532406,0.01637741947602066,0.051371424600801796
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_P,K6X_D100_D200_D205_D210_D215_D220,p,449,0.9522209731151937,0.005135494134981294,0.0,0.0,0.0,0.013372762671172728,0.014187357355356837,0.015083412723295424,0.047779026884806286
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_P,K6X_D100_D200_D205_D210_D215_D220,p,450,0.9547910344066887,0.00489455606256288,0.0,0.0,0.0,0.01258164384531777,0.013474622365146757,0.014258143320283922,0.045208965593311334
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_P,K6X_D100_D200_D205_D210_D215_D220,p,451,0.9580839678365167,0.004577481870095844,0.0,0.0,0.0,0.011485684170151566,0.012597890961945496,0.013254975161290374,0.04191603216348328
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_P,K6X_D100_D200_D205_D210_D215_D220,p,452,0.9636554039235914,0.003991197156821733,0.0,0.0,0.0,0.009800177920907446,0.010976188708605082,0.01157703229007435,0.03634459607640861
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_P,K6X_D100_D200_D205_D210_D215_D220,p,453,0.9712301728273401,0.003160860139049872,0.0,0.0,0.0,0.00767909661309567,0.008634354507257889,0.009295515913256426,0.028769827172659856
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_P,K6X_D100_D200_D205_D210_D215_D220,p,454,0.9809055664270262,0.002086915781266177,0.0,0.0,0.0,0.005046037937104781,0.00561006018060441,0.006351419673998431,0.019094433572973798
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_P,K6X_D100_D200_D205_D210_D215_D220,p,455,0.9746098631245914,0.0030811823456782165,0.0,0.0,0.0,0.0033713933030900824,0.008717382935763475,0.01022017829087681,0.025390136875408587
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_S,K6X_D100_D200_D205_D210_D215_D220,s,445,0.9025093960245901,0.010237070133334305,0.0,0.0,0.0,0.02743846045640262,0.028091019936753833,0.031724053448919126,0.09749060397540989
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_S,K6X_D100_D200_D205_D210_D215_D220,s,446,0.9132419101565795,0.009125925475630672,0.0,0.0,0.0,0.023676778360021092,0.024909904719163118,0.029045481288605606,0.0867580898434205
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_S,K6X_D100_D200_D205_D210_D215_D220,s,447,0.8986751996530118,0.011340623263156489,0.0,0.0,0.0,0.022246186555918132,0.03249968936561023,0.035238301162303365,0.10132480034698821
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_S,K6X_D100_D200_D205_D210_D215_D220,s,448,0.8978115681167943,0.010803780852308313,0.0,0.0,0.0,0.02973632466226868,0.029257910863885333,0.03239041550474337,0.1021884318832057
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_S,K6X_D100_D200_D205_D210_D215_D220,s,449,0.9014039658327898,0.010409840365681398,0.0,0.0,0.0,0.029439333714799718,0.02779439363931992,0.03095246644740915,0.09859603416721019
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_S,K6X_D100_D200_D205_D210_D215_D220,s,450,0.9039740271242848,0.010212071372171047,0.0,0.0,0.0,0.028523508714644295,0.027173972706425728,0.030116420082474157,0.09602597287571522
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_S,K6X_D100_D200_D205_D210_D215_D220,s,451,0.9072669605541128,0.009946547873250387,0.0,0.0,0.0,0.027165687806801793,0.02646122456499425,0.02915957920084075,0.09273303944588718
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_S,K6X_D100_D200_D205_D210_D215_D220,s,452,0.9128383966411875,0.009399613994748987,0.0,0.0,0.0,0.025174259331584785,0.024983713868398292,0.02760401616408046,0.08716160335881251
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_S,K6X_D100_D200_D205_D210_D215_D220,s,453,0.9204131655449362,0.008585320476216894,0.0,0.0,0.0,0.02278714114569451,0.022653613862771704,0.025560758970380657,0.07958683445506376
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_S,K6X_D100_D200_D205_D210_D215_D220,s,454,0.9300885591446223,0.007500538577072451,0.0,0.0,0.0,0.019851725237660985,0.019452633828444865,0.023106543212199397,0.0699114408553777
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G03_S,K6X_D100_D200_D205_D210_D215_D220,s,455,0.9237928558421875,0.009043717698835729,0.0,0.0,0.0,0.012143040224586966,0.024652101830043724,0.03036828440434607,0.07620714415781249
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_P,K6X_D100_D110_D115_D220_D225_D230,p,445,0.07689255756097668,0.04680229070061053,0.0,0.0,0.5530370568332822,0.13034170144301171,0.18951196123781505,0.003414432224303814,0.9231074424390232
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_P,K6X_D100_D110_D115_D220_D225_D230,p,446,0.07790018383436381,0.04712049906771717,0.0,0.0,0.5547488201238934,0.12629227324226736,0.18982264968150422,0.004115574050254041,0.9220998161656362
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_P,K6X_D100_D110_D115_D220_D225_D230,p,447,0.07962942716104776,0.047402679389577394,0.0,0.0,0.5549127621971588,0.12329536327329906,0.18997124250005276,0.004788525478864217,0.9203705728389522
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_P,K6X_D100_D110_D115_D220_D225_D230,p,448,0.08246310308953167,0.047660198941915824,0.0,0.0,0.5528175059135858,0.1217121915636068,0.1898740530506561,0.005472947440703581,0.9175368969104681
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_P,K6X_D100_D110_D115_D220_D225_D230,p,449,0.08653498206345682,0.04789063951435895,0.0,0.0,0.5483244090953783,0.1215351681076678,0.18956404229042695,0.0061507589287113735,0.9134650179365434
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_P,K6X_D100_D110_D115_D220_D225_D230,p,450,0.09272973837548999,0.048102974457485306,0.0,0.0,0.5397200536996622,0.12372239592757674,0.18885601165039145,0.006868825889394156,0.90727026162451
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_P,K6X_D100_D110_D115_D220_D225_D230,p,451,0.10120483309031962,0.048286565639075144,0.0,0.0,0.5263824270471162,0.12893593322345945,0.1876198650029707,0.007570375997059029,0.8987951669096805
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_P,K6X_D100_D110_D115_D220_D225_D230,p,452,0.11216189073018913,0.04845817278903495,0.0,0.0,0.5074839429485645,0.1380271056416546,0.185648179662314,0.008220708228242784,0.8878381092698109
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_P,K6X_D100_D110_D115_D220_D225_D230,p,453,0.12135173351605058,0.04861021532631608,0.0,0.0,0.48954842863000847,0.14867768630688255,0.18321753423963727,0.00859440198110511,0.8786482664839493
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_P,K6X_D100_D110_D115_D220_D225_D230,p,454,0.12329443671600272,0.04878072953931616,0.0,0.0,0.483070458278935,0.15480384807114358,0.1814498039233455,0.00860072347125713,0.8767055632839974
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_P,K6X_D100_D110_D115_D220_D225_D230,p,455,0.11769904076868552,0.04896874334384546,0.0,0.0,0.4905015762126059,0.15338276972322334,0.1810420896328663,0.008405780318773289,0.8823009592313142
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_S,K6X_D100_D110_D115_D220_D225_D230,s,445,0.0038439201799650713,0.04831620054954475,0.0,0.0,0.6001083379334137,0.15134672682299324,0.19001378347164624,0.006371031042437136,0.9961560798200351
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_S,K6X_D100_D110_D115_D220_D225_D230,s,446,0.004851546453352118,0.04864570923166125,0.0,0.0,0.6018982849894021,0.14717237155345625,0.19033539124568144,0.007096696526446999,0.995148453546648
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_S,K6X_D100_D110_D115_D220_D225_D230,s,447,0.006580789780036095,0.048939858499539565,0.0,0.0,0.6021027043559133,0.1440854623382336,0.19049853044078957,0.0077926545854879944,0.9934192102199639
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_S,K6X_D100_D110_D115_D220_D225_D230,s,448,0.009414465708520059,0.049212272552049116,0.0,0.0,0.599992512168765,0.14245502703257584,0.19042703824682006,0.008498684291269987,0.99058553429148
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_S,K6X_D100_D110_D115_D220_D225_D230,s,449,0.013486344682445167,0.04946046921042136,0.0,0.0,0.5954268511563062,0.14227574677613247,0.1901539213062713,0.009196666868423712,0.986513655317555
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_S,K6X_D100_D110_D115_D220_D225_D230,s,450,0.019681100994478312,0.04969774104061522,0.0,0.0,0.5866471093357072,0.14453234014171837,0.1895087998102271,0.009932908677253787,0.9803188990055217
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_S,K6X_D100_D110_D115_D220_D225_D230,s,451,0.02815619570930794,0.049914341961395534,0.0,0.0,0.5730064834608293,0.1499121083839381,0.18836235708472962,0.010648513399799487,0.971843804290692
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_S,K6X_D100_D110_D115_D220_D225_D230,s,452,0.03911325334917751,0.05013061402695774,0.0,0.0,0.553638005917064,0.1592976577981885,0.1865145865786165,0.01130588232999557,0.9608867466508223
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_S,K6X_D100_D110_D115_D220_D225_D230,s,453,0.04830309613503894,0.05032553560487981,0.0,0.0,0.5352088263070327,0.17030061766270466,0.18418593758463978,0.011675986705704198,0.9516969038649612
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_S,K6X_D100_D110_D115_D220_D225_D230,s,454,0.05024579933499107,0.05051496102164017,0.0,0.0,0.5285162537539123,0.17662586434527533,0.18242287417489036,0.0116742473692907,0.9497542006650089
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G04_S,K6X_D100_D110_D115_D220_D225_D230,s,455,0.04465040338767387,0.050691550634866446,0.0,0.0,0.5361191295310013,0.17514504934657726,0.18191646082331708,0.011477406276564175,0.9553495966123262
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_P,K6X_D100_D130_D135_D155_D160_D225,p,445,0.25437543732870804,0.00501195225865197,0.020868022936388734,0.03414152799654085,0.03791938334678096,0.6099158549865396,0.023841794028728575,0.013926027117661258,0.7456245626712918
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_P,K6X_D100_D130_D135_D155_D160_D225,p,446,0.24438098534506675,0.0038395523776056837,0.01998417906093389,0.031795804153525106,0.03989502096727177,0.6283167021434898,0.023251844209441427,0.008535911742665648,0.7556190146549333
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_P,K6X_D100_D130_D135_D155_D160_D225,p,447,0.2356471800672177,0.002221253957046419,0.02034141076424831,0.034940381844758076,0.04787203901115409,0.634255212902319,0.01962632104280495,0.0050962004104514284,0.7643528199327823
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_P,K6X_D100_D130_D135_D155_D160_D225,p,448,0.2302313451900772,0.0012098464008084462,0.020567409322973112,0.03672095506781623,0.05072779936339538,0.6406233948117358,0.01648010228330385,0.003439147559889852,0.7697686548099227
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_P,K6X_D100_D130_D135_D155_D160_D225,p,449,0.22703737079787653,0.0006701889923356334,0.020631204076081697,0.03715717310436347,0.05010244434243949,0.6475644063299034,0.014067626317582425,0.0027695860394173224,0.7729626292021234
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_P,K6X_D100_D130_D135_D155_D160_D225,p,450,0.22505405287893918,0.00038682655086296077,0.020597117083700007,0.036838853162459655,0.04739846227829621,0.6550575336017603,0.012022994679508943,0.0026441597644726853,0.7749459471210608
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_P,K6X_D100_D130_D135_D155_D160_D225,p,451,0.224037147821886,0.00032589726788314076,0.020467281559213475,0.0358064142390861,0.043015931421686054,0.6630515061424866,0.010365709481227076,0.0029301120665314816,0.775962852178114
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_P,K6X_D100_D130_D135_D155_D160_D225,p,452,0.2235521862897975,0.00037877550125761146,0.020302147820598505,0.03446005778704821,0.037847228593747576,0.6711269230169133,0.008895358121467217,0.0034373228691698563,0.7764478137102023
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_P,K6X_D100_D130_D135_D155_D160_D225,p,453,0.22364160846173145,0.0005739663576005542,0.0200547023889759,0.0325827538230843,0.03137673894174184,0.6799005802081309,0.007649971649410225,0.004219678169324835,0.7763583915382685
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_P,K6X_D100_D130_D135_D155_D160_D225,p,454,0.22409690508894212,0.000852923332842169,0.019787565920043434,0.03048454557040207,0.02446666252996389,0.6885932023247483,0.00656596767226188,0.0051522275607961635,0.7759030949110579
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_P,K6X_D100_D130_D135_D155_D160_D225,p,455,0.22506131733132803,0.0012648724088098135,0.019440912233692202,0.02787836409942488,0.016277774827573564,0.6980447202019878,0.005671683198218802,0.006360355698964897,0.7749386826686719
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_S,K6X_D100_D130_D135_D155_D160_D225,s,445,0.18269343748325487,0.004600045324184756,0.02258984575032522,0.03558811686242944,0.07402671575628231,0.644605728108328,0.01770391279753779,0.018192197917657738,0.8173065625167452
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_S,K6X_D100_D130_D135_D155_D160_D225,s,446,0.17269898549961357,0.003385560034267747,0.02166652998767332,0.03314722608269822,0.07605401674011851,0.6633519034681582,0.017082626666032247,0.012613151521438295,0.8273010145003865
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_S,K6X_D100_D130_D135_D155_D160_D225,s,447,0.16396518022176454,0.0017121113234569308,0.022028173778268427,0.0363863885212602,0.08425696327938056,0.6692659954313327,0.013333195641458226,0.009051991803078467,0.8360348197782355
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_S,K6X_D100_D130_D135_D155_D160_D225,s,448,0.15854934534462406,0.000666424160951895,0.022256887543049074,0.03821794554426805,0.08719856002555117,0.6756951426275888,0.010076976756626386,0.007338717997340608,0.8414506546553759
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_S,K6X_D100_D130_D135_D155_D160_D225,s,449,0.15535537095242336,0.00010831127447451705,0.022319831808630012,0.03866241631752266,0.0865646301098957,0.6827633418482516,0.007577457268103318,0.006648640420699006,0.8446446290475768
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_S,K6X_D100_D130_D135_D155_D160_D225,s,450,0.153372053033486,0.0,0.02227779282697275,0.038320253050520954,0.08377848983205428,0.6902749557639529,0.00545566396408934,0.0065207915289236034,0.8466279469665139
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_S,K6X_D100_D130_D135_D155_D160_D225,s,451,0.15235514797643285,0.0,0.022140906847240138,0.037247414899737714,0.07928290257827013,0.6984195570157951,0.003734279489939717,0.006819791192584485,0.8476448520235673
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_S,K6X_D100_D130_D135_D155_D160_D225,s,452,0.15187018644434436,0.0,0.021971108509635344,0.03585641986082705,0.07399228762630539,0.7067552226329222,0.0022061459268397803,0.007348628999125907,0.8481298135556556
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_S,K6X_D100_D130_D135_D155_D160_D225,s,453,0.1519596086162783,5.745321252458858e-06,0.021720387459590474,0.03392335585708285,0.06737705617617962,0.7159409781049075,0.0009091032492565995,0.008163765215452206,0.8480403913837219
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_S,K6X_D100_D130_D135_D155_D160_D225,s,454,0.15241490524348894,0.0002927572670601017,0.02143900604686072,0.03174632345127474,0.060278730634845214,0.724698195713099,0.0,0.009130081643371339,0.8475850947565111
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G05_S,K6X_D100_D130_D135_D155_D160_D225,s,455,0.15337931748587486,0.0007161000178205148,0.02105835036130363,0.029022281920807455,0.05182971922004937,0.7336219165207605,0.0,0.010372314473383788,0.8466206825141253
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G06_P,K6X_D100_D105_D115_D120_D125_D130,p,445,0.13284442908938382,0.0032730887406193475,0.025104709748407603,0.06872700227096112,0.3906781709014975,0.289290096625335,0.027981309369640595,0.004812138059723477,0.8098665157161846
LF_wavelength_polarization_affine,constrained,NP_K6_M2_BATCH1_G06_P,K6X_D100_D105_D115_D120_D125_D130,p,446,0.13434530211607024,0.003724528394904572,0.02616719076723138,0.0689177280955145,0.3918905538536427,0.28250845155414095,0.027969567862910393,0.006002528876589679,0.8071805494049342
