wavelength_nm,top_W,bottom_W,xminus_W,xplus_W,yminus_W,yplus_W,net_outward_W,sourcepower_W,net_over_sourcepower,max_T_times_sourcepower_vs_power_abs_error_W
400.00000000000006,2.3813806614009586e-17,-2.96895500629706e-16,-1.6092686238086928e-17,1.6097121844911538e-17,-1.0896162241697463e-17,1.083281243730775e-17,-2.731406082132615e-16,3.691946938625089e-15,-0.07398280981659537,4.930380657631324e-32
401.0000000000001,2.576599079466348e-17,-2.981526681806943e-16,-1.6171127890963772e-17,1.6226698581795664e-17,-1.1684514456212876e-17,1.1486908825875001e-17,-2.7252871232553685e-16,3.655257067216554e-15,-0.07455801529523204,4.930380657631324e-32
402.0000000000001,2.779553672339855e-17,-3.012308581587445e-16,-1.6965948294369423e-17,1.7073104500457407e-17,-1.2166621767501013e-17,1.1940658648543565e-17,-2.7355412834821546e-16,3.619021836839957e-15,-0.07558786342860986,4.930380657631324e-32
403.0000000000001,2.6900705287366004e-17,-3.0150596878755247e-16,-1.6846757054572685e-17,1.7066588582829537e-17,-1.19466063642448e-17,1.1733158271525393e-17,-2.7459888006464904e-16,3.5832345038196555e-15,-0.07663435920030692,3.0814879110195774e-33
404.00000000000006,2.6336207845711647e-17,-3.016777932911769e-16,-1.6529106815383946e-17,1.673020876597389e-17,-1.1274600510350036e-17,1.1000438612818153e-17,-2.7541464539240725e-16,3.5478884408922163e-15,-0.07762776366303854,3.0814879110195774e-33
405.00000000000017,2.5321418795294287e-17,-3.022356544747229e-16,-1.6502106927365157e-17,1.6608710167165556e-17,-1.044846579944284e-17,9.999666714620912e-18,-2.7725643152445013e-16,3.5129771349154225e-15,-0.07892349448244423,4.930380657631324e-32
406.00000000000006,2.4533224361615708e-17,-3.0342422313961477e-16,-1.631493613712494e-17,1.6368334505952216e-17,-1.0440621739814026e-17,1.0076551934924349e-17,-2.7920167021406148e-16,3.4784941846279072e-15,-0.08026509615795938,4.930380657631324e-32
407.0000000000001,2.414175243316172e-17,-3.0473421671671945e-16,-1.654709772815808e-17,1.6587746132918797e-17,-1.069379112932461e-17,1.0612471585609759e-17,-2.8063313542251184e-16,3.4444332984580984e-15,-0.08147439973598483,3.0814879110195774e-33
408.00000000000006,2.3988261691183103e-17,-3.054179897765091e-16,-1.680967829682408e-17,1.690458441857806e-17,-1.0768842423520754e-17,1.0526896826038702e-17,-2.8157676756105406e-16,3.4107882923813796e-15,-0.08255474788335804,3.0814879110195774e-33
409.0,2.3373886510930592e-17,-3.0796219590964067e-16,-1.721505835598933e-17,1.719750735429106e-17,-1.1024012970320155e-17,1.0669042494907791e-17,-2.849608308758207e-16,3.3775530878241718e-15,-0.08436901610905342,1.5407439555097887e-33
410.00000000000017,2.2926370273808546e-17,-3.1178322611773433e-16,-1.7389589366761652e-17,1.729808441600144e-17,-1.1345798239817095e-17,1.1414796563427131e-17,-2.888793624710759e-16,3.3447217096138784e-15,-0.08636872886636203,3.0814879110195774e-33
411.0,2.2721542645054845e-17,-3.1573008357799804e-16,-1.7345608437805834e-17,1.7244833848770956e-17,-1.166657075258011e-17,1.1945444859086916e-17,-2.9283044141547135e-16,3.3122882839735953e-15,-0.0884072931792569,3.0814879110195774e-33
412.0000000000001,2.255193094636416e-17,-3.18644787370667e-16,-1.7906937126279353e-17,1.7865933972362007e-17,-1.2114325313704153e-17,1.2221412057226479e-17,-2.9602677283469785e-16,3.280247036560372e-15,-0.09024526797381334,3.0814879110195774e-33
