sample_role,future_training_role,geometry_id,geometry_hash,candidate_id_primary,candidate_aliases,topology_family,N,M,H_nm,L_nm,C_nm,effective_central_L_thickness_nm,physical_layer_count,total_thickness_nm,compiled_sequence,material_model,propagation_direction,record_id,source_id,simulation_method,fidelity_level,dimensionality,source_model,dipole_orientation,source_x_nm,source_y_nm,wavelength_nm,mesh_accuracy,simulation_time_fs,farfield_peak_angle_deg,farfield_peak_angle_abs_deg,farfield_peak_is_normal,farfield_angular_FWHM_deg,eta10,eta20,annulus10_20,leakage20_40,leakage40_60,residual60_plus,normal_to_40_60_ratio,raw_upward_monitor_power,normalized_upward_power,absolute_extraction_status,fraction_sum,native_material_registration_pass,quality_status,usable_for_training,usable_for_validation,energy_sanity_pass,material_policy_pass,normal_angle_valid,spectral_FWHM_valid,angular_FWHM_valid,notes,spectral_FWHM_label_status,spectral_FWHM_missing_reason,angular_label_status
fdtd_external_high_fidelity_reference,external_validation_or_multifidelity_reference,GEO_555dc0c4b71fc9e5,555dc0c4b71fc9e5f11598042f3f0dc8521eef78972df28c914e15de409def44,BARE_GAN_AIR,BARE_GAN_AIR,Bare,,,,,,,0,0,,native_m1,GaN -> reverse(stack) -> Air,FDTD_SINGLE_BARE_GAN_AIR,fdtd_single,FDTD,single_point_450nm,2D,center_x_dipole,x,0,-400,450,2,300,4.217153126300966,4.217153126300966,false,128.15517920447604,0.17192451010866155,0.33927167718662854,0.16734716707796696,0.302626016798074,0.22696547951489748,0.13113682650039996,1.4913978348106744,0.22409532134303092,,pending,0.9999999999999999,true,accepted_high_fidelity,false,true,true,true,true,,true,raw upward monitor power is not extraction efficiency,not_available,single_wavelength_simulation,valid
fdtd_external_high_fidelity_reference,external_validation_or_multifidelity_reference,GEO_d44569052e0f3a8a,d44569052e0f3a8a152560418bd816b72732300d993a080fe75186331599ebdf,EX_N3_L79_H45_C156,EX_N3_L79_H45_C156,Explicit,3,,45,79,156,,13,900,L79 H45 L79 H45 L79 H45 L156 H45 L79 H45 L79 H45 L79,native_m1,GaN -> reverse(stack) -> Air,FDTD_SINGLE_EX_N3_L79_H45_C156,fdtd_single,FDTD,single_point_450nm,2D,center_x_dipole,x,0,-400,450,2,300,-0.028662222062431738,0.028662222062431738,true,26.839293080632455,0.5696100886667887,0.8289956331614512,0.25938554449466245,0.08179514301726298,0.028363794713740745,0.06084542910754525,39.488771635465405,0.06402855404792016,,pending,1.0000000000000002,true,accepted_high_fidelity,false,true,true,true,true,,true,raw upward monitor power is not extraction efficiency,not_available,single_wavelength_simulation,valid
fdtd_external_high_fidelity_reference,external_validation_or_multifidelity_reference,GEO_ad8cbef5a96144d8,ad8cbef5a96144d8d7d0e2d9bdba185905a6250f90a83b945bfb99b967482af5,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,3,3,46,78,,312,12,978,H46 L78 H46 L78 H46 L312 H46 L78 H46 L78 H46 L78,native_m1,GaN -> reverse(stack) -> Air,FDTD_SINGLE_ZL1_N3_M3_L78_H46,fdtd_single,FDTD,single_point_450nm,2D,center_x_dipole,x,0,-400,450,2,300,,,,,0.5680383861557086,0.8077545770474559,0.2397161908917472,0.07290897471709848,0.03265633490379446,0.08668011333165115,,0.07585374215019865,,,0.9999999999999999,true,accepted_high_fidelity,false,true,true,true,false,,false,raw upward monitor power is not extraction efficiency,not_available,single_wavelength_simulation,missing
fdtd_external_high_fidelity_reference,external_validation_or_multifidelity_reference,GEO_d44569052e0f3a8a,d44569052e0f3a8a152560418bd816b72732300d993a080fe75186331599ebdf,EX_N3_L79_H45_C156,EX_N3_L79_H45_C156,Explicit,3,,45,79,156,,13,900,L79 H45 L79 H45 L79 H45 L156 H45 L79 H45 L79 H45 L79,native_m1,GaN -> reverse(stack) -> Air,FDTD_ANG_EX_N3_L79_H45_C156_448,fdtd_broadband_angular,FDTD,broadband_angular,2D,center_x_dipole,x,0,-400,448,2,1000,-8.892281211260181,8.892281211260181,false,32.596849447382525,0.4845544905739383,0.8285692194285592,0.3440147288546208,0.09380922645830153,0.026031034614225533,0.05159051949891397,36.49889633465949,,,pending,1.0000000000000002,true,accepted_high_fidelity,false,true,true,true,true,,true,broadband angular far-field; not pure-film TMM,not_available,single_wavelength_simulation,valid
fdtd_external_high_fidelity_reference,external_validation_or_multifidelity_reference,GEO_d44569052e0f3a8a,d44569052e0f3a8a152560418bd816b72732300d993a080fe75186331599ebdf,EX_N3_L79_H45_C156,EX_N3_L79_H45_C156,Explicit,3,,45,79,156,,13,900,L79 H45 L79 H45 L79 H45 L156 H45 L79 H45 L79 H45 L79,native_m1,GaN -> reverse(stack) -> Air,FDTD_ANG_EX_N3_L79_H45_C156_450,fdtd_broadband_angular,FDTD,broadband_angular,2D,center_x_dipole,x,0,-400,450,2,1000,0.028662222062424098,0.028662222062424098,true,26.902307677740954,0.5692199339679371,0.8293842629546091,0.26016432898667197,0.08176949831248465,0.028256826864120385,0.060589411868785824,39.60846758928778,,,pending,0.9999999999999999,true,accepted_high_fidelity,false,true,true,true,true,,true,broadband angular far-field; not pure-film TMM,not_available,single_wavelength_simulation,valid
fdtd_external_high_fidelity_reference,external_validation_or_multifidelity_reference,GEO_d44569052e0f3a8a,d44569052e0f3a8a152560418bd816b72732300d993a080fe75186331599ebdf,EX_N3_L79_H45_C156,EX_N3_L79_H45_C156,Explicit,3,,45,79,156,,13,900,L79 H45 L79 H45 L79 H45 L156 H45 L79 H45 L79 H45 L79,native_m1,GaN -> reverse(stack) -> Air,FDTD_ANG_EX_N3_L79_H45_C156_453,fdtd_broadband_angular,FDTD,broadband_angular,2D,center_x_dipole,x,0,-400,453,2,1000,0.028662222062435815,0.028662222062435815,true,20.924865726438973,0.5599597724095051,0.7662788272804106,0.20631905487090538,0.09124863426131471,0.04256438001712968,0.09990815844114512,26.017478467537735,,,pending,1.0,true,accepted_high_fidelity,false,true,true,true,true,,true,broadband angular far-field; not pure-film TMM,not_available,single_wavelength_simulation,valid
fdtd_external_high_fidelity_reference,external_validation_or_multifidelity_reference,GEO_ad8cbef5a96144d8,ad8cbef5a96144d8d7d0e2d9bdba185905a6250f90a83b945bfb99b967482af5,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,3,3,46,78,,312,12,978,H46 L78 H46 L78 H46 L312 H46 L78 H46 L78 H46 L78,native_m1,GaN -> reverse(stack) -> Air,FDTD_ANG_ZL1_N3_M3_L78_H46_448,fdtd_broadband_angular,FDTD,broadband_angular,2D,center_x_dipole,x,0,-400,448,2,1000,8.602285677971798,8.602285677971798,false,31.04702711618102,0.49879662717885564,0.8154301992432034,0.31663357206434783,0.0819503428283005,0.02900887972562838,0.0736105782028677,34.30248764958325,,,pending,1.0,true,accepted_high_fidelity,false,true,true,true,true,,true,broadband angular far-field; not pure-film TMM,not_available,single_wavelength_simulation,valid
fdtd_external_high_fidelity_reference,external_validation_or_multifidelity_reference,GEO_ad8cbef5a96144d8,ad8cbef5a96144d8d7d0e2d9bdba185905a6250f90a83b945bfb99b967482af5,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,3,3,46,78,,312,12,978,H46 L78 H46 L78 H46 L312 H46 L78 H46 L78 H46 L78,native_m1,GaN -> reverse(stack) -> Air,FDTD_ANG_ZL1_N3_M3_L78_H46_450,fdtd_broadband_angular,FDTD,broadband_angular,2D,center_x_dipole,x,0,-400,450,2,1000,-0.028662222062431745,0.028662222062431745,true,25.137250566839846,0.5678920173710079,0.808153625424296,0.24026160805328808,0.07294959146573199,0.03256222503332395,0.086334558076648,35.002064496437896,,,pending,1.0,true,accepted_high_fidelity,false,true,true,true,true,,true,broadband angular far-field; not pure-film TMM,not_available,single_wavelength_simulation,valid
fdtd_external_high_fidelity_reference,external_validation_or_multifidelity_reference,GEO_ad8cbef5a96144d8,ad8cbef5a96144d8d7d0e2d9bdba185905a6250f90a83b945bfb99b967482af5,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,3,3,46,78,,312,12,978,H46 L78 H46 L78 H46 L312 H46 L78 H46 L78 H46 L78,native_m1,GaN -> reverse(stack) -> Air,FDTD_ANG_ZL1_N3_M3_L78_H46_453,fdtd_broadband_angular,FDTD,broadband_angular,2D,center_x_dipole,x,0,-400,453,2,1000,-0.028662222062428116,0.028662222062428116,true,20.575201971791998,0.5392369170666598,0.7320645619633406,0.1928276448966808,0.08092597269237356,0.04970308747959191,0.13730637786469402,22.011418968510764,,,pending,1.0,true,accepted_high_fidelity,false,true,true,true,true,,true,broadband angular far-field; not pure-film TMM,not_available,single_wavelength_simulation,valid
fdtd_external_high_fidelity_reference,external_validation_or_multifidelity_reference,GEO_d44569052e0f3a8a,d44569052e0f3a8a152560418bd816b72732300d993a080fe75186331599ebdf,EX_N3_L79_H45_C156,EX_N3_L79_H45_C156,Explicit,3,,45,79,156,,13,900,L79 H45 L79 H45 L79 H45 L156 H45 L79 H45 L79 H45 L79,native_m1,GaN -> reverse(stack) -> Air,FDTD_SPEC_EX_N3_L79_H45_C156,fdtd_broadband_spectral,FDTD,broadband_raw_spectrum,2D,center_x_dipole,x,0,-400,442-458,2,1000,,,,,,,,,,,,0.07111321584330565,,pending,,true,provisional_raw_spectrum,false,false,,true,,false,,raw upward spectrum; not a pure-film spectral label,not_available,single_wavelength_simulation,missing
fdtd_external_high_fidelity_reference,external_validation_or_multifidelity_reference,GEO_ad8cbef5a96144d8,ad8cbef5a96144d8d7d0e2d9bdba185905a6250f90a83b945bfb99b967482af5,ZL1_N3_M3_L78_H46,ZL1_N3_M3_L78_H46,ZL-1,3,3,46,78,,312,12,978,H46 L78 H46 L78 H46 L312 H46 L78 H46 L78 H46 L78,native_m1,GaN -> reverse(stack) -> Air,FDTD_SPEC_ZL1_N3_M3_L78_H46,fdtd_broadband_spectral,FDTD,broadband_raw_spectrum,2D,center_x_dipole,x,0,-400,442-458,2,1000,,,,,,,,,,,,0.08396935055330298,,pending,,true,provisional_raw_spectrum,false,false,,true,,false,,raw upward spectrum; not a pure-film spectral label,not_available,single_wavelength_simulation,missing
