candidate_id,wavelength_nm,S0,S1,S2,S3,DoLP,x_fidelity,LP_TARGET_FRACTION,useful_lp_power,leakage,total_power,source_x,source_y
GLOBAL_018,435.0,1.830099720579521,0.01040837369539005,0.013033613051047697,-0.003528588867114669,0.00911404306885613,0.5028436629923353,0.5028436629923353,0.46012702356872787,0.4549228367210327,0.9150498602897605,0.9202477069476629,0.9098520136318582
GLOBAL_018,436.0,1.7740131593790391,-0.005771103518628085,-0.010075626155279222,0.0016202061619636915,0.00654525499432587,0.498373432720012,0.498373432720012,0.4420605139651027,0.44494606572441675,0.8870065796895195,0.8841133577353125,0.8898998016437265
GLOBAL_018,437.0,1.7248195970795361,-0.07416069523112256,0.007980493700103754,-0.0038766000909129655,0.04324443736599814,0.47850189800814785,0.47850189800814785,0.41266472546210353,0.4497450730776647,0.8624097985397683,0.8253209335708147,0.8994986635087219
GLOBAL_018,438.0,1.5695332705989435,-0.17726032148597104,-0.012962280850556892,0.0005501410159918091,0.11323979599511515,0.4435308811840837,0.4435308811840837,0.3480682372782431,0.43669839802122856,0.7847666352994717,0.696128169076641,0.8734051015223023
GLOBAL_018,439.0,1.3180951147420705,-0.42594147618085343,-0.005682690587728844,-0.00700697312363744,0.32317802978500554,0.3384253642180431,0.3384253642180431,0.2230384096403042,0.4360091477307309,0.659047557371035,0.44607012125120266,0.8720249934908674
GLOBAL_018,440.0,0.9417001211699227,-0.7594400280193161,-0.028792292057867562,-0.003950985607569778,0.8070357104696377,0.09677183269562264,0.09677183269562264,0.04556502328765167,0.4252850372973097,0.47085006058496137,0.09116049467102673,0.850539626498896
GLOBAL_018,441.0,0.8955677742962433,-0.7756713577403331,-0.025408422733358985,-0.009016675756410365,0.8665870035742129,0.06693877336649783,0.06693877336649783,0.029974104138977557,0.4178097830091441,0.4477838871481217,0.059953394077403147,0.8356143802188402
GLOBAL_018,442.0,1.1726574317531018,-0.4639899997102278,-0.02383936615747474,-0.005600430534169743,0.3961958586590416,0.30216302427872255,0.30216302427872255,0.17716685801071846,0.4091618578658324,0.5863287158765509,0.3543292768070192,0.8183281549460826
GLOBAL_018,443.0,1.3586521501411672,-0.20128474491420778,0.003827893457814821,0.002372307514772046,0.1481771031035062,0.4259248421704946,0.4259248421704946,0.28934185130674,0.38998422376384384,0.6793260750705838,0.5786830545767981,0.7799690955643696
GLOBAL_018,444.0,1.5033325943189388,-0.05361139380867597,-0.016248757760635793,-0.0049050784212683295,0.03726365837132964,0.48216915072177896,0.48216915072177896,0.3624303001275657,0.38923599703190376,0.7516662971594694,0.7248593340059556,0.7784732603129831
GLOBAL_018,445.0,1.5196178925696864,0.07687217388973833,0.00524496862919127,0.0013897973941370406,0.05070412630339554,0.5252932576885322,0.5252932576885322,0.39912251661485626,0.36068642966998693,0.7598089462848432,0.7982444185915858,0.7213734739781006
GLOBAL_018,446.0,1.5895759723397689,0.12067838082696625,-0.021132669669954564,-0.007724216384588735,0.07707384947489988,0.5379592995009022,0.5379592995009022,0.4275635882916837,0.3672243978782007,0.7947879861698844,0.8551259864306892,0.7344499859090797
GLOBAL_018,447.0,1.5113896642701174,0.25285575427705353,0.01731542999879731,0.0015235608503438754,0.16769198746795105,0.5836500871531244,0.5836500871531244,0.44106135463679275,0.314633477498266,0.7556948321350587,0.8821201545496921,0.6292695097204254
GLOBAL_018,448.0,1.103010264603664,0.6751197436834264,0.18111646665120684,0.07438941266024617,0.6337130682807133,0.8060351137919881,0.8060351137919881,0.4445325020717726,0.10697263023005937,0.551505132301832,0.8888889476984395,0.21412131690522437
GLOBAL_018,449.0,1.3908332524375786,0.4746467255561354,0.01660922042069343,0.009842573993283595,0.3414767639655093,0.6706339436177083,0.6706339436177083,0.46636999449842836,0.22904663172036072,0.6954166262187891,0.9327399571487296,0.4580932952888487
GLOBAL_018,450.0,1.287892010704719,0.5993395672956465,0.03254808070555098,0.011533367119598157,0.46605049109961383,0.7326823842038181,0.7326823842038181,0.4718078945000913,0.17213811085226807,0.6439460053523594,0.9436144047502081,0.3442776059545106
GLOBAL_018,451.0,1.198239790124313,0.745476656732188,0.02813315020174067,0.011525932800420205,0.6225860007839913,0.8110715663410107,0.8110715663410107,0.48592911171412523,0.11319078334803123,0.5991198950621565,0.9718566759381451,0.22638311418616777
GLOBAL_018,452.0,1.061257950973617,0.8833637883059745,0.035092250822159124,0.011148073440420918,0.833030786664531,0.916187123731587,0.916187123731587,0.48615543481989776,0.04447354066691066,0.5306289754868084,0.9723077531588449,0.0889501978147719
GLOBAL_018,453.0,1.0192131650478151,1.0126050081193871,0.03467567846602782,0.014889473339742141,0.9940987679862725,0.996758206646537,0.996758206646537,0.5079545432918006,0.0016520392321069841,0.5096065825239076,1.0159715374260272,0.0032416276217878885
GLOBAL_018,454.0,0.9692610881250718,0.8283889793553163,0.037763655686371765,-0.010990313564910158,0.8555479076734198,0.9273301536110063,0.9273301536110063,0.449412516870097,0.035218027192438904,0.48463054406253586,0.8988495176273694,0.07041157049770233
GLOBAL_018,455.0,0.5715560522599455,-0.3256732590752689,-0.026093868358635395,0.016070959808855156,0.5716271272633285,0.2150994571857393,0.2150994571857393,0.06147069829616917,0.2243073278338036,0.2857780261299728,0.12297069194274131,0.44858536031720425
GLOBAL_018,456.0,0.9250250019107049,0.12597142911229575,0.0009840591541301,0.0009538187058741512,0.13618580299202182,0.5680908239518353,0.5680908239518353,0.2627491077557501,0.1997633931996022,0.46251250095535235,0.5254986092657814,0.3995263926449233
GLOBAL_018,457.0,1.3358054197403095,0.1896671803833343,0.00798292051628641,0.00022898730760229948,0.1421128408403659,0.5709935659716844,0.5709935659716844,0.381368150030911,0.28653455983924375,0.6679027098701548,0.7627368163823857,0.5730686033579239
GLOBAL_018,458.0,1.6151358688999016,0.046311586769416824,0.004009706547384676,-0.00014952275209240487,0.02878076445832938,0.5143367464190367,0.5143367464190367,0.41536186391732965,0.39220607053262124,0.8075679344499509,0.8307242375597941,0.7844116313401077
GLOBAL_018,459.0,1.6990453405108064,0.03918663129773692,-0.0028259414364493734,0.0009148457779370629,0.023123806362741816,0.5115319557293143,0.5115319557293143,0.4345579929521357,0.41496467730326736,0.8495226702554031,0.8691161116835421,0.8299292288272639
