candidate_id,S0,S1,S2,S3,DoLP,useful_lp_power,total_power,x_fidelity,leakage,state_flip_main_region,state_flip_wavelengths_main_region,max_single_nm_weight,not_single_point_supported,gate_pass
GLOBAL_018,1.3735046222802882,0.1185188173756192,0.012451824204984285,0.005056970080095286,0.0867642722951724,0.373005859913977,0.6867523111401441,0.5431446736520097,0.31374645122616734,True,"[439.0, 440.0, 441.0, 442.0, 443.0, 444.0, 455.0]",0.053894065745725785,True,False
H1C1B_V2_012,1.3436270233003424,0.3890910236730629,0.0115226278557729,0.00852420481064689,0.2897095669851256,0.43317951174335145,0.6718135116501713,0.6447913062649415,0.23863399990681994,True,[446.0],0.053894065745725785,True,False
