geometry_hash,JS,joint_L1,spectral_CDF,angular_CDF,normalization_closure,power_abs_error,auxiliary_MAE,scope,not_OOF,not_external_validation,not_promotion_evidence
00d1a9ec132824f20a0ce77b6803eed5775d192431935bffb5f1f9f71ae5a24b,0.3193994559108864,1.4160718418753968,0.29306601693989387,0.17160298292781243,1.1102230246251565e-16,0.021820770677980453,23.921791721009605,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
0216b7d12068168de316acc4a4b4579b97e72362d7f728f73bc1f3a30114bd1a,0.03714553874122125,0.39692524095196685,0.04708749915922098,0.04638230418937529,4.440892098500626e-16,0.03879381579267411,7.6546871081341985,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
02c6d85b5251b8f08b3ab0a22c082266b7aeeb522b650fe984a1a8e03b84342d,0.029190204572459928,0.34191335800659933,0.00975110709047771,0.04425614572262838,0.0,0.03484388934938246,8.958737737987652,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
053b3726fc837a4ee61f136d5cd46ce0743355f1c9e40b0bf7b89963dab417dd,0.034815554554999545,0.3347182942375704,0.020343046099847432,0.044688771635120944,0.0,0.0369624335782822,9.78420351079743,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
09d4b7913832e4c9eae57d47bda0b888fd38d574fb77a58b3bf7cc4dcf81e6b5,0.024005991777724618,0.31267568099442294,0.012392750293500458,0.0383630327819222,5.551115123125783e-16,0.03843963409912106,6.83185886838,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
0c98dd623f96a3e44fed2dec4630c37fadd60fd2f8e3811b224092919e813d18,0.028791081441137505,0.3845965999204874,0.01824112517004114,0.03670955855063929,2.220446049250313e-16,0.03176098661407281,7.778837005629785,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
0ebc2f4ace64aeb7661a0547ef2216dec2fe04fd65fad76175324d4a1fc8da36,0.18031107585062653,0.8972340554401337,0.20094594617297593,0.02952118598826176,4.440892098500626e-16,0.0007949519794375019,19.462577902492445,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
0ef9a239337f882bac52507227cbec869a01ad4fec9e9eaefcfc6c0a1088991b,0.04365020015538929,0.4655619358217643,0.040089764979402864,0.014851659712124203,0.0,0.005544087938660229,13.69197876518661,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
0ffcc799434286965e5e135d4574011c0aa43a576d80daf70bede9b83b44c3b8,0.11172720990833479,0.8006560424923422,0.0856444426692861,0.02602278751671382,3.3306690738754696e-16,0.016158990994400192,10.519607405441661,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
164a9f6407837c6e36a5318e5e4bf360d26b0d80eecefae7945d5b0e21a9021b,0.03944267113790124,0.4174826302458396,0.014923436894670176,0.03202386971412404,2.220446049250313e-16,0.028086528098565298,10.631574591442753,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
179c3eeb4aa297302cbd8c44318634a5e621aaf2dc9476f8edb44b0da672c2a1,0.3080016371518564,1.3443657015419226,0.2442087449627079,0.10615074732660881,2.220446049250313e-16,0.020174747083985773,21.44748958976581,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
17ccf207ed2baf501f52f128b4e3041d9ed3ed0f224cc793868588e1635ac5ae,0.11732365264216103,0.7607028580107724,0.14035517198297023,0.029150859077525838,0.0,0.011011254063153831,17.954641167176806,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
1b0b559a7056df1c5358bd3c482c41a46b1a0551b3d47ff89d0a54af7ed37c45,0.054351718462141936,0.4732933909007413,0.0182759072906904,0.05479982349038763,7.771561172376096e-16,0.021692953988148633,10.781262461332824,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
1b0febfadafde88e743cc4a416b669a8a0b5199ba061976a0385c3e201cad9f4,0.07836377876982502,0.6419535481774443,0.0982060789693486,0.06347078327496498,6.661338147750939e-16,0.007623163188627009,11.145540572409434,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
1b3d1f37c197e9d61b593c2ce3dd1c81b1a4fe933f7ab863ef6b145913f81b75,0.0604652557593954,0.48990416107128737,0.07279020261641382,0.016504370608199717,1.1102230246251565e-16,0.043545754182758176,9.373026445379951,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
1c31031c9df4c74eb0725618ac8aabcb57238f0795b9ceb3dc0d039605a4564c,0.02169472946861884,0.28527706484088516,0.017099797640744086,0.03732707127442384,4.440892098500626e-16,0.036986803432069296,6.978502688389534,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
1c707e1aab7ea5166270cb26223a25d89e9827a623f6bf0a5b87387a8cb67812,0.022670176940383653,0.32089878500321867,0.029831069450329758,0.033676401537070154,1.1102230246251565e-16,0.038262819176039006,7.832891896441274,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
1ca62f7f80656dab9b5a5d344ae820fd4affe5891ad54a5154735a6ab26edf2a,0.19735385758739105,1.0523466891763755,0.09273071960581537,0.0221242892575669,0.0,0.01902150434270332,11.915840349301245,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
20bfb355171cb0514c8f3f3d9a4bd5e1eb1f9db16d3d6ed5206b8e9f4f6822a1,0.027536413154127786,0.3419779024100605,0.01714232710208043,0.04360538418186637,4.440892098500626e-16,0.03843489388485197,6.641441003048933,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
21ca343d6b6aead2da0097a668b34cff49e67866d786d0cb5d57738c8a8ee57a,0.028144389807843118,0.33920541711290786,0.02935501425986713,0.04426394816117912,2.220446049250313e-16,0.03414006168651364,7.0160860879092,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
21e16264fc38c9520cc850c44a6aeafcd64a8c79fea8461b2ec3065f331f6582,0.025457034492141144,0.324397586625298,0.04036778221656448,0.044820106299201454,3.3306690738754696e-16,0.0318542273539356,7.089431609462872,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
240fc8fd9ae67029a29d2deb0deaa5c5924ca75fc368d50ab0f33b7549ea5175,0.048713862052606235,0.4679784578748683,0.06052524502825317,0.017222198740595936,0.0,0.03543259605744643,8.119313616912736,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
2e1f851c24e0c712b2a8bc22ecd1cc7964ad6aa1098ead54a2a6f0a3a65ac7a2,0.1739184902879013,1.0042164752917855,0.21109029905836754,0.08997070315508221,4.440892098500626e-16,0.0015821676489391479,14.964905749569038,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
2f3fc3697b84b742a3f7da5f0e02e096f935545ffe09474a3e150bd912ca134c,0.024571418038624077,0.3195397167311623,0.010522583958452025,0.03739789129620907,2.220446049250313e-16,0.03218765871594753,6.84121231428582,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
35574e53aad3773ebbd554272f4f93829a8aac3d5f4015513efeb5f41369b862,0.05648761396427584,0.5959983667125486,0.11747097293363844,0.021678319768174296,0.0,0.014361465873050601,5.621022742774921,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
36c5d20557d901bb01262ce5bcc40efbafdf74c422a39468cbb1567f0c0af4a1,0.17347361939794503,1.0270767342644354,0.20716506399334614,0.08278384107920403,2.220446049250313e-16,0.013499954730077215,14.090950512862745,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
391ead889422de8638a22fe112be38ee40de3d6b9574211015653cccb6c3a91d,0.13222518875748268,0.8931662734429023,0.2063327200319587,0.08841033662015564,2.220446049250313e-16,0.010653374263302326,21.254733556063496,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
42a8611f1d0026ccfada5df482f3714efb3e30482a00edcca5855e37d8f842a5,0.06385408005458826,0.490562629522939,0.05716207555938918,0.024147314110324794,0.0,0.03414758935742354,8.397355192622063,IN_SAMPLE_TRAINING_SANITY_ONLY,True,True,True
