static_structure_id,topology,geometry_hash,canonical_sequence_hash,layer_count,total_thickness_nm,effective_center_nm,structure_id,gan_material_id,gan_representation,gan_n450,gan_k450,material_policy_version,spectral_peak_nm,spectral_peak_T,spectral_FWHM_nm,T448,T450,T453,edge_stability,ratio,ratio_status,R450,power_entering_450,A_stack_450,far_field_balance_offset_450,energy_residual_max,TE_TM_split_max,extraction_status,energy_status,native_angular_FWHM_deg,maximum_transmission_angle_deg,angular_missing_reason,ratio_definition_id,ratio_numerator,ratio_denominator,ratio_source_pipeline,angle_convention_id
P1_EXPLICIT_FAB_G3_A3,Explicit,d44569052e0f3a8a152560418bd816b72732300d993a080fe75186331599ebdf,b9e36efe180e91309a5b25d830192573c74d76fca7b48f8945cd36eab8a1cb58,13,900,,P1_EXPLICIT_FAB_G3_A3,APCD_GAN_LEGACY_N241,legacy_n241,2.41,0.0,5,450.20000000000687,0.82913743546815,7.500000000001705,0.6198603709496784,0.8278414914432131,0.5341455660831329,0.5341455660831329,39.35984939542303,finite,0.1721585085567874,0.8278414914432125,-5.551115123125783e-16,-4.440892098500626e-16,2.6645352591003753e-15,0.0,stack_entrance_reference_plane_no_finite_GaN_propagation,pass,26.509348207111913,"[-3.0,3.0]",,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,0.7603096189893472,0.019316883338424563,frozen_native_m1_angle_spectra_postprocess_only,air_side_far_field_conserved_real_kx_v1
P1_EXPLICIT_FAB_G3_A3,Explicit,d44569052e0f3a8a152560418bd816b72732300d993a080fe75186331599ebdf,b9e36efe180e91309a5b25d830192573c74d76fca7b48f8945cd36eab8a1cb58,13,900,,P1_EXPLICIT_FAB_G3_A3,APCD_GAN_NATIVE_M1,native_m1_raw_table,2.4150551937141618,0.0842490151017683,5,450.20000000000687,0.8294358325107585,7.400000000001683,0.6140605669947139,0.8272202189629282,0.5393716746405369,0.5393716746405369,40.115520224477926,finite,0.1728102189149352,0.8272202189629276,-5.551115123125783e-16,-3.0437877863387364e-05,3.9968028886505635e-15,0.0,stack_entrance_reference_plane_no_finite_GaN_propagation,pass,26.619013992836376,"[-3.0,3.0]",,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,0.7624084624820835,0.019005324079453732,frozen_native_m1_angle_spectra_postprocess_only,air_side_far_field_conserved_real_kx_v1
P1_EXPLICIT_FAB_G3_A3,Explicit,d44569052e0f3a8a152560418bd816b72732300d993a080fe75186331599ebdf,b9e36efe180e91309a5b25d830192573c74d76fca7b48f8945cd36eab8a1cb58,13,900,,P1_EXPLICIT_FAB_G3_A3,APCD_GAN_NATIVE_M1,native_m1_lumerical_query_diagnostic,2.414946476353578,0.08415346869326513,5,450.20000000000687,0.8294498393108497,7.400000000001683,0.6140857524914191,0.8272350463545025,0.5393934604248276,0.5393934604248276,40.114182764812284,finite,0.1727942650845326,0.827235046354502,-5.551115123125783e-16,-2.9311439035173414e-05,3.774758283725533e-15,0.0,stack_entrance_reference_plane_no_finite_GaN_propagation,pass,26.619069868736734,"[-3.0,3.0]",,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,0.7624205914367147,0.019006260102736074,frozen_native_m1_angle_spectra_postprocess_only,air_side_far_field_conserved_real_kx_v1
P1_ZL1_NOMINAL_G3_A3,ZL-1,ad8cbef5a96144d8d7d0e2d9bdba185905a6250f90a83b945bfb99b967482af5,e111e88a5a13e61d7bcb89f48307f6e54fc850b296565ea03bba57c3fd1f2747,12,978,312,P1_ZL1_NOMINAL_G3_A3,APCD_GAN_LEGACY_N241,legacy_n241,2.41,0.0,5,450.3000000000069,0.9927797869341094,3.3000000000007503,0.33986898735500803,0.9604979466122575,0.28492814222089385,0.28492814222089385,61.66200511453052,finite,0.03950205338774268,0.9604979466122575,0.0,-2.220446049250313e-16,4.551914400963143e-15,0.0,stack_entrance_reference_plane_no_finite_GaN_propagation,pass,17.72641326775106,"[-3.0,3.0]",,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,0.7588883478819145,0.01230722787026405,frozen_native_m1_angle_spectra_postprocess_only,air_side_far_field_conserved_real_kx_v1
P1_ZL1_NOMINAL_G3_A3,ZL-1,ad8cbef5a96144d8d7d0e2d9bdba185905a6250f90a83b945bfb99b967482af5,e111e88a5a13e61d7bcb89f48307f6e54fc850b296565ea03bba57c3fd1f2747,12,978,312,P1_ZL1_NOMINAL_G3_A3,APCD_GAN_NATIVE_M1,native_m1_raw_table,2.4150551937141618,0.0842490151017683,5,450.3000000000069,0.9933893692650324,3.3000000000007503,0.33448086579109576,0.9557389020169569,0.28898807300454005,0.28898807300454005,63.08879456874723,finite,0.034364267702192704,0.9557389020169563,-5.551115123125783e-16,0.009896830280850422,6.661338147750939e-15,0.0,stack_entrance_reference_plane_no_finite_GaN_propagation,pass,17.826891244564308,"[-4.0,4.0]",,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,0.7611758924335438,0.01206515194396523,frozen_native_m1_angle_spectra_postprocess_only,air_side_far_field_conserved_real_kx_v1
P1_ZL1_NOMINAL_G3_A3,ZL-1,ad8cbef5a96144d8d7d0e2d9bdba185905a6250f90a83b945bfb99b967482af5,e111e88a5a13e61d7bcb89f48307f6e54fc850b296565ea03bba57c3fd1f2747,12,978,312,P1_ZL1_NOMINAL_G3_A3,APCD_GAN_NATIVE_M1,native_m1_lumerical_query_diagnostic,2.414946476353578,0.08415346869326513,5,450.3000000000069,0.9933916660673306,3.3000000000007503,0.3344993350305693,0.9557480677272981,0.28900133768661745,0.28900133768661745,63.08603296457039,finite,0.03436449607923047,0.9557480677272984,2.220446049250313e-16,0.009887436193471433,4.218847493575595e-15,0.0,stack_entrance_reference_plane_no_finite_GaN_propagation,pass,17.826936375819383,"[-4.0,4.0]",,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,0.761179502561684,0.012065737323967863,frozen_native_m1_angle_spectra_postprocess_only,air_side_far_field_conserved_real_kx_v1
P1_ZL1_ALTERNATIVE_G3_A3,ZL-1,c38694d6f162c04322ae8a87def91622d4fd4f272e4ec286e85acc978f74d888,07a8ecbcb195f5620d693d95fb485c416395b380d1cb60b1e76aac0ef0127730,12,975,316,P1_ZL1_ALTERNATIVE_G3_A3,APCD_GAN_LEGACY_N241,legacy_n241,2.41,0.0,5,449.70000000000675,0.9928321269104591,3.2000000000007276,0.48141664454073196,0.960593300340866,0.209232407328912,0.209232407328912,44.25993193103942,finite,0.03940669965913505,0.960593300340865,-9.992007221626409e-16,-9.992007221626409e-16,6.5503158452884236e-15,0.0,stack_entrance_reference_plane_no_finite_GaN_propagation,pass,14.920882731696484,[0.0],,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,0.6550551303529446,0.014800183863219083,frozen_native_m1_angle_spectra_postprocess_only,air_side_far_field_conserved_real_kx_v1
P1_ZL1_ALTERNATIVE_G3_A3,ZL-1,c38694d6f162c04322ae8a87def91622d4fd4f272e4ec286e85acc978f74d888,07a8ecbcb195f5620d693d95fb485c416395b380d1cb60b1e76aac0ef0127730,12,975,316,P1_ZL1_ALTERNATIVE_G3_A3,APCD_GAN_NATIVE_M1,native_m1_raw_table,2.4150551937141618,0.0842490151017683,5,449.70000000000675,0.9935772311021892,3.3000000000007503,0.47328863951859895,0.9665966452938733,0.211693450649599,0.211693450649599,45.66660483135923,finite,0.04589868346662765,0.9665966452938719,-1.4432899320127035e-15,-0.012495328760500968,7.882583474838611e-15,0.0,stack_entrance_reference_plane_no_finite_GaN_propagation,pass,14.996580473442913,[0.0],,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,0.661487261769,0.014485142134209133,frozen_native_m1_angle_spectra_postprocess_only,air_side_far_field_conserved_real_kx_v1
P1_ZL1_ALTERNATIVE_G3_A3,ZL-1,c38694d6f162c04322ae8a87def91622d4fd4f272e4ec286e85acc978f74d888,07a8ecbcb195f5620d693d95fb485c416395b380d1cb60b1e76aac0ef0127730,12,975,316,P1_ZL1_ALTERNATIVE_G3_A3,APCD_GAN_NATIVE_M1,native_m1_lumerical_query_diagnostic,2.414946476353578,0.08415346869326513,5,449.70000000000675,0.9935794180204356,3.3000000000007503,0.4733115072182399,0.9665940635234606,0.21170502198125407,0.21170502198125407,45.66445585309374,finite,0.04588637771959552,0.9665940635234597,-8.881784197001252e-16,-0.012480441243056029,6.772360450213455e-15,0.0,stack_entrance_reference_plane_no_finite_GaN_propagation,pass,14.996673687253438,[0.0],,MDC1B_normal_to_40_60_ratio_fixed_8_angles_v1,0.6614876590036566,0.01448583250683455,frozen_native_m1_angle_spectra_postprocess_only,air_side_far_field_conserved_real_kx_v1
