case_id,attempt_id,solver_entered,entered_utc,pre_fsp_sha256,physical_contract_sha256,geometry_hash_sha256,input_polarization,wavelengths_nm
LPML_R1_GLOBAL_SOBOL_001,LPML_R1_GLOBAL_SOBOL_001_x,True,1785734555.748715,0857fe40f9c131c796d1ec070758c1c8472d177f12b2d67e76342e100e11f41d,ca7f60b5a8ce1d67e6b59b10a696edd0f65832cc5599cbed551a49688b91e9c2,7e0266a84191c1bb7f029d5e94e09c1744dae0262c18ada6857918e04995561d,x,"[450.0, 450.5, 451.0, 451.5, 452.0, 452.5, 453.0, 453.5, 454.0]"
