angle_deg,normalized_intensity
-58.09487996687213,0.19472780537765091
-57.98658091477663,0.18513137512595892
-57.87860830219438,0.1755036248356591
-57.770958814889624,0.1660230202363984
-57.663629192466495,0.15686983473473531
-57.55661622715268,0.14822053766256751
-57.44991676261811,0.14024220845839597
-57.34352769282732,0.13308718058705118
-57.237445960924745,0.12688811256899044
-57.13166855815133,0.12175366910450472
-57.026192522791696,0.11776497348603607
-56.92101493915078,0.11497296415505037
-56.816132936558745,0.1133967545209566
-56.71154368840345,0.11302305739285907
-56.607244411189534,0.11380669512790698
-56.503232363622914,0.11567217552651782
-56.399504845720315,0.11851627329353427
-56.29605919794279,0.12221151918617425
-56.192892800352176,0.12661046532574474
-56.09000307179042,0.13155056692596687
-55.987387469080225,0.13685949901722716
-55.885043486246964,0.142360712471084
-55.78296865376096,0.14787902728219351
-55.681160537799265,0.15324606283447806
-55.57961673952677,0.1583053146069732
-55.47833489439563,0.16291670396636965
-55.37731267146262,0.16696045153739195
-55.276547772724015,0.17034015405144018
-55.176037932467004,0.1729849782335187
-55.075780916637626,0.17485092171463187
-54.97577452222446,0.1759211285671915
-54.87601657665749,0.17620528423958434
-54.77650493722212,0.17573814983858918
-54.67723749048727,0.17457732741079762
-54.5782121517477,0.17280037481657362
-54.47942686447983,0.17050140991213425
-54.38087959981064,0.16778735827149552
-54.282568355999494,0.1647740061115857
-54.18449115793227,0.16158202027705207
-54.08664605662754,0.15833309027063633
-53.98903112875451,0.155146333871365
-53.891644476162206,0.15213508864756678
-53.79448422541982,0.14940418767752636
-53.69754852736772,0.14704779027112305
-53.60083555667886,0.1451478088165399
-53.504343511430285,0.14377294250924058
-53.40807061268459,0.14297829911618098
-53.31201510408083,0.14280555848717222
-53.216175251434755,0.14328360752289504
-53.12054934234811,0.144429556837171
-53.02513568582671,0.14625003526809283
-52.92993261190705,0.14874265028473282
-52.83493847129136,0.15189750049182169
-52.740151634990475,0.1556986308329644
-52.645570493974915,0.1601253314061514
-52.55119345883336,0.16515319641690235
-52.45701895943875,0.17075487982954193
-52.36304544462159,0.17690050764591492
-52.26927138185027,0.18355773219118643
-52.17569525691843,0.190691439964828
-52.08231557363882,0.198263150131842
-51.9891308535438,0.20623016422629933
-51.8961396355923,0.2145445478544977
-51.80334047588273,0.22315204101453173
-51.71073194737209,0.2319910042004321
-51.61831263960105,0.24099151209550437
-51.526081158424454,0.2500747050318868
-51.43403612574782,0.25915250045867605
-51.342176179268826,0.2681277526868013
-51.25049997222457,0.27689492973294993
-51.15900617314364,0.2853413520110802
-51.067693465603426,0.2933490100007448
-50.97656054799229,0.3007969481289408
-50.88560613327656,0.30756417134093644
-50.7948289487722,0.31353300067785056
-50.70422773592103,0.3185927760969722
-50.613801250071404,0.3226437801689403
-50.5235482602633,0.325601236433922
-50.43346754901757,0.3273992221727797
-50.34355791212937,0.32799432797919126
-50.253818158465634,0.327368896348457
-50.16424710976652,0.3255336787572827
-50.07484360045067,0.3225297652961507
-49.985606477424184,0.3184296624034537
-49.89653459989347,0.3133374218964491
-49.80762683918137,0.3073877572722885
-49.71888207854712,0.3007441198947308
-49.63029921300947,0.2935957467314157
-49.54187714917329,0.28615373117819365
-49.45361480505946,0.27864620755644964
-49.36551110993778,0.27131277646303614
-49.277565004163215,0.26439833073786434
-49.18977543901511,0.25814646898730115
-49.10214137653926,0.25279270416770916
-49.01466178939312,0.24855768775960174
-48.92733566069365,0.2456406749185132
-48.840161983868065,0.24421345237394476
-48.753139762507345,0.24441493880748738
-48.666268010222204,0.24634664736414713
-48.57954575050194,0.2500691725542684
-48.49297201657554,0.25559983010369053
-48.406545851275546,0.2629115395804521
-48.320266306904145,0.27193299734561505
-48.23413244510175,0.28255014316471294
-48.14814333671792,0.2946088793724032
-48.06229806168447,0.3079189585095971
-47.9765957088909,0.3222589154895
-47.89103537606197,0.33738188510607936
-47.805616169637425,0.35302211639362147
-47.72033720465376,0.3689019730537092
-47.63519760462815,0.3847391946752224
-47.55019650144421,0.40025418725796985
-47.465333035239944,0.4151771137544729
-47.38060635429738,0.4292545657773237
-47.29601561493421,0.4422556157702938
-47.211559981397315,0.45397707400244014
-47.12723862575797,0.4642478056491056
-47.04305072780886,0.47293199869303887
-46.958995474962926,0.47993131197727845
-46.875072062153805,0.48518587293749926
-46.791279691737856,0.48867413477194294
-46.70761757339803,0.49041164154075223
-46.624084924049136,0.4904487854862221
-46.540680967744755,0.4888676724441839
-46.45740493558569,0.48577823748678844
-46.37425606562987,0.4813137730497922
-46.29123360280377,0.47562604517244084
-46.20833679881527,0.46888017981957186
-46.12556491206784,0.46124950055769215
-46.04291720757627,0.45291049139561945
-45.96039295688358,0.4440380449150731
-45.87799143797939,0.4348011366794917
-45.79571193521955,0.4253590432871464
-45.71355373924702,0.41585819444249256
-45.63151614691408,0.40642972027033536
-45.54959846120565,0.39718772504770006
-45.46779999116394,0.38822828882515825
-45.386120051814274,0.37962917023816267
-45.3045579640919,0.3714501582457639
-45.223113054770195,0.36373399850441857
-45.14178465638981,0.35650780232964324
-45.06057210718896,0.34978483325028814
-44.979474751034836,0.3435665583277642
-44.898491937355956,0.33784484877567317
-44.81762302107569,0.3326042168309929
-44.73686736254672,0.32782398294483356
-44.656224327486456,0.32348027864240675
-44.575693286913555,0.319547805157316
-44.495273617085324,0.3160012853650517
-44.41496469943605,0.31281656573671146
-44.334765920516254,0.30997134508153906
-44.25467667193294,0.3074455268260894
-44.17469635029065,0.3052212106135996
-44.094824357133405,0.30328235630573064
-44.01506009888752,0.30161416834876226
-43.93540298680525,0.3002022603835835
-43.855852436909366,0.2990316685445618
-43.776407869938346,0.2980857868830164
-43.69706871129252,0.29734529971072776
-43.617834390981024,0.2967871834940921
-43.53870434356931,0.2963838454966949
-43.45967800812773,0.2961024580552976
-43.38075482818059,0.29590453667752803
-43.30193425165608,0.2957457976456608
-43.22321573083688,0.29557631712752674
-43.144598722311514,0.2953409995810212
-43.066082686926286,0.29498034913177107
-42.987667089738075,0.2944315242057125
-42.9093513999676,0.29362964354896437
-42.83113509095352,0.2925093013229695
-42.75301764010706,0.2910062405814216
-42.674998528867306,0.28905912836630665
-42.59707724265723,0.2866113720392466
-42.51925327084009,0.2836129153145681
-42.44152610667673,0.28002195369892596
-42.36389524728319,0.27580651248999494
-42.286360193589125,0.27094583588347654
-42.208920450296645,0.26543154275946934
-42.13157552583987,0.2592685129975419
-42.05432493234481,0.252475477311577
-41.97716818559011,0.2450852932028622
-41.90010480496797,0.23714489931910285
-41.82313431344589,0.2287149499243533
-41.74625623752882,0.21986914002052538
-41.66947010722175,0.21069323965939876
-41.59277545599291,0.20128386294981968
-41.516171820737455,0.19174700306633494
-41.43965874174155,0.18219636913380885
-41.36323576264706,0.17275156418682902
-41.28690243041654,0.1635361455236036
-41.21065829529886,0.15467560977429662
-41.13450291079522,0.14629534499738173
-41.058435833625545,0.1385185912384709
-40.9824566236954,0.13146444937635496
-40.90656484406337,0.12524597588047748
-40.830760060908744,0.11996839844084799
-40.755041843499725,0.11572748441460548
-40.67940976416201,0.11260809074821247
-40.60386339824775,0.1106829205393552
-40.52840232410505,0.11001150773067071
-40.45302612304761,0.11063944758760264
-40.37773437932496,0.11259788659571893
-40.30252668009314,0.11590328119758787
-40.22740261538536,0.120557430350913
-40.15236177808361,0.1265477822077618
-40.07740376389007,0.1338480102823369
-40.00252817129928,0.14241884930557822
-39.92773460157049,0.15220917559998573
-39.85302265870036,0.16315731132016517
-39.778391949396,0.17519252640028993
-39.70384208304849,0.18823670666888526
-39.62937267170645,0.20220615150414875
-39.55498333005027,0.21701345980370598
-39.48067367536635,0.23256945914143426
-39.40644332752186,0.24878512999633318
-39.3322919089398,0.26557347507347473
-39.25821904457424,0.2828512831844763
-39.18422436188597,0.3005407380720995
-39.11030749081844,0.3185708250631158
-39.03646806377397,0.33687849257250746
-38.96270571559022,0.35540953125296787
-38.889020083517025,0.3741191409085878
-38.815410807193416,0.3929721640193824
-38.74187752862501,0.41194297463038204
-38.66841989216162,0.43101502215414855
-38.59503754447513,0.45018004096826175
-38.52173013453765,0.46943694816184994
-38.44849731359993,0.48879046296771017
-38.37533873517005,0.508249491864388
-38.302254054992304,0.5278253326061206
-38.22924293102639,0.5475297581226369
-38.15630502342689,0.5673730469554162
-38.08343999452283,0.587362030355586
-38.010647508797625,0.6074982271351032
-37.93792723286927,0.6277761357053568
-37.8652788354706,0.6481817484280712
-37.79270198743,0.6686913465243184
-37.720196361652135,0.6892706245309357
-37.647761633099066,0.7098741819580561
-37.57539747877144,0.7304454067820499
-37.50310357769009,0.7509167611827623
-37.43087961087758,0.7712104650449119
-37.35872526134026,0.7912395577758303
-37.28664021405025,0.810909304548987
-37.21462415592782,0.8301188997608214
-37.14267677582391,0.8487634088499659
-37.07079776450282,0.8667358801766091
-36.99898681462517,0.8839295518170285
-36.92724362073092,0.9002400742136787
-36.85556787922277,0.9155676688357123
-36.783959288349536,0.9298191454204465
-36.71241754818993,0.9429097059203717
-36.640942360636316,0.9547644717758511
-36.569533429378794,0.9653196822460138
-36.49819045988941,0.9745235248191472
-36.426913159406524,0.9823365736508758
-36.35570123691935,0.988731827929391
-36.28455440315275,0.993694358377736
-36.21347237055206,0.9972205860878224
-36.142454853268184,0.9993172328616964
-36.071501567142846,0.9999999955723589
-36.000612229693914,0.9992920081751391
-35.92978656010103,0.997222163418517
-35.85902427919125,0.9938233716513892
-35.788325109424925,0.9891308361629805
-35.717688774881736,0.9831804231248479
-35.647115001246846,0.9760071994809018
-35.57660351579718,0.9676442042458436
-35.506154047387966,0.9581215079568559
-35.43576632643925,0.9474656019332827
-35.36544008492272,0.9356991440938311
-35.295175056348555,0.9228410719995412
-35.22497097575249,0.9089070772246545
-35.154827579682944,0.8939104188191777
-35.084744606188366,0.8778630382201658
-35.014721794804665,0.8607769241565097
-34.94475888654274,0.8426656644687103
-34.874855623876265,0.823546112829509
-34.80501175072943,0.8034400924855463
-34.73522701246498,0.7823760565931563
-34.665501155872256,0.7603906255978412
-34.59583392915542,0.7375299263637605
-34.526225081921766,0.7138506652078622
-34.456674365170215,0.6894208773076748
-34.38718153127986,0.6643203076849631
-34.31774633399865,0.6386403935705397
-34.24836852843221,0.6124838338030189
-34.179047871032786,0.5859637473312799
-34.109784119588255,0.5592024391833433
-34.04057703321124,0.532329807750826
-33.97142637232847,0.5054814412770011
-33.90233189867004,0.47879646345557014
-33.833293375258954,0.4524151975673736
-33.76431056640069,0.4264767252375011
-33.6953832376729,0.4011164194473883
-33.62651115591516,0.37646353178382935
-33.55769408921894,0.3526389110868192
-33.48893180691754,0.32975292484364294
-33.42022407957621,0.3079036461661007
-33.351570678982334,0.28717535839019187
-33.28297137813576,0.26763741675232583
-33.21442595123916,0.24934349278927875
-33.145934173688495,0.23233121268699933
-33.07749582206369,0.2166221863849837
-33.00911067411918,0.20222241043174335
-32.94077850877476,0.18912301494462466
-32.87249910610643,0.17730131404919416
-32.80427224733734,0.1667221102680705
-32.73609771482879,0.15733919680154185
-32.6679752920714,0.14909699768311643
-32.59990476367632,0.14193228447252124
-32.53188591536648,0.13577590941646364
-32.463918533968,0.13055449869875455
-32.39600240740168,0.12619205524714427
-32.32813732467447,0.12261142820681577
-32.2603230758712,0.11973561520281412
-32.19255945214618,0.1174888734212064
-32.12484624571507,0.11579762584325712
-32.05718324984672,0.11459115917065091
-31.989570258855093,0.11380211960939166
-31.922007068091315,0.11336682130807456
-31.854493473935765,0.1132253895107006
-31.787029273790253,0.1133217661036782
-31.719614266070224,0.11360360902164461
-31.652248250197143,0.11402211883599057
-31.584931026590837,0.11453182579187998
-31.517662396662004,0.11509036868865073
-31.450442162804677,0.11565829350706668
-31.3832701283889,0.11619889484281429
-31.31614609775339,0.11667811733621444
-31.249069876198234,0.11706452776182816
-31.182041269977738,0.11732936164787895
-31.11506008629329,0.11744664162388747
-31.04812613328633,0.1173933585153768
-30.981239220031295,0.1171497008480203
-30.914399156528773,0.11669931416628343
-30.847605753698566,0.11602956862140142
-30.780858823372945,0.11513181177106965
-30.714158178289868,0.11400158350658433
-30.64750363208634,0.11263877144741088
-30.58089499929177,0.11104768790390684
-30.514332095321457,0.10923705342032126
-30.447814736470008,0.10721987672635827
-30.381342739905026,0.10501322635511323
-30.314915923660614,0.10263789490783898
-30.248534106631137,0.1001179626306699
-30.182197108564903,0.09748027229146884
-30.115904750058007,0.0947538320077918
-30.049656852548125,0.09196916642219684
-29.983453238308474,0.0891576392462074
-29.91729373044172,0.0863507715620215
-29.851178152874013,0.08357958031671331
-29.78510633034908,0.08087396017757828
-29.719078088422272,0.07826212942384865
-29.65309325345482,0.07577015698244685
-29.587151652607982,0.07342158328675742
-29.52125311383738,0.07123714260820839
-29.455397465887255,0.06923458917420085
-29.389584538284918,0.06742862405234494
-29.32381416133511,0.06583091475862221
-29.258086166114513,0.06445019512605485
-29.192400384466236,0.06329242940587812
-29.126756648994412,0.062361022070835846
-29.061154793058822,0.06165705349459071
-28.995594650769494,0.061179521667118424
-28.93007605698149,0.06092557137364092
-28.86459884728962,0.06089069473926832
-28.79916285802324,0.061068890576494075
-28.7337679262411,0.061452774357172675
-28.66841388972625,0.06203363560053875
-28.603100586980943,0.06280144472096719
-28.537827857221647,0.06374481658762379
-28.472595540373998,0.064850942882162
-28.40740347706796,0.06610550948311764
-28.342251508632835,0.06749261827123952
-28.277139477092472,0.06899473470158654
-28.212067225160396,0.07059268305142641
-28.147034596235102,0.07226571032733001
-28.08204143439526,0.07399163738142098
-28.017087584395064,0.07574711191145032
-27.95217289165955,0.07750797285196127
-27.887297202279992,0.0792497294323905
-27.822460363009345,0.08094815117915184
-27.757662221257675,0.08257995772422538
-27.692902625087665,0.08412358984237804
-27.628181423210176,0.08556003608176918
-27.563498464979812,0.08687368308560116
-27.498853600390497,0.08805315261018806
-27.434246680071183,0.08909208466857346
-27.369677555281474,0.08998982444775808
-27.3051460779074,0.09075197086241647
-27.24065210045711,0.09139074692825969
-27.17619547605672,0.09192515657374613
-27.111776058446107,0.09238089896587619
-27.04739370197476,0.09279001970797252
-26.983048261597688,0.09319028808194782
-26.918739592871333,0.0936243004764028
-26.85446755194954,0.09413832181673727
-26.790231995579536,0.09478088869501156
-26.726032781097967,0.09560120945727646
-26.661869766426918,0.09664740721101973
-26.59774281007006,0.09796466105128367
-26.533651771108705,0.0995933083007117
-26.46959650919801,0.1015669758126243
-26.405576884563104,0.10391081108030914
-26.34159275799535,0.1066398838163734
-26.277643990848556,0.10975782571500321
-26.213730445035242,0.11325577031153597
-26.14985198302297,0.11711164635618895
-26.08600846783064,0.12128986719052698
-26.022199763024883,0.12574144563534917
-25.958425732716403,0.13040454934222384
-25.894686241556442,0.13520549597992593
-25.830981154733195,0.14006017162770443
-25.767310337968294,0.1448758399644768
-25.7036736575133,0.1495532949131837
-25.640070980146234,0.15398929593342647
-25.57650217316813,0.15807921371167985
-25.51296710439964,0.16171980505879818
-25.44946564217758,0.16481202977337164
-25.385997655351634,0.16726381933604648
-25.322563013280973,0.16899270770659222
-25.25916158583096,0.16992823821109188
-25.195793243369838,0.17001406740560088
-25.1324578567655,0.16920969663003466
-25.069155297382224,0.16749177434833037
-25.005885437077463,0.16485492683141534
-24.94264814819868,0.16131209071894165
-24.879443303580135,0.1568943378756405
-24.816270776539806,0.1516502000872508
-24.75313044087623,0.14564451786248497
-24.690022170865415,0.138956853286681
-24.62694584125779,0.1316795209232182
-24.563901327275136,0.12391530266637997
-24.500888504607573,0.11577492179297251
-24.437907249410568,0.10737435792784959
-24.37495743830194,0.09883208803945061
-24.312038948358914,0.09026633885122498
-24.249151657115203,0.08179243325631157
-24.186295442558045,0.07352030764108756
-24.12347018312538,0.065552268755077
-24.06067575770293,0.057981048303842445
-23.997912045621394,0.05088820125944756
-23.93517892665356,0.044342880507290496
-23.87247628101158,0.03840100643804984
-23.80980398934412,0.033104836015816534
-23.747161932733636,0.028482922257653226
-23.684549992693594,0.02455044245492045
-23.621968051165787,0.021309862300857015
-23.559415990517607,0.018751893731890776
-23.496893693539363,0.016856697020147346
-23.43440104344161,0.015595272649391503
-23.371937923852535,0.014930985839657527
-23.3095042188153,0.014821166227276979
-23.247099812785436,0.015218727029468377
-23.184724590628274,0.01607375181113658
-23.12237843761637,0.017335002437258416
-23.06006123942695,0.01895130859135701
-22.997772882139362,0.020872806984960097
-22.935513252232585,0.023052006672097416
-22.87328223658275,0.02544466531593952
-22.811079722460615,0.028010469451484152
-22.74890559752912,0.03071351940668953
-22.686759749840956,0.0335226262953463
-22.624642067836156,0.03641143415322187
-22.562552440339644,0.03935838470148797
-22.500490756558865,0.042346545310692284
-22.4384569060814,0.04536332250233703
-22.37645077887264,0.04840008383219323
-22.314472265273423,0.051451710381500336
-22.252521255997664,0.05451610052287068
-22.190597642130147,0.0575936433492954
-22.12870131512414,0.06068667740296338
-22.066832166799166,0.06379894736922423
-22.004990089338712,0.06693506845562523
-21.94317497528804,0.07010000547956188
-21.881386717551887,0.07329857142819657
-21.8196252093923,0.07653494857235915
-21.75789034442639,0.07981223420007513
-21.696182016624235,0.08313201271545087
-21.634500120306605,0.08649395619699529
-21.57284455014289,0.08989545644297453
-21.511215201148897,0.09333129291820692
-21.4496119686848,0.09679334268535059
-21.388034748452956,0.10027034015507735
-21.326483436495845,0.10374769611003601
-21.26495792919402,0.10720738673386121
-21.20345812326395,0.11062792411002845
-21.141983915756065,0.11398441967604686
-21.080535204052644,0.11724875129717746
-21.019111885865854,0.12038984288255357
-20.957713859235664,0.12337406278556824
-20.896341022527917,0.12616574365239439
-20.834993274432286,0.12872782201299957
-20.773670513960354,0.13102259091305735
-20.712372640443615,0.1330125534805039
-20.651099553531548,0.13466135976762744
-20.589851153189663,0.13593480379876602
-20.52862733969764,0.1368018527901252
-20.467428013647336,0.1372356762955531
-20.406253075940942,0.1372146398556207
-20.345102427789122,0.13672322583750487
-20.283975970709072,0.1357528437502099
-20.22287360652273,0.13430249354061857
-20.161795237354884,0.13237924828413328
-20.100740765631382,0.1299985272621976
-20.039710094077268,0.12718413656733876
-19.978703125714993,0.1239680619119228
-19.917719763862618,0.12039000698020001
-19.856759912132038,0.1164966801278464
-19.79582347442716,0.11234084211834318
-19.7349103549422,0.10798013747271679
-19.674020458159884,0.1034757414606842
-19.61315368884976,0.098890863340549
-19.5523099520664,0.09428915374739565
-19.491489153147725,0.08973306976153801
-19.430691197713305,0.08528225484998193
-19.369915991662634,0.08099199232855157
-19.309163441173446,0.07691179009764848
-19.248433452700052,0.07308415111672675
-19.187725932971702,0.06954357846268722
-19.127040788990858,0.06631585603162239
-19.06637792803162,0.06341763625789003
-19.00573725763805,0.060856354996052645
-18.94511868562259,0.058630481373092035
-18.88452212006438,0.056730097462586206
-18.823947469307733,0.055137789589375825
-18.76339464196048,0.05382982048797225
-18.702863546892452,0.05277753994705511
-18.64235409323382,0.05194898147962831
-18.581866190373592,0.05131058441189982
-18.52139974795808,0.05082897495564388
-18.460954675889266,0.05047273659693688
-18.40053088432336,0.05021409966978813
-18.340128283669202,0.050030482341411164
-18.279746784586816,0.04990582035211899
-18.219386297985853,0.04983163054443815
-18.15904673502408,0.04980776318923978
-18.09872800710594,0.049842809978454694
-18.038430025881055,0.049954147828458126
-17.97815270324273,0.05016761278701791
-17.917895951326518,0.05051681278184412
-17.857659682508746,0.051042102097669184
-17.797443809405102,0.05178925373992168
-17.73724824486917,0.052807877691185556
-17.677072901991,0.054149643006453675
-17.616917694095715,0.05586636932029453
-17.55678253474209,0.0580080583474129
-17.496667337721124,0.06062093815300021
-17.43657201705468,0.06374559227549323
-17.376496486994096,0.06741524224880352
-17.31644066201879,0.07165424586019187
-17.25640445683489,0.076476864871713
-17.196387786373894,0.0818863453042275
-17.13639056579131,0.08787434119155763
-17.07641271046529,0.09442069947754121
-17.016454135995307,0.10149361000725847
-16.956514758200832,0.10905011092537739
-16.896594493120013,0.11703692679719883
-16.83669325700833,0.12539160493326293
-16.776810966337322,0.13404390518953413
-16.71694753779328,0.14291739031758466
-16.657102888275947,0.15193115804473956
-16.59727693489723,0.16100165265998362
-16.53746959497992,0.17004449304364286
-16.47768078605646,0.17897625577123805
-16.41791042586763,0.18771615599981478
-16.358158432361318,0.1961875750641566
-16.298424723691255,0.2043193917396451
-16.23870921821582,0.21204708356748436
-16.17901183449673,0.21931357503577054
-16.119332491297886,0.22606982028723652
-16.05967110758408,0.2322751188962159
-16.000027602519864,0.2378971736544277
-15.940401895468264,0.24291190879590419
-15.880793905989625,0.24730307530012888
-15.821203553840416,0.2510616765353913
-15.761630758972007,0.2541852523214986
-15.702075441529535,0.25667706237380267
-15.642537521850677,0.2585452110052372
-15.583016920464562,0.25980175396914984
-15.523513558090508,0.26046182557011516
-15.464027355636949,0.2605428198768782
-15.404558234200227,0.2600636543294724
-15.34510611506351,0.2590441375774249
-15.285670919695601,0.25750445638344377
-15.226252569749828,0.2554647892531866
-15.16685098706292,0.25294504747396684
-15.107466093653898,0.24996473780399717
-15.048097811722943,0.24654293544604267
-14.988746063650293,0.24269835140511958
-14.929410771995169,0.2384494750415236
-14.870091859494636,0.2338147706859679
-14.810789249062543,0.22881290660395923
-14.751502863788433,0.22346299532694644
-14.692232626936482,0.2177848262831014
-14.632978461944386,0.21179907457422542
-14.573740292422327,0.20552747342108332
-14.5145180421519,0.1989929419664005
-14.45531163508508,0.19221966449261788
-14.39612099534313,0.18523312138803247
-14.33694604721559,0.17806007610229527
-14.277786715159218,0.17072852562263344
-14.218642923796985,0.16326762447179477
-14.159514597917006,0.1557075937287766
-14.10040166247154,0.14807962701833588
-14.041304042575987,0.14041580478712984
-13.98222166350784,0.13274902653356135
-13.923154450705693,0.12511296810066616
-13.86410232976824,0.11754206785092712
-13.805065226453294,0.11007154174137912
-13.746043066676759,0.10273742326521727
-13.687035776511655,0.09557662020165865
-13.628043282187146,0.08862697640315169
-13.569065510087574,0.08192732372068985
-13.510102386751441,0.07551750686876105
-13.45115383887048,0.06943836276385196
-13.392219793288664,0.06373163578203746
-13.33330017700129,0.05843981155508507
-13.274394917153968,0.05360585437284608
-13.215503941041707,0.04927283692112102
-13.156627176107975,0.04548345582518625
-13.097764549943731,0.04227943208924459
-13.03891599028651,0.0397008017627524
-12.98008142501947,0.03778510872149613
-12.921260782170519,0.03656651798907693
-12.862453989911312,0.03607487419356053
