candidate_id,case_count,tri_point_avg_peak_abs_angle_deg,tri_point_avg_signed_peak_angle_deg,tri_point_avg_fwhm_deg,tri_point_avg_normal_offaxis_ratio,tri_point_avg_offaxis_30_40_fraction,tri_point_avg_offaxis_45_55_fraction,tri_point_avg_offaxis_40_60_fraction,tri_point_avg_eta_5deg,tri_point_avg_eta_10deg,tri_point_avg_eta_20deg,tri_point_avg_eta_30deg,source_position_peak_abs_min_deg,source_position_peak_abs_max_deg,source_position_peak_abs_std_deg,bilateral_asymmetry_metric,center_vs_bilateral_mismatch_metric,pass_fail_verdict,verdict_reasons
F0_0781,3,25.894686241556442,25.894686241556442,54.99770720078101,0.2822512476909402,0.2659996390697256,0.39834378540516163,0.32355596827101396,0.07694743622287421,0.16873762382089885,0.35683110923428585,0.5810153203576438,25.8309811547332,26.086008467830656,0.12022102831932796,1.4210854715202004e-14,0.2550273130974503,fail,tri_point_avg_peak_abs_angle_gt_8deg;tri_point_avg_fwhm_gt_20deg;tri_point_avg_normal_offaxis_ratio_le_1;F0_0781_xm0p7_xdipole_453_40_60_lobe_dominant;F0_0781_x0p0_xdipole_453_40_60_lobe_dominant;F0_0781_xp0p7_xdipole_453_40_60_lobe_dominant
