candidate_id,status,mechanism_class_descriptive,pair_DoLP_450,pair_DoLP_mean,pair_DoLP_worst,pair_DoLP_ripple,useful_LP_axisfree_450,useful_LP_axisfree_mean,useful_LP_axisfree_worst,useful_LP_over_S0_mean,upward_source_normalized_power_450,upward_source_normalized_power_mean,upward_source_normalized_power_worst,C_source_450,C_source_mean,C_source_worst,C_angular_450,C_angular_mean,C_angular_worst,full_angle_DoLP_450,normal_5deg_DoLP_450,normal_10deg_DoLP_450,normal_20deg_DoLP_450,x_y_S0_ratio_450,Poincare_separation_450_deg
IAR3,PASS,BOTH_SOURCE_AND_ANGULAR_CANCELLATION,0.0306664913144744,0.04496786072182025,0.0009871386303936837,0.10519786915042134,1.8814187720566025,2.0107094957772578,1.4137937303785109,0.5224839303609102,0.007354128479004906,0.008218766561320784,0.006281593640188835,0.07344703817293873,0.13981253390036433,0.0022339359112307313,0.08075725508788788,0.08245164302059158,0.002379456979158618,0.051109623303430114,0.041439433163199806,0.4546481265159366,0.3142954271263005,1.0695719141968514,99.99061926299616
IAR4,PASS,BOTH_SOURCE_AND_ANGULAR_CANCELLATION,0.05357583763829356,0.04414289735116698,0.00336338151268037,0.08310084321099687,1.9382879676128872,2.012934982463852,1.4359990190980665,0.5220714486755835,0.007393072471433242,0.008236378414264374,0.006303062109559295,0.1271278142890803,0.13286209714421346,0.009314231057177522,0.10519642518941018,0.08019484243014113,0.004805021618007817,0.06681942660240957,0.11995391370452343,0.4808387335528009,0.3445746078884999,1.072357391537074,100.04440416394995
