candidate_id,pair_DoLP_450,baseline_pair_DoLP_450,delta_pair_DoLP_450,C_source_450,baseline_C_source_450,delta_C_source_450,C_angular_450,baseline_C_angular_450,delta_C_angular_450,full_angle_DoLP_450,baseline_full_angle_DoLP_450,normal_5deg_DoLP_450,baseline_normal_5deg_DoLP_450,normal_10deg_DoLP_450,baseline_normal_10deg_DoLP_450,normal_20deg_DoLP_450,baseline_normal_20deg_DoLP_450
IAR3,0.0306664913144744,0.037876844117608964,-0.0072103528031345655,0.07344703817293873,0.08854257161559786,-0.01509553344265914,0.08075725508788788,0.08612761641165362,-0.0053703613237657405,0.051109623303430114,0.05403785551843508,0.041439433163199806,0.07423939389867737,0.4546481265159366,0.44386868164020554,0.3142954271263005,0.3158925064623751
IAR4,0.05357583763829356,0.037876844117608964,0.015698993520684594,0.1271278142890803,0.08854257161559786,0.03858524267348243,0.10519642518941018,0.08612761641165362,0.01906880877775656,0.06681942660240957,0.05403785551843508,0.11995391370452343,0.07423939389867737,0.4808387335528009,0.44386868164020554,0.3445746078884999,0.3158925064623751
