case_id,wavelength_nm,T_total,R_signed_monitor,R_total,closure,signed_closure_residual,sourcepower_W,raw_transmitted_power_W,raw_reflected_power_W,normalization_path,transmitted_order_sum,transmitted_order_sum_mismatch,eta_plus1,eta_0,eta_minus1,non_target_efficiency,directionality,eta_plus1_over_minus1,plus1_transmitted_fraction,plus1_air_side_angle_deg,transmitted_order_count,raw_power_origin,transmission_power_normalization_mismatch,reflection_power_normalization_mismatch,source_case_id,frequency_hz,geometry_id,geometry_hash,polarization,generator_id,interface_stack_id,quality_gate_pass,training_label,provisional_hf_label,diagnostic_only,pilot_scope_only,bulk_mdc_compatible,candidate_performance_label,logical_task_id,execution_id,case_group,accepted_execution,post_fsp_sha256,source_prefsp_sha256,setup_sha256,case_type,plus1_u_x
NP_K6_M4_B2_G01_S,454,0.9032215072858333,-0.09674257637173128,0.09674257637173128,0.9999640836575645,3.5916342435438064e-05,9.411800097436879e-16,8.500940270279891e-16,-9.105217897217551e-17,monitor_T_and_order_sum,0.9032215072858334,1.1102230246251565e-16,0.8238541856977588,0.0018001976250916613,0.013801424477931762,0.07936732158807447,0.9835237485306915,59.69341693787387,0.9121286185638204,15.124631395575323,7,direct_getdata_power,,,NP_K6_M4_B2_G01_S,660335810572687.4,K6X_D110_D125_D135_D150_D175_D190,e599c908c3befb142dacc503b37f1aefc68655082078b987ae553e49f60ec84f,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G01_S,NP_K6_M4_B2_G01_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,7ee856b7c269422b80447a64afc6575ad6d5b301a2a1dedcc562bf9ecd6e1114,2891cf7cc7523488a1088cc2e46588032ddf99d045b8b16fe22baef7024b9faa,2891cf7cc7523488a1088cc2e46588032ddf99d045b8b16fe22baef7024b9faa,hf_formal_batch2_primary4,0.260919540229885
NP_K6_M4_B2_G01_S,455,0.8951606708884816,-0.10438127809032147,0.10438127809032147,0.9995419489788031,0.0004580510211969202,9.412404171376484e-16,8.425614032722916e-16,-9.824787773109506e-17,monitor_T_and_order_sum,0.8951606708884817,1.1102230246251565e-16,0.8048087867006857,0.002259283972670174,0.014887777561954557,0.09035188418779594,0.9818374527708958,54.05835648413768,0.8990662937658799,15.158744308614912,7,direct_getdata_power,,,NP_K6_M4_B2_G01_S,658884523076923.0,K6X_D110_D125_D135_D150_D175_D190,e599c908c3befb142dacc503b37f1aefc68655082078b987ae553e49f60ec84f,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G01_S,NP_K6_M4_B2_G01_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,7ee856b7c269422b80447a64afc6575ad6d5b301a2a1dedcc562bf9ecd6e1114,2891cf7cc7523488a1088cc2e46588032ddf99d045b8b16fe22baef7024b9faa,2891cf7cc7523488a1088cc2e46588032ddf99d045b8b16fe22baef7024b9faa,hf_formal_batch2_primary4,0.26149425287356326
NP_K6_M4_B2_G02_P,445,0.7176538048067074,-0.2816201283727883,0.2816201283727883,0.9992739331794958,0.0007260668205043008,9.406179484425252e-16,6.750380495692575e-16,-2.648969473901327e-16,monitor_T_and_order_sum,0.7176538048067075,1.1102230246251565e-16,0.20550204976906278,0.25417991862893674,0.128213351535481,0.5121517550376447,0.6158003165743154,1.6028131805929227,0.28635262349708107,14.817860402183731,7,direct_getdata_power,,,NP_K6_M4_B2_G02_P,673690916853932.6,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_P,NP_K6_M4_B2_G02_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,2e9d571810a2eb768f0d504b2d5bfef99a17e7fa09f6c1c8892d058751622dd6,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,hf_formal_batch2_primary4,0.2557471264367816
NP_K6_M4_B2_G02_P,446,0.7144255433464964,-0.28366417670341104,0.28366417670341104,0.9980897200499075,0.0019102799500925194,9.406820787279247e-16,6.720473052115093e-16,-2.6683780740201e-16,monitor_T_and_order_sum,0.7144255433464965,1.1102230246251565e-16,0.249115280854452,0.22728170749075433,0.11567631492550644,0.46531026249204444,0.6828975331019354,2.153554779255183,0.34869313278966996,14.85192444636312,7,direct_getdata_power,,,NP_K6_M4_B2_G02_P,672180399103139.1,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_P,NP_K6_M4_B2_G02_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,2e9d571810a2eb768f0d504b2d5bfef99a17e7fa09f6c1c8892d058751622dd6,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,hf_formal_batch2_primary4,0.25632183908045975
NP_K6_M4_B2_G02_P,447,0.7267526003861808,-0.271652056647902,0.271652056647902,0.9984046570340828,0.0015953429659171792,9.407457805215036e-16,6.836894422963301e-16,-2.5555552606150225e-16,monitor_T_and_order_sum,0.7267526003861808,0.0,0.2617119444000081,0.22882916922465527,0.11603495160035407,0.4650406559861727,0.6928235471185902,2.2554578667072027,0.36011146607654376,14.885993861861795,7,direct_getdata_power,,,NP_K6_M4_B2_G02_P,670676639821029.1,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_P,NP_K6_M4_B2_G02_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,2e9d571810a2eb768f0d504b2d5bfef99a17e7fa09f6c1c8892d058751622dd6,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,hf_formal_batch2_primary4,0.2568965517241379
NP_K6_M4_B2_G02_P,448,0.7389515116538442,-0.26027954817943194,0.26027954817943194,0.9992310598332761,0.0007689401667238527,9.408090576289273e-16,6.952122753125244e-16,-2.4487335644277434e-16,monitor_T_and_order_sum,0.7389515116538442,0.0,0.26894549310995514,0.23303245307082143,0.11807338800568278,0.47000601854388907,0.6949156907659927,2.277782467773441,0.36395553546947806,14.92006866327333,7,direct_getdata_power,,,NP_K6_M4_B2_G02_P,669179593750000.0,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_P,NP_K6_M4_B2_G02_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,2e9d571810a2eb768f0d504b2d5bfef99a17e7fa09f6c1c8892d058751622dd6,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,hf_formal_batch2_primary4,0.2574712643678161
NP_K6_M4_B2_G02_P,449,0.7504503012431049,-0.24942666140365574,0.24942666140365574,0.9998769626467606,0.00012303735323940246,9.408719138137385e-16,7.060776111526965e-16,-2.346785402710289e-16,monitor_T_and_order_sum,0.7504503012431049,0.0,0.27443320737785587,0.2375623834609043,0.1205497340015018,0.476017093865249,0.6947976194097938,2.276514416650948,0.36569138145892294,14.95414886521045,7,direct_getdata_power,,,NP_K6_M4_B2_G02_P,667689216035634.8,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_P,NP_K6_M4_B2_G02_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,2e9d571810a2eb768f0d504b2d5bfef99a17e7fa09f6c1c8892d058751622dd6,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,hf_formal_batch2_primary4,0.25804597701149423
NP_K6_M4_B2_G02_P,450,0.7611769147405038,-0.23897939776289798,0.23897939776289798,1.0001563125034016,-0.00015631250340172875,9.409343527979162e-16,7.162175076360705e-16,-2.248639249660682e-16,monitor_T_and_order_sum,0.7611769147405038,0.0,0.2790277661866596,0.2419362858311926,0.12316436385565807,0.48214914855384416,0.6937673448689833,2.265491067803224,0.366574131168684,14.988234482305128,7,direct_getdata_power,,,NP_K6_M4_B2_G02_P,666205462222222.2,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_P,NP_K6_M4_B2_G02_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,2e9d571810a2eb768f0d504b2d5bfef99a17e7fa09f6c1c8892d058751622dd6,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,hf_formal_batch2_primary4,0.25862068965517243
NP_K6_M4_B2_G02_P,451,0.7710578846531183,-0.22910118509907013,0.22910118509907013,1.0001590697521885,-0.00015906975218843433,9.409963782624261e-16,7.255626768892719e-16,-2.1558338543385471e-16,monitor_T_and_order_sum,0.7710578846531182,-1.1102230246251565e-16,0.2829669353226018,0.24599520846252929,0.12581098751835706,0.4880909493305165,0.6922265599766607,2.2491432656572554,0.3669853339868281,15.022325529208606,7,direct_getdata_power,,,NP_K6_M4_B2_G02_P,664728288248337.1,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_P,NP_K6_M4_B2_G02_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,2e9d571810a2eb768f0d504b2d5bfef99a17e7fa09f6c1c8892d058751622dd6,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,hf_formal_batch2_primary4,0.2591954022988506
NP_K6_M4_B2_G02_P,452,0.7800119935868033,-0.2200284111864843,0.2200284111864843,1.0000404047732876,-4.040477328759451e-05,9.410579938477605e-16,7.340365218619893e-16,-2.0705949522066306e-16,monitor_T_and_order_sum,0.7800119935868034,1.1102230246251565e-16,0.28632908427142784,0.2496415129027012,0.12844451932427284,0.49368290931537545,0.6903261967232761,2.229204373824292,0.3670829251673088,15.056422020591514,7,direct_getdata_power,,,NP_K6_M4_B2_G02_P,663257650442477.9,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_P,NP_K6_M4_B2_G02_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,2e9d571810a2eb768f0d504b2d5bfef99a17e7fa09f6c1c8892d058751622dd6,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,hf_formal_batch2_primary4,0.2597701149425287
NP_K6_M4_B2_G02_P,453,0.7879638272584204,-0.21194849315613354,0.21194849315613354,0.9999123204145539,8.767958544605992e-05,9.411192031544697e-16,7.415678892239908e-16,-1.9946879698889096e-16,monitor_T_and_order_sum,0.7879638272584202,-2.220446049250313e-16,0.2891440325432988,0.2527878018214547,0.13105076183509398,0.4988197947151216,0.6881190257747922,2.206351405321393,0.3669508961462405,15.0905239711439,7,direct_getdata_power,,,NP_K6_M4_B2_G02_P,661793505518763.8,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_P,NP_K6_M4_B2_G02_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,2e9d571810a2eb768f0d504b2d5bfef99a17e7fa09f6c1c8892d058751622dd6,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,hf_formal_batch2_primary4,0.26034482758620686
NP_K6_M4_B2_G02_P,454,0.7948199397079241,-0.20500415942065595,0.20500415942065595,0.9998240991285801,0.00017590087141997057,9.411800097436879e-16,7.480686385987814e-16,-1.9294581676102952e-16,monitor_T_and_order_sum,0.7948199397079242,1.1102230246251565e-16,0.2913890145630157,0.2553437693872978,0.13364421259110706,0.5034309251449084,0.6855676120054354,2.180333954711072,0.3666100962063102,15.124631395575323,7,direct_getdata_power,,,NP_K6_M4_B2_G02_P,660335810572687.4,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_P,NP_K6_M4_B2_G02_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,2e9d571810a2eb768f0d504b2d5bfef99a17e7fa09f6c1c8892d058751622dd6,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,hf_formal_batch2_primary4,0.260919540229885
NP_K6_M4_B2_G02_P,455,0.8004126641196593,-0.19936932347838052,0.19936932347838052,0.9997819875980398,0.00021801240196020477,9.412404171376484e-16,7.533807498582445e-16,-1.8765446519524163e-16,monitor_T_and_order_sum,0.8004126641196592,-1.1102230246251565e-16,0.29293460036078944,0.2571968414846267,0.13628351081149992,0.5074780637588698,0.6824842492333802,2.1494500590461083,0.36597946720767605,15.158744308614912,7,direct_getdata_power,,,NP_K6_M4_B2_G02_P,658884523076923.0,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,p,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_P,NP_K6_M4_B2_G02_P/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,2e9d571810a2eb768f0d504b2d5bfef99a17e7fa09f6c1c8892d058751622dd6,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,f4fda619b47a494deccd31c2bbcef87d11b5294c1fd23e7f83abf3eed57a4735,hf_formal_batch2_primary4,0.26149425287356326
NP_K6_M4_B2_G02_S,445,0.8495257493227303,-0.15024618780476812,0.15024618780476812,0.9997719371274985,0.00022806287250159984,9.406179484425252e-16,7.990791674770454e-16,-1.4132426093423132e-16,monitor_T_and_order_sum,0.8495257493227303,0.0,0.42345334321903066,0.22032543973919352,0.0954329795478368,0.4260724061036996,0.8160811427077945,4.437180367052987,0.49845851471438213,14.817860402183731,7,direct_getdata_power,,,NP_K6_M4_B2_G02_S,673690916853932.6,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_S,NP_K6_M4_B2_G02_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,e008e072a487fdefd32723f4bfa2958c3014e9dbd8cbb2d5fd4262031b5c060e,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,hf_formal_batch2_primary4,0.2557471264367816
NP_K6_M4_B2_G02_S,446,0.8628083914118134,-0.13675160487452626,0.13675160487452626,0.9995599962863397,0.00044000371366031965,9.406820787279247e-16,8.116283911771614e-16,-1.2863978394274913e-16,monitor_T_and_order_sum,0.8628083914118133,-1.1102230246251565e-16,0.42594434141033455,0.2226671437095828,0.0992089276176257,0.4368640500014789,0.8110857658731558,4.293407374102693,0.4936719967609052,14.85192444636312,7,direct_getdata_power,,,NP_K6_M4_B2_G02_S,672180399103139.1,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_S,NP_K6_M4_B2_G02_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,e008e072a487fdefd32723f4bfa2958c3014e9dbd8cbb2d5fd4262031b5c060e,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,hf_formal_batch2_primary4,0.25632183908045975
NP_K6_M4_B2_G02_S,447,0.8745282238584328,-0.1252237803447125,0.1252237803447125,0.9997520042031453,0.0002479957968547497,9.407457805215036e-16,8.227087365417856e-16,-1.1780374298023989e-16,monitor_T_and_order_sum,0.8745282238584328,0.0,0.42836768656637664,0.2249409381195653,0.10306203591657799,0.4461605372920561,0.8060664815000376,4.1564062145358,0.48982717181660695,14.885993861861795,7,direct_getdata_power,,,NP_K6_M4_B2_G02_S,670676639821029.1,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_S,NP_K6_M4_B2_G02_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,e008e072a487fdefd32723f4bfa2958c3014e9dbd8cbb2d5fd4262031b5c060e,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,hf_formal_batch2_primary4,0.2568965517241379
NP_K6_M4_B2_G02_S,448,0.883396532092718,-0.11621918572130623,0.11621918572130623,0.9996157178140241,0.00038428218597581776,9.408090576289273e-16,8.311074588708124e-16,-1.0934006259686339e-16,monitor_T_and_order_sum,0.883396532092718,0.0,0.43044466246605906,0.2262586387688765,0.10719028709604113,0.4529518696266589,0.8006262666083244,4.015705845440885,0.4872609828412607,14.92006866327333,7,direct_getdata_power,,,NP_K6_M4_B2_G02_S,669179593750000.0,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_S,NP_K6_M4_B2_G02_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,e008e072a487fdefd32723f4bfa2958c3014e9dbd8cbb2d5fd4262031b5c060e,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,hf_formal_batch2_primary4,0.2574712643678161
NP_K6_M4_B2_G02_S,449,0.8911210300699167,-0.10856325378256051,0.10856325378256051,0.9996842838524772,0.00031571614752276544,9.408719138137385e-16,8.384307490015524e-16,-1.0214411635624428e-16,monitor_T_and_order_sum,0.8911210300699167,0.0,0.43399808676278284,0.22567016669236686,0.11201912809444121,0.4571229433071339,0.7948432301283161,3.874321235538338,0.48702485085413333,14.95414886521045,7,direct_getdata_power,,,NP_K6_M4_B2_G02_S,667689216035634.8,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_S,NP_K6_M4_B2_G02_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,e008e072a487fdefd32723f4bfa2958c3014e9dbd8cbb2d5fd4262031b5c060e,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,hf_formal_batch2_primary4,0.25804597701149423
NP_K6_M4_B2_G02_S,450,0.8984777364963072,-0.10134924277723169,0.10134924277723169,0.9998269792735389,0.0001730207264610678,9.409343527979162e-16,8.454085674934896e-16,-9.536298415915339e-17,monitor_T_and_order_sum,0.8984777364963074,1.1102230246251565e-16,0.43904085309434426,0.22419303575263325,0.11651319644607164,0.459436883401963,0.7902756778706634,3.768164177845341,0.4886496740658512,14.988234482305128,7,direct_getdata_power,,,NP_K6_M4_B2_G02_S,666205462222222.2,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_S,NP_K6_M4_B2_G02_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,e008e072a487fdefd32723f4bfa2958c3014e9dbd8cbb2d5fd4262031b5c060e,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,hf_formal_batch2_primary4,0.25862068965517243
NP_K6_M4_B2_G02_S,451,0.9047536812442443,-0.09491329154447296,0.09491329154447296,0.9996669727887172,0.0003330272112827687,9.409963782624261e-16,8.513699372704315e-16,-8.931306359231482e-17,monitor_T_and_order_sum,0.9047536812442444,1.1102230246251565e-16,0.44456477516053555,0.22265755987403596,0.11999791962925084,0.4601889060837087,0.7874497894801006,3.7047706871425454,0.49136553337827465,15.022325529208606,7,direct_getdata_power,,,NP_K6_M4_B2_G02_S,664728288248337.1,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_S,NP_K6_M4_B2_G02_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,e008e072a487fdefd32723f4bfa2958c3014e9dbd8cbb2d5fd4262031b5c060e,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,hf_formal_batch2_primary4,0.2591954022988506
NP_K6_M4_B2_G02_S,452,0.9101152462177745,-0.08973411455594289,0.08973411455594289,0.9998493607737174,0.00015063922628259785,9.410579938477605e-16,8.564712277759595e-16,-8.444500582372074e-17,monitor_T_and_order_sum,0.9101152462177744,-1.1102230246251565e-16,0.4502604501150766,0.2207381581174371,0.12322255317255962,0.4598547961026979,0.7851330336450161,3.6540425313581713,0.49472904886084856,15.056422020591514,7,direct_getdata_power,,,NP_K6_M4_B2_G02_S,663257650442477.9,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_S,NP_K6_M4_B2_G02_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,e008e072a487fdefd32723f4bfa2958c3014e9dbd8cbb2d5fd4262031b5c060e,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,hf_formal_batch2_primary4,0.2597701149425287
NP_K6_M4_B2_G02_S,453,0.914141603213104,-0.08568241544342778,0.08568241544342778,0.9998240186565318,0.0001759813434682178,9.411192031544697e-16,8.603162171862659e-16,-8.063736654646897e-17,monitor_T_and_order_sum,0.914141603213104,0.0,0.455562530042005,0.2185007891034443,0.1261586505433229,0.458579073171099,0.783128662400805,3.611028875784976,0.49835006791152964,15.0905239711439,7,direct_getdata_power,,,NP_K6_M4_B2_G02_S,661793505518763.8,K6X_D120_D125_D180_D185_D190_D195,50ad4213fdfa1bf1b1a353c55769ade406e6fdebf5a82de63c4bd7e0c7fc3e7c,s,NP_K6_PILOT_FDTD_GENERATOR_FIXED_GRID_3PS_V2,NP_K6_INDEPENDENT_STACK_PILOT_V1,true,true,true,false,true,false,true,NP_K6_M4_B2_G02_S,NP_K6_M4_B2_G02_S/attempt_001,NP_K6_M4_BATCH2_PRIMARY4,true,e008e072a487fdefd32723f4bfa2958c3014e9dbd8cbb2d5fd4262031b5c060e,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,220e6379ed9770612c0496f3a071522ec7e411bcec99a408bcf8087902a90ec3,hf_formal_batch2_primary4,0.26034482758620686
