tuple_kind,phi_offset_deg,phase_rms_deg,phase_max_abs_deg,projector_mean,leakage_mean,sigma_ratio_mean,Txx_mean,closure_error_deg
balanced,-6.837715236330117,94.32727431732218,140.60844822031407,0.12611748956283536,0.16583367070232877,0.29495032404387145,0.9782775987299427,1.1288252372413297
diversity_alternative,-4.601160691093739,93.93361185725402,142.79131848802632,0.12438300356447475,0.16306295766284004,0.30616494083450424,0.9812295935798848,11.97565319546635
phase_oriented,-4.601160691093739,93.93361185725402,142.79131848802632,0.12438300356447475,0.16306295766284004,0.30616494083450424,0.9812295935798848,11.97565319546635
projector_oriented,-1.5765900049004526,98.23804916419569,146.7641688106633,0.03178319669377618,0.03616374805115075,0.12158555097173074,0.9793704488999824,5.093413218545209
runner_up,-4.5844973061351,93.94158437793025,142.80798187298498,0.12439625968178837,0.16308724428930432,0.30618529516938925,0.9812331062831423,12.020454688351634
throughput_oriented,18.352073433994732,103.17467597489168,175.51938540712888,0.15942801786790492,0.20789202070782717,0.40771740400835627,0.9948341369646316,188.00233875855474
