candidate_id,target_bin,selection_role,geometry_family,calibrated_risk_class,exact_geometry_hash_sha256,physics_origin,physics_label,x_y_provenance,material,reference_plane,normalization,wavelength_nm,phase_deg,Txx,Tyy,leakage,cross_power,sigma_ratio,projection_error,frobenius,physics_class
LPML_INV_B3_DER_ae6a205f794c,3,BEST_TUPLE_RELEVANT,J1111_L107_W98_P4,CALIBRATED_LOW_RISK,03cf2be9690df3daa46d26326e642d759ea1660d2357067199c81c1ea129c42a,PROSPECTIVE_SINGLE_DIMER_FDTD_PHYSICS,FORMAL_WEIGHTED_G0_450NM,ACCEPTED_ACCEPTED,APCD_TIO2_NATIVE_M1,field_monitor_z_1000nm,"sqrt(T)/norm(weighted Ex,Ey)",450.0,84.21084119929537,0.9776930129183722,0.02886666334709407,0.028947003737156356,8.034039006228651e-05,0.17181548972802582,0.028756062999889642,1.003314515321855,PHYSICS_DOMINATED
LPML_INV_B3_DER_c6034e02ce52,3,BEST_SINGLE_BIN_PARETO,J1110_L107_W101_P6,CALIBRATED_LOW_RISK,4a7661e49cb3047e912b73c5d6bb71393baed1691e1c08f3dc6c87cb1de8ea70,PROSPECTIVE_SINGLE_DIMER_FDTD_PHYSICS,FORMAL_WEIGHTED_G0_450NM,ACCEPTED_ACCEPTED,APCD_TIO2_NATIVE_M1,field_monitor_z_1000nm,"sqrt(T)/norm(weighted Ex,Ey)",450.0,82.12462997289572,0.9804171944086865,0.06440375505077417,0.064409732649625,5.977598850838559e-06,0.2563026338304649,0.061646317664275085,1.022167758764828,PHYSICS_DOMINATED
LPML_INV_B3_DER_1a143aaeb4c4,3,BEST_SINGLE_BIN_PARETO,J1111_L107_W99_P10,CALIBRATED_LOW_RISK,1ba9fb1c5cb0e50b39a7c07314559281900c57f77ab2f92996c24e5bf240443b,PROSPECTIVE_SINGLE_DIMER_FDTD_PHYSICS,FORMAL_WEIGHTED_G0_450NM,ACCEPTED_ACCEPTED,APCD_TIO2_NATIVE_M1,field_monitor_z_1000nm,"sqrt(T)/norm(weighted Ex,Ey)",450.0,85.61437482610506,0.9871126334081394,0.02504197047802165,0.02506260240708552,2.0631929063871865e-05,0.15926180532255982,0.024761129812566396,1.0060692003114025,PHYSICS_PARETO
LPML_INV_B3_DER_e74126c376f7,3,BEST_SINGLE_BIN_PARETO,J1112_L109_W99_P10,CALIBRATED_MODERATE_RISK,0b0560ef3dd59c23ed45bbfcbdbbcc882e424f3def9493fa060f72437fe4abfc,PROSPECTIVE_SINGLE_DIMER_FDTD_PHYSICS,FORMAL_WEIGHTED_G0_450NM,ACCEPTED_ACCEPTED,APCD_TIO2_NATIVE_M1,field_monitor_z_1000nm,"sqrt(T)/norm(weighted Ex,Ey)",450.0,91.60036496362665,0.9808705404218562,2.48057105034566e-06,0.0001096455678338748,0.00010716499678352914,0.001587312971991967,0.00011177143983109872,0.9904444386181841,PHYSICS_PARETO
LPML_INV_B3_DER_a37ca6b0686f,3,DIVERSITY_BACKUP,J1111_L109_W102_P3,CALIBRATED_MODERATE_RISK,0d770aa1d0a3214ee2c8559ace4514856ff84ebd91da4dc6272f175afd68ad08,PROSPECTIVE_SINGLE_DIMER_FDTD_PHYSICS,FORMAL_WEIGHTED_G0_450NM,ACCEPTED_ACCEPTED,APCD_TIO2_NATIVE_M1,field_monitor_z_1000nm,"sqrt(T)/norm(weighted Ex,Ey)",450.0,89.02563362074449,0.9851548049087354,0.006571658158327963,0.006601488870676279,2.983071234831652e-05,0.08168367374487895,0.0066563619631988535,0.995869616857253,PHYSICS_DOMINATED
LPML_INV_B3_DER_ea265a89dcd0,3,LOWEST_CALIBRATED_RISK,J1112_L109_W100_P4,CALIBRATED_MODERATE_RISK,f99bfd37497c11eacd23ec1352a0a193f0f133bc24d3c4678b9e4c56dd34d55c,PROSPECTIVE_SINGLE_DIMER_FDTD_PHYSICS,FORMAL_WEIGHTED_G0_450NM,ACCEPTED_ACCEPTED,APCD_TIO2_NATIVE_M1,field_monitor_z_1000nm,"sqrt(T)/norm(weighted Ex,Ey)",450.0,93.56729265025069,0.9865948231226782,0.0022008366705077395,0.002250621799889976,4.978512938223649e-05,0.04723665513190203,0.002276009675168278,0.9944070820959433,PHYSICS_PARETO
