candidate_id,target_bin,target_phase_deg,phi_offset_deg,source,trace_id,J1_side_nm,J2_length_nm,J2_width_nm,D_nm,Psi_deg,direct_gap_nm,periodic_gap_nm,manufacturing_pass,continuous_loss,quantized_loss,phase_error_deg,projector_shape_error,sigma2_over_sigma1,combined_leakage,Txx_center,spectral_instability,ensemble_dispersion,C0_blend_disagreement,risk_class,physics_origin,hash_status,geometry_family,exact_surrogate_hash,canonical_surrogate_hash,symmetry_surrogate_hash,throughput_penalty,novelty_penalty,calibrated_risk_score,calibrated_error_estimate,calibrated_upper_error_bound,calibrated_risk_class,old_risk_class,risk_model_label
LPML_INV_B1_GRA_1fe0580f4c19,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S93,110.0,107.0,99.0,202.0,-0.1,93.5,121.5,True,0.0,2.4765732288360596,0.8710130437167061,0.46569687128067017,0.5347492694854736,0.2945108711719513,0.9893053770065308,0.3208051025867462,1.1100337505340576,0.0005240789614617825,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L107_W99_P-1,1fe0580f4c19c8e3779956dc5ec5696d35690f018dd7ef1ccf989d5c69fd34a4,d8570f3f09e8481b36d88596a4ff1097823c4e760aab4c62b261e50deaa20a7f,5289aef6916d40fdb1c6b6bbdb69701878d275261bf035735a7ec0e9fd31fe96,0.010694622993469238,0.0,0.05557619122466527,0.05557619122466527,0.08398220136775286,CALIBRATED_MODERATE_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_a103f2907a2e,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S106,110.0,108.0,99.0,202.0,0.1,93.0,121.0,True,0.0,2.816861391067505,2.127187498363013,0.462409645318985,0.5304527282714844,0.2933693528175354,1.0019185543060303,0.3239285945892334,1.2696303129196167,0.0006417636759579182,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L108_W99_P1,a103f2907a2e61a4455d9345a83c6b86c20ab5c5da5bb7377066ad964a39bc48,796686260364ba8a905c3b43fc97c65b5c38a187bd25eb915e074b827f49cfd1,492e7f099256ddf94e2ae9201ac1ace750be0d0a53fd349c94116edfb95a824a,0.0,0.0,0.05850249542334742,0.05850249542334742,0.08690850556643501,CALIBRATED_MODERATE_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_d80d8ae254c8,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S115,110.0,108.0,99.0,202.0,0.2,93.0,121.0,True,0.0,2.7831642627716064,1.9644170468090272,0.46235573291778564,0.5304707884788513,0.29383108019828796,1.0035529136657715,0.32715699076652527,1.2986619472503662,0.0006802514544688165,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L108_W99_P2,d80d8ae254c84a18b02d2bd58a98f4f6d27944c45b311add9d0097ccce220274,b29b49cb1a77a4abdb797a8c1771216def58c1ae685c6d5ccd8770db129b135c,6015335082fb4aa41b11ed574fd9e0b9301a56996d9c00f85080a58a0bb51fbf,0.0,0.0,0.05850249542334742,0.05850249542334742,0.08690850556643501,CALIBRATED_MODERATE_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_fe99dbffafea,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S121,110.0,107.0,99.0,203.0,0.5,94.5,120.5,True,0.0,2.217611789703369,0.2610019920732708,0.45612844824790955,0.5207357406616211,0.279655396938324,0.9860954880714417,0.31285232305526733,1.175586223602295,0.00044766312930732965,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L107_W99_P5,fe99dbffafeaa3c816f0cd0745717aee9b79479c607d10d324f1cd38efae0e68,1333a30b08bcf510590fba9a97506ac22bb279f51244f52cd5da661059592b7a,7827853d3d41ed9de86d763cb7eb1f1f9fe6cd4f33579a6b66614a2bb2a7cd1f,0.01390451192855835,0.0,0.04981648137329102,0.04981648137329102,0.07822249151637861,CALIBRATED_LOW_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_01e30720d52a,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S20,110.0,107.0,99.0,203.0,0.6,94.5,120.5,True,0.0,2.184662342071533,0.12532031089139395,0.456233412027359,0.5209146738052368,0.28008538484573364,0.9867095947265625,0.3160642981529236,1.1815437078475952,0.0004849791876040399,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L107_W99_P6,01e30720d52aab30d6c169b87dd5f251dd1d1e75b38de53f553707d1203a45e8,229c499f8738b75c64b2535a50344147e45333adba2d9e8f7b5626fb6044cd66,81ee861f9d883309a4fed1eafb9df6a1e5948b355eaac4367af568dc5a9c439a,0.0132904052734375,0.0,0.04981648137329102,0.04981648137329102,0.07822249151637861,CALIBRATED_LOW_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_c4219b9eaa04,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S98,110.0,106.0,100.0,203.0,0.7,95.0,121.0,True,0.0,2.2255430221557617,0.14408284054141898,0.45348188281059265,0.5166447758674622,0.273509681224823,0.9774466753005981,0.3118034899234772,1.146761178970337,0.00034180982038378716,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L106_W100_P7,c4219b9eaa04d7d2c8f30103de139241a793212408d20cf4a22100fa2ea8f6dc,f89243f625970cade212005e42495521adce176189005ff8b1f7bff903588a13,86c45fd1d1cdf91a495d0f6fc37bc0cbc1a35f40bd266dd07c48294ec4698e88,0.022553324699401855,0.0,0.046982097841167386,0.046982097841167386,0.07538810798425497,CALIBRATED_LOW_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_46b8608c87a2,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S46,110.0,107.0,99.0,202.0,-0.0,93.5,121.5,True,0.0,2.400228977203369,0.7434114496425278,0.4649468958377838,0.5336688160896301,0.2935945689678192,0.9906305074691772,0.32233673334121704,1.1280720233917236,0.0005087382160127163,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L107_W99_P0,46b8608c87a2166b35f6c7929fc783569dfb472bdf4bf2396b565fad5b49d79a,2724a4fd52df3161903c07f0e24bcd326c781875a964af7adc2b64e83e19867a,8a472bf95b8b5f89a63ae6a37e153802edf969216fd74d999f3bf188f447bfc8,0.009369492530822754,0.0,0.05557619122466527,0.05557619122466527,0.08398220136775286,CALIBRATED_MODERATE_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_78e4d56686f5,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S73,110.0,107.0,98.0,204.0,0.8,95.5,119.5,True,0.0,2.309485673904419,0.399600217391596,0.45101961493492126,0.5117985606193542,0.2674325406551361,0.9792265295982361,0.2824782431125641,1.2904103994369507,0.0004041328502353281,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L107_W98_P8,78e4d56686f500ba54fbd070dc95d842bc0dd2a27cb78145337af3707f12d0bf,96f9a3faec2fc1c62de595264f36f560508c2f4e907607176c5a92b1c9eb9360,c56401290002c6de6c0786ce56cc07dc308be76134510d5dbd6895c56d66e036,0.020773470401763916,0.0,0.046982097841167386,0.046982097841167386,0.07538810798425497,CALIBRATED_LOW_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_a19788b2d54b,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S22,110.0,106.0,98.0,204.0,1.0,96.0,120.0,True,0.0,2.404639482498169,0.550629360318918,0.44725582003593445,0.505533754825592,0.2587686777114868,0.9742276668548584,0.2849654257297516,1.11331307888031,0.00038923328975215554,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L106_W98_P10,a19788b2d54bf92c6d119cad2b55f40a400dbae1ce308a6143e4ab153630c694,d03833d8943d0fa959a546039f17c892a2c8777ec89b3532a87f4c03613404ab,34f930b88050e3fe8a34bb4890f2490166a8582c024d965450985bdbe98066ea,0.0257723331451416,0.0,0.046982097841167386,0.046982097841167386,0.07538810798425497,CALIBRATED_LOW_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_e32d486e139b,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S48,109.0,108.0,99.0,202.0,0.1,93.5,121.5,True,0.0,2.9779138565063477,1.7764228133718905,0.5393968224525452,0.6478527188301086,0.4272385835647583,1.003401279449463,0.30793774127960205,1.527408480644226,0.0003841998113784939,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1109_L108_W99_P1,e32d486e139bda6327157b5552bf8439d701c87b9906544afbd732f76671afe1,7cf65fe9ce8eba3a2961afd8f913c852cb6b4831dc33918e59a30eef047efedb,f3a9c5d52c3bef6a5f3434c4f54eab0c2146f334b3aa2c11d4df8420ff115d67,0.0,0.0,0.05557619122466527,0.05557619122466527,0.08398220136775286,CALIBRATED_MODERATE_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_f7c8f0614272,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S61,110.0,107.0,100.0,203.0,0.1,94.5,120.5,True,0.0,2.625556707382202,1.315603717171176,0.45423623919487,0.5186158418655396,0.2782704532146454,0.9849181771278381,0.3091467618942261,0.9850302934646606,0.0004988417495042086,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L107_W100_P1,f7c8f06142720fe67e8827dc7687bb607e3175ed9b625096729a4d056e6fe384,fbca2660982caa5d3b4abad1ba0b12521449759b16266aba4f4f9fb2cb7d1c48,05d569f29a164ef91afc043a188fdb453174646bdce391d431f83bffe302ccdb,0.015081822872161865,0.0,0.04981648137329102,0.04981648137329102,0.07822249151637861,CALIBRATED_LOW_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_2adddbd97865,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S36,110.0,107.0,101.0,202.0,0.0,93.5,121.5,True,0.0,2.9953396320343018,2.2955992592846055,0.45930445194244385,0.526489794254303,0.28748586773872375,0.9858822822570801,0.3227229416370392,1.076651692390442,0.0005118140834383667,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L107_W101_P0,2adddbd97865a2e4a4bf46a6058806ca7755461c45784a958071f2d26e2c43b5,610e16e07c056ac8ef5f44a72c3bec727e57ec69da8a7e6d38413d4f08c2a0ab,011e8ce793c1ea584619f96e9b02361909ffe033a5a519fb9ec97730fe80bdc4,0.014117717742919922,0.0,0.05557619122466527,0.05557619122466527,0.08398220136775286,CALIBRATED_MODERATE_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_1aa0cc319961,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S25,110.0,107.0,100.0,203.0,0.5,94.5,120.5,True,0.0,2.390470266342163,0.8026291897465384,0.4541143476963043,0.5187021493911743,0.27954086661338806,0.9888055920600891,0.3196241557598114,1.0353116989135742,0.0004947196575812995,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L107_W100_P5,1aa0cc319961c8baf401e1176bda51ee632e916e12e8c76aa8b2853d15b0e622,856a5788d538f138debe4d05084afb5b0b325985983fcee394755cb6695082cf,7203b8847a843592a94bb966f8c1da9262f17a7d440846622e116ca6e120272b,0.011194407939910889,0.0,0.04981648137329102,0.04981648137329102,0.07822249151637861,CALIBRATED_LOW_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_f5543d3ab04e,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S104,110.0,107.0,100.0,203.0,0.6,94.5,120.5,True,0.0,2.374539613723755,0.713495221077872,0.4544489085674286,0.5191882252693176,0.2802378237247467,0.9894714951515198,0.32167014479637146,1.055747628211975,0.0005331105785444379,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L107_W100_P6,f5543d3ab04ec14039c372d52979630ac601dcb9529c05c1a5b653853372f157,507c40589a36e799fe54c795c2904bf832218a5ecce6ea0f7f40eb8789dc2a59,643e693f70c992e62698eb52c73ada42e25db553f90b69f6e522924344f8ad8f,0.010528504848480225,0.0,0.04981648137329102,0.04981648137329102,0.07822249151637861,CALIBRATED_LOW_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_68ef2ee40411,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S28,110.0,107.0,101.0,201.0,0.1,92.5,122.5,True,0.0,2.9972896575927734,2.2834005414269627,0.46818044781684875,0.5398181080818176,0.3035556972026825,0.9959902763366699,0.3444470167160034,1.0704429149627686,0.0006888139760121703,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L107_W101_P1,68ef2ee4041133ebb91806f9ef24acece380c7118f6a50fd3b04d0ff02a0b37f,63206b7c791740e37780159d65f2fa268999563e30f76d3b3e4f68798796282c,8356ce354c84c5f1d1f328bb2e6032b7dc526c341b9c29e9862e87d01283f5ec,0.004009723663330078,0.0,0.06146043534309632,0.06146043534309632,0.08986644548618392,CALIBRATED_MODERATE_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_da61c6c6269c,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S27,109.0,108.0,99.0,202.0,0.2,93.5,121.5,True,0.0,3.057981491088867,1.975987387263029,0.5398340225219727,0.6486617922782898,0.4287329912185669,1.0047227144241333,0.3109153211116791,1.5395047664642334,0.0003955136053264141,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1109_L108_W99_P2,da61c6c6269c388f84306e3ee51a4d4e5e62ef86d17cb09f92772b234696db76,9b0c46f4097dc0b2473c312a6d6022c43902740ab07f840e93c2ef21cdc7e30e,5b676bc7e4cc9bb3b23dcbd69aefa2bdd4918fdbfcdab4ad2603e3713af35c3f,0.0,0.0,0.05557619122466527,0.05557619122466527,0.08398220136775286,CALIBRATED_MODERATE_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_5ae2182b0922,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S122,110.0,107.0,99.0,201.0,0.1,92.5,122.5,True,0.0,2.374295949935913,0.5670082073094614,0.47399234771728516,0.547304630279541,0.3106161653995514,1.00407874584198,0.34889718890190125,1.137738823890686,0.0007135135238058865,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L107_W99_P1,5ae2182b09225de772926d3094c3c988aa741e19d65523de9947bb1c76597eb3,7fd30a76757a3fbbb06b34cf0776d126bc99b6ba727d65ed32a36e9d355d7ec6,42e90e2e2c8ee217634d70271ea2726ef7bf56ddc162355479a405a143b7590a,0.0,0.0,0.06146043534309632,0.06146043534309632,0.08986644548618392,CALIBRATED_MODERATE_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_2859d3998e28,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S70,110.0,106.0,100.0,202.0,0.7,94.0,122.0,True,0.0,2.4210264682769775,0.4152140565146716,0.4617895483970642,0.5290718078613281,0.28769078850746155,0.9826961159706116,0.3355582654476166,1.2203439474105835,0.0005703143542632461,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L106_W100_P7,2859d3998e28fcbaae637043100786b34642a59e3ad0ea356e48748fb0a3c56f,004b4a567953b4a2dd0aa4c844bfd03fe48053ea594a343a2b5ef1df476a5552,59e21dfcd6092e5541265f6d7389a45bdd781fcfc76288ef10e2766d06d66c18,0.017303884029388428,0.0,0.05268101792171387,0.05268101792171387,0.08108702806480145,CALIBRATED_LOW_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_97168f157ab8,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S13,110.0,108.0,98.0,204.0,0.8,95.0,119.0,True,0.0,2.7787210941314697,1.8084494636683746,0.45039960741996765,0.511469304561615,0.26956644654273987,0.9859360456466675,0.2791253626346588,1.5235669612884521,0.0005294135771691799,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L108_W98_P8,97168f157ab82fc64ad9404f2d933b5b07d8d7e57b242aa953d15d74d7047fd7,bf231775e63a51a6c46c506cfb7a93e23532a5a42079b431891843c553177128,e1d263ce90855043c935fbf849d99eadb94c7e97ec1834e57b3efdf6f960ad6f,0.01406395435333252,0.0,0.046982097841167386,0.046982097841167386,0.07538810798425497,CALIBRATED_LOW_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_0f86968c9bf7,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S30,110.0,106.0,100.0,202.0,0.6,94.0,122.0,True,0.0,2.398543119430542,0.39893768904210475,0.4622308015823364,0.5297718048095703,0.2882561683654785,0.9821322560310364,0.3344113528728485,1.2066253423690796,0.0005239224992692471,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L106_W100_P6,0f86968c9bf7b2b6fe919f3cdd9d913296d8bc1c6d03d8c0d768c64cec586f68,53d48528bd7aa32ed294c83030a9a04ac94f7c10167ef2b1d757b381263cfab7,e0a145b5ec305820ac2bb0aad9e4b202964487067206b22eeeb37b78346c61d5,0.017867743968963623,0.0,0.05268101792171387,0.05268101792171387,0.08108702806480145,CALIBRATED_LOW_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_0ebc847066aa,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S38,110.0,106.0,99.0,203.0,0.6,95.0,121.0,True,0.0,2.4676480293273926,0.6685252555825081,0.45539698004722595,0.5186911821365356,0.27358484268188477,0.9740307331085205,0.30504053831100464,1.130826473236084,0.0003523417981341481,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L106_W99_P6,0ebc847066aa1bee37f87d2af9888580b2c4f831067c6134d42d07d662feeeee,f45f42681fea698434f8333da717bc7811ec221b84ea6aa7d6c79debd4306b3e,a873f30339d997ed4759f616fedd4149ac0c647f1d0aa5a018cffc6baa338bba,0.025969266891479492,0.0,0.046982097841167386,0.046982097841167386,0.07538810798425497,CALIBRATED_LOW_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_ebc3e1ce8dc2,1,70.0,10.0,GRADIENT_MULTISTART,G_O10_B1_S118,110.0,106.0,98.0,203.0,0.9,95.0,121.0,True,0.0,2.549560070037842,0.7706229232958587,0.45403745770454407,0.515600860118866,0.2686695456504822,0.9716865420341492,0.2994353771209717,1.2260679006576538,0.0003891770320478827,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1110_L106_W98_P9,ebc3e1ce8dc27e0c76570de4ab7ddc4507e94737c61b3d439c18a4d06a4ed0c7,b11ce48135c07f15e98d99e415e411073664385b1a160eea7c99720ef2d5d09d,a3ce4f32abfcf09bcb0dce00232248fdcae3c219cd571c48cfbb2f7a7169bceb,0.02831345796585083,0.0,0.046982097841167386,0.046982097841167386,0.07538810798425497,CALIBRATED_LOW_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B2_GRA_a0a7ec17c40d,2,130.0,10.0,GRADIENT_MULTISTART,G_O10_B2_S123,112.0,110.0,101.0,197.0,-1.1,86.0,124.0,True,0.0,16.102279663085938,37.61295017428978,0.3221578299999237,0.35029667615890503,0.14018739759922028,0.9632183909416199,0.33457693457603455,1.3451123237609863,0.0023162609431892633,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L110_W101_P-11,a0a7ec17c40da5890aec7dc13e8159a06d77a215828f8bbcf279e1a17ed16fe1,9fa418d89b7b3d3bd6d6386130a37a02485d05069cd60cb4ead1b33d19908c2d,8bba7a9abfe47b170c769e65873adcdd465f15a3dfa564db7ec5e1580a5743a8,0.03678160905838013,0.0,0.11327968612623954,0.11327968612623954,0.14168569626932712,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B1_GRA_6b00e3e79beb,1,110.0,50.0,GRADIENT_MULTISTART,G_O50_B1_S30,112.0,109.0,101.0,196.0,-1.0,85.5,125.5,True,0.0,9.158683776855469,18.194018854459017,0.33486053347587585,0.3656788468360901,0.15045104920864105,0.9619799256324768,0.33472704887390137,1.6282360553741455,0.0019126699771732092,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W101_P-10,6b00e3e79beb3828a20ee58a4957941c12d9219bdff64cbb82b54e67911a95cc,199415ed0e976363d76d6719a75d594a4fe8a8815360a543b313135fc7322bcf,12356b1736966615ec4d90519189fcaee479b1c57ffba9457b3f63828c03c0f8,0.03802007436752319,0.0,0.11390281323272397,0.11390281323272397,0.14230882337581155,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B3_GRA_a89060359acd,3,225.0,45.0,GRADIENT_MULTISTART,G_O45_B3_S125,112.0,109.0,102.0,197.0,-1.1,86.5,124.5,True,0.0,49.764339447021484,133.379934112009,0.3254791498184204,0.3542884588241577,0.14238344132900238,0.9616917371749878,0.33682459592819214,1.6626516580581665,0.0026457877829670906,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1112_L109_W102_P-11,a89060359acd0572f87a650682585c33c9d07439dcb432f4539c22321962e9cb,051e6c0428f13a37747e5c2053972b1f58bae603e2c90282621c09abd921d9e0,65cc236ba126aa8571ec7e22cdf3def4c19db5b22d80ddda44d2ef5af43bceff,0.03830826282501221,0.0,0.11062513901177146,0.11062513901177146,0.13903114915485904,CALIBRATED_HIGH_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
LPML_INV_B5_GRA_134a1276c277,5,355.0,55.0,GRADIENT_MULTISTART,G_O55_B5_S17,108.0,106.0,100.0,200.0,0.9,93.0,125.0,True,0.0,26.955440521240234,68.23205301586412,0.610099196434021,0.7762174606323242,0.6019696593284607,0.9868943095207214,0.32861772179603577,2.1290581226348877,0.0005310973501764238,MODEL_DISAGREEMENT_HIGH_RISK,SURROGATE_PREDICTION_NOT_PHYSICS,PLANNED_SURROGATE_IDENTITY_NOT_FORMAL_GEOMETRY_HASH,J1108_L106_W100_P9,134a1276c2773d01af336fa54bb567c3efc507b226ee7aa6fcc4d0cfdcf3e7c1,d96c98112e0c106b6dba4bca36c46c91f0fef594d54d38e1c8036f453762fe9b,31ff436ddd7aa6cc64286c1d7f39d7de3275729086083fb2d6dae5a598b4f667,0.013105690479278564,0.0,0.05850249542334742,0.05850249542334742,0.08690850556643501,CALIBRATED_MODERATE_RISK,MODEL_DISAGREEMENT_HIGH_RISK,MONOTONE_BOUNDED_LINEAR_NOT_PROBABILITY
