candidate_id,wavelength_nm,model,raw_mae,raw_rmse,frobenius,phase_error_deg,Txx_error,Tyy_error,leakage_error,sigma_error,projection_error
LPML_R3_001,451.0,C3,0.03209913811549024,0.03844033539469243,0.10872568731468911,1.7457971133804477,0.02302461012153989,0.01680550783145185,0.012316452055463556,0.02600128716894856,0.010606626676167963
LPML_R3_001,451.0,C4,0.011753289290858388,0.013695100217837947,0.038735592932250304,1.6540894577381808,0.01554457261356279,0.0017364999172858608,0.0015342970481047602,0.006833819131908059,0.004157295807632355
LPML_R3_001,451.5,C0,0.01018353975424472,0.01276440476561573,0.03610318867030707,1.6806309055506856,0.012619223727891704,0.006380083669458303,0.006702750644859146,0.0002687427329391978,6.815857404751657e-05
LPML_R3_001,451.5,selected_blend,0.010398705464204995,0.013076883826495635,0.036987012922015006,1.7310664242654923,0.012617059556927712,0.006172608955292147,0.006495874949938307,0.0004119998397450475,0.0001558682670058653
LPML_R3_001,451.5,C1,0.014702623398675799,0.0192783712798159,0.05452746824875921,2.689223347345163,0.012286832998209984,0.0021599175770373735,0.002475224579537083,0.00306436283597189,0.0017887458297667358
LPML_R3_001,451.5,C2,0.15948281667308184,0.23243805568392378,0.6574341015196754,23.296574763366042,0.05171484472935062,0.4838219032487263,0.4687277282690577,0.5064221276317116,0.2870831970681412
LPML_R3_001,451.5,C3,0.04583598882342797,0.05466895735145526,0.1546271618544487,6.607912293226676,0.024412413109388686,0.03387966142257459,0.027551467528150853,0.0453024232113578,0.017229408397942625
LPML_R3_001,451.5,C4,0.015590488705240345,0.019748053962564748,0.05585593148866962,2.676487701811055,0.008590665190464919,0.017444258960820247,0.017133521698536658,0.014988077811020961,0.009132459757781208
LPML_R3_001,452.0,C0,0.012021045142483451,0.015845581604060497,0.04481807281630395,2.327034698661109,0.009378660844903464,0.010444321320985495,0.010264447162033341,0.010448823737332136,0.0062823281347468285
LPML_R3_001,452.0,selected_blend,0.012221516022855901,0.016198415716957404,0.045816038391757324,2.3888815927516873,0.009239074571562367,0.010941053411500978,0.010760740864357077,0.010717665921269326,0.006444423577215086
LPML_R3_001,452.0,C1,0.01603031997381618,0.023326374428344326,0.065976950155115,3.562118481528749,0.006148459668506745,0.020455573516076964,0.020286613288360122,0.01566751950390821,0.009432502559580946
LPML_R3_001,452.0,C2,0.19328985647085983,0.27534687244818146,0.7787985627464658,29.887334629225535,0.11604111913626436,0.5276721916125742,0.5087722609072595,0.5431994383948733,0.3056680382821467
LPML_R3_001,452.0,C3,0.061651946065232666,0.07961815056107041,0.22519413666905763,11.413121920298927,0.005823398294255933,0.06102945351962141,0.05163801779334887,0.06243292015911295,0.01990986073112211
LPML_R3_001,452.0,C4,0.017870274589384443,0.02482796590079132,0.07022409220607165,3.445253660011872,0.0023587961701541094,0.0503392989906567,0.050172904059131995,0.033202823162622574,0.0199201721397827
LPML_R3_001,452.5,C0,0.017324140571733353,0.021162636165955737,0.05985697416292393,2.599122224569278,0.0094930539423288,0.04447308503169478,0.04427265302149086,0.03197777688508552,0.018941931134364154
LPML_R3_001,452.5,selected_blend,0.017563532801292952,0.021505818207936615,0.06082763955918843,2.664639033935977,0.009361391424356214,0.045023601083259535,0.04482266570998672,0.03226535445049217,0.01911149808934287
LPML_R3_001,452.5,C1,0.022111980087944887,0.028511958731760403,0.08064399745655511,3.907580121483243,0.006367531466171861,0.05554826427279125,0.055359404425159964,0.037524274310452244,0.022218295101608554
LPML_R3_001,452.5,C2,0.20560940313956574,0.3021629706815047,0.8546459423694557,35.29790162869248,0.11999671217362096,0.5347152220552194,0.5174711650094063,0.5275307736333061,0.30348773206719637
LPML_R3_001,452.5,C3,0.08569077743087081,0.10641352547161023,0.300982901883772,14.993724707235337,0.0839679536856226,0.07472468423877365,0.06299052107151126,0.053153452706070525,0.004919078923850906
LPML_R3_001,452.5,C4,0.0232980754334192,0.03136750067484525,0.08872068974422673,3.693338347713251,0.003506389151457623,0.09255978817456656,0.09237135865395385,0.058828847091979775,0.03460422187890322
LPML_R3_001,453.0,C0,0.019908306787230816,0.022939908428863846,0.06488385923939226,2.463565312407333,0.012856809282257076,0.05622629374782362,0.055780531079868356,0.039694320004685424,0.023016966907073555
LPML_R3_001,453.0,selected_blend,0.02010948147189278,0.02319103131750734,0.06559414202927613,2.5216596329711085,0.012885897157334458,0.05644254567389806,0.055995939130593086,0.0398356612448969,0.023098515491111304
LPML_R3_001,453.0,C1,0.023931897202503154,0.02849875364210617,0.08060664782279237,3.6256436407251234,0.013052790971331607,0.060575794887184675,0.06013822961790238,0.04234668080262771,0.024566301758111364
LPML_R3_001,453.0,C2,0.20581539395290263,0.31751177696782173,0.8980589224021496,39.65456993060348,0.055972078202608966,0.5438029436634834,0.5354773104501833,0.49214335527278286,0.29711692428984915
LPML_R3_001,453.0,C3,0.10390460551058632,0.13141793471381985,0.371706051222692,17.047611947859604,0.1941856410685172,0.08427262128673296,0.07127605453939334,0.030617974477183507,0.02402942120754359
LPML_R3_001,453.0,C4,0.024914385111416908,0.031048823541642973,0.08781933469664105,3.3431430187935334,0.01246330627333847,0.0993706629867327,0.09893272398848918,0.06501698641665254,0.03744963632238174
LPML_R3_001,453.5,C0,0.01872722908291708,0.02273668056848107,0.06430904404658148,1.9227325600672884,0.013572782926352778,0.05443382083537052,0.054048910009280804,0.038092993529169616,0.02167629008317684
LPML_R3_001,453.5,selected_blend,0.018801251259621683,0.02278404664558886,0.06444301554386597,1.9643204228563107,0.013838798795511198,0.05397787980964974,0.05359150894691178,0.03794436474164653,0.021591903711573823
LPML_R3_001,453.5,C1,0.020409760349028423,0.024431152779687534,0.0691017352108865,2.7565721763695876,0.018688723812054664,0.045377183088305295,0.044992799222385194,0.035004922187028886,0.01995454963472465
LPML_R3_001,453.5,C2,0.2039803701984378,0.32473405268654165,0.9184866029473728,42.39542806429622,0.03623779216833389,0.5492688622275654,0.5443288676738565,0.4482998634479878,0.2767990224770871
LPML_R3_001,453.5,C3,0.11914751164323834,0.1524538727393765,0.4312046689286562,17.686662879670777,0.30124341346030525,0.07664052446365321,0.06219538655886825,0.01581071817778623,0.06516564945830139
LPML_R3_001,453.5,C4,0.021069408176006894,0.025351225279741773,0.07170409322677296,2.4461021610650704,0.02151366772480734,0.08114682294858044,0.08076338522459392,0.057118331319772286,0.03233053737739955
LPML_R3_001,454.0,C0,0.016527116525569065,0.023148830394276683,0.06547477979332122,0.8186994765774002,0.009282669240652242,0.07138128427901136,0.07116736416988423,0.04567236435715538,0.025779003702850467
LPML_R3_001,454.0,selected_blend,0.016476147205568916,0.022906346237996006,0.06478893102837575,0.8397526367528984,0.009783025339282325,0.07007577877536297,0.06985956466943233,0.045155409391388956,0.025489595039800306
LPML_R3_001,454.0,C1,0.01550768160220475,0.019064094203567944,0.053921401154088194,1.2417889180939454,0.019214632046172575,0.045568486701858535,0.0453442551324561,0.03523344997926814,0.019965519983698332
LPML_R3_001,454.0,C2,0.20720919410002703,0.3237859302780177,0.9158049078095242,43.52413843766089,0.12452623874735314,0.5213263301912803,0.5108306918682548,0.38980622320807845,0.2315513935115786
LPML_R3_001,454.0,C3,0.12226269586029737,0.1625898780163211,0.4598736211905369,16.906683491143575,0.38803367069542927,0.033354569716690485,0.017517712840002253,0.030890441516321476,0.11658329358351482
LPML_R3_001,454.0,C4,0.01582894629379741,0.020014164791250247,0.056608606574712374,0.9425445039994784,0.02600876591948964,0.07568110144970885,0.0754608993847673,0.05577965943467256,0.031366597947729336
LPML_R3_002,450.0,C0,0.005091475221712407,0.010094229491768553,0.028550792497931122,0.24034321715662088,0.0015843731095217528,0.010782207667106414,0.010767352827849297,0.009503962329931781,0.006130778695847328
LPML_R3_002,450.0,selected_blend,0.004805235707686897,0.009649461393075135,0.027292798343364868,0.23461318752357843,0.00154138818502092,0.010979216123297553,0.010966114656324077,0.009653748800090067,0.006230159732407814
LPML_R3_002,450.0,C1,0.0029817003971018136,0.004415844242607685,0.012489893634445871,0.12565726219173712,0.0007305169667328748,0.014010591540029982,0.014000596845992141,0.011926644382796114,0.0077207368465368464
LPML_R3_002,450.0,C2,0.12343622549902092,0.16861543164540954,0.4769164605166634,11.884214794410255,0.24499526862559795,0.3115441781535169,0.2976818556991668,0.33486630057147126,0.1824146425557599
LPML_R3_002,450.0,C3,0.03306266873116089,0.042663559610459395,0.12067076924044937,3.983042173661701,0.038827370470834954,0.07652466075720249,0.07361497936823291,0.056021947761575874,0.034302517078537154
LPML_R3_002,450.0,C4,0.004799844837962794,0.008074329420326817,0.02283765234658855,0.3282330444606174,0.005887713105816261,0.024051832165243203,0.024041246539719507,0.022018623679992078,0.014269410354116996
LPML_R3_002,450.5,C0,0.004219031463968426,0.005339526453456452,0.015102461454256054,0.050683687061450655,0.014627305940231095,0.0038341074242452255,0.00385419970955575,0.007766746986977879,0.005032018148510176
LPML_R3_002,450.5,selected_blend,0.003945369716881109,0.004922913789016817,0.013924102893642208,0.04935433330264516,0.01470655205812288,0.003402868503094736,0.0034212677707246564,0.007455575956902272,0.004829803060200755
LPML_R3_002,450.5,C1,0.005204243861894718,0.006693282718348496,0.018931462394171802,0.024080429540489945,0.01620973809327786,0.004007449734015067,0.003991785985467455,0.0021149261095075866,0.0013750476899281328
LPML_R3_002,450.5,C2,0.12782103143401496,0.19811075973899908,0.5603418465498605,18.939509123822344,0.1698775489803973,0.36720965232249886,0.359896702543639,0.4215308771666745,0.23579881041677664
LPML_R3_002,450.5,C3,0.034100138697867266,0.0403163090304432,0.1140317420313553,2.821413717518965,0.024663140992093546,0.06742099113866029,0.0645445044412728,0.04876695362006267,0.02937538583184196
LPML_R3_002,450.5,C4,0.005787848216282294,0.008237896392348811,0.023300289606968158,0.16703651154507784,0.010450923159790793,0.011137665789682838,0.011120654819873621,0.005456242392335331,0.0035021198750885274
LPML_R3_002,451.0,C0,0.006893265629677953,0.009342297987080576,0.026424009034120434,1.0111329870118198,0.02717690669108619,0.00702350087175907,0.007039933207559301,0.01448592392417447,0.009233933647152526
LPML_R3_002,451.0,selected_blend,0.006899174825029658,0.00954925167348359,0.027009362454308933,1.0160123010157918,0.027243969061729545,0.006451525816992654,0.006466369080163292,0.014088957329912666,0.008980617642917799
LPML_R3_002,451.0,C1,0.01104122063021673,0.016178526333014216,0.04575978271871792,1.1087700529304243,0.028512900646569417,0.003677321620895291,0.0036635721147914024,0.007034619905197381,0.004488197426302132
LPML_R3_002,451.0,C2,0.14898672581379818,0.22801721169926364,0.6449300664791916,24.44422756606524,0.04728958854325371,0.42254586278673373,0.4168708939161504,0.4809372339951409,0.2702194015251549
LPML_R3_002,451.0,C3,0.03285239662069826,0.04161266099671385,0.11769837909597329,0.23451286145186145,0.010544222477368081,0.06502244773160515,0.061533880141335595,0.04852044601089289,0.02787668095393414
LPML_R3_002,451.0,C4,0.011473404057916217,0.01681274373166388,0.04755362041204459,1.1691382083539565,0.02275966248192085,0.005597117408057517,0.0055814041179292895,0.003595791499917733,0.002306531618741281
LPML_R3_002,451.5,C0,0.0072949629496065795,0.011952214879231335,0.03380596876521291,1.9026235125849096,0.007244211499013775,0.0012281776786715604,0.0012145919681788575,0.0018115716681208482,0.0011490511652472168
LPML_R3_002,451.5,selected_blend,0.007483260929154804,0.012092483596975427,0.03420270861123368,1.914669211522181,0.0072663265794820076,0.0018298805337662039,0.0018177794744851372,0.0014036505681515044,0.0008945335936281218
LPML_R3_002,451.5,C1,0.011964498639525808,0.016974424014012602,0.04801092130817636,2.1435689515896,0.0076679238651519155,0.012685895433146244,0.012672817019414251,0.005999760349209682,0.0037212630106121525
LPML_R3_002,451.5,C2,0.1832429752841505,0.2556810605782289,0.7231752470233366,28.778264416574157,0.13448662326532856,0.47089054823354104,0.45998033661693855,0.5102978590514574,0.2902210071230227
LPML_R3_002,451.5,C3,0.04173091545240365,0.04665088055521939,0.13194861595567714,3.99643917904676,0.02895739460880664,0.07020005358964682,0.06495324398836066,0.06618539714112748,0.03532674886000886
LPML_R3_002,451.5,C4,0.011984641872458714,0.01703386939958033,0.04817905824915711,2.095446345112748,0.0027281949915147763,0.007544971360223918,0.0075295817761600325,0.004237327879453856,0.0026187186451999134
LPML_R3_002,452.0,C0,0.010205007153027362,0.014354473200317713,0.040600581361220876,1.781817136015789,0.002877059499111545,0.029345525130717087,0.029362217628458698,0.018337469605241075,0.011188867600849473
LPML_R3_002,452.0,selected_blend,0.010052657413796896,0.014230991707935282,0.04025132295876226,1.799255473556755,0.002881220283554975,0.02877706606378494,0.02879231008017813,0.017963746373807488,0.010961764627299031
LPML_R3_002,452.0,C1,0.008860704245812038,0.013828092433705915,0.03911175172299137,2.1305586699283903,0.0029942485600176205,0.01835907578841678,0.018376400779798185,0.01106966649291663,0.006773414276559309
LPML_R3_002,452.0,C2,0.20955849263685797,0.27755342098578,0.7850396244822787,32.70202428879476,0.287753705477654,0.45881248702232424,0.4395391873543671,0.4847998070979911,0.27622989577421353
LPML_R3_002,452.0,C3,0.04255123348346634,0.05481896397042649,0.15505144464443837,7.004383959896657,0.04741293266989888,0.031636570074631165,0.023732634628492844,0.05213655299368647,0.020652370827238253
LPML_R3_002,452.0,C4,0.009813295176455579,0.014226640799810484,0.040239016732204806,1.9605923490326733,0.006254206320370437,0.030998983943323455,0.031018857184487714,0.018100044944293958,0.011041793339426231
LPML_R3_002,452.5,C0,0.014096738875226052,0.019839838291269903,0.05611553677360589,1.6876521735014194,0.01826724997993112,0.06677104703490255,0.06678847732775917,0.04992190206086189,0.029971668065488233
LPML_R3_002,452.5,selected_blend,0.01396232237041933,0.01971245924423962,0.05575525442186112,1.7053393707084297,0.018296631015186526,0.06619546447485691,0.06621135371134346,0.04957365010893311,0.029765904114694264
LPML_R3_002,452.5,C1,0.012546490516512625,0.018216763184281143,0.051524787115498565,2.0415016034722915,0.01881830733623202,0.05550531262858582,0.0555222567128012,0.043066124418402074,0.025921584744157733
LPML_R3_002,452.5,C2,0.21784865097609607,0.29016103710728247,0.8206993478987235,35.68432346772309,0.3269031840901293,0.4235885853905294,0.4021102684272666,0.4317887038931961,0.24810263285877
LPML_R3_002,452.5,C3,0.05381757177953393,0.06985626545249375,0.19758335603930352,9.587080631579163,0.01360371881528577,0.02547412023228046,0.03513837337694836,0.011062344958471915,0.010538749093790156
LPML_R3_002,452.5,C4,0.012811365444207162,0.0201519459825627,0.05699831063350035,1.7614333858661697,0.018188444484127375,0.07389933969620366,0.07391961153671378,0.05433322491670012,0.03257096885518296
LPML_R3_002,453.0,C0,0.014903179683593896,0.019840622298831146,0.05611775428185812,1.864216764375584,0.025054323204729556,0.0624162695845224,0.06243308972745565,0.04868061735601792,0.02855723166319868
LPML_R3_002,453.0,selected_blend,0.014744419830955428,0.01969676608422457,0.05571086746240157,1.8756083127846992,0.02515750928365723,0.06171535733773392,0.0617303904006572,0.04830051265217128,0.028338400044922163
LPML_R3_002,453.0,C1,0.012445610739316562,0.017651533701601274,0.04992607671498056,2.0922720749347543,0.027101246080663444,0.04860597361799546,0.048618615958625266,0.04114753710556596,0.02422083536970565
LPML_R3_002,453.0,C2,0.2126698882629299,0.2951352093314868,0.834768431540822,37.721393609702055,0.27327661373756507,0.4245632405179035,0.40943310459330273,0.4009283312657709,0.23694591649383856
LPML_R3_002,453.0,C3,0.06808893240388939,0.08545148477734489,0.24169329739407847,11.80308710434168,0.03690134071950457,0.05474581105564624,0.06492247695263886,0.012743079518522271,0.03238246933688105
LPML_R3_002,453.0,C4,0.012780628895067557,0.019225773394647396,0.05437869896364433,1.7380280258115022,0.03007919938328929,0.06931316967494461,0.06933113650227529,0.05500770843784597,0.03219783901308404
LPML_R3_002,453.5,C0,0.013526707026261365,0.020252427679599724,0.0572825157909404,0.9028667638581639,0.00947786072305623,0.06203403347619918,0.06205633775443564,0.041408084237108844,0.023751833844478987
LPML_R3_002,453.5,selected_blend,0.013315488596066362,0.01996851937070358,0.05647950182911773,0.903135150833087,0.009642444527859784,0.061094359744635285,0.06111449296492821,0.04092601042827382,0.023479879662270386
LPML_R3_002,453.5,C1,0.010223006551725337,0.014794565025394186,0.041845349016646216,0.9082059016125046,0.012766438106386224,0.04350231622236811,0.043514736614553406,0.031824996356964674,0.01834472057177927
LPML_R3_002,453.5,C2,0.20278168261030596,0.2977037234975401,0.8420332866783823,39.97524369273454,0.17502832972719384,0.4233431612143727,0.41675256687591805,0.3686042168778359,0.2246232632759385
LPML_R3_002,453.5,C3,0.07681947429662618,0.09665964769687042,0.2733947694142389,12.355599062136095,0.09205678494084457,0.09518387558720764,0.10630255603331284,0.02896371558920996,0.060064898217025875
LPML_R3_002,453.5,C4,0.010362090688696113,0.01560960864753732,0.044150640505367246,0.5265778684417768,0.02004825314486469,0.06302299043924808,0.06304400146379419,0.046726199019828996,0.026757778893124806
LPML_R3_002,454.0,C0,0.015393525867953279,0.0241206451210152,0.06822348692665625,1.0983760800043283,0.019682447490069643,0.08742174668414093,0.08745126181968421,0.06060949206667465,0.03449945359476514
LPML_R3_002,454.0,selected_blend,0.015173195319480576,0.023800020857105534,0.06731662456176236,1.1108093734616205,0.019867709450942073,0.08617866064076507,0.0862055252772802,0.05997299591129612,0.03414542713458335
LPML_R3_002,454.0,C1,0.01240433703942148,0.018246097294522944,0.05160775650858677,1.3474539961746927,0.023365573309618526,0.0629707713315194,0.06298371620114296,0.04794058067826201,0.02744865106674288
LPML_R3_002,454.0,C2,0.19035261996934688,0.29774481362349875,0.8421495071052029,42.151664344147875,0.03765580756068754,0.39617931460571254,0.39483700898457763,0.30517879035256423,0.19037112247712773
LPML_R3_002,454.0,C3,0.08561490408473607,0.10382818862852285,0.29367046503017796,11.442162086133663,0.18530655290243947,0.16063298974712903,0.17360201700066502,0.03474734819974823,0.10773209635192293
LPML_R3_002,454.0,C4,0.013765887267806092,0.021054575254926586,0.05955133175104428,1.7123200045047113,0.03515585641085661,0.07898875327125388,0.07901435692723469,0.06281630213278122,0.035739761495585665
LPML_R3_004,450.0,C0,0.005223251066201787,0.007209522616024941,0.020391609323636053,0.10617261254787991,0.0056144321504262296,0.001929282710423641,0.0019435335974734014,0.003313170504382179,0.002168678528575607
LPML_R3_004,450.0,selected_blend,0.005112267625083636,0.007003289627068484,0.01980829434365413,0.10842087841852788,0.006001737022700349,0.0017028794749853193,0.0017159225770055353,0.0032521373214954297,0.0021272307356474673
LPML_R3_004,450.0,C1,0.003592766976399762,0.004060430607163463,0.011484632067450781,0.1513388305000092,0.01334357861186708,0.0024489152550843385,0.0024387439142598,0.0021859751109971626,0.0014199357029642812
LPML_R3_004,450.0,C2,0.08626139464689578,0.11796579956157269,0.33365766727232443,1.093292366231836,0.15768465049477975,0.2645516262094459,0.24692476546925188,0.256657777479696,0.14045712742790395
LPML_R3_004,450.0,C3,0.039765486903760625,0.04813864674671928,0.13615665420699574,5.385665592102129,0.04765738277374543,0.04095395434558202,0.0372539767301488,0.020432979043120025,0.010768643227705654
LPML_R3_004,450.0,C4,0.002532078271916619,0.0030381197617921143,0.00859310034248025,0.07601984645657467,0.01200136998123058,0.003066849513382597,0.0030556153624699545,0.0012548889297073762,0.0008148521368022132
LPML_R3_004,450.5,C0,0.005379402782934957,0.006656471455331536,0.018827344419358464,0.39614000150143625,0.010899402700803917,0.016626089875919348,0.01662011882607073,0.016388712058053923,0.010528628574822063
LPML_R3_004,450.5,selected_blend,0.005350696336179279,0.006708949469732179,0.01897577465874206,0.3957305814237344,0.011284665195864463,0.01622514599007968,0.016218236299866517,0.016214017359388322,0.010415230878831117
LPML_R3_004,450.5,C1,0.005553313463766153,0.009503468885018978,0.02687986917356911,0.38792693667643613,0.018589601768314035,0.008832100126045683,0.008824507684542904,0.013018719942224699,0.008353326142542472
LPML_R3_004,450.5,C2,0.09841150105653798,0.14931069447916853,0.4223144182795715,9.342335258396488,0.09867386839548575,0.3362351762850056,0.3245767728850051,0.34777345694096745,0.20159400911086245
LPML_R3_004,450.5,C3,0.038271298445016005,0.0452641719987683,0.12802641186049324,2.615074994364818,0.016243594327827404,0.03710812235186395,0.0340375924705712,0.02531252555648056,0.014069564705826543
LPML_R3_004,450.5,C4,0.006264122335656957,0.010852258172284869,0.03069482137923904,0.5829179820340187,0.015999861732021725,0.014434233533293428,0.014429091843239539,0.01646719971528432,0.010559280460193943
LPML_R3_004,451.0,C0,0.007704752104990706,0.012444911154652157,0.035199524274874584,1.1949724343638621,0.00790520248012161,0.011561744741037328,0.011549767606912453,0.011147159736904722,0.006986668243187721
LPML_R3_004,451.0,selected_blend,0.007867082270030454,0.01263824408886779,0.03574635239011686,1.1989354347599885,0.008215561790718362,0.01114656534539571,0.011133940647176044,0.01096364823783147,0.00687030594694138
LPML_R3_004,451.0,C1,0.011398280220864827,0.016895120768522252,0.047786617857551034,1.2744730150702566,0.01410089108643664,0.003500928970080197,0.0034911226158506614,0.007612431794144836,0.004752150246318698
LPML_R3_004,451.0,C2,0.13158430407767407,0.1990775441508588,0.5630763258041462,17.605138836013424,0.004096028432983512,0.42932257593488227,0.41933124606263383,0.46331288879168503,0.266242469537442
LPML_R3_004,451.0,C3,0.039838396016342384,0.05010084276487252,0.14170658264880934,1.661722004804517,0.01720898093175849,0.061067300836114835,0.05762810321205458,0.053813932340948,0.03085179502157731
LPML_R3_004,451.0,C4,0.011000027295713217,0.018172962281673054,0.05140089945447348,1.4155661432966724,0.010448151603978495,0.018728828290729638,0.01872270078259164,0.017200371036485418,0.01076777121980288
LPML_R3_004,451.5,C0,0.010016917928712576,0.014089877634788073,0.03985219208658928,2.0410163009874793,0.004575312772756246,0.021755253503984773,0.021762334585379683,0.01636657695367405,0.010098848047470632
LPML_R3_004,451.5,selected_blend,0.010118087201678793,0.014190530981704762,0.04013688274320493,2.0513531785645256,0.004757037135552089,0.021490086820147858,0.021496755262184086,0.016259172299340152,0.010032554504075586
LPML_R3_004,451.5,C1,0.012040165654159284,0.016887770617498285,0.047765828491023864,2.248106837645153,0.008192962157133943,0.01665914089783549,0.01667238122124559,0.014341250700935948,0.008853240000627816
LPML_R3_004,451.5,C2,0.17664850940061488,0.24886453400461547,0.703895198365975,24.930048722277903,0.12525356624646056,0.49891989428077543,0.4840022102971465,0.5440651055513661,0.30336974042588316
LPML_R3_004,451.5,C3,0.05344220397328464,0.06233376402261718,0.17630650894909863,7.022175994894681,0.03372086330641533,0.0897929487164465,0.08439676822403575,0.08301048680627043,0.04475561060789235
LPML_R3_004,451.5,C4,0.014904548039323168,0.019879795420030072,0.05622855260041813,2.304050246477644,0.003781144525338398,0.04429552952312499,0.044313038580805375,0.031003331272675294,0.019018103851351054
LPML_R3_004,452.0,C0,0.015424539068313887,0.023599909108550036,0.0667506230641676,2.8381991039769616,0.002383264466213064,0.0679587677357647,0.06795893600810787,0.04497440034839506,0.027198201237585984
LPML_R3_004,452.0,selected_blend,0.015341493740103313,0.023633969167667954,0.06684695945924718,2.853973600531369,0.002459520228071721,0.06789069866381281,0.06789054099799385,0.04496170158517587,0.02719078937600028
LPML_R3_004,452.0,C1,0.016925178269179414,0.024812078603456564,0.0701791561433511,3.1539305689112425,0.00387940268171727,0.06676496373978169,0.06677387795830048,0.04481496648660355,0.027111573099978803
LPML_R3_004,452.0,C2,0.2105661481846158,0.2851155461743991,0.8064285444864954,30.724994268944368,0.2283034772046343,0.5134284700463063,0.4911804751327502,0.5517922286819043,0.30537507523720453
LPML_R3_004,452.0,C3,0.06486703968560867,0.08571086163281576,0.24242692592762363,12.250216109742965,0.00813727725805824,0.09859426949222139,0.09025759401629296,0.08747471434497078,0.04095361832486444
LPML_R3_004,452.0,C4,0.020672309995592913,0.030943654953163403,0.08752187300831417,3.0993084375967968,0.0007453477719363555,0.10706808427570758,0.10708116487205555,0.06798230023657614,0.04079123200657242
LPML_R3_004,452.5,C0,0.018780390809792026,0.028461321047182554,0.08050077245596078,3.1688680993723324,5.294752649409595e-05,0.0926286021043562,0.09261408138638749,0.05784195151175009,0.034197694564312764
LPML_R3_004,452.5,selected_blend,0.01869651911614493,0.028492882056207185,0.0805900404699704,3.184882500039862,0.00012695176952359777,0.09259711249869562,0.09258212898851415,0.05785270336127346,0.03420460811360482
LPML_R3_004,452.5,C1,0.01822119109650672,0.02950474430978416,0.08345201911449432,3.4893443482734625,0.0015019810565707337,0.09214849496678568,0.09214249227941052,0.05812882439022615,0.03438701224736185
LPML_R3_004,452.5,C2,0.22374411968883393,0.3077189990393375,0.8703607636826091,35.33116110900217,0.2663535893709741,0.520602462073167,0.4993567908560783,0.5267884300396086,0.3022660975459508
