candidate_id,target_bin,selection_role,geometry_family,calibrated_risk_class,exact_geometry_hash_sha256,physics_origin,physics_label,x_y_provenance,material,reference_plane,normalization,wavelength_nm,phase_deg,Txx,Tyy,leakage,cross_power,sigma_ratio,projection_error,frobenius,physics_class
LPML_INV_B2_DER_887193d2b26e,2,BEST_SINGLE_BIN_PARETO,J1111_L110_W99_P-4,CALIBRATED_MODERATE_RISK,e44d7eb9bc02fe0fed0f41981f2f0239d0ca1eba21511872ec767905c7e14a5b,PROSPECTIVE_SINGLE_DIMER_FDTD_PHYSICS,FORMAL_WEIGHTED_G0_450NM,ACCEPTED_ACCEPTED,APCD_TIO2_NATIVE_M1,field_monitor_z_1000nm,"sqrt(T)/norm(weighted Ex,Ey)",450.0,88.9573036868486,0.9880483119608185,0.011978050536794651,0.012001874128871015,2.382359207636423e-05,0.11009433064486339,0.012001271831966642,1.0000250927300223,PHYSICS_DOMINATED
LPML_INV_B2_DER_efda342ea028,2,BEST_SINGLE_BIN_PARETO,J1111_L109_W100_P-9,CALIBRATED_MODERATE_RISK,2a64bf1a1f1c557393943c7009cadab3f1e7c404a6bc606675a16b01d9c9fd18,PROSPECTIVE_SINGLE_DIMER_FDTD_PHYSICS,FORMAL_WEIGHTED_G0_450NM,ACCEPTED_ACCEPTED,APCD_TIO2_NATIVE_M1,field_monitor_z_1000nm,"sqrt(T)/norm(weighted Ex,Ey)",450.0,90.51246107778405,0.9884211188276448,0.010268225660920642,0.01033641312510647,6.818746418582724e-05,0.10188536216536427,0.01034927176458611,0.9993785728905495,PHYSICS_PARETO
LPML_INV_B2_DER_1c4c70e363d7,2,BEST_SINGLE_BIN_PARETO,J1112_L110_W99_P-3,CALIBRATED_MODERATE_RISK,17bde7ad75b47ea506f88c1b8c21bcdb15392421df862949bbada11c23d8685d,PROSPECTIVE_SINGLE_DIMER_FDTD_PHYSICS,FORMAL_WEIGHTED_G0_450NM,ACCEPTED_ACCEPTED,APCD_TIO2_NATIVE_M1,field_monitor_z_1000nm,"sqrt(T)/norm(weighted Ex,Ey)",450.0,93.39134416839238,0.973951969575276,6.98731369755061e-05,8.463811152401279e-05,1.4764974548506675e-05,0.00847366695910531,8.689417918805731e-05,0.9869329296800263,PHYSICS_PARETO
LPML_INV_B2_DER_12be3c1d9a57,2,DIVERSITY_BACKUP,J1111_L109_W100_P-8,CALIBRATED_MODERATE_RISK,ae013ed48905a04f9757ddbe7a29c25cedd77c15ef8c5fb507d91969d03ff5f6,PROSPECTIVE_SINGLE_DIMER_FDTD_PHYSICS,FORMAL_WEIGHTED_G0_450NM,ACCEPTED_ACCEPTED,APCD_TIO2_NATIVE_M1,field_monitor_z_1000nm,"sqrt(T)/norm(weighted Ex,Ey)",450.0,91.48965495507878,0.9824726552341653,0.011424130448787182,0.011477063583247911,5.293313446072902e-05,0.10780906747693261,0.011546925730713142,0.9969702697760917,PHYSICS_PARETO
LPML_INV_B2_DER_645b1376ee7c,2,LOWEST_CALIBRATED_RISK,J1112_L108_W101_P-7,CALIBRATED_MODERATE_RISK,570e5769b8e5dc64522cae47e0788e2c599fa17c9a05eca3cf36c0dc969de5c7,PROSPECTIVE_SINGLE_DIMER_FDTD_PHYSICS,FORMAL_WEIGHTED_G0_450NM,ACCEPTED_ACCEPTED,APCD_TIO2_NATIVE_M1,field_monitor_z_1000nm,"sqrt(T)/norm(weighted Ex,Ey)",450.0,94.41830545502455,0.968574416016084,0.002957079029862238,0.0037299571986179653,0.0007728781687557271,0.0552487276662736,0.0038362032521627176,0.9860549544597917,PHYSICS_PARETO
