candidate_id,paired_existing_probe_id,phase_deg,Txx,Tyy,cross_power,sigma2_over_sigma1,matrix_projection_error,determinant_magnitude,reciprocity_residual,projector_status,checkpoint_reload_pass,geometry_gate,manufacturing_pass,wavelength_nm,exact_geometry_hash_sha256,canonical_relative_geometry_hash_sha256,symmetry_equivalence_hash_sha256,physics_label,prediction_label
POSTD8_CURV_MIRROR_WP_DP_PP,POSTD8_CAL_PROBE_WP_DP_PP,81.67407067249009,0.9683936862208906,0.11233482537887696,5.074357616838287e-10,0.34058948205690126,0.34058948205690126,0.32982470425383226,1.3662018222790308e-06,PASS,True,PASS,True,450.0,11c357a61ef7f19db0546a11c2a6dd1530b1bd70b1cc9fa92c270315d5c8c6af,c5c2d951fc1150a3e1c00a46068bf6745ea66d12dee42bda04b58a7a909848ac,c5c2d951fc1150a3e1c00a46068bf6745ea66d12dee42bda04b58a7a909848ac,FORMAL_ACCEPTED_WEIGHTED_G0,MODEL_PREDICTION_NOT_PHYSICS_LABEL
POSTD8_CURV_MIRROR_WP_DM_PM,POSTD8_CAL_PROBE_WP_DM_PM,81.39411057943683,0.9726601701112276,0.10972849106003285,1.5563072810811996e-05,0.3358793472597578,0.3358793472597578,0.32670052546622474,1.0950959640624937e-05,PASS,True,PASS,True,450.0,347566345f60aa2d4db3820bfeedf82b9cfdb2cff48c550419e1024746cac86f,10574e000b4ef5a264a17a8a96c257b1931674cde7636e9830fe4d41e7ebe832,10574e000b4ef5a264a17a8a96c257b1931674cde7636e9830fe4d41e7ebe832,FORMAL_ACCEPTED_WEIGHTED_G0,MODEL_PREDICTION_NOT_PHYSICS_LABEL
POSTD8_CURV_MIRROR_WM_DP_PM,POSTD8_CAL_PROBE_WM_DP_PM,82.64341251836915,0.9848033654055262,0.09892206700067945,3.974892001782238e-06,0.316933835573711,0.316933835573711,0.3121190754841848,5.8147108512618884e-05,PASS,True,PASS,True,450.0,9bd1de3f46af7c5f564a37b1c503fbc4bb7c74aee80607f2e06998ad59db7533,099881aede70942ffbfff42673a465f96cbcc10710f204587e3871ba9d34225d,099881aede70942ffbfff42673a465f96cbcc10710f204587e3871ba9d34225d,FORMAL_ACCEPTED_WEIGHTED_G0,MODEL_PREDICTION_NOT_PHYSICS_LABEL
POSTD8_CURV_MIRROR_WM_DM_PP,POSTD8_CAL_PROBE_WM_DM_PP,82.44690122590067,0.9749792599407184,0.0978803964064495,8.592878454920126e-10,0.31684741632772573,0.31684741632772573,0.3089196598610879,1.8760563178120263e-06,PASS,True,PASS,True,450.0,e3ab428e96fd40e79670ae988892ba0b814c3e6356cf69576297029f6bededeb,25e363fc92d0bce3aa6d7574dea3a0fe56ab2ce4bf9f58699e044d1e367a939d,25e363fc92d0bce3aa6d7574dea3a0fe56ab2ce4bf9f58699e044d1e367a939d,FORMAL_ACCEPTED_WEIGHTED_G0,MODEL_PREDICTION_NOT_PHYSICS_LABEL
