candidate_id,anchor_role,J2_length_nm,txx_real,txx_imag,txy_real,txy_imag,tyx_real,tyx_imag,tyy_real,tyy_imag,phase_deg,Txx,Tyy,Txy,Tyx,leakage,sigma2_over_sigma1
PDBX_PHASE_L2_M01,PHASE_ANCHOR,105.0,0.1681606052203369,0.9754458087249341,-1.2512863396753706e-05,-4.898362203348191e-05,-1.2993906968639978e-05,-5.023843522659091e-05,-0.2692004206755294,0.1787755484227364,80.21871708487811,0.9797725149071108,0.10442956320573218,2.5559669779048334e-09,2.692741992326041e-09,0.10442956845444115,0.32647437633823473
PDBX_PHASE_L2_P01,PHASE_ANCHOR,107.0,0.12569235185306815,0.9804029584288426,-3.079797258317327e-05,-1.0049548669491656e-05,-3.074337239436455e-05,-8.946629149566633e-06,-0.2695580708217848,0.16548866048142713,82.69425973504131,0.9769885282103824,0.1000480502930994,1.0495085436943738e-09,1.025197119318452e-09,0.10004805236780506,0.3200070773322892
PDBX_PROJECTOR_L2_M01,PROJECTOR_ANCHOR,105.0,0.13117053203060444,0.9796435840182304,-0.002924651668266961,0.007587777520015613,-0.002918108200238367,0.0075639829798354995,-0.2642248252723763,0.13344369450665203,82.3736736227411,0.9769072601812755,0.08762197789380244,6.612795507395098e-05,6.572919398753953e-05,0.08775383504286392,0.2993653354143879
PDBX_PROJECTOR_L2_P01,PROJECTOR_ANCHOR,107.0,0.08418806766985165,0.9867839562395152,0.0005058862336679875,0.011670351263100467,0.00042153950361178993,0.011831805023703268,-0.2528727402988011,0.11172835967188151,85.12358458415173,0.980830207029693,0.0764278491411942,0.00013645301948556548,0.00014016930567203517,0.0767044714663518,0.2789915568096865
