candidate_id,geometry_hash,phase_deg_provisional,q_provisional,projector_error_provisional,Txx,leakage,sigma_ratio
LPML_R1_BOUNDARY_FAILURE_253,1dad9d0a5c084897b66b372a5c7e6bf4a1f09dc8a6be17dc8941d3f1b6a3cb8c,85.72445502218541,0.7797711150501431,0.3919570081334566,0.9836936580263343,0.6341091473421399,0.8027158824099622
LPML_R1_BOUNDARY_FAILURE_254,3bb936d16281a37217b8cc5fba7c88cd91a664d42e8912753dee23955bdb3138,76.73606474479797,0.8483773516771486,0.28025586916126777,0.9901079242618476,0.38553083656841436,0.6239904955820683
LPML_R1_BOUNDARY_FAILURE_255,d8c7ecc271bd853f3800005ac8bde38f8cccab65d418200e3823b938fc40c146,93.34914859625354,0.9321307346770584,0.13113229347040734,0.9854431157809576,0.14872622711819034,0.3884517129319982
LPML_R1_BOUNDARY_FAILURE_256,5100b15bae068e94a5020aba64223acc5caff753dd931b7d2d19a1addf4889b0,86.11038323550045,0.8132948461021013,0.33855149330375933,0.9839222009403077,0.5036043275490184,0.7151076033662073
LPML_R1_GLOBAL_SOBOL_001,7e0266a84191c1bb7f029d5e94e09c1744dae0262c18ada6857918e04995561d,78.28250439014865,0.8387543960517818,0.2964910631038107,0.9631911085673034,0.40593308879798673,0.6491339843181502
LPML_R1_GLOBAL_SOBOL_002,c4a870c85d7e72817465811491a3316fcabd28c16794fde9ffb73276ee150aac,83.92375549929419,0.9429284806717907,0.11088588033798841,0.9851191319390287,0.12285914683750523,0.3531501302756459
LPML_R1_GLOBAL_SOBOL_003,5f994a20dcaed5e2a898537b1113544bdfe9f85ee147ea86db3c6b5add55be82,88.79531180581166,0.9691529474789511,0.06074256439286152,0.9505111420322819,0.06147035100521427,0.2542910847364006
LPML_R1_GLOBAL_SOBOL_004,1e9eb04e46b8530ec34e803209f4ec91f329826f31b1c7992e2908ac8cdbbfdb,80.84126714588092,0.9082154349528985,0.17514472371331746,0.9950219336033782,0.2112768708156813,0.46079632617502136
LPML_R1_GLOBAL_SOBOL_005,62cb2bad2ecb60de6d49e7d98f7d3989be0d12238955f88f2a06b9f0f24abf99,81.61896047673741,0.9555188315286749,0.08698376259407581,0.9850339499222543,0.09384494572690479,0.30865544576615656
LPML_R1_GLOBAL_SOBOL_006,d998d37b32554a27b102fa981b09f3e3254e5f19b7a04c9239f98d6e48bdf246,96.52048916901444,0.9921933752787157,0.015552306053029707,0.9528859476343079,0.015053693540409044,0.12542944001486428
LPML_R1_GLOBAL_SOBOL_007,d9d8b382c32ed5a6610bf86c65f30e921f335bd8cbb8a83e115489f55559a93b,81.55650010922585,0.9518690111505537,0.09394538561126708,0.9796780737072949,0.10157912442334094,0.3219940702843418
LPML_R1_GLOBAL_SOBOL_008,dd0ad27415b70ac619ddeb729d20d9227b9c325b2770e41f9bb141a47462fcb2,81.5032019570619,0.8414595633181419,0.29194580330044195,0.9995379212462562,0.4121307418382745,0.6420827329055315
LPML_R1_GLOBAL_SOBOL_009,e50a5a488e637c0b7a6027c205c482cd891ee1ec3f2d603336659aa413786cf5,79.80484334802057,0.9008752527024132,0.18842377906836316,1.0007782802312537,0.23235085098260194,0.48184038595649337
LPML_R1_GLOBAL_SOBOL_010,b9102cfa22df75bc9a9b4faba164c46de01d7d0e8d25d472a07149c304270df7,89.74621399195149,0.9940573131881626,0.011850058097131244,0.9981535455575536,0.01197002297236135,0.1094606043161103
LPML_R1_GLOBAL_SOBOL_011,ffd391a0f097d702fbc93685fe37f92d87887ce1b74011102cbcac818f8f568a,94.2768262731142,0.9956942683699731,0.00859292393518396,0.9304340990475292,0.00806444661616886,0.09286286353301892
LPML_R1_GLOBAL_SOBOL_012,029a7e27700db1709cdda224b0fd26e01497455f44389c620e8365aeb95dfd8c,81.83153001960977,0.9522085838358622,0.09329881286930186,0.9849066423386349,0.10134609044472226,0.32077589424021385
LPML_R1_GLOBAL_SOBOL_013,70037d07457c9593c78d1bbc8bb358e6970c04c5c520d0c7ac77e5e6a26152b5,78.97662066478391,0.8949899511232566,0.19899298738839066,0.9848980908590438,0.24467677596749604,0.4981859743642688
LPML_R1_GLOBAL_SOBOL_014,da14685f3d9c20a7262d1afe9805f2cb9cb861e38d7b61dd40efc0f8bdb9c3bf,94.6630787928445,0.9729866486364672,0.05329698157517593,0.969374050363757,0.05457330323891147,0.23727087182405165
LPML_R1_GLOBAL_SOBOL_015,162f7b76936f295f9a02464524097be676d511cd43755d5973f61a302e80d39c,81.53675545511487,0.9503988465804275,0.09674203241859303,0.9918544976129225,0.10623102525132014,0.3272563203461686
LPML_R1_GLOBAL_SOBOL_016,bdc1e59eb700912d21eac89839dba86c1051c3ebf989a3e4cd9d83829572fe7a,81.76343491884636,0.8416428177217989,0.2916373673773107,0.9775770158277428,0.4024746283538486,0.6416376058507905
LPML_R1_GLOBAL_SOBOL_017,90a68b07d0081c877b74aaca9a759f3c76bca2352ef3dbe8428cc9cc35b71f82,76.27365159382516,0.8579755062649929,0.26387803064932924,1.0057837746043288,0.36054384022222674,0.5986981402237139
LPML_R1_GLOBAL_SOBOL_018,649d88d6fdb5aa292229567341976eaf7a9660d19631fc5ac37bd6769d257f1f,90.88444658580178,0.9421195989260492,0.11241066131942012,0.9834303209835636,0.12454864871142332,0.3558718929874713
LPML_R1_GLOBAL_SOBOL_019,47191f56e54294387a502e1c34925d11fb60abea8ca9a7a36bc882913fb423b8,84.0546066808758,0.9824843113238093,0.03472457800258011,0.9713597022839332,0.034943452388671664,0.1896674756960848
LPML_R1_GLOBAL_SOBOL_020,b73304004bbd824486d601f3581187eafe129f9b1356b586d8ecebc22e557f8e,87.18525195257392,0.8924418706522059,0.2035475075067913,0.9692362251456346,0.2477054434171001,0.5055060566591469
LPML_R1_GLOBAL_SOBOL_021,eaf3dae4c660d6e5a2c3db2304e373ad31455340024ab2e1ad2028d738d82b22,86.50830619992962,0.9365606174656149,0.12285420981242612,0.9951865084514735,0.13938715032269328,0.3742465482952248
LPML_R1_GLOBAL_SOBOL_022,8f062bbe99f1170e9e231e7abb39b85a24bcdfbc85d577f61a1f7cbb41349901,90.56291474825733,0.996747560640354,0.006494300357503868,0.9653163820566198,0.006310033779726354,0.08079891854140636
LPML_R1_GLOBAL_SOBOL_023,b891e7a5f2a6c2ac19f30ad2402b46eb51ac7f91907650dd889e9785c4cf22b7,90.55784108168564,0.9641640530541555,0.07038767879818353,0.9744353565728983,0.07378155530401599,0.27510317877405843
LPML_R1_GLOBAL_SOBOL_024,50bcfeb7822e80b7e251e756a4dc3e714a81c326d230586963c1aa4f480c0963,80.30136968761836,0.8962066066521615,0.19681371819301796,0.9827101859054117,0.24080446837197808,0.49501354918604457
LPML_R1_GLOBAL_SOBOL_025,1bf83fd23ecb92bdfb9f8b4aba194fccb130b5983b27f702c978bd04dd674120,76.51483349574826,0.9109647181469415,0.17014328229146347,0.9861537455620317,0.20218843992400543,0.45279936841829205
LPML_R1_GLOBAL_SOBOL_026,40094426c2d1ec8c34ccbb20a70e0f9dc07d6c3e427ffc3f6942ebdc0cc2415f,89.66960121328127,0.9702108666410447,0.058690874251632885,0.9647313447224276,0.06015125583181583,0.249683912306041
LPML_R1_GLOBAL_SOBOL_027,f211b94fe3b10041daa8a76fb6db464443efd1e018ad280f60be356ffdef45fe,95.28562166188085,0.9999051340217275,0.00018972295699104524,0.9674115158949547,0.0001835750018150747,0.009812445640217346
LPML_R1_GLOBAL_SOBOL_028,1af24b83ecbc3e680dbe55907777921dcabee99b9cdf50b287bc884464d0897c,89.34319435383198,0.9318239413545193,0.13170414231852934,0.9814407320790542,0.14886609064344936,0.3894614478652948
LPML_R1_GLOBAL_SOBOL_029,78480ac30216091e83df27f6db7ff3c9937effbf8f680f14fe1761c7bfd0fa23,79.88618030915615,0.89039786525371,0.20719164155163605,0.9910229889629104,0.25899282936483786,0.5112078528412451
LPML_R1_GLOBAL_SOBOL_030,4eae14bb2080237dfd62f118f15d0ccb2c0accd48c47d013062c15934b793def,88.33211171597732,0.9909756691493377,0.017967223154022438,0.98191881177408,0.01796513805469922,0.13524441495602887
LPML_R1_GLOBAL_SOBOL_031,2785a7524c97e3b722fbaf29985698a3ab3e940a825686d83cdb797747285f39,81.15378054675169,0.9408718912204901,0.11476008431117823,0.9716168287634971,0.1259577513518424,0.360051757573632
LPML_R1_GLOBAL_SOBOL_032,f8cf24ce73b5c30617e2f07f97a623188bb3a328eb285e123eaf6d4359953602,77.25589121039948,0.8661739042678276,0.24974276756542824,0.9864424307818006,0.3283631960574258,0.5769488798104738
LPML_R1_GLOBAL_SOBOL_033,e8dedd917dbddebe20442a7cbb081bdfe87e30526b429ce354ab3df99422bc66,79.25852774217705,0.8486102703264333,0.2798606090964978,0.9867946666745875,0.3834881968090138,0.6233358815727602
LPML_R1_GLOBAL_SOBOL_034,13797f64be8539ab6fac63f2dcc160c48a1ba5ca931bba5065590b361f090c04,89.4534350420228,0.928265054513963,0.13832398856818928,0.9814481902026072,0.15755089667202468,0.40065656438578107
LPML_R1_GLOBAL_SOBOL_035,402b80ed39ce19acb1753082ebdfc5e7f7b5adc5a2b057fb134591906e3eb15c,85.68528184537142,0.9939957401856362,0.011972468492809196,0.9818272982339801,0.011897336884484156,0.10950916419774809
LPML_R1_GLOBAL_SOBOL_036,55b33895204ac7cc5b41ea27f70e34d243c14e359b0833741d74e585e767671e,81.80107549793483,0.887421488951464,0.21248310094716671,0.9938080262531395,0.2681433394234797,0.5194329088496551
LPML_R1_GLOBAL_SOBOL_037,70c3f21e25f5a52390b8d7f9ac9aedbacbb849f842edd13382dc8eeb84700f70,82.76087034112932,0.9332851379965269,0.1289788511948038,0.9754688722325694,0.1444452349858915,0.3847962804338246
LPML_R1_GLOBAL_SOBOL_038,b57c4e2b9456fa2c09331b95640e2b390bfceb86a2be80484dc4d8572fb79ae2,91.98730797800661,0.9999669476519335,6.610360367531598e-05,0.9756068991673285,6.449539518333102e-05,0.007709398806712915
LPML_R1_GLOBAL_SOBOL_039,3cfa86925cd5fc1b09a401139803ef5cd7794846f3a77096bbccb99cb4a3720d,91.46377515681706,0.9651581544144161,0.06846973696735814,0.9478217909311764,0.0696672038391026,0.27111331384420595
LPML_R1_GLOBAL_SOBOL_040,e8edd46ecce8ca151afcb4ace4d50b0776e5150886adbd9300fcf73b70bf439d,86.49263313812492,0.9014479569398332,0.18739158092900077,0.9819207813239893,0.22643586165363772,0.4800728404209991
LPML_R1_GLOBAL_SOBOL_041,1c14725d9042b020cad438dd026635971a6d07923c539bfa2677d66e78baebd3,74.74198391546962,0.9125173822260019,0.16731202713540483,0.9996999593342234,0.20086975214494804,0.44824834711725503
LPML_R1_GLOBAL_SOBOL_042,5fe0b0ccb111a6c915c7fa4f88bcffbbcc024ea16e07e75fae1c58bf13014fc1,88.82711960521902,0.983884628694035,0.031971037419600834,0.968495511355004,0.03198644609941013,0.18171738782904523
LPML_R1_GLOBAL_SOBOL_043,8cbcc166824abed861c82c903d891dd1b9be9dbaf4107de7ab7c78cdd05b38b7,89.13082880135555,0.9943298337377202,0.011308181739117629,0.9498671413335852,0.010864123747994878,0.10694633834707279
LPML_R1_GLOBAL_SOBOL_044,2e18f7b538a3548db4f32c6cb9f373e20fccb5d5243958e2319f2543b6f1af2d,88.4202616230291,0.9398679527596849,0.11664823137531866,0.9864620027340205,0.13026412809138646,0.3633014820378758
LPML_R1_GLOBAL_SOBOL_045,797546e211206fad70d6a1be04a005992c3873f0931a9f87f8325b263bd06bdc,85.14046522647715,0.8887411691340371,0.21013913428626485,0.9944227660416354,0.2645619605191032,0.5156604228730656
LPML_R1_GLOBAL_SOBOL_046,6e6fd3f5454e1f6fa607c6483b2a4d6ba66f88bf863517625bb70c7169bb5d1f,90.04457577603986,0.9876272680065263,0.024592379489964955,0.9853148111693186,0.024842163669675673,0.1587826511528223
LPML_R1_GLOBAL_SOBOL_047,2c3216b4853d5132d9cf6f3715def7e9c961f8cb5c353476c02d58e34d6b945e,87.15375600761162,0.9400455823907373,0.11631430302765944,0.9954704824102092,0.13102787081748513,0.3627493574211058
LPML_R1_GLOBAL_SOBOL_048,00338b2f4f44eccfd0dc913a3e2d48d4885d41e4a5762df825d1d4dbbc17c33a,77.01650220913497,0.8628441619481035,0.2554999521920749,0.9918541091143704,0.340387724898595,0.5858130483493841
LPML_R1_GLOBAL_SOBOL_049,d850d6dae292acaf4eaa2eae4e084c5728ca3ae8e84892a7dc9cc7828dee86ae,78.49226291551707,0.8430635354844395,0.2892438751364773,1.0061401270919577,0.40945108893189813,0.6379124527973428
LPML_R1_GLOBAL_SOBOL_050,4f48828b5d3bdc540d2173ffac28d35af3e2bcbc0fa9eee6fb2a6774667f10df,82.8272754588909,0.9427749157480435,0.11117545823626951,0.9877467133179832,0.12354878641918376,0.35366083868831544
LPML_R1_GLOBAL_SOBOL_051,561179631b3cd91d4e1f90569f156a12a093e00f53baea13d9bcb1f1ba118ab2,89.25452206050252,0.9754655557831401,0.048466949480689636,0.9667609578669631,0.04924259276046088,0.22567739060050743
LPML_R1_GLOBAL_SOBOL_052,ba4a55d4dff7b927de32c31394b1e5c8a132a1ecfaf84ad07597139eb57b5594,82.91940125619958,0.9068160442018521,0.1776846619781045,0.9784843779035908,0.21142943333257638,0.46479467807718716
LPML_R1_GLOBAL_SOBOL_053,8f28d56c0f29ce48ea27676b667513109dc025b218a518461b372b1e3bfd5047,83.94379207285611,0.9572292760101248,0.0837121131491324,1.0027370554031363,0.09161011407585845,0.30223628282274956
LPML_R1_GLOBAL_SOBOL_055,29e9aa5cf764301140e2fc55c353b7290e65b26c417e763aa0767fd1281915a6,84.8525543735743,0.9754239410331901,0.0485481352592797,0.9594981981763384,0.04895870199255327,0.22585294276103673
LPML_R1_GLOBAL_SOBOL_056,116b80d527fc93d4959048e4c716099ae04163c57f0daa0e3dfef2f35dc37fb1,84.9166679228953,0.8867209146759599,0.21372601947622905,0.9743587129834743,0.2648514569046504,0.5213593117102431
LPML_R1_GLOBAL_SOBOL_057,c029410cef02eb32f775e575a59175b4f7f547275ad6a19004a27d1d6994ed5e,81.43013401296746,0.8908812458632623,0.20633060576912154,0.988794918761496,0.2570574801705652,0.509769748086725
LPML_R1_GLOBAL_SOBOL_058,3a754db926d1b57ce390a4ef82ae2902b8a7c97b1aa1ac5143e19149c9711a49,89.42766171056553,0.9978919441082941,0.0042116678837692545,0.9868702071129835,0.004173948843036954,0.06503446050584363
LPML_R1_GLOBAL_SOBOL_059,96f586a5a811e3da4bd7f3676d7f0ec9184d18be3e357635ed76c18445d4e152,96.53278220953615,0.9917914358295804,0.016349747815099347,0.9364219814917154,0.015564742866580682,0.12873427024511835
LPML_R1_GLOBAL_SOBOL_060,b08f5c506340d7770ffcb00c6270addb77843689942e8b9b2767c8b54feba6d0,85.39990358722935,0.9581684751338946,0.08191317325958725,0.9908091278712665,0.08840157313513823,0.29867733909583943
LPML_R1_GLOBAL_SOBOL_061,0d69277484b975b84d928daa48422fcd7853b188f232caa81cf14626fd371982,76.14748914850941,0.9054439109969943,0.18017132403846714,0.9899315497493428,0.21755432964894134,0.46879118951989956
LPML_R1_GLOBAL_SOBOL_062,93a72b9333ef0f146867f0c92caf245ace053a1495aa328045db951118904891,90.97593395553231,0.9661524272551989,0.06654948730888766,0.9619733911424054,0.06858299943588282,0.26697247820135994
LPML_R1_GLOBAL_SOBOL_063,6a99a174ed0f57bf7efe24e953acaaf35814b2c595d45fce62cafc4c3231896b,80.64114743085564,0.9593619503017656,0.0796246483131926,0.9833301994394686,0.08507107579816314,0.2941233382215381
LPML_R1_GLOBAL_SOBOL_064,d77dfe63fd571a689ed315f802d921949b600526b1f25c1b450b5de541305c7f,77.05649995542854,0.8495028324991791,0.27834493757587164,0.9897950396115203,0.38176748540794936,0.6210305561515951
LPML_R1_GLOBAL_SOBOL_065,589db75449a51322db1538da7298efadf16d2e810a2787d88323850c5e5d75a7,76.25833055938169,0.8615897648696389,0.2576630770718804,0.9827677017802935,0.3411159303362443,0.5891444001508439
LPML_R1_GLOBAL_SOBOL_066,cfa3bc501b78396e5a95123dbea93ce7a621a25609bd544da2bf48783831d540,88.34454075232432,0.9360013374680713,0.12390149625798164,0.9822845945734973,0.13891877511373948,0.3760156073016688
LPML_R1_GLOBAL_SOBOL_067,67ca8df27e8b360d03eb03a65f6bd77fbe50962ad0ddd611baa7613651445478,86.37162613149573,0.984673965686242,0.03041718129972948,0.9780573726550869,0.030683040016598932,0.17711105511569006
LPML_R1_GLOBAL_SOBOL_068,3dad01e2b94496cae1d3220919f64f65edcd9386a2a87e12d9e9b8c2852d0468,82.7711482664789,0.8807300559835947,0.22431456848713416,0.9814281010879403,0.2838117258014244,0.537733456456892
LPML_R1_GLOBAL_SOBOL_069,981bef0b181ce816c8c71078cab0aba049e465ce281589c65dd377084834ae65,82.84930511027342,0.934064216487812,0.12752403947700985,0.9646836644245493,0.14100142957653575,0.38231105114613745
LPML_R1_GLOBAL_SOBOL_070,373d3109aa9f9f9b209692db38d41ef4fd26420cf16a8509188c5362f84c84db,92.02336499148663,0.9990564850119885,0.0018861397554903458,0.9705221665947196,0.0018339996215969905,0.04271952725840027
LPML_R1_GLOBAL_SOBOL_071,1073f202e45000b54fe7d50cd697a4a46cde22684bb85b7ecb4c885ef4724cb1,89.33410472865856,0.9767885841022398,0.04588406196754158,0.9657082020489469,0.04644154155600082,0.219177079119754
LPML_R1_GLOBAL_SOBOL_072,627db140c1771496e87a7f51f91f978419e5fb90ce4fffc4325602e70c9a0871,80.6875833537875,0.9188465010485949,0.15572110751075452,0.9825663091156843,0.18122721676379916,0.429467966652756
LPML_R1_GLOBAL_SOBOL_073,3f63d7a7f678024e3ef3fa04a721d90609b1d2dec0f80135fa4504de74cd5743,77.64723443274977,0.9034847541421374,0.18371529903272166,1.0018515973968964,0.22547949947374846,0.47440675938540233
LPML_R1_GLOBAL_SOBOL_074,5d8a13aa2c54905aa6b1be21446487bc8a885f12ad273f8b0255a9aae6ea451f,93.99695564321179,0.9769866526274917,0.04549708058772883,0.9777293907138654,0.04660418734988276,0.21820196747624074
LPML_R1_GLOBAL_SOBOL_075,7af4b1bcbcbbec8b0bdd063c629b08cec5f6d21f4fb340f1cbd63433efd97c75,91.46214141508207,0.9997254066436092,0.0005491113112702228,0.960026604826912,0.0005274510971945204,0.021531897985485406
LPML_R1_GLOBAL_SOBOL_076,70a2d7324db2eb30b36007082e90abd6d41dafb4c3e3fd813ac695d9bc014704,88.67886716390522,0.9498737905061259,0.0977397821095245,0.9960106273050102,0.1078955491567286,0.3291317498512822
LPML_R1_GLOBAL_SOBOL_077,a99ded0400cab1e32aa057877fea129ef8b1af59f528a1b177b4ca47700c6a7a,80.51456758081311,0.8873013139274272,0.2126963783026613,0.978145669556589,0.2642538858370678,0.5197581465870236
LPML_R1_GLOBAL_SOBOL_078,dc16150484ff77c692ceafa14c18c7f6eb6be42b684c8a5df05c07c86f2d2260,86.20368715062656,0.9801208668003965,0.03936308646243947,0.974105849363089,0.03991498997352262,0.20240478439794812
LPML_R1_GLOBAL_SOBOL_079,6a546a0d4a7dfa91f0f25dfcb4d148d207d2c95ad50ec456d788cf1878d5bdf6,86.31852789898734,0.9288276785439151,0.13727914357072146,0.9689464088770664,0.15418212297209452,0.3988827357143303
LPML_R1_GLOBAL_SOBOL_080,3dfead0206dad91c08f336e70a647b13167c13967ca92c3114dcdbe9d842bcc2,78.60437886619825,0.8477664203904374,0.28129209645838427,0.9718805294232222,0.3803802772745115,0.6255836171989652
LPML_R1_GLOBAL_SOBOL_081,873aa3a6214fe55129e14cb2386715d313a53b15108410ce72684d49d558e557,75.5142169993604,0.849799180254194,0.2778413532392999,1.0044525344020299,0.3864503356357129,0.6202547028541384
LPML_R1_GLOBAL_SOBOL_082,d4fb6a7e4a4ed48bcf9d2da532cce9c4630b95c290d2d322de35bdb26462dc7c,81.93538568222375,0.955389181195182,0.08723151245519967,0.9931461810139601,0.09491305258793951,0.3091368833071827
LPML_R1_GLOBAL_SOBOL_083,ef9c1dbecdf819ebe83efd6c59ab70f7f5880c07601247bafa7900792f75aec2,92.81619435627906,0.9830116242008679,0.033688146685971754,0.9706398496451248,0.033839031904608505,0.186709677599679
LPML_R1_GLOBAL_SOBOL_084,a5d3623ee149cc8e1d5334c79d46a77b79ec83059d3e9d136c97f990c5b8316a,80.329674027772,0.9062586126921742,0.17869532692125578,0.9921083997674351,0.21585793999344294,0.46644846636640935
LPML_R1_GLOBAL_SOBOL_085,f60beda53c28f94893a85026a8048257de7f473392e0fd48e8cda436180234be,82.10533488711259,0.9442634959662365,0.1083664501856213,0.9785756581488251,0.11893313159169767,0.3486215447005548
LPML_R1_GLOBAL_SOBOL_086,3a4c5fe1e895cca9eb3075da427d069602b767952ecbbe8030f822f7791c93fd,102.14405935654015,0.9962435000684478,0.0074988885713687115,0.9421140765322873,0.007118186972369552,0.08646745926298945
