candidate_id,execution_rank,near_null_fraction,phase_lowering_beyond_uncertainty,phase_lowering_margin_deg,phase_uncertainty_deg,projector_margin,projector_uncertainty,projector_uncertainty_aware,reliability_flag,step_normalized_geometry_norm
D7_TRV_PROP_ac2e5d6ca24e9987,1,0.30255139649481017,True,4.581154991700737,0.23547820539457678,0.6678003325269626,0.30708874223422694,True,LOCAL_LINEAR_MODEL_WITH_CONSERVATIVE_UNCERTAINTY,3.1614939027420204
D7_TRV_PROP_00098aaf5db983b9,2,0.3186139485010327,True,4.487604873691357,0.225441131488321,0.6682718444866143,0.295171637312154,True,LOCAL_LINEAR_MODEL_WITH_CONSERVATIVE_UNCERTAINTY,3.0
D7_TRV_PROP_f5fdd16c144945e5,3,0.3025493343713861,True,4.379238874831538,0.23547820539457678,0.6688325894176211,0.30708874223422694,True,LOCAL_LINEAR_MODEL_WITH_CONSERVATIVE_UNCERTAINTY,3.1614939027420204
D7_TRV_PROP_27a9f273b1daf877,4,0.5465306058904073,True,4.099670552163989,0.19227974337783485,0.6798368037296185,0.26896146532542214,True,LOCAL_LINEAR_MODEL_WITH_CONSERVATIVE_UNCERTAINTY,2.6448144919965504
D7_TRV_PROP_89eb19e02e4961be,5,0.5897746068716293,True,4.008316983385645,0.18120029740631605,0.6802934673212833,0.2545478838171979,True,LOCAL_LINEAR_MODEL_WITH_CONSERVATIVE_UNCERTAINTY,2.449489742783178
D7_TRV_PROP_5faf242ac18ec85b,6,0.5465281842313945,True,3.900055712683045,0.19227974337783485,0.6808376552227492,0.26896146532542214,True,LOCAL_LINEAR_MODEL_WITH_CONSERVATIVE_UNCERTAINTY,2.6448144919965504
D7_TRV_PROP_693ec7d86d7c23e2,7,0.7913574068318576,True,3.6017125418344826,0.16871209067979503,0.6914863599387062,0.2544732120259468,True,LOCAL_LINEAR_MODEL_WITH_CONSERVATIVE_UNCERTAINTY,2.4484778326697123
D7_TRV_PROP_56364757e6cc98ca,8,0.8661283519808731,True,3.5115577471880774,0.15759297063357378,0.6919285004642031,0.23879887084301094,True,LOCAL_LINEAR_MODEL_WITH_CONSERVATIVE_UNCERTAINTY,2.23606797749979
